,GEOID,FP_nearest,FP_tt,FP_tt_3
466,36081011300,e0d04766-faa4-4154-a5ea-3bb794f1ab95,20.4,26.51
467,36081011400,834cebb4-35e5-459d-87ef-49082520da1f,7.94,9.76
468,36081011500,e0d04766-faa4-4154-a5ea-3bb794f1ab95,17.43,21.48
469,36081011600,834cebb4-35e5-459d-87ef-49082520da1f,8.37,10.27
470,36081011700,e0d04766-faa4-4154-a5ea-3bb794f1ab95,14.17,20.66
471,36081011800,cadfe2c4-d51c-4320-884d-f1650d43fa91,7.91,10.04
472,36081011900,e0d04766-faa4-4154-a5ea-3bb794f1ab95,14.11,19.9
473,36081012000,ed799a19-e025-4897-ab1c-bd646d5fae3f,8.18,8.66
474,36081012100,e0d04766-faa4-4154-a5ea-3bb794f1ab95,17.52,21.39
475,36081012200,b0e15ce8-0957-4527-8908-036279eeeba7,1.99,3.01
476,36081012400,cadfe2c4-d51c-4320-884d-f1650d43fa91,2.29,4.35
477,36081012601,cadfe2c4-d51c-4320-884d-f1650d43fa91,3.28,5.96
478,36081012602,834cebb4-35e5-459d-87ef-49082520da1f,3.19,6.6
479,36081012800,cadfe2c4-d51c-4320-884d-f1650d43fa91,5.8,6.87
480,36081013200,f7f5cfaf-698d-4f42-b589-7e391706651e,4.37,7.08
481,36081013400,f7f5cfaf-698d-4f42-b589-7e391706651e,10.28,12.63
482,36081013500,f382395a-f3a8-4d2c-a7a4-db3f1dfd99ca,16.76,18.82
483,36081013800,ed799a19-e025-4897-ab1c-bd646d5fae3f,13.74,14.48
484,36081014000,b0e15ce8-0957-4527-8908-036279eeeba7,9.82,9.94
485,36081014201,ed799a19-e025-4897-ab1c-bd646d5fae3f,7.73,9.12
486,36081014202,ed799a19-e025-4897-ab1c-bd646d5fae3f,10.17,11.27
487,36081014300,e0d04766-faa4-4154-a5ea-3bb794f1ab95,5.32,12.47
488,36081014400,ed799a19-e025-4897-ab1c-bd646d5fae3f,2.3,3.8
489,36081014500,e0d04766-faa4-4154-a5ea-3bb794f1ab95,5.31,10.91
490,36081014700,e0d04766-faa4-4154-a5ea-3bb794f1ab95,1.21,8.47
491,36081014800,ed799a19-e025-4897-ab1c-bd646d5fae3f,8.43,9.48
492,36081014900,e0d04766-faa4-4154-a5ea-3bb794f1ab95,3.26,8.69
493,36081015000,90ad14f6-e153-4d55-8fa0-c3a20d66db48,9.7,10.32
494,36081015100,e0d04766-faa4-4154-a5ea-3bb794f1ab95,3.9,7.66
495,36081015200,90947c3a-d99d-43e6-b36e-56bca5db4a8e,14.07,14.81
496,36081015300,eee48a46-f590-45e8-870a-1ca2d3b8fa18,3.75,8.08
497,36081015400,90ad14f6-e153-4d55-8fa0-c3a20d66db48,8.12,10.83
498,36081015600,90ad14f6-e153-4d55-8fa0-c3a20d66db48,5.54,10.46
499,36081015700,eee48a46-f590-45e8-870a-1ca2d3b8fa18,6.88,12.6
500,36081015801,90947c3a-d99d-43e6-b36e-56bca5db4a8e,7.0,9.78
501,36081015802,90ad14f6-e153-4d55-8fa0-c3a20d66db48,3.57,9.89
502,36081016100,eee48a46-f590-45e8-870a-1ca2d3b8fa18,4.75,10.27
503,36081016300,e0d04766-faa4-4154-a5ea-3bb794f1ab95,8.21,8.94
504,36081016400,90947c3a-d99d-43e6-b36e-56bca5db4a8e,3.69,7.79
505,36081016800,90947c3a-d99d-43e6-b36e-56bca5db4a8e,8.36,11.41
506,36081016900,eee48a46-f590-45e8-870a-1ca2d3b8fa18,14.31,14.46
507,36081017000,90947c3a-d99d-43e6-b36e-56bca5db4a8e,1.69,6.85
508,36081017200,90947c3a-d99d-43e6-b36e-56bca5db4a8e,3.66,7.52
509,36081017400,6ffa5815-9442-4717-8dd1-7f4d2367ee29,5.43,7.84
510,36081017600,6ffa5815-9442-4717-8dd1-7f4d2367ee29,6.43,8.22
511,36081017800,2c7ee446-999e-4b01-a5c0-efa04694eda0,6.65,8.9
512,36081017901,81e01514-0607-4124-bfcd-8cd4411d9a25,1.8,8.85
513,36081017902,799b4bf7-9f1d-4155-99ce-fa6df8c373d4,4.34,7.08
514,36081018000,2c7ee446-999e-4b01-a5c0-efa04694eda0,2.62,7.56
515,36081018101,81e01514-0607-4124-bfcd-8cd4411d9a25,3.56,9.32
516,36081018102,81e01514-0607-4124-bfcd-8cd4411d9a25,5.57,10.07
517,36081018200,906c0555-15da-489b-80b8-85a0039324f8,6.15,6.55
518,36081018300,81e01514-0607-4124-bfcd-8cd4411d9a25,8.08,12.89
519,36081018401,92775806-4bec-4855-8d62-bd2d5c141e32,2.4,6.47
520,36081018402,92775806-4bec-4855-8d62-bd2d5c141e32,7.56,11.19
521,36081018501,4d41c234-ad0d-4b20-a009-24e2aa53bba4,2.38,7.76
522,36081018502,4d41c234-ad0d-4b20-a009-24e2aa53bba4,4.84,8.35
523,36081018600,2c7ee446-999e-4b01-a5c0-efa04694eda0,9.01,10.24
524,36081018700,4d41c234-ad0d-4b20-a009-24e2aa53bba4,3.88,8.02
525,36081018800,6ffa5815-9442-4717-8dd1-7f4d2367ee29,7.32,9.96
526,36081018900,3c76c3f7-81e1-430c-9302-eedb94d85c4b,5.47,7.49
527,36081019000,7a0a0197-172b-42f5-81c8-cae639672465,7.19,8.48
528,36081019200,82d15a5f-1d95-4c9a-904c-d953cd0fd832,6.73,8.03
529,36081019400,82d15a5f-1d95-4c9a-904c-d953cd0fd832,3.84,6.46
530,36081019600,7a0a0197-172b-42f5-81c8-cae639672465,3.21,3.99
531,36081019800,82d15a5f-1d95-4c9a-904c-d953cd0fd832,3.99,5.38
532,36081019901,3c76c3f7-81e1-430c-9302-eedb94d85c4b,4.43,8.4
533,36081019902,3c76c3f7-81e1-430c-9302-eedb94d85c4b,8.13,13.23
534,36081019903,3c76c3f7-81e1-430c-9302-eedb94d85c4b,5.69,11.4
535,36081020200,82d15a5f-1d95-4c9a-904c-d953cd0fd832,5.74,9.08
536,36081020400,3ecdd5d1-12df-4e94-801c-62eeda4acf35,4.93,6.18
537,36081020500,4d41c234-ad0d-4b20-a009-24e2aa53bba4,10.32,15.87
538,36081020600,82d15a5f-1d95-4c9a-904c-d953cd0fd832,11.11,11.28
539,36081020800,b6edb86d-e8c1-43d0-83d2-19ee020826ef,9.52,10.55
540,36081021200,b6edb86d-e8c1-43d0-83d2-19ee020826ef,5.36,11.59
541,36081021400,b6edb86d-e8c1-43d0-83d2-19ee020826ef,4.66,11.82
542,36081021602,b6edb86d-e8c1-43d0-83d2-19ee020826ef,8.64,13.32
543,36081021603,6727e075-ca10-4625-aec3-aca3090b8b8c,13.27,15.31
544,36081022001,5ef73772-99c8-4555-822b-ac2926e2e1a8,13.26,14.74
545,36081022002,f29e578f-c42d-44de-806b-48a443535888,10.05,11.77
546,36081023000,f29e578f-c42d-44de-806b-48a443535888,9.38,9.9
547,36081023200,b6edb86d-e8c1-43d0-83d2-19ee020826ef,7.51,10.69
548,36081023501,4d41c234-ad0d-4b20-a009-24e2aa53bba4,3.68,11.02
549,36081023502,4d41c234-ad0d-4b20-a009-24e2aa53bba4,7.64,12.28
550,36081023600,c75f21b9-2ab9-454f-92ef-2ce586762aaa,3.68,4.18
551,36081023800,b6edb86d-e8c1-43d0-83d2-19ee020826ef,3.02,7.0
552,36081024000,fca97966-5eff-471d-854d-aa2dd88a86c0,5.94,6.59
553,36081024600,40a6aa16-383d-43ab-a88b-7287ca546d87,1.71,3.44
554,36081025100,0ad9086e-39a6-4b8f-8139-6d44c112f805,8.3,14.94
555,36081025301,4d41c234-ad0d-4b20-a009-24e2aa53bba4,11.72,14.41
556,36081025302,4d41c234-ad0d-4b20-a009-24e2aa53bba4,12.23,13.82
557,36081025401,3ecdd5d1-12df-4e94-801c-62eeda4acf35,2.33,3.68
558,36081025402,9dac6509-07e3-4379-a16b-858dda949c84,1.5,2.21
559,36081025500,0ad9086e-39a6-4b8f-8139-6d44c112f805,10.56,12.22
560,36081025700,0ad9086e-39a6-4b8f-8139-6d44c112f805,8.62,12.06
561,36081025800,427a29fd-91b5-4e96-a268-b47899b92fa0,2.92,4.91
562,36081025900,0ad9086e-39a6-4b8f-8139-6d44c112f805,5.89,12.17
563,36081026000,f0b3b239-29c1-47d1-ae43-11a997f04c19,2.22,4.01
564,36081026200,7f84f76e-6464-4b50-8857-03a27390a006,1.0,3.3
565,36081026400,4876c5a9-f1f2-4af7-bf42-09883822eb63,2.71,4.18
566,36081026600,e1d7a992-4106-4d3b-8917-7793f72a8b05,2.69,4.78
567,36081026700,e244dff1-9767-44b8-9b52-9c66df1ceac1,1.06,4.12
568,36081026901,41acb7cd-bbde-4b45-89ed-d80103d733a6,2.09,4.53
569,36081026902,41acb7cd-bbde-4b45-89ed-d80103d733a6,5.16,5.68
570,36081027000,7f84f76e-6464-4b50-8857-03a27390a006,2.57,5.07
571,36081027101,41acb7cd-bbde-4b45-89ed-d80103d733a6,6.51,8.49
572,36081027102,41acb7cd-bbde-4b45-89ed-d80103d733a6,5.1,8.58
573,36081027200,7f84f76e-6464-4b50-8857-03a27390a006,10.12,11.31
574,36081027301,0d537a33-9cfb-4edc-aae9-6445e791e61a,7.68,9.09
575,36081027302,0d537a33-9cfb-4edc-aae9-6445e791e61a,4.52,7.04
576,36081027400,7f84f76e-6464-4b50-8857-03a27390a006,8.69,10.03
577,36081027500,0d537a33-9cfb-4edc-aae9-6445e791e61a,8.07,9.31
578,36081027600,4876c5a9-f1f2-4af7-bf42-09883822eb63,6.06,7.12
579,36081027701,41acb7cd-bbde-4b45-89ed-d80103d733a6,5.98,9.62
580,36081027702,58a507d2-7d9c-4e5c-9206-2103ba3ee4bc,8.66,9.3
581,36081027800,dd234e59-8967-4a0c-8ce3-a3086a55e9d3,7.46,9.49
582,36081027900,41acb7cd-bbde-4b45-89ed-d80103d733a6,5.55,9.22
583,36081028000,dd234e59-8967-4a0c-8ce3-a3086a55e9d3,2.86,5.56
584,36081028100,41acb7cd-bbde-4b45-89ed-d80103d733a6,5.84,7.64
585,36081028200,fd8abb0a-5adb-4603-9d22-508e703ee958,2.69,5.15
586,36081028300,41acb7cd-bbde-4b45-89ed-d80103d733a6,5.14,6.01
587,36081028400,5768957e-b26f-4368-835d-94c32f95399e,5.86,7.41
588,36081028500,2d23d0f1-b965-4a71-b8af-fef94eccb1be,4.94,6.36
589,36081028700,2d23d0f1-b965-4a71-b8af-fef94eccb1be,4.63,6.11
590,36081028801,92775806-4bec-4855-8d62-bd2d5c141e32,8.25,12.02
591,36081028802,5768957e-b26f-4368-835d-94c32f95399e,10.71,12.38
592,36081028900,2d23d0f1-b965-4a71-b8af-fef94eccb1be,4.73,7.35
593,36081029500,4d90a69e-8150-49ad-9f4e-c93f0dc93048,5.43,9.54
594,36081030903,2d23d0f1-b965-4a71-b8af-fef94eccb1be,5.74,7.54
595,36081032700,58a507d2-7d9c-4e5c-9206-2103ba3ee4bc,5.18,6.75
596,36081032800,948d55ef-09e4-4145-ade3-dba841a16367,5.63,8.79
597,36081033000,75ef4147-657e-4878-9515-0776f4f09c96,6.42,7.7
598,36081033401,5768957e-b26f-4368-835d-94c32f95399e,6.83,11.01
599,36081033403,5768957e-b26f-4368-835d-94c32f95399e,5.76,10.48
600,36081033404,75ef4147-657e-4878-9515-0776f4f09c96,6.84,10.4
601,36081033405,75ef4147-657e-4878-9515-0776f4f09c96,4.12,9.6
602,36081033700,58a507d2-7d9c-4e5c-9206-2103ba3ee4bc,2.38,6.96
603,36081033900,58a507d2-7d9c-4e5c-9206-2103ba3ee4bc,2.12,7.34
604,36081035100,58a507d2-7d9c-4e5c-9206-2103ba3ee4bc,4.9,7.5
605,36081035200,23dc7a19-4f79-4466-a40c-9e269ea2804e,4.52,5.75
606,36081035300,0d537a33-9cfb-4edc-aae9-6445e791e61a,6.41,6.46
607,36081035800,23dc7a19-4f79-4466-a40c-9e269ea2804e,5.0,6.07
608,36081036100,fe1d6bb4-069b-4585-938d-59dadc4fb984,3.98,6.25
609,36081036300,fe1d6bb4-069b-4585-938d-59dadc4fb984,2.74,3.91
610,36081036500,fe1d6bb4-069b-4585-938d-59dadc4fb984,4.68,5.35
611,36081036600,0de30416-d370-459d-9e17-d64d24868e9d,6.06,9.12
612,36081036700,fe1d6bb4-069b-4585-938d-59dadc4fb984,2.78,7.54
613,36081036800,0de30416-d370-459d-9e17-d64d24868e9d,7.45,8.5
614,36081037300,f51f868c-de0e-4682-8313-69d34c65ca24,3.86,8.61
615,36081037501,f6b0cc1f-9f16-4d81-b519-709af01a7d0b,6.22,7.64
616,36081037502,0d537a33-9cfb-4edc-aae9-6445e791e61a,3.68,5.74
617,36081037600,03f3326e-7b52-4fdb-af71-5bece2b0a088,4.27,9.13
618,36081037700,3c0ea3f8-3d48-42db-8e37-09b755711069,2.33,4.47
619,36081037900,f51f868c-de0e-4682-8313-69d34c65ca24,4.26,5.94
620,36081038301,e1cdbbad-bf87-4574-99a9-c6c6c26a646f,15.07,16.93
621,36081038400,647e282a-96bb-454c-b6ec-323cd3b41d0e,4.72,9.19
622,36081039400,bf6cc242-f294-40bb-92d9-796607e882b9,4.7,5.15
623,36081039800,a282526f-995f-4bad-a0fc-de875ed216f8,3.95,5.06
624,36081039901,cfdea33a-5d79-4beb-8cbb-2c8e96a5462b,6.51,8.05
625,36081039902,cfdea33a-5d79-4beb-8cbb-2c8e96a5462b,3.77,6.86
626,36081040000,a282526f-995f-4bad-a0fc-de875ed216f8,2.29,5.39
627,36081040101,eda6d3b9-0cfc-4583-859a-85943e8773c5,3.56,5.61
628,36081040102,cfdea33a-5d79-4beb-8cbb-2c8e96a5462b,1.94,4.38
629,36081040200,b594ad6c-3fde-4531-8a19-a5e9793afa85,5.59,6.42
630,36081040301,eda6d3b9-0cfc-4583-859a-85943e8773c5,3.06,4.82
631,36081040302,eda6d3b9-0cfc-4583-859a-85943e8773c5,2.58,4.41
632,36081040400,b594ad6c-3fde-4531-8a19-a5e9793afa85,4.9,6.77
633,36081040501,b783f32a-d961-4603-8ca4-c331b0140eb7,0.52,3.53
634,36081040502,f6b0cc1f-9f16-4d81-b519-709af01a7d0b,2.52,4.1
635,36081040701,b783f32a-d961-4603-8ca4-c331b0140eb7,2.25,4.52
636,36081040702,f6b0cc1f-9f16-4d81-b519-709af01a7d0b,1.63,5.37
637,36081040901,f6b0cc1f-9f16-4d81-b519-709af01a7d0b,4.4,6.2
638,36081040902,f6b0cc1f-9f16-4d81-b519-709af01a7d0b,3.9,6.52
639,36081041100,bf4c090c-d862-45e7-beb6-c96a560ca895,6.9,8.3
640,36081041300,b783f32a-d961-4603-8ca4-c331b0140eb7,5.83,7.62
641,36081041400,5483b9a2-b0b6-48e4-89e5-10d8cdda27ed,5.28,7.27
642,36081041500,eda6d3b9-0cfc-4583-859a-85943e8773c5,7.13,8.45
643,36081042700,5646a004-a7e8-4494-a6f5-f2ce997a5fc7,11.35,11.83
644,36081043701,5646a004-a7e8-4494-a6f5-f2ce997a5fc7,4.37,9.65
645,36081043702,9115909c-5f36-40ed-803f-cc4e0a52ceeb,5.67,6.79
646,36081043900,bf4c090c-d862-45e7-beb6-c96a560ca895,8.09,9.6
647,36081044000,282f594a-b3f5-4dd0-b11f-95c65a407cf3,8.44,9.06
648,36081044301,bf4c090c-d862-45e7-beb6-c96a560ca895,3.67,7.63
649,36081044302,bf4c090c-d862-45e7-beb6-c96a560ca895,1.83,7.19
