GEOID,FP_tt,min,mean,index,Median_Income,Median_Income_4per_hh,Total_Population,percent_car_owners,percent_poverty,percent_food_insecure,TCoL_2023,TCoL_mapping,Income_minus_TCOL,below_TCOL,poverty_ind
36081047200,13.88,13.88,13.88,1.0,100475,155736,3945,0.6873,0.0462,0.072,115496.0,Queens,40240.0,0,0
36081047300,5.55,5.55,5.55,1.0,62799,65521,4383,0.4549,0.0557,0.101,115496.0,Queens,-49975.0,1,1
36081047500,6.49,6.49,6.49,1.0,74769,99113,5178,0.5142,0.1101,0.139,115496.0,Queens,-16383.0,1,0
36081047600,7.23,7.23,7.23,1.0,101928,203942,1496,0.9392,0.0655,0.102,115496.0,Queens,88446.0,0,0
36081047801,1.29,1.29,1.29,1.0,37427,58011,3794,0.6695,0.1873,0.186,115496.0,Queens,-57485.0,1,1
36081047802,4.74,4.74,4.74,1.0,87066,134952,1186,0.6658,0.059,0.159,115496.0,Queens,19456.0,0,0
36081047900,3.58,3.58,3.58,1.0,68179,50455,5829,0.6397,0.1517,0.133,115496.0,Queens,-65041.0,1,1
36081048000,5.35,5.35,5.35,1.0,86450,61200,2512,0.8907,0.047,0.08,115496.0,Queens,-54296.0,1,0
36081048100,5.82,5.82,5.82,1.0,64091,68906,7140,0.3497,0.0731,0.112,115496.0,Queens,-46590.0,1,1
36081048200,4.51,4.51,4.51,1.0,68942,113542,1414,0.8259,0.0855,0.108,115496.0,Queens,-1954.0,1,1
36081048301,6.02,6.02,6.02,1.0,60298,54286,2105,0.5021,0.1919,0.12,115496.0,Queens,-61210.0,1,1
36081048302,4.77,4.77,4.77,1.0,78592,64049,2300,0.5696,0.0809,0.135,115496.0,Queens,-51447.0,1,0
36081048400,5.85,5.85,5.85,1.0,75106,155426,4806,0.8341,0.0323,0.057,115496.0,Queens,39930.0,0,0
36081048500,5.47,5.47,5.47,1.0,62434,69554,4255,0.5957,0.1025,0.113,115496.0,Queens,-45942.0,1,1
36081048900,2.34,2.34,2.34,1.0,62000,71118,1609,0.5375,0.156,0.1,115496.0,Queens,-44378.0,1,1
36081049201,8.33,8.33,8.33,1.0,74583,115603,3325,0.6743,0.0512,0.069,115496.0,Queens,107.0,0,0
36081049202,2.72,2.72,2.72,1.0,95919,119219,2532,0.8764,0.1801,0.078,115496.0,Queens,3723.0,0,0
36081049301,8.82,8.82,8.82,1.0,68125,140050,2467,0.8465,0.1848,0.139,115496.0,Queens,24554.0,0,1
36081049302,13.45,13.45,13.45,1.0,65735,119125,2992,0.7068,0.1538,0.173,115496.0,Queens,3629.0,0,1
36081049500,11.63,11.63,11.63,1.0,104107,137679,1713,0.9044,0.0784,0.086,115496.0,Queens,22183.0,0,0
36081049600,5.68,5.68,5.68,1.0,93209,119861,3451,0.8804,0.0948,0.055,115496.0,Queens,4365.0,0,0
36081049700,10.45,10.45,10.45,1.0,63700,64833,2883,0.8043,0.0486,0.099,115496.0,Queens,-50663.0,1,1
36081049900,8.7,8.7,8.7,1.0,65270,73611,5705,0.6735,0.095,0.116,115496.0,Queens,-41885.0,1,1
36081050000,5.42,5.42,5.42,1.0,65698,97896,4850,0.5363,0.1086,0.083,115496.0,Queens,-17600.0,1,1
36081050201,4.49,4.49,4.49,1.0,79342,78935,1645,0.8815,0.1088,0.038,115496.0,Queens,-36561.0,1,0
36081050202,6.55,6.55,6.55,1.0,69398,101625,1301,0.8407,0.1384,0.076,115496.0,Queens,-13871.0,1,0
36081050400,2.95,2.95,2.95,1.0,102885,144196,1775,0.8582,0.0785,0.013,115496.0,Queens,28700.0,0,0
36081050500,5.29,5.29,5.29,1.0,79375,78920,1895,0.8571,0.0987,0.114,115496.0,Queens,-36576.0,1,0
36081050600,2.78,2.78,2.78,1.0,118542,226083,1538,0.8499,0.0819,0.0,115496.0,Queens,110587.0,0,0
36081050700,2.45,2.45,2.45,1.0,80833,139350,3717,0.8217,0.0866,0.107,115496.0,Queens,23854.0,0,0
36081050800,1.24,1.24,1.24,1.0,66471,114896,2032,0.6437,0.1187,0.065,115496.0,Queens,-600.0,1,1
36081051000,4.39,4.39,4.39,1.0,76250,181974,1945,0.819,0.1902,0.041,115496.0,Queens,66478.0,0,0
36081051100,17.77,17.77,17.77,1.0,109310,118438,2562,0.761,0.0886,0.103,115496.0,Queens,2942.0,0,0
36081051200,4.92,4.92,4.92,1.0,87917,120441,2724,0.8433,0.0596,0.035,115496.0,Queens,4945.0,0,0
36081051300,10.38,10.38,10.38,1.0,103304,93276,2843,0.8821,0.1453,0.113,115496.0,Queens,-22220.0,1,0
36081051500,13.87,13.87,13.87,1.0,94289,140299,3565,0.7966,0.0241,0.064,115496.0,Queens,24803.0,0,0
36081051600,4.14,4.14,4.14,1.0,99643,154446,2186,0.7651,0.1295,0.087,115496.0,Queens,38950.0,0,0
36081051700,21.54,21.54,21.54,0.0,98015,153250,1816,0.7511,0.0688,0.071,115496.0,Queens,37754.0,0,0
36081051800,7.29,7.29,7.29,1.0,105329,97031,2602,0.861,0.0527,0.0,115496.0,Queens,-18465.0,1,0
36081052000,7.54,7.54,7.54,1.0,75625,107574,1457,0.7604,0.0564,0.08,115496.0,Queens,-7922.0,1,0
36081052100,22.46,22.46,22.46,0.0,108194,151685,2059,0.7353,0.0899,0.076,115496.0,Queens,36189.0,0,0
36081052200,8.06,8.06,8.06,1.0,95000,111667,1965,0.916,0.1237,0.095,115496.0,Queens,-3829.0,1,0
36081052400,6.03,6.03,6.03,1.0,109477,111000,2309,0.8379,0.1438,0.036,115496.0,Queens,-4496.0,1,0
36081052500,19.73,19.73,19.73,1.0,66667,185375,2647,0.8542,0.0778,0.101,115496.0,Queens,69879.0,0,1
36081052600,3.13,3.13,3.13,1.0,78696,139792,2393,0.7156,0.0528,0.0,115496.0,Queens,24296.0,0,0
36081052800,3.72,3.72,3.72,1.0,78387,111083,1543,0.8609,0.0693,0.014,115496.0,Queens,-4413.0,1,0
36081053000,7.98,7.98,7.98,1.0,117333,166000,2662,0.809,0.0169,0.0,115496.0,Queens,50504.0,0,0
36081053100,25.68,25.68,25.68,0.0,65040,112731,3638,0.7141,0.0673,0.115,115496.0,Queens,-2765.0,1,1
36081053200,7.25,7.25,7.25,1.0,72500,126250,2245,0.8223,0.0525,0.0,115496.0,Queens,10754.0,0,0
36081053401,4.49,4.49,4.49,1.0,106833,158438,2048,0.8255,0.0244,0.0,115496.0,Queens,42942.0,0,0
36081053501,18.57,18.57,18.57,1.0,71793,92266,1372,0.499,0.1376,0.095,115496.0,Queens,-23230.0,1,0
36081053800,5.43,5.43,5.43,1.0,103250,160037,1656,0.8621,0.125,0.067,115496.0,Queens,44541.0,0,0
36081053901,14.25,14.25,14.25,1.0,83172,136979,4427,0.519,0.0719,0.09,115496.0,Queens,21483.0,0,0
36081053902,13.26,13.26,13.26,1.0,137171,212615,170,0.7397,0.0,,115496.0,Queens,97119.0,0,0
36081054000,3.06,3.06,3.06,1.0,72212,130855,4214,0.7111,0.0841,0.063,115496.0,Queens,15359.0,0,0
36081054200,7.38,7.38,7.38,1.0,82406,116000,5999,0.7094,0.0656,0.054,115496.0,Queens,504.0,0,0
36081054500,9.79,9.79,9.79,1.0,55694,84464,4061,0.4847,0.161,0.132,115496.0,Queens,-31032.0,1,1
36081054700,7.27,7.27,7.27,1.0,87895,136237,5163,0.5171,0.0938,0.094,115496.0,Queens,20741.0,0,0
36081054800,8.93,8.93,8.93,1.0,90208,104375,2635,0.889,0.0915,0.07,115496.0,Queens,-11121.0,1,0
36081054900,4.64,4.64,4.64,1.0,82727,119063,6139,0.3529,0.1098,0.116,115496.0,Queens,3567.0,0,0
36081055100,3.19,3.19,3.19,1.0,66250,68869,4466,0.2871,0.1744,0.151,115496.0,Queens,-46627.0,1,1
36081055200,14.7,14.7,14.7,1.0,75511,94306,3016,0.6971,0.051,0.089,115496.0,Queens,-21190.0,1,0
36081055300,1.81,1.81,1.81,1.0,77679,120402,3114,0.4082,0.1159,0.132,115496.0,Queens,4906.0,0,0
36081055400,8.33,8.33,8.33,1.0,84750,89167,2786,0.8201,0.1084,0.113,115496.0,Queens,-26329.0,1,0
36081055500,4.32,4.32,4.32,1.0,81000,115556,2430,0.5497,0.1325,0.085,115496.0,Queens,60.0,0,0
36081055600,8.67,8.67,8.67,1.0,111860,101875,2580,0.867,0.0585,0.044,115496.0,Queens,-13621.0,1,0
36081055700,1.06,1.06,1.06,1.0,81701,89709,4289,0.4676,0.0975,0.112,115496.0,Queens,-25787.0,1,0
36081055800,2.87,2.87,2.87,1.0,88021,228750,1999,0.8832,0.056,0.072,115496.0,Queens,113254.0,0,0
36081055900,4.23,4.23,4.23,1.0,71324,70507,1149,0.2746,0.148,0.127,115496.0,Queens,-44989.0,1,0
36081056000,3.74,3.74,3.74,1.0,80179,148000,1791,0.8575,0.0302,0.05,115496.0,Queens,32504.0,0,0
36081056200,4.47,4.47,4.47,1.0,87344,106938,1573,0.9284,0.054,0.094,115496.0,Queens,-8558.0,1,0
36081056400,4.0,4.0,4.0,1.0,69464,177868,1216,0.7785,0.0395,0.115,115496.0,Queens,62372.0,0,0
36081056500,2.01,2.01,2.01,1.0,98750,97788,1739,0.6365,0.0661,0.084,115496.0,Queens,-17708.0,1,0
36081056600,2.7,2.7,2.7,1.0,65625,116750,1454,0.6563,0.2469,0.154,115496.0,Queens,1254.0,0,1
36081056700,6.86,6.86,6.86,1.0,103045,159719,5430,0.8627,0.0203,0.048,115496.0,Queens,44223.0,0,0
36081056800,4.12,4.12,4.12,1.0,99339,81844,5310,0.7566,0.0247,0.065,115496.0,Queens,-33652.0,1,0
36081057700,2.44,2.44,2.44,1.0,74500,155486,3641,0.6311,0.1088,0.127,115496.0,Queens,39990.0,0,0
36081057900,3.84,3.84,3.84,1.0,65370,155833,1591,0.6293,0.1037,0.127,115496.0,Queens,40337.0,0,1
36081058000,15.85,15.85,15.85,1.0,99648,154408,4407,0.9005,0.0541,0.027,115496.0,Queens,38912.0,0,0
36081058100,1.92,1.92,1.92,1.0,64896,100588,3264,0.6227,0.08,0.089,115496.0,Queens,-14908.0,1,1
36081058200,9.15,9.15,9.15,1.0,109527,140313,5440,0.9009,0.0264,0.018,115496.0,Queens,24817.0,0,0
36081058300,1.86,1.86,1.86,1.0,82772,101477,3718,0.5329,0.0589,0.102,115496.0,Queens,-14019.0,1,0
36081058500,2.75,2.75,2.75,1.0,72950,67355,4737,0.5451,0.1009,0.138,115496.0,Queens,-48141.0,1,0
36081058700,4.54,4.54,4.54,1.0,91301,109630,3532,0.5789,0.0719,0.103,115496.0,Queens,-5866.0,1,0
36081058900,1.43,1.43,1.43,1.0,62403,143000,5053,0.3168,0.2027,0.171,115496.0,Queens,27504.0,0,1
36081059000,7.77,7.77,7.77,1.0,95625,78550,1401,0.9113,0.0621,0.056,115496.0,Queens,-36946.0,1,0
36081059100,7.42,7.42,7.42,1.0,68364,148824,5735,0.495,0.1351,0.136,115496.0,Queens,33328.0,0,1
36081059200,13.17,13.17,13.17,1.0,111667,106413,1624,0.7833,0.125,0.02,115496.0,Queens,-9083.0,1,0
36081059300,6.67,6.67,6.67,1.0,73693,100272,4274,0.5943,0.1764,0.14,115496.0,Queens,-15224.0,1,0
36081059400,9.02,9.02,9.02,1.0,126774,143750,1871,0.9213,0.0048,0.0,115496.0,Queens,28254.0,0,0
36081059501,9.78,9.78,9.78,1.0,91053,117500,1929,0.5741,0.21,0.193,115496.0,Queens,2004.0,0,1
36081059502,14.99,14.99,14.99,1.0,71801,111291,3130,0.6776,0.1322,0.123,115496.0,Queens,-4205.0,1,0
36081059600,9.55,9.55,9.55,1.0,69107,130865,1531,0.8629,0.0503,0.08,115496.0,Queens,15369.0,0,1
36081059800,6.3,6.3,6.3,1.0,93808,123438,1882,0.8416,0.0557,0.0,115496.0,Queens,7942.0,0,0
36081059900,17.06,17.06,17.06,1.0,77222,119694,1231,0.7131,0.1852,0.106,115496.0,Queens,4198.0,0,0
36081060000,4.84,4.84,4.84,1.0,107946,129375,1118,0.8712,0.0617,0.0,115496.0,Queens,13879.0,0,0
36081060100,14.03,14.03,14.03,1.0,96953,135667,2512,0.7668,0.1346,0.098,115496.0,Queens,20171.0,0,0
36081060300,13.22,13.22,13.22,1.0,90074,139614,2050,0.7692,0.1626,0.12,115496.0,Queens,24118.0,0,0
36081060800,5.9,5.9,5.9,1.0,101042,140446,1536,0.8246,0.0592,0.0,115496.0,Queens,24950.0,0,0
36081061000,9.11,9.11,9.11,1.0,97813,151610,1528,0.9229,0.0295,0.0,115496.0,Queens,36114.0,0,0
36081061200,8.97,8.97,8.97,1.0,126638,127566,2204,0.9121,0.01,0.01,115496.0,Queens,12070.0,0,0
36081061301,9.05,9.05,9.05,1.0,66835,76350,5877,0.513,0.1171,0.165,115496.0,Queens,-39146.0,1,1
36081061400,9.39,9.39,9.39,1.0,132633,243315,1493,0.8782,0.0543,0.018,115496.0,Queens,127819.0,0,0
36081061601,14.96,14.96,14.96,1.0,99583,132857,2735,0.829,0.0501,0.011,115496.0,Queens,17361.0,0,0
36081061602,10.09,10.09,10.09,1.0,111089,168068,1111,0.8774,0.0351,0.0,115496.0,Queens,52572.0,0,0
36081061800,7.49,7.49,7.49,1.0,92670,143077,1886,0.7145,0.0306,0.002,115496.0,Queens,27581.0,0,0
36081061900,21.19,21.19,21.19,0.0,100861,93547,3657,0.7061,0.099,0.113,115496.0,Queens,-21949.0,1,0
36081062000,10.3,10.3,10.3,1.0,103417,160296,1607,0.8493,0.0629,0.0,115496.0,Queens,44800.0,0,0
36081062100,24.82,24.82,24.82,0.0,83773,84891,2938,0.8961,0.0578,0.07,115496.0,Queens,-30605.0,1,0
36081062200,2.29,2.29,2.29,1.0,124236,184107,2195,0.9008,0.049,0.009,115496.0,Queens,68611.0,0,0
36081062300,16.4,16.4,16.4,1.0,68869,128750,2210,0.6434,0.1376,0.099,115496.0,Queens,13254.0,0,1
36081062500,11.77,11.77,11.77,1.0,80625,100167,2388,0.752,0.0724,0.085,115496.0,Queens,-15329.0,1,0
36081062600,5.04,5.04,5.04,1.0,107946,167316,3106,0.8884,0.0852,0.0,115496.0,Queens,51820.0,0,0
36081062700,7.37,7.37,7.37,1.0,66042,146375,2861,0.6945,0.028,0.088,115496.0,Queens,30879.0,0,1
36081062900,10.59,10.59,10.59,1.0,86309,104083,3494,0.6461,0.0435,0.102,115496.0,Queens,-11413.0,1,0
36081063000,7.65,7.65,7.65,1.0,110583,208917,1629,0.9573,0.0289,0.0,115496.0,Queens,93421.0,0,0
36081063200,3.14,3.14,3.14,1.0,111667,149196,2596,0.8227,0.0294,0.0,115496.0,Queens,33700.0,0,0
36081063301,20.38,20.38,20.38,0.0,83750,129812,1562,0.8415,0.0365,0.083,115496.0,Queens,14316.0,0,0
36081063302,22.73,22.73,22.73,0.0,105417,163396,1857,0.8336,0.0186,0.054,115496.0,Queens,47900.0,0,0
36081063500,20.01,20.01,20.01,0.0,74029,130125,2617,0.8181,0.1458,0.15,115496.0,Queens,14629.0,0,0
36081063700,22.94,22.94,22.94,0.0,91655,106737,3672,0.885,0.1789,0.107,115496.0,Queens,-8759.0,1,0
36081063800,3.45,3.45,3.45,1.0,108417,102284,3487,0.8949,0.0892,0.029,115496.0,Queens,-13212.0,1,0
36081063900,18.89,18.89,18.89,1.0,75729,117379,3195,0.8155,0.0776,0.073,115496.0,Queens,1883.0,0,0
36081064101,12.79,12.79,12.79,1.0,78403,105500,2537,0.8122,0.0403,0.076,115496.0,Queens,-9996.0,1,0
36081064500,18.54,18.54,18.54,1.0,87632,250001,2001,0.6689,0.1636,0.133,115496.0,Queens,134505.0,0,0
36081064600,1.95,1.95,1.95,1.0,104063,153393,3528,0.8097,0.0426,0.006,115496.0,Queens,37897.0,0,0
36081065000,5.07,5.07,5.07,1.0,112411,204432,2915,0.9388,0.0663,0.0,115496.0,Queens,88936.0,0,0
36081065401,13.67,13.67,13.67,1.0,100313,101989,3867,0.8332,0.0345,0.013,115496.0,Queens,-13507.0,1,0
36081065600,18.69,18.69,18.69,1.0,97850,173104,4754,0.7264,0.0719,0.048,115496.0,Queens,57608.0,0,0
36081065702,18.69,18.69,18.69,1.0,74511,151071,1376,0.6467,0.0689,0.098,115496.0,Queens,35575.0,0,0
36081065703,16.7,16.7,16.7,1.0,103288,140268,3057,0.824,0.0461,0.077,115496.0,Queens,24772.0,0,0
36081065900,15.38,15.38,15.38,1.0,106304,126607,2066,0.8497,0.0247,0.054,115496.0,Queens,11111.0,0,0
36081066000,19.81,19.81,19.81,1.0,69583,98958,3365,0.8453,0.0384,0.06,115496.0,Queens,-16538.0,1,0
36081066100,12.38,12.38,12.38,1.0,102411,181458,1689,0.8263,0.0178,0.069,115496.0,Queens,65962.0,0,0
36081066301,8.3,8.3,8.3,1.0,116848,185795,2940,0.7799,0.0153,0.081,,,,0,0
36081066401,34.84,34.84,34.84,0.0,161250,249937,2029,0.9133,0.0296,0.027,115496.0,Queens,134441.0,0,0
36081066402,23.55,23.55,23.55,0.0,101365,133851,2593,0.8722,0.0243,0.014,115496.0,Queens,18355.0,0,0
36081066403,29.68,29.68,29.68,0.0,88317,88029,5963,0.8306,0.2192,0.053,115496.0,Queens,-27467.0,1,1
36081066501,12.53,12.53,12.53,1.0,77453,145735,4333,0.7853,0.0639,0.077,115496.0,Queens,30239.0,0,0
36081066701,13.94,13.94,13.94,1.0,113125,138917,2894,0.6216,0.161,0.099,115496.0,Queens,23421.0,0,0
36081066900,7.27,7.27,7.27,1.0,90078,91406,1625,0.8723,0.0412,0.073,115496.0,Queens,-24090.0,1,0
36081067100,2.99,2.99,2.99,1.0,104839,157750,2684,0.8332,0.0525,0.067,115496.0,Queens,42254.0,0,0
36081067700,13.13,13.13,13.13,1.0,105583,192411,1934,0.8452,0.0517,0.063,115496.0,Queens,76915.0,0,0
36081067900,10.44,10.44,10.44,1.0,62266,68992,4812,0.5945,0.0939,0.113,115496.0,Queens,-46504.0,1,1
36081068000,9.8,9.8,9.8,1.0,114327,133705,5726,0.8908,0.0676,0.005,115496.0,Queens,18209.0,0,0
36081068200,6.96,6.96,6.96,1.0,93631,127583,1141,0.9205,0.0308,0.007,115496.0,Queens,12087.0,0,0
36081068300,6.02,6.02,6.02,1.0,59107,82903,4332,0.3538,0.1166,0.093,115496.0,Queens,-32593.0,1,1
36081068700,2.18,2.18,2.18,1.0,56855,111250,4354,0.4442,0.0652,0.114,115496.0,Queens,-4246.0,1,1
36081069000,11.57,11.57,11.57,1.0,108897,126477,4213,0.8566,0.04,0.006,115496.0,Queens,10981.0,0,0
36081069300,5.74,5.74,5.74,1.0,75119,116434,3119,0.5708,0.0574,0.111,115496.0,Queens,938.0,0,0
36081069400,19.5,19.5,19.5,1.0,93675,151538,3607,0.8133,0.0894,0.042,115496.0,Queens,36042.0,0,0
36081069500,8.44,8.44,8.44,1.0,100903,112115,2381,0.6798,0.1699,0.131,115496.0,Queens,-3381.0,1,0
36081069701,5.73,5.73,5.73,1.0,93032,156619,4299,0.5324,0.1044,0.129,115496.0,Queens,41123.0,0,0
36081069702,11.93,11.93,11.93,1.0,79433,123121,4351,0.7737,0.0965,0.114,115496.0,Queens,7625.0,0,0
36081070300,11.62,11.62,11.62,1.0,85805,112500,2045,0.763,0.0944,0.069,115496.0,Queens,-2996.0,1,0
36081070700,10.6,10.6,10.6,1.0,110052,174115,2755,0.8581,0.0251,0.056,115496.0,Queens,58619.0,0,0
36081070900,5.05,5.05,5.05,1.0,105167,211420,3161,0.6708,0.0573,0.075,115496.0,Queens,95924.0,0,0
36081071100,0.81,0.81,0.81,1.0,87682,147702,6133,0.5938,0.0309,0.059,115496.0,Queens,32206.0,0,0
36081071303,4.85,4.85,4.85,1.0,89412,118171,5854,0.4388,0.0504,0.073,115496.0,Queens,2675.0,0,0
36081071304,1.91,1.91,1.91,1.0,88549,193015,6275,0.4122,0.148,0.145,115496.0,Queens,77519.0,0,0
36081071305,3.8,3.8,3.8,1.0,100685,137804,5108,0.4406,0.0525,,115496.0,Queens,22308.0,0,0
36081071306,2.83,2.83,2.83,1.0,86686,107669,7482,0.3799,0.095,0.117,115496.0,Queens,-7827.0,1,0
36081071701,1.56,1.56,1.56,1.0,61426,95210,5438,0.4314,0.162,0.131,115496.0,Queens,-20286.0,1,1
36081071702,4.4,4.4,4.4,1.0,79292,170345,4287,0.4475,0.1666,0.138,115496.0,Queens,54849.0,0,0
36081071900,6.13,6.13,6.13,1.0,49674,68094,2911,0.5417,0.1371,0.144,115496.0,Queens,-47402.0,1,1
36081072100,5.07,5.07,5.07,1.0,76318,151369,4781,0.4312,0.1141,0.114,115496.0,Queens,35873.0,0,0
36081072300,9.17,9.17,9.17,1.0,171250,250001,2189,0.8976,0.0559,0.086,115496.0,Queens,134505.0,0,0
36081072900,13.06,13.06,13.06,1.0,151932,250001,1471,0.899,0.0438,0.036,115496.0,Queens,134505.0,0,0
36081073100,16.33,16.33,16.33,1.0,145529,206477,1658,0.8409,0.0115,0.057,115496.0,Queens,90981.0,0,0
36081073700,10.68,10.68,10.68,1.0,106023,217857,2233,0.4629,0.0627,0.113,115496.0,Queens,102361.0,0,0
36081073900,7.55,7.55,7.55,1.0,109276,180809,5597,0.5569,0.0299,0.091,115496.0,Queens,65313.0,0,0
36081074100,0.24,0.24,0.24,1.0,83214,178897,3131,0.5755,0.056,0.081,115496.0,Queens,63401.0,0,0
36081074300,6.0,6.0,6.0,1.0,76875,91094,4423,0.6422,0.0569,0.094,115496.0,Queens,-24402.0,1,0
36081074500,0.83,0.83,0.83,1.0,46659,84034,3814,0.4257,0.1573,0.146,115496.0,Queens,-31462.0,1,1
36081074700,6.52,6.52,6.52,1.0,109240,117273,3540,0.7691,0.078,0.115,115496.0,Queens,1777.0,0,0
36081074900,8.7,8.7,8.7,1.0,211020,212401,1412,0.9583,0.0205,0.033,115496.0,Queens,96905.0,0,0
36081075701,6.72,6.72,6.72,1.0,99954,199821,4877,0.5336,0.0297,0.056,115496.0,Queens,84325.0,0,0
36081075702,9.6,9.6,9.6,1.0,123170,199426,5866,0.6392,0.0639,0.107,115496.0,Queens,83930.0,0,0
36081076901,6.8,6.8,6.8,1.0,97097,250001,4672,0.4252,0.04,0.087,115496.0,Queens,134505.0,0,0
36081076902,2.35,2.35,2.35,1.0,98438,131806,1168,0.4249,0.0531,0.1,115496.0,Queens,16310.0,0,0
36081077300,5.7,5.7,5.7,1.0,99444,161786,2136,0.5093,0.0435,0.087,115496.0,Queens,46290.0,0,0
36081077500,7.34,7.34,7.34,1.0,90781,79583,2201,0.661,0.0645,0.101,115496.0,Queens,-35913.0,1,0
36081077902,4.53,4.53,4.53,1.0,92214,142931,5062,0.728,0.1201,0.09,115496.0,Queens,27435.0,0,0
36081077903,7.56,7.56,7.56,1.0,84318,130692,3418,0.7678,0.0688,0.1,115496.0,Queens,15196.0,0,0
36081077904,2.97,2.97,2.97,1.0,103542,192188,6281,0.8088,0.0403,0.075,115496.0,Queens,76692.0,0,0
36081077905,4.42,4.42,4.42,1.0,93579,123921,2851,0.762,0.0831,0.102,115496.0,Queens,8425.0,0,0
36081077906,7.95,7.95,7.95,1.0,70096,181625,3655,0.6505,0.0681,0.107,115496.0,Queens,66129.0,0,0
36081077907,3.03,3.03,3.03,1.0,49857,107770,3521,0.7094,0.2042,0.157,115496.0,Queens,-7726.0,1,1
36081077908,7.25,7.25,7.25,1.0,53362,82711,3267,0.6614,0.2994,0.203,115496.0,Queens,-32785.0,1,1
36081078800,2.83,2.83,2.83,1.0,110833,108875,2082,0.9213,0.047,0.021,115496.0,Queens,-6621.0,1,0
36081079000,1.3,1.3,1.3,1.0,81573,128958,2745,0.7838,0.0903,0.077,115496.0,Queens,13462.0,0,0
36081079200,4.71,4.71,4.71,1.0,68871,66250,2675,0.8488,0.0579,0.053,115496.0,Queens,-49246.0,1,1
36081079701,3.84,3.84,3.84,1.0,41944,40288,6505,0.4082,0.2719,0.171,115496.0,Queens,-75208.0,1,1
36081079702,9.8,9.8,9.8,1.0,54096,44936,4026,0.5089,0.2707,0.169,115496.0,Queens,-70560.0,1,1
36081079900,12.72,12.72,12.72,1.0,46273,21412,3401,0.6635,0.3908,0.225,115496.0,Queens,-94084.0,1,1
36081080301,17.6,17.6,17.6,1.0,50033,63839,3441,0.7123,0.0706,0.076,115496.0,Queens,-51657.0,1,1
36081080302,13.49,13.49,13.49,1.0,71760,243322,3567,0.8248,0.0841,0.106,115496.0,Queens,127826.0,0,0
36081080900,9.06,9.06,9.06,1.0,73946,170982,7434,0.7333,0.1362,0.092,115496.0,Queens,55486.0,0,0
36081081400,5.37,5.37,5.37,1.0,125343,126667,4971,0.8226,0.1046,0.071,115496.0,Queens,11171.0,0,0
36081081800,7.98,7.98,7.98,1.0,88068,119183,4239,0.7554,0.0986,0.07,115496.0,Queens,3687.0,0,0
36081083700,12.63,12.63,12.63,1.0,56356,48864,5531,0.7588,0.0834,0.087,115496.0,Queens,-66632.0,1,1
36081083800,18.34,18.34,18.34,1.0,84481,106683,5904,0.8693,0.0681,0.082,115496.0,Queens,-8813.0,1,0
36081084000,15.26,15.26,15.26,1.0,106325,105388,7216,0.7846,0.0807,0.11,115496.0,Queens,-10108.0,1,0
36081084500,6.74,6.74,6.74,1.0,32285,70417,4984,0.3628,0.253,0.195,115496.0,Queens,-45079.0,1,1
36081084601,15.37,15.37,15.37,1.0,94414,158750,3081,0.9195,0.0444,0.084,115496.0,Queens,43254.0,0,0
36081084602,19.28,19.28,19.28,1.0,73036,113205,1201,1.0,0.1466,0.144,115496.0,Queens,-2291.0,1,0
36081084901,11.64,11.64,11.64,1.0,48191,49415,2400,0.4463,0.2217,0.19,115496.0,Queens,-66081.0,1,1
36081084902,6.66,6.66,6.66,1.0,48409,75033,4086,0.3008,0.3446,0.264,115496.0,Queens,-40463.0,1,1
36081085300,3.08,3.08,3.08,1.0,32404,73198,5742,0.2977,0.1764,0.169,115496.0,Queens,-42298.0,1,1
36081085500,2.84,2.84,2.84,1.0,38567,47586,7041,0.2715,0.1258,0.137,115496.0,Queens,-67910.0,1,1
36081085700,3.98,3.98,3.98,1.0,47609,49130,5033,0.3282,0.1885,0.153,115496.0,Queens,-66366.0,1,1
36081085900,1.27,1.27,1.27,1.0,53821,102513,5465,0.3624,0.2101,0.15,115496.0,Queens,-12983.0,1,1
36081086100,2.09,2.09,2.09,1.0,52019,64271,2282,0.5175,0.2732,0.163,115496.0,Queens,-51225.0,1,1
36081086300,4.95,4.95,4.95,1.0,41716,78030,6807,0.462,0.2086,0.14,115496.0,Queens,-37466.0,1,1
36081086400,12.43,12.43,12.43,1.0,106612,136042,2827,0.8906,0.1588,0.124,115496.0,Queens,20546.0,0,0
36081086500,4.45,4.45,4.45,1.0,40777,63204,4333,0.2167,0.1482,0.149,115496.0,Queens,-52292.0,1,1
36081086900,6.05,6.05,6.05,1.0,41645,64549,1693,0.4511,0.1548,0.144,115496.0,Queens,-50947.0,1,1
36081087100,8.73,8.73,8.73,1.0,39261,67841,3589,0.2893,0.2025,0.15,115496.0,Queens,-47655.0,1,1
36081088400,5.04,5.04,5.04,1.0,97830,163304,9187,0.883,0.0551,0.101,115496.0,Queens,47808.0,0,0
36081088902,2.92,2.92,2.92,1.0,50307,77975,5580,0.4023,0.1658,0.117,115496.0,Queens,-37521.0,1,1
36081088903,9.38,9.38,9.38,1.0,73060,142125,5266,0.8391,0.1535,0.081,115496.0,Queens,26629.0,0,0
36081089201,15.29,15.29,15.29,1.0,132739,214096,9069,0.9687,0.0594,0.127,115496.0,Queens,98600.0,0,0
36081090700,9.72,9.72,9.72,1.0,83917,83850,1590,0.8577,0.1809,0.115,115496.0,Queens,-31646.0,1,0
