GEOID,Mo_period_1_tt,Mo_period_2_tt,Mo_period_3_tt,Mo_period_4_tt,Tu_period_1_tt,Tu_period_2_tt,Tu_period_3_tt,Tu_period_4_tt,We_period_1_tt,We_period_2_tt,We_period_3_tt,We_period_4_tt,Th_period_1_tt,Th_period_2_tt,Th_period_3_tt,Th_period_4_tt,Fr_period_1_tt,Fr_period_2_tt,Fr_period_3_tt,Fr_period_4_tt,Sa_period_1_tt,Sa_period_2_tt,Sa_period_3_tt,Sa_period_4_tt,Su_period_1_tt,Su_period_2_tt,Su_period_3_tt,Su_period_4_tt,min,mean,index,Median_Income,Median_Income_4per_hh,Total_Population,percent_car_owners,percent_poverty,percent_food_insecure,TCoL_2023,TCoL_mapping,Income_minus_TCOL,below_TCOL,poverty_ind
36047039200,7.41,7.04,7.32,7.07,17.15,17.31,17.53,30.19,7.41,7.04,7.32,7.07,7.41,7.04,7.32,7.07,17.65,8.65,18.73,17.69,28.31,34.56,35.38,60.33,81.8,22.29,35.85,106.15,7.04,22.717499999999998,0.6785714285714286,58327,159417,3370,0.6803,0.0899,0.13,113549.0,BK_rest,45868.0,0,1
36047039300,10.05,2.97,10.25,28.21,4.06,3.89,4.01,21.68,4.06,3.89,4.01,14.66,4.06,3.86,4.01,17.61,4.06,3.89,4.01,13.89,3.96,3.79,3.91,14.54,20.03,20.37,43.15,77.52,2.97,12.657142857142857,0.7857142857142857,84148,67222,4284,0.2438,0.1716,0.137,113549.0,BK_rest,-46327.0,1,0
36047039400,8.4,8.12,8.32,8.13,15.38,15.25,15.6,31.9,8.4,8.12,8.32,8.13,8.4,8.12,8.32,8.13,20.42,8.83,21.93,20.7,29.91,36.47,36.72,62.48,86.56,22.86,37.05,114.01,8.12,24.10642857142857,0.5714285714285714,39091,60591,2184,0.5068,0.2953,0.185,113549.0,BK_rest,-52958.0,1,1
36047039500,7.2,6.93,7.16,31.64,7.2,7.03,7.16,22.45,7.2,7.03,7.16,20.48,7.2,7.03,7.16,12.2,9.79,2.2,2.33,7.95,5.05,2.09,9.79,19.96,20.93,21.74,45.72,81.61,2.09,14.335357142857143,0.75,52264,81009,3838,0.267,0.3163,0.191,113549.0,BK_rest,-32540.0,1,1
36047039600,6.38,5.99,6.26,6.02,11.16,10.41,11.13,26.84,6.38,5.99,6.26,6.02,6.38,5.99,6.26,6.02,21.71,11.72,23.4,22.4,30.37,35.92,35.92,59.77,79.02,17.45,36.24,100.55,5.99,21.71285714285714,0.6071428571428571,59063,91547,2090,0.7476,0.1732,0.141,113549.0,BK_rest,-22002.0,1,1
36047039700,10.24,2.26,8.54,34.2,10.62,2.26,8.54,21.92,10.24,1.41,1.56,23.08,10.62,2.26,5.4,5.6,14.15,8.17,1.56,1.43,9.82,8.82,15.45,23.33,19.93,20.28,47.3,84.16,1.41,14.755357142857141,0.75,57339,88875,3076,0.3323,0.2529,0.133,113549.0,BK_rest,-24674.0,1,1
36047039800,9.33,9.0,9.22,9.01,12.01,11.37,11.91,25.74,9.33,9.0,9.22,9.01,9.33,9.0,9.22,9.01,23.83,17.05,26.73,26.89,35.89,41.41,40.78,67.16,87.36,14.17,41.23,110.89,9.0,25.14642857142857,0.6071428571428571,76600,118730,3103,0.5835,0.1751,0.148,113549.0,BK_rest,5181.0,0,0
36047039900,10.98,1.46,9.32,34.75,11.51,1.46,9.32,22.69,10.98,0.46,0.61,23.76,11.51,1.46,5.03,4.89,14.87,8.88,0.61,0.48,10.72,9.3,16.27,23.55,20.63,20.85,47.89,84.42,0.46,14.95214285714286,0.7142857142857143,55517,101250,4551,0.3554,0.2169,0.142,113549.0,BK_rest,-12299.0,1,1
36047040000,9.69,9.54,9.78,10.84,10.06,9.72,9.95,27.51,9.69,9.54,9.78,10.84,9.69,9.54,9.78,10.84,24.82,17.16,26.83,28.2,34.61,39.0,39.74,65.91,86.36,15.37,40.21,108.94,9.54,25.14071428571429,0.6071428571428571,51991,95833,3073,0.6186,0.1434,0.119,113549.0,BK_rest,-17716.0,1,1
36047040100,4.52,4.1,4.72,30.97,13.29,4.55,4.72,27.23,4.52,4.1,4.72,20.09,14.32,4.55,3.33,3.28,14.32,4.55,4.72,7.66,12.34,10.11,19.15,18.38,20.07,18.25,50.0,88.83,3.28,15.049642857142858,0.7857142857142857,49565,55833,3423,0.3793,0.3376,0.18,113549.0,BK_rest,-57716.0,1,1
36047040200,14.63,6.69,14.98,14.37,15.24,9.14,15.56,22.05,14.63,9.66,14.98,14.37,14.63,7.9,14.98,14.37,20.18,20.34,22.72,32.47,38.52,42.18,41.6,68.2,87.33,9.46,42.2,108.0,6.69,26.835000000000004,0.5714285714285714,64118,90966,2936,0.6155,0.1866,0.137,113549.0,BK_rest,-22583.0,1,1
36047040300,1.67,1.46,7.76,29.72,11.39,7.57,7.76,27.73,1.67,1.46,7.76,16.83,14.19,7.57,7.51,7.81,14.19,7.57,7.76,11.5,9.68,8.82,20.3,19.71,20.69,19.46,50.03,92.56,1.46,15.790357142857141,0.7857142857142857,75298,134609,4094,0.3429,0.2191,0.115,113549.0,BK_rest,21060.0,0,1
36047040400,10.61,9.86,10.72,19.48,10.61,10.37,10.72,26.66,10.61,10.39,10.72,19.48,10.61,7.23,10.72,19.48,16.24,15.95,16.33,36.72,34.18,34.85,34.36,60.62,78.32,14.49,35.27,95.56,7.23,24.32714285714286,0.6785714285714286,80000,124000,2563,0.7639,0.1311,0.135,113549.0,BK_rest,10451.0,0,0
36047040500,5.98,5.79,11.06,27.24,7.79,7.54,11.06,23.97,5.98,5.79,10.93,13.14,14.25,10.3,10.93,10.88,14.34,10.3,10.93,13.14,7.8,7.57,23.01,23.0,23.23,22.33,47.84,90.91,5.79,17.036785714285713,0.7142857142857143,67188,87716,1584,0.3778,0.1597,0.098,113549.0,BK_rest,-25833.0,1,1
36047040600,11.91,11.32,11.84,19.7,11.91,11.64,11.84,28.72,11.91,11.64,11.84,19.7,11.91,10.15,11.84,19.7,21.96,21.83,22.19,37.05,37.05,39.84,39.63,68.99,89.51,16.35,40.73,111.73,10.15,27.658214285714287,0.5714285714285714,66196,44115,3992,0.5009,0.1383,0.144,113549.0,BK_rest,-69434.0,1,1
36047040800,8.73,8.36,8.62,16.07,8.73,8.36,8.62,28.24,8.73,8.36,8.62,16.07,8.73,8.36,8.62,16.07,21.79,21.93,22.95,32.39,32.39,35.65,35.54,62.37,81.73,16.92,36.0,101.01,8.36,24.284285714285712,0.5714285714285714,84753,64545,3862,0.7085,0.095,0.138,113549.0,BK_rest,-49004.0,1,0
36047040900,10.73,10.29,3.45,37.26,15.73,12.07,12.59,34.72,10.73,10.27,12.59,24.59,15.83,12.07,12.19,12.32,21.32,12.07,3.45,16.18,8.76,8.28,10.93,10.5,26.51,10.68,56.75,92.38,3.45,18.75857142857143,0.75,56020,86831,4358,0.349,0.3531,0.216,113549.0,BK_rest,-26718.0,1,1
36047041000,6.51,6.14,6.4,14.0,6.51,6.14,6.4,30.18,6.51,6.14,6.4,14.0,6.51,6.14,6.4,14.0,24.39,19.44,25.3,29.58,30.31,36.05,35.09,60.99,81.39,18.75,35.32,101.95,6.14,23.105000000000008,0.6071428571428571,63224,115179,2055,0.7085,0.1637,0.173,113549.0,BK_rest,1630.0,0,1
36047041100,6.21,5.99,8.25,32.3,15.72,9.54,9.83,30.97,6.21,5.99,9.83,20.93,16.75,9.54,9.53,9.95,17.07,9.54,8.25,13.36,11.72,11.41,15.29,14.72,22.38,14.96,52.08,90.85,5.99,17.470357142857146,0.7857142857142857,54128,83898,3778,0.358,0.1898,0.148,113549.0,BK_rest,-29651.0,1,1
36047041200,1.76,1.46,1.66,16.1,1.76,1.46,1.66,33.4,1.76,1.46,1.66,16.1,1.76,1.46,1.66,16.1,23.6,20.72,24.36,30.89,28.03,34.68,33.57,61.12,84.44,22.64,33.79,108.87,1.46,21.711785714285714,0.5357142857142857,106000,164300,3454,0.5251,0.2626,0.148,113549.0,BK_rest,50751.0,0,1
36047041300,9.23,7.83,4.98,33.87,16.3,7.83,8.07,29.33,9.23,7.83,8.07,23.56,16.69,7.83,6.18,5.99,16.69,7.83,4.98,10.28,14.67,11.98,16.39,15.8,22.21,16.0,51.9,87.47,4.98,17.107857142857142,0.7857142857142857,64267,67986,3646,0.4239,0.2013,0.124,113549.0,BK_rest,-45563.0,1,1
36047041401,6.57,6.19,6.46,11.18,6.57,6.19,6.46,29.26,6.57,6.19,6.46,11.18,6.57,6.19,6.46,11.18,25.21,16.47,26.26,26.61,27.26,33.09,33.36,57.64,78.98,20.63,33.51,100.43,6.19,22.11178571428571,0.5714285714285714,66250,148188,1396,0.7364,0.1948,0.153,113549.0,BK_rest,34639.0,0,1
36047041402,8.54,8.47,8.74,11.31,8.6,8.53,8.8,33.98,8.54,8.47,8.74,11.31,8.54,8.47,8.74,11.31,25.85,14.94,26.81,26.05,26.16,32.62,33.25,58.56,82.89,24.86,33.4,108.57,8.47,23.751785714285713,0.5714285714285714,51735,26625,2052,0.5802,0.2042,0.202,113549.0,BK_rest,-86924.0,1,1
36047041500,13.44,5.52,8.65,37.07,16.07,5.52,11.55,27.1,13.44,6.32,6.52,26.11,16.07,5.52,7.62,7.47,17.95,11.31,6.52,6.36,15.36,13.05,19.32,18.72,23.42,18.85,50.85,85.8,5.52,17.91071428571429,0.7857142857142857,84072,60099,4472,0.4135,0.2066,0.12,113549.0,BK_rest,-53450.0,1,1
36047041600,11.42,11.39,11.78,13.3,11.52,11.49,11.88,33.18,11.42,11.39,11.78,13.3,11.42,11.39,11.78,13.3,21.28,10.83,22.0,21.64,22.64,28.48,29.36,54.0,75.67,25.67,29.87,98.56,10.83,23.27642857142857,0.5714285714285714,56695,55990,2178,0.7591,0.1116,0.116,113549.0,BK_rest,-57559.0,1,1
36047041700,12.49,8.51,12.89,36.63,12.49,8.51,12.93,24.6,12.49,7.55,7.66,25.88,12.49,8.51,11.83,11.79,15.99,10.64,7.66,7.37,11.72,10.24,16.23,21.89,24.41,21.44,50.85,86.01,7.37,18.275000000000006,0.7142857142857143,24948,101638,3330,0.2487,0.2462,0.174,113549.0,BK_rest,-11911.0,1,1
36047041800,9.61,9.79,10.13,16.74,9.61,9.79,10.13,34.07,9.61,9.79,10.13,16.74,9.61,9.79,10.13,16.74,24.36,14.31,25.42,25.06,22.41,29.02,30.03,56.51,81.6,29.89,30.59,111.16,9.61,24.384642857142858,0.5714285714285714,55000,150778,2785,0.517,0.1908,0.191,113549.0,BK_rest,37229.0,0,1
36047041900,11.75,10.82,11.7,34.65,11.61,11.4,11.7,25.45,11.61,10.45,10.87,22.14,11.61,7.7,11.7,14.41,13.36,7.34,7.49,10.68,9.89,7.21,13.58,21.79,25.12,22.39,47.8,82.21,7.21,17.801071428571426,0.7142857142857143,58636,37043,3866,0.3395,0.3213,0.172,113549.0,BK_rest,-76506.0,1,1
36047042000,12.97,13.07,13.42,19.68,12.97,13.07,13.42,29.78,12.97,13.07,13.42,19.57,12.97,13.07,13.42,19.68,21.07,16.86,22.06,27.04,20.04,25.53,24.64,52.61,77.39,31.85,25.26,103.03,12.97,24.783214285714283,0.5714285714285714,70588,109411,1812,0.6062,0.1625,0.15,113549.0,BK_rest,-4138.0,1,0
36047042100,11.83,8.52,11.78,32.45,9.77,9.69,10.05,25.23,9.77,9.06,10.05,18.68,9.47,4.44,10.05,17.36,9.85,5.93,6.08,14.33,9.74,5.8,10.09,18.62,24.22,23.25,46.33,79.51,4.44,16.498214285714287,0.7857142857142857,86964,64048,4505,0.3251,0.1545,0.135,113549.0,BK_rest,-49501.0,1,0
36047042200,7.42,7.18,7.56,14.99,7.42,7.18,7.56,29.72,7.42,7.18,7.56,14.99,7.42,7.18,7.56,14.99,25.58,19.19,26.05,28.73,23.81,29.08,28.55,53.79,76.85,26.18,28.68,99.82,7.18,22.48714285714286,0.5714285714285714,60918,49211,3624,0.7112,0.2127,0.173,113549.0,BK_rest,-64338.0,1,1
36047042300,14.34,5.58,14.59,31.57,7.62,7.39,7.56,25.27,7.62,5.58,7.56,16.25,5.97,0.96,7.56,20.37,7.62,7.39,7.56,17.07,7.49,7.26,7.43,16.12,24.2,24.23,45.52,76.57,0.96,15.508928571428571,0.75,83949,58636,3990,0.3564,0.1145,0.114,113549.0,BK_rest,-54913.0,1,0
36047042400,3.69,3.4,3.61,19.06,3.69,3.4,3.61,33.36,3.69,3.4,3.61,19.06,3.69,3.4,3.61,19.06,23.49,23.54,24.17,34.11,29.18,34.96,32.93,61.78,85.2,25.08,33.21,108.32,3.4,23.189642857142854,0.5357142857142857,62321,77461,3753,0.5102,0.1553,0.139,113549.0,BK_rest,-36088.0,1,1
36047042500,18.09,8.87,19.05,32.83,11.53,11.26,6.46,26.81,11.53,8.87,11.44,16.7,1.03,0.83,11.44,24.06,11.53,11.26,11.44,21.21,11.4,9.6,11.32,16.92,26.65,27.07,46.92,74.47,0.83,17.878214285714286,0.7142857142857143,88650,153346,3412,0.3133,0.224,0.158,113549.0,BK_rest,39797.0,0,1
36047042600,6.23,5.98,6.29,21.05,6.23,5.98,6.29,33.4,6.23,5.98,6.29,21.05,6.23,5.98,6.29,21.05,20.29,20.53,20.9,35.93,31.58,35.16,33.97,63.14,87.36,22.36,34.31,109.99,5.98,24.502499999999998,0.42857142857142855,67375,138750,4782,0.4749,0.2539,0.187,113549.0,BK_rest,25201.0,0,1
36047042700,20.6,3.56,21.5,35.9,13.98,13.8,11.44,29.78,13.98,3.56,13.84,19.79,7.09,6.84,13.84,25.95,13.98,13.8,13.84,23.32,14.52,12.26,14.45,20.19,29.9,27.47,50.1,77.39,3.56,20.238214285714285,0.6071428571428571,82917,128521,4690,0.282,0.1746,0.161,113549.0,BK_rest,14972.0,0,0
36047042800,8.18,7.89,8.29,21.85,8.18,7.89,8.29,30.06,8.18,7.89,8.29,21.85,8.18,7.89,8.29,21.85,15.9,15.69,16.03,36.19,32.07,33.78,32.79,60.07,80.81,18.52,33.23,100.14,7.89,23.86678571428572,0.5714285714285714,72344,112133,3892,0.6542,0.0928,0.124,113549.0,BK_rest,-1416.0,1,0
36047042900,17.97,2.25,18.17,36.74,12.54,12.5,12.68,30.16,12.54,2.25,12.75,22.04,11.48,5.77,12.75,23.57,12.54,12.25,12.45,20.8,12.41,12.12,12.71,22.09,28.97,23.71,52.19,82.38,2.25,19.670714285714286,0.6428571428571429,64063,110859,5558,0.2171,0.2566,0.171,113549.0,BK_rest,-2690.0,1,1
36047043000,12.95,12.86,13.16,26.69,12.95,11.96,13.16,30.12,12.95,12.86,13.16,26.69,12.95,12.1,13.16,25.47,16.99,16.91,17.2,40.76,31.33,30.86,28.98,58.15,81.97,23.18,30.19,103.29,11.96,26.53571428571428,0.5357142857142857,46038,50287,3738,0.5239,0.1578,0.171,113549.0,BK_rest,-63262.0,1,1
36047043100,16.25,6.81,15.22,37.4,13.2,13.21,13.8,30.38,13.2,6.81,13.84,22.42,12.68,7.61,13.84,19.83,13.2,10.42,10.67,16.88,13.31,10.42,13.75,19.68,29.33,20.01,51.3,83.97,6.81,19.622857142857146,0.75,77633,53510,4695,0.2419,0.1808,0.132,113549.0,BK_rest,-60039.0,1,0
36047043200,11.31,11.01,11.21,25.11,11.31,11.01,11.21,30.33,11.31,11.01,11.21,25.11,11.31,11.01,11.21,24.28,20.27,20.19,20.5,39.75,30.77,30.43,28.55,57.64,82.4,26.19,29.69,103.59,11.01,26.032857142857146,0.42857142857142855,78173,134600,4504,0.5317,0.1055,0.135,113549.0,BK_rest,21051.0,0,0
36047043300,16.33,11.49,11.06,40.22,16.03,13.74,16.85,29.5,16.03,11.26,12.88,25.9,15.99,11.19,16.27,16.4,16.68,13.47,10.91,12.46,15.43,11.42,17.54,18.95,29.19,18.64,54.38,87.44,10.91,20.987500000000004,0.7857142857142857,33641,144107,3820,0.2134,0.3223,0.193,113549.0,BK_rest,30558.0,0,1
36047043400,8.18,7.86,8.12,21.4,8.18,7.86,8.12,29.62,8.18,7.86,8.12,21.4,8.18,7.86,8.12,20.88,22.53,22.21,23.38,37.14,28.67,29.71,28.36,56.77,81.79,28.58,29.03,101.84,7.86,24.28392857142857,0.42857142857142855,54375,55125,4014,0.5832,0.3084,0.199,113549.0,BK_rest,-58424.0,1,1
36047043500,17.31,9.86,6.6,41.49,17.19,9.86,16.02,30.5,17.31,10.27,10.47,28.87,19.07,9.86,12.38,12.04,20.45,15.44,6.55,10.27,16.42,9.82,16.99,16.49,27.2,16.67,54.4,86.09,6.55,20.21035714285714,0.75,71049,110536,5191,0.3864,0.2179,0.114,113549.0,BK_rest,-3013.0,1,1
36047043600,13.19,12.88,13.11,25.09,13.19,12.88,13.11,27.3,13.19,12.88,13.11,24.39,13.19,12.88,13.11,23.68,21.76,21.72,23.08,39.31,26.33,26.49,24.67,53.21,79.09,29.22,25.75,99.45,12.88,25.97357142857143,0.42857142857142855,58193,90199,5057,0.5814,0.1966,0.142,113549.0,BK_rest,-23350.0,1,1
36047043700,13.61,11.18,2.11,37.71,16.62,11.18,11.85,32.05,13.61,11.42,11.68,26.38,17.94,11.07,8.88,8.61,20.01,11.56,2.11,12.71,12.23,9.68,13.65,13.12,25.46,13.29,55.02,87.68,2.11,18.657857142857143,0.75,60667,88073,6041,0.4021,0.1933,0.113,113549.0,BK_rest,-25476.0,1,1
36047043800,9.64,9.28,9.57,18.26,9.64,9.28,9.57,29.49,9.64,9.28,9.57,18.26,9.64,9.28,9.57,17.73,24.44,21.87,25.14,33.23,25.68,30.16,29.0,56.92,81.97,30.26,29.57,104.99,9.28,24.67607142857143,0.5357142857142857,65357,75129,2463,0.5571,0.1398,0.142,113549.0,BK_rest,-38420.0,1,1
36047043900,19.93,11.88,9.22,42.22,14.25,13.0,18.59,32.71,19.37,11.96,14.41,28.43,16.77,10.89,11.4,14.48,20.91,17.3,9.22,13.75,13.51,6.0,13.61,13.42,29.22,13.12,54.61,84.55,6.0,20.668928571428577,0.75,80286,70208,3919,0.45,0.1391,0.136,113549.0,BK_rest,-43341.0,1,0
36047044000,14.18,13.77,14.15,22.1,14.18,13.77,14.15,26.35,14.18,13.7,14.15,20.61,13.7,13.7,14.15,21.33,21.01,21.09,21.48,34.55,22.19,24.83,23.75,51.62,78.09,32.38,24.13,99.85,13.7,25.469285714285714,0.42857142857142855,67250,127581,2952,0.6033,0.1958,0.155,113549.0,BK_rest,14032.0,0,1
36047044100,18.87,11.81,15.31,40.11,16.18,16.01,18.28,32.5,17.63,11.81,17.82,26.4,17.21,12.7,14.27,20.65,18.06,14.82,14.53,17.21,16.53,9.63,16.45,16.16,31.87,16.24,53.3,83.51,9.63,21.995357142857138,0.75,53594,158105,5563,0.368,0.3207,0.177,113549.0,BK_rest,44556.0,0,1
36047044200,14.71,14.75,15.09,20.76,14.71,14.75,15.09,25.82,14.71,14.74,15.09,20.37,14.7,14.74,15.08,20.76,18.73,18.84,19.56,28.77,19.84,23.57,22.02,50.07,73.16,32.41,22.49,95.76,14.7,24.681785714285713,0.5714285714285714,72837,74889,2499,0.7247,0.1929,0.163,113549.0,BK_rest,-38660.0,1,0
36047044300,19.2,10.15,18.1,39.81,17.16,17.15,17.53,32.86,17.16,10.15,17.53,26.18,16.73,11.88,16.47,23.4,17.56,14.21,14.47,20.43,17.32,12.52,18.06,18.74,31.87,18.98,52.71,82.66,10.15,22.53535714285714,0.7142857142857143,84180,110568,4537,0.325,0.1657,0.136,113549.0,BK_rest,-2981.0,1,0
36047044400,17.44,17.42,17.59,24.89,17.44,17.1,17.59,24.68,17.44,16.2,16.7,22.65,16.29,16.35,16.68,23.6,19.51,19.57,19.88,35.54,22.15,23.14,22.0,50.55,77.75,35.42,22.3,100.86,16.2,26.74035714285714,0.5357142857142857,54265,90625,3900,0.5476,0.2733,0.214,113549.0,BK_rest,-22924.0,1,1
36047044500,20.26,7.07,19.78,38.03,15.4,15.62,15.55,31.89,15.4,7.07,16.03,24.03,13.95,9.57,15.48,24.97,15.4,15.28,15.78,22.07,15.05,13.71,15.84,19.89,30.6,20.61,50.82,77.14,7.07,21.510357142857142,0.6428571428571429,77451,53201,4519,0.445,0.1562,0.15,113549.0,BK_rest,-60348.0,1,0
36047044600,13.54,13.73,13.86,24.39,13.54,13.73,13.86,25.04,13.54,13.73,13.86,23.76,13.54,13.73,13.86,21.48,19.44,19.37,20.73,38.19,23.72,23.9,22.31,50.42,75.63,30.66,23.34,95.93,13.54,25.101071428571426,0.5,68051,78224,2055,0.6207,0.1066,0.127,113549.0,BK_rest,-35325.0,1,1
36047044700,22.9,7.58,22.43,40.08,16.1,16.13,15.21,34.04,16.1,7.58,16.44,24.05,12.1,11.32,16.44,28.11,16.1,16.13,16.44,25.08,17.8,14.93,17.35,23.0,33.77,23.97,52.88,80.0,7.58,23.00214285714286,0.5714285714285714,73438,114167,2487,0.2304,0.4242,0.218,113549.0,BK_rest,618.0,0,1
36047044800,16.38,16.35,16.44,24.96,16.38,16.35,16.44,25.3,16.38,16.35,16.44,24.82,16.38,16.35,16.44,22.39,20.24,19.9,21.26,37.79,24.25,24.42,23.31,51.04,76.9,35.0,23.59,98.01,16.35,26.780714285714286,0.4642857142857143,67750,39280,1918,0.6203,0.1072,0.102,113549.0,BK_rest,-74269.0,1,1
36047044901,26.85,25.81,33.78,40.7,20.73,20.78,20.98,39.81,20.44,20.6,21.22,32.22,20.51,20.13,21.02,21.7,20.8,20.94,21.22,38.84,31.97,5.93,28.33,32.71,46.94,40.78,53.39,64.09,5.93,29.04357142857143,0.03571428571428571,52716,58750,2884,0.2635,0.2445,0.188,142051.0,NW_BK,-83301.0,1,1
36047045000,19.0,19.03,16.66,27.92,19.0,16.86,16.66,18.92,18.98,13.98,14.44,27.19,14.71,14.47,14.39,17.12,14.61,14.37,14.68,38.84,19.24,17.99,16.42,42.88,67.99,33.09,17.02,87.94,13.98,24.08571428571429,0.75,75446,116941,982,0.7711,0.3595,0.188,113549.0,BK_rest,3392.0,0,1
36047045200,20.25,20.56,17.18,26.67,20.25,17.04,17.18,19.57,20.16,13.29,13.7,22.76,13.99,13.76,13.77,22.51,13.99,13.76,13.93,33.77,19.22,19.17,16.88,45.83,70.04,33.9,17.09,91.43,13.29,24.34464285714285,0.5714285714285714,73393,113759,2766,0.7241,0.0839,0.092,113549.0,BK_rest,210.0,0,0
36047045300,24.52,8.7,25.74,39.23,14.62,14.49,12.28,33.21,14.62,8.7,14.56,22.61,8.97,8.81,14.56,31.03,14.62,14.49,14.56,27.7,18.56,11.55,19.18,23.06,33.42,30.64,52.88,78.3,8.7,22.700357142857143,0.5714285714285714,57143,58750,2291,0.2196,0.4363,0.221,142051.0,NW_BK,-83301.0,1,1
36047045400,19.75,20.01,16.18,26.31,19.75,15.98,16.18,22.03,19.6,12.71,12.63,21.11,12.66,12.92,12.74,25.96,12.66,12.92,12.86,29.54,17.22,19.96,15.88,44.24,70.12,32.51,16.09,92.41,12.63,23.67607142857143,0.6428571428571429,96875,150156,1737,0.6949,0.1434,0.095,113549.0,BK_rest,36607.0,0,0
36047045600,28.08,26.86,10.46,35.74,22.59,10.25,10.46,16.65,15.7,6.45,6.62,26.18,6.84,6.61,6.63,20.66,6.84,6.61,6.78,40.53,17.1,16.62,10.42,41.53,70.6,34.0,10.47,96.73,6.45,21.96464285714286,0.6071428571428571,68056,105486,2202,0.4484,0.2048,0.176,113549.0,BK_rest,-8063.0,1,1
36047045800,22.96,22.1,11.66,29.3,21.64,11.32,11.66,14.11,16.25,8.72,9.02,25.11,9.33,8.96,9.07,16.7,9.33,8.96,9.27,38.01,14.48,13.54,11.5,38.01,63.5,31.08,11.54,83.77,8.72,20.74642857142857,0.6428571428571429,84018,130227,1196,0.7783,0.1204,0.108,113549.0,BK_rest,16678.0,0,0
36047046000,32.57,21.69,3.59,41.31,15.99,3.39,3.59,11.67,9.08,2.38,2.58,28.42,2.64,2.36,2.25,18.76,2.64,2.36,2.55,43.71,12.05,11.76,3.43,34.42,64.23,31.83,3.43,90.6,2.25,18.04571428571429,0.6785714285714286,82500,221719,3529,0.4849,0.1252,0.113,,,,0,0
36047046201,25.42,25.6,14.0,35.42,23.76,13.52,14.0,16.17,18.68,10.67,11.06,31.93,11.05,10.94,11.08,14.08,10.71,10.58,11.36,41.58,16.25,15.78,13.78,43.66,71.38,37.03,13.85,95.47,10.58,23.886071428571427,0.6428571428571429,38050,58977,2287,0.5014,0.1412,0.165,113549.0,BK_rest,-54572.0,1,1
36047046202,19.99,19.99,14.55,28.94,19.99,14.41,14.55,16.59,18.81,11.53,11.94,26.5,12.3,12.02,11.89,14.89,12.21,11.93,12.18,37.06,16.93,15.66,14.12,40.68,65.94,33.13,14.54,86.31,11.53,22.484999999999996,0.75,82450,108690,1960,0.7609,0.1152,0.097,113549.0,BK_rest,-4859.0,1,0
36047046400,22.47,22.6,16.89,32.65,22.47,16.6,16.89,18.81,20.68,14.25,15.23,31.4,14.5,14.67,14.54,14.1,11.48,11.36,15.43,36.81,18.95,18.43,16.36,44.95,70.91,37.88,16.76,90.81,11.36,24.960000000000004,0.6071428571428571,54740,127917,2847,0.6273,0.3516,0.192,113549.0,BK_rest,14368.0,0,1
36047046800,22.91,22.8,21.55,33.95,22.91,21.19,21.55,23.98,22.91,19.18,20.2,33.79,19.32,19.5,19.38,19.31,16.57,16.44,20.36,38.34,22.92,23.05,21.31,51.5,76.96,37.58,21.78,98.61,16.44,28.923214285714288,0.25,35930,27917,2213,0.4685,0.1866,0.137,113549.0,BK_rest,-85632.0,1,1
36047047000,17.09,16.81,17.22,29.22,17.09,16.81,17.22,20.81,17.09,16.81,17.22,29.22,17.09,16.81,17.22,14.55,9.75,9.4,17.22,29.22,20.02,19.9,21.71,47.26,68.07,38.77,22.34,82.32,9.4,24.437857142857144,0.6071428571428571,73750,100096,2527,0.7799,0.1215,0.099,113549.0,BK_rest,-13453.0,1,0
36047047200,22.32,22.25,20.45,32.63,22.32,19.35,19.46,18.81,22.32,17.85,18.78,32.63,18.12,18.03,18.04,12.58,7.39,7.13,18.99,32.63,18.42,18.57,19.1,47.22,72.34,42.81,19.87,91.86,7.13,26.152500000000007,0.5714285714285714,78125,27969,3009,0.5686,0.1984,0.15,113549.0,BK_rest,-85580.0,1,0
36047047400,23.67,23.69,20.0,32.88,23.67,18.88,18.64,18.11,23.27,17.39,18.33,32.88,17.69,17.56,17.55,10.61,5.25,4.99,18.52,32.88,17.68,17.78,18.62,47.38,72.91,44.28,19.42,93.32,4.99,25.994642857142853,0.5714285714285714,56500,74375,2590,0.509,0.3301,0.217,113549.0,BK_rest,-39174.0,1,1
36047047600,25.23,25.08,19.43,34.41,25.23,18.55,16.19,15.87,23.43,16.7,17.79,34.41,17.39,16.87,17.01,7.29,1.72,1.43,17.98,34.41,15.65,15.99,18.37,45.17,70.98,42.88,18.99,91.63,1.43,25.217142857142857,0.6071428571428571,46250,71687,3132,0.5191,0.1611,0.122,113549.0,BK_rest,-41862.0,1,1
36047047700,21.96,23.02,28.33,35.57,15.56,15.46,15.85,34.69,15.56,15.46,15.85,26.53,15.56,15.15,15.85,18.24,15.56,15.46,15.85,34.69,26.51,4.12,25.86,26.54,41.28,38.7,46.76,60.54,4.12,24.303928571428575,0.5,164647,239811,4017,0.4322,0.1064,,142051.0,NW_BK,97760.0,0,0
36047047800,27.58,27.42,17.4,36.4,24.13,16.63,13.05,12.81,21.97,15.17,15.78,36.4,16.04,15.34,15.02,3.85,3.65,3.36,15.98,37.19,12.85,12.6,16.56,42.1,68.41,39.84,17.08,88.22,3.36,24.029642857142864,0.6071428571428571,63000,51542,4398,0.5346,0.1471,0.129,113549.0,BK_rest,-62007.0,1,1
