GEOID,Mo_period_1_tt_3,Mo_period_2_tt_3,Mo_period_3_tt_3,Mo_period_4_tt_3,Tu_period_1_tt_3,Tu_period_2_tt_3,Tu_period_3_tt_3,Tu_period_4_tt_3,We_period_1_tt_3,We_period_2_tt_3,We_period_3_tt_3,We_period_4_tt_3,Th_period_1_tt_3,Th_period_2_tt_3,Th_period_3_tt_3,Th_period_4_tt_3,Fr_period_1_tt_3,Fr_period_2_tt_3,Fr_period_3_tt_3,Fr_period_4_tt_3,Sa_period_1_tt_3,Sa_period_2_tt_3,Sa_period_3_tt_3,Sa_period_4_tt_3,Su_period_1_tt_3,Su_period_2_tt_3,Su_period_3_tt_3,Su_period_4_tt_3,min,mean,index,Median_Income,Median_Income_4per_hh,Total_Population,percent_car_owners,percent_poverty,percent_food_insecure,TCoL_2023,TCoL_mapping,Income_minus_TCOL,below_TCOL,poverty_ind
36047019800,18.68,19.24,20.6,28.19,18.68,16.06,20.6,22.33,15.59,16.51,20.6,28.19,19.41,18.23,20.6,28.02,17.05,17.8,21.08,31.33,27.51,18.61,34.08,47.08,33.94,29.49,35.66,33.41,15.59,24.234642857142855,0.39285714285714285,66563,103172,1895,0.755,0.0704,0.076,113549.0,BK_rest,-10377.0,1,1
36047019900,16.62,12.33,13.52,20.82,18.71,12.66,13.96,15.34,16.41,12.43,10.49,17.3,12.61,9.88,10.78,19.4,18.58,12.92,15.79,16.22,9.94,8.96,24.17,29.16,18.35,18.38,17.22,35.76,8.96,16.382500000000004,0.8571428571428571,118996,250001,3632,0.2596,0.0747,,142051.0,NW_BK,107950.0,0,0
36047020000,19.73,20.66,22.15,28.68,19.73,16.85,22.15,22.64,16.64,17.56,22.15,28.68,20.46,19.65,22.15,28.15,17.46,18.22,21.84,31.5,27.49,18.48,35.17,46.95,34.24,29.84,36.19,33.48,16.64,24.960357142857145,0.32142857142857145,76667,71667,2387,0.5569,0.2286,0.153,113549.0,BK_rest,-41882.0,1,1
36047020100,18.44,12.56,12.98,22.63,21.13,13.17,14.0,15.0,17.45,13.04,10.39,18.29,15.12,9.97,10.09,20.69,20.59,12.67,14.37,16.27,12.46,10.41,25.16,30.82,21.04,20.58,20.27,39.14,9.97,17.454642857142854,0.6428571428571429,129720,189500,4277,0.383,0.0383,0.077,142051.0,NW_BK,47449.0,0,0
36047020200,17.82,19.19,20.89,26.46,17.82,15.15,20.89,20.87,14.51,15.34,20.89,26.46,17.82,18.04,20.89,25.93,15.25,15.86,19.9,29.28,25.28,16.13,32.61,44.57,32.41,28.16,33.89,31.4,14.51,22.989642857142854,0.42857142857142855,71875,77188,1924,0.8413,0.0749,0.066,113549.0,BK_rest,-36361.0,1,0
36047020300,17.42,12.96,17.46,21.42,21.84,15.55,16.38,15.63,16.49,12.11,13.06,20.09,9.74,9.22,13.6,21.42,21.84,15.72,19.1,19.36,13.06,10.49,24.64,30.5,21.32,16.7,19.13,38.44,9.22,18.024642857142858,0.6785714285714286,173125,250001,1849,0.4161,0.1017,0.08,113549.0,BK_rest,136452.0,0,0
36047020400,17.72,20.29,21.27,25.77,17.72,15.46,21.27,19.81,14.03,15.45,21.27,25.77,17.72,19.14,21.27,24.87,14.77,15.38,19.36,28.23,24.23,14.92,32.93,43.4,31.68,27.58,33.15,30.44,14.03,22.675000000000004,0.42857142857142855,89474,189762,1886,0.6864,0.1193,0.082,113549.0,BK_rest,76213.0,0,0
36047020500,19.51,13.91,19.56,23.72,25.54,17.22,17.99,17.67,19.23,13.8,15.67,22.24,11.11,10.06,15.94,23.72,25.23,17.6,20.83,21.9,14.91,12.22,25.74,33.27,24.37,18.02,21.25,40.94,10.06,20.11321428571429,0.5714285714285714,128281,250001,3407,0.304,0.049,0.076,113549.0,BK_rest,136452.0,0,0
36047020600,19.49,23.22,23.09,26.61,19.49,18.21,21.96,20.95,15.98,17.31,23.42,26.61,19.49,22.58,23.42,25.41,16.54,16.86,21.09,29.07,23.88,15.79,35.72,43.41,31.42,28.56,32.86,29.58,15.79,24.000714285714285,0.32142857142857145,95114,97986,2692,0.8417,0.1561,0.111,113549.0,BK_rest,-15563.0,1,0
36047020700,18.95,13.67,19.7,25.14,25.95,17.72,18.96,19.0,21.83,16.02,17.44,23.64,11.31,9.74,18.43,25.14,26.28,17.48,20.02,24.04,15.08,13.58,24.42,32.91,28.34,17.62,21.82,41.3,9.74,20.911785714285713,0.5357142857142857,158214,222380,4923,0.3315,0.0408,0.079,113549.0,BK_rest,108831.0,0,0
36047020800,22.65,25.05,25.89,29.53,22.65,18.74,25.29,23.44,18.95,19.82,25.29,29.53,22.65,24.04,24.73,27.56,19.7,20.13,22.92,31.99,27.47,15.04,36.03,47.13,35.89,32.14,35.51,34.95,15.04,26.596785714285716,0.17857142857142858,48750,58426,3251,0.4776,0.0991,0.114,113549.0,BK_rest,-55123.0,1,1
36047021000,22.28,25.59,25.86,28.48,22.28,18.48,24.33,22.39,19.19,19.78,24.33,28.48,22.28,24.11,23.11,26.41,19.33,19.59,21.3,30.94,26.43,13.98,33.72,45.92,35.07,31.11,34.45,34.4,13.98,25.843571428571433,0.21428571428571427,58631,36250,4089,0.6502,0.2734,0.209,113549.0,BK_rest,-77299.0,1,1
36047021100,19.56,15.81,16.62,23.7,19.56,17.37,18.88,21.53,19.61,17.37,18.53,19.97,18.07,14.89,16.45,23.49,20.82,18.05,21.47,21.68,15.65,13.82,22.73,30.1,28.58,25.64,22.93,38.85,13.82,20.77607142857143,0.5714285714285714,72005,124706,3008,0.2803,0.115,0.121,142051.0,NW_BK,-17345.0,1,0
36047021200,24.17,25.66,26.79,29.82,24.17,21.19,23.14,24.39,21.36,21.47,23.14,29.55,23.86,23.65,21.64,26.25,18.91,19.02,19.83,32.5,25.27,14.34,30.35,45.96,36.45,31.46,35.32,34.62,14.34,26.22428571428572,0.14285714285714285,58385,90496,4328,0.4822,0.2246,0.219,113549.0,BK_rest,-23053.0,1,1
36047021300,19.11,7.74,14.28,23.08,24.2,13.86,10.02,14.93,21.82,9.49,10.72,22.59,13.77,8.29,14.28,24.16,24.49,12.09,14.65,22.11,19.12,17.06,20.99,33.12,30.31,13.83,21.07,39.97,7.74,18.6125,0.5714285714285714,66683,78992,4346,0.4074,0.1954,0.106,113549.0,BK_rest,-34557.0,1,1
36047021400,22.32,24.62,25.21,26.96,22.32,17.39,22.18,21.6,19.24,18.12,22.18,25.67,21.91,21.63,20.69,22.28,14.74,14.54,18.88,28.93,21.01,9.67,25.81,42.97,31.89,28.41,30.95,31.5,9.67,23.343571428571433,0.25,73456,113856,2482,0.3731,0.2936,0.164,113549.0,BK_rest,307.0,0,1
36047021500,17.73,9.4,15.47,22.65,25.24,12.91,14.21,14.2,19.75,11.43,13.48,20.78,10.97,6.79,14.71,23.3,25.31,13.26,16.2,20.07,16.22,13.78,22.73,30.92,26.25,15.6,21.62,40.56,6.79,18.412142857142857,0.6071428571428571,104796,228026,6271,0.2843,0.1059,,113549.0,BK_rest,114477.0,0,0
36047021600,23.49,25.91,27.05,28.94,23.49,18.18,23.39,23.28,20.4,18.88,23.39,28.09,23.21,21.5,21.6,22.86,15.31,16.15,20.06,31.05,21.59,12.94,26.09,42.2,33.66,30.28,33.99,31.84,12.94,24.600714285714282,0.17857142857142858,34815,33533,3945,0.4063,0.4684,0.246,113549.0,BK_rest,-80016.0,1,1
36047021700,16.39,8.3,13.83,21.33,23.14,11.9,12.19,13.18,18.59,10.22,12.56,19.85,10.04,6.16,13.83,22.25,23.24,11.58,14.22,18.92,17.03,14.17,21.27,30.35,26.86,15.22,20.43,38.87,6.16,17.354285714285716,0.6785714285714286,70625,186250,3493,0.2124,0.1366,0.152,113549.0,BK_rest,72701.0,0,0
36047021800,24.25,26.03,27.18,31.99,24.25,19.04,23.12,26.96,22.06,17.3,23.29,31.6,22.7,20.09,20.13,25.64,16.04,16.91,20.65,35.01,23.85,18.29,25.19,45.67,39.47,30.7,32.19,37.73,16.04,25.976071428571434,0.17857142857142858,60816,94264,2927,0.5767,0.1554,0.145,113549.0,BK_rest,-19285.0,1,1
36047021900,16.82,7.27,12.86,22.7,22.32,10.54,9.12,12.5,16.24,7.19,9.77,20.05,10.38,7.4,12.86,23.53,22.72,10.47,12.67,18.85,17.34,12.01,19.81,28.31,28.02,13.61,21.29,39.63,7.19,16.652857142857144,0.6785714285714286,104423,176378,3882,0.2939,0.1278,,113549.0,BK_rest,62829.0,0,0
36047022000,22.26,23.44,24.48,30.02,22.26,16.63,19.93,23.97,22.08,13.89,20.59,29.16,19.42,16.85,16.72,22.64,15.48,16.41,18.04,32.44,23.73,20.17,21.33,42.79,40.21,28.57,28.33,40.81,13.89,24.023214285714296,0.32142857142857145,39321,60947,5153,0.4109,0.5572,0.294,113549.0,BK_rest,-52602.0,1,1
36047022100,16.84,8.68,13.34,22.8,21.57,11.24,10.21,11.05,13.74,6.01,10.3,17.92,8.25,7.13,12.83,21.62,22.05,12.48,14.55,16.8,13.67,9.09,19.8,28.41,23.48,12.75,20.16,38.9,6.01,15.916785714285718,0.7142857142857143,69213,67880,4058,0.2728,0.242,0.154,113549.0,BK_rest,-45669.0,1,1
36047022200,25.18,25.95,27.36,32.06,25.18,18.84,21.31,25.54,24.6,14.83,23.17,32.06,22.57,18.36,19.05,24.86,18.26,18.83,19.49,34.86,25.72,21.09,23.34,44.2,41.71,31.39,31.76,42.67,14.83,26.222857142857148,0.25,31090,23977,4034,0.3526,0.5082,0.242,113549.0,BK_rest,-89572.0,1,1
36047022400,26.07,24.66,27.25,30.4,25.96,19.37,19.35,24.29,26.07,15.16,21.46,30.4,23.17,16.42,17.08,23.12,20.59,20.04,17.53,32.86,22.63,20.04,22.07,42.1,38.99,31.63,29.4,42.42,15.16,25.37607142857143,0.21428571428571427,44677,59219,5479,0.5423,0.2648,0.17,113549.0,BK_rest,-54330.0,1,1
36047022600,25.0,24.01,26.55,28.87,24.67,19.81,19.27,22.03,25.0,16.06,21.83,28.87,21.28,16.58,18.52,21.5,19.94,19.89,16.84,31.12,19.05,17.53,19.77,39.36,37.67,29.97,26.72,41.16,16.06,24.245357142857138,0.39285714285714285,75714,81167,2478,0.4772,0.0541,0.131,113549.0,BK_rest,-32382.0,1,0
36047022700,14.08,10.78,12.03,20.79,15.4,10.46,11.03,11.64,12.91,9.88,9.2,16.41,10.98,8.23,9.35,17.5,15.4,11.07,12.24,14.34,13.08,9.89,22.05,26.33,17.06,15.81,18.45,36.22,8.23,14.736071428571424,0.8571428571428571,108750,250001,4244,0.3955,0.0728,,113549.0,BK_rest,136452.0,0,0
36047022800,27.33,26.64,25.23,29.94,25.78,21.74,19.32,22.52,26.15,19.74,22.42,29.94,22.86,20.27,21.55,21.21,18.99,18.55,19.2,32.74,17.73,17.45,21.96,40.15,41.31,31.29,27.11,46.28,17.45,25.55,0.25,48507,34318,4129,0.5052,0.3942,0.227,113549.0,BK_rest,-79231.0,1,1
36047022900,14.29,9.76,10.77,22.18,15.95,8.61,9.51,9.44,12.43,8.48,9.53,16.44,11.5,7.36,8.04,17.99,18.5,8.24,9.05,11.1,13.54,8.61,19.67,26.87,23.98,17.24,21.38,39.21,7.36,14.63107142857143,0.8214285714285714,122989,190632,4082,0.3106,0.1325,,113549.0,BK_rest,77083.0,0,0
36047023000,25.94,25.53,26.07,28.91,24.09,19.95,20.57,22.46,24.54,17.93,22.42,28.91,20.7,18.45,20.69,20.23,18.08,17.7,18.49,31.45,17.36,17.21,19.57,37.77,38.27,28.38,25.08,43.0,17.21,24.276785714285715,0.32142857142857145,46691,72371,4555,0.4084,0.4042,0.246,113549.0,BK_rest,-41178.0,1,1
36047023100,18.55,11.92,12.81,24.1,20.91,12.27,13.36,13.86,17.18,12.14,10.79,18.11,15.69,8.34,8.56,20.3,21.49,11.9,12.91,15.65,14.54,11.42,24.56,30.96,24.06,22.13,22.93,39.67,8.34,17.539642857142855,0.6428571428571429,140888,196719,3623,0.5395,0.0895,,142051.0,NW_BK,54668.0,0,0
36047023200,27.0,24.31,26.75,31.01,25.15,22.29,21.47,24.55,25.6,19.54,23.83,31.01,21.76,21.1,22.31,22.33,17.91,18.51,19.9,33.55,20.47,20.09,22.27,40.72,41.75,31.64,28.36,43.36,17.91,26.01928571428572,0.14285714285714285,58086,90033,6593,0.3622,0.3987,0.216,113549.0,BK_rest,-23516.0,1,1
36047023300,13.49,7.37,7.77,21.1,12.73,6.57,6.45,10.38,12.7,5.8,8.15,15.34,12.98,5.13,5.66,15.82,16.04,7.2,8.01,11.3,12.82,9.97,18.66,27.0,25.49,19.21,21.2,38.33,5.13,13.66678571428571,0.8214285714285714,61049,53618,6953,0.309,0.3153,0.189,113549.0,BK_rest,-59931.0,1,1
36047023400,25.52,26.31,25.07,30.87,25.52,22.83,22.53,25.93,24.21,19.14,23.88,29.14,20.16,21.77,23.54,21.54,16.58,17.56,21.92,33.11,23.86,22.35,21.82,45.19,44.43,34.37,29.08,44.42,16.58,26.52321428571429,0.10714285714285714,26795,65691,5080,0.3148,0.5086,0.271,113549.0,BK_rest,-47858.0,1,1
36047023500,13.57,7.66,8.56,22.09,14.74,8.99,9.27,11.17,12.54,8.2,10.61,15.83,13.25,6.03,6.51,17.88,16.9,8.92,10.57,12.89,13.53,11.05,19.92,26.84,24.5,18.92,22.38,38.84,6.03,14.719999999999999,0.8214285714285714,55682,138500,5613,0.3076,0.4678,0.217,113549.0,BK_rest,24951.0,0,1
36047023600,24.28,24.7,23.99,29.09,24.08,21.41,21.99,24.88,22.73,18.0,22.69,27.47,18.68,20.36,22.24,20.95,15.7,17.04,20.41,31.33,21.36,20.35,18.92,42.97,41.66,32.94,27.12,41.79,15.7,24.96892857142857,0.17857142857142858,31905,18817,5924,0.4097,0.457,0.271,113549.0,BK_rest,-94732.0,1,1
36047023800,24.7,26.4,26.24,34.16,24.7,20.56,23.05,27.6,24.24,20.01,23.79,31.74,21.82,21.32,21.8,26.02,17.01,17.49,21.47,35.18,23.89,21.44,25.21,46.22,43.01,32.75,31.21,42.24,17.01,26.97392857142858,0.07142857142857142,39196,137661,4563,0.369,0.3732,0.272,113549.0,BK_rest,24112.0,0,1
36047024000,24.18,25.59,26.31,32.95,24.18,20.27,23.56,27.06,23.46,20.82,23.56,30.12,22.09,21.87,22.61,25.18,16.93,17.55,21.25,33.83,23.2,19.3,26.27,46.6,42.13,32.49,32.94,40.85,16.93,26.68392857142857,0.10714285714285714,42885,51806,6001,0.3767,0.4319,0.205,113549.0,BK_rest,-61743.0,1,1
36047024100,15.16,10.83,11.67,25.08,14.89,10.78,9.25,15.41,11.67,8.49,11.79,17.37,13.46,10.83,11.4,19.9,16.91,11.17,12.07,15.24,15.59,9.91,19.27,26.87,30.37,24.02,26.62,40.48,8.49,16.660714285714285,0.7857142857142857,71000,110050,2876,0.2743,0.2913,0.183,113549.0,BK_rest,-3499.0,1,1
36047024200,21.8,23.8,23.82,30.04,21.8,19.06,22.71,25.79,21.06,20.76,22.71,26.59,19.04,21.31,22.59,24.53,15.6,16.51,20.9,31.86,21.26,17.01,25.28,48.97,39.84,32.18,30.88,38.56,15.6,25.22357142857143,0.17857142857142858,55069,85417,2618,0.6309,0.1578,0.144,113549.0,BK_rest,-28132.0,1,1
36047024300,14.48,10.41,10.95,23.7,14.27,8.34,9.43,12.13,12.44,8.86,10.73,17.32,13.45,8.91,9.42,19.15,17.31,8.83,9.39,12.74,14.21,10.06,19.46,27.2,27.08,21.18,24.63,41.72,8.34,15.635714285714284,0.7857142857142857,82524,119559,4454,0.3938,0.1194,0.108,113549.0,BK_rest,6010.0,0,0
36047024400,19.35,21.97,21.07,29.4,19.35,18.79,20.94,23.18,18.6,18.76,19.63,23.94,16.4,18.76,19.45,22.33,14.87,15.31,19.63,30.26,18.57,18.61,21.08,48.12,41.44,32.39,28.2,39.92,14.87,23.58285714285714,0.5,62885,46175,3636,0.5693,0.3426,0.201,113549.0,BK_rest,-67374.0,1,1
36047024500,15.77,14.17,14.4,23.34,16.43,10.36,11.25,13.01,10.7,8.88,12.63,16.63,11.18,8.67,10.7,17.55,16.43,12.88,13.62,14.75,13.84,10.39,19.71,24.52,22.33,16.28,20.92,38.69,8.67,15.715357142857139,0.8214285714285714,92932,143205,4513,0.408,0.0986,0.079,113549.0,BK_rest,29656.0,0,0
36047024600,19.94,21.67,20.65,29.37,19.94,19.08,20.65,23.8,19.04,18.15,19.17,23.56,16.84,18.01,18.6,22.16,16.18,17.66,19.17,29.88,19.15,18.9,20.47,47.65,41.73,31.31,29.05,40.52,16.18,23.65357142857142,0.5,68224,105747,3011,0.7207,0.1146,0.118,113549.0,BK_rest,-7802.0,1,1
36047024700,16.2,14.07,14.35,23.27,17.42,10.42,9.84,13.06,10.23,8.11,12.59,17.3,9.93,7.39,10.74,18.74,17.42,12.67,13.42,15.86,13.84,10.35,17.78,23.71,22.51,14.97,21.33,39.94,7.39,15.623571428571427,0.8214285714285714,70408,178281,2594,0.233,0.1638,0.135,113549.0,BK_rest,64732.0,0,0
36047024800,19.06,19.84,21.28,25.92,19.06,16.0,18.4,21.26,18.73,17.4,18.4,24.24,19.0,18.39,18.15,21.73,14.38,15.06,16.89,28.13,19.86,13.82,22.11,48.0,36.56,27.44,26.52,35.74,13.82,22.191785714285718,0.5714285714285714,68063,97000,2506,0.5599,0.0898,0.124,113549.0,BK_rest,-16549.0,1,1
36047024900,17.78,15.4,15.92,24.89,17.68,10.33,12.16,13.17,9.89,8.11,14.11,17.63,12.43,9.08,11.45,18.12,18.82,13.32,14.06,14.57,15.14,11.91,20.16,25.96,23.6,17.69,22.72,41.18,8.11,16.688571428571432,0.7857142857142857,78025,123036,4146,0.3138,0.2012,0.17,113549.0,BK_rest,9487.0,0,1
36047025000,19.38,20.21,21.44,29.94,19.38,17.7,19.12,25.14,19.0,19.01,19.12,27.21,19.38,19.32,19.12,24.93,16.04,18.29,17.31,33.03,24.42,19.11,27.82,46.64,41.96,30.92,32.41,40.84,16.04,24.57821428571429,0.5,55132,56974,1914,0.6178,0.1316,0.129,113549.0,BK_rest,-56575.0,1,1
36047025100,16.98,12.57,14.57,28.07,14.35,6.68,10.42,13.8,12.61,8.69,13.83,19.22,14.13,10.64,12.89,21.27,18.21,9.49,9.81,13.24,16.12,9.82,19.31,27.81,29.84,22.36,27.21,42.77,6.68,17.025357142857143,0.75,46947,75375,4032,0.2767,0.2331,0.168,113549.0,BK_rest,-38174.0,1,1
36047025200,21.1,21.76,23.01,34.05,21.1,19.53,21.74,26.66,21.1,21.77,21.74,29.82,20.75,20.78,21.74,27.59,17.36,18.29,20.87,35.95,24.52,22.58,27.89,51.52,45.4,35.23,32.39,43.95,17.36,26.7925,0.10714285714285714,49815,63504,5501,0.5512,0.1798,0.217,113549.0,BK_rest,-50045.0,1,1
36047025300,15.59,10.43,10.91,25.35,14.15,8.87,7.3,14.31,12.45,7.08,11.38,17.71,13.63,9.66,10.55,18.66,16.66,9.76,10.11,13.75,14.97,9.46,18.86,26.8,29.3,22.1,24.53,39.8,7.08,15.861785714285716,0.7857142857142857,79583,123353,4003,0.4641,0.1831,0.127,113549.0,BK_rest,9804.0,0,0
36047025400,20.44,21.61,21.38,31.06,20.44,19.54,21.38,24.63,20.44,20.18,20.33,25.91,18.91,19.16,20.14,23.85,18.7,20.18,20.33,32.15,23.6,22.37,22.12,48.57,46.94,32.2,29.75,45.93,18.7,25.437142857142863,0.14285714285714285,77465,83576,3306,0.5878,0.1779,0.151,113549.0,BK_rest,-29973.0,1,0
36047025500,15.16,12.21,15.14,25.93,14.57,12.54,12.49,17.55,10.81,8.72,12.58,17.6,13.37,12.04,14.25,19.81,14.59,12.22,14.57,17.2,15.08,10.66,18.31,26.34,32.97,26.91,28.17,39.59,8.72,17.549285714285713,0.7857142857142857,23003,47297,5558,0.2222,0.3215,0.224,113549.0,BK_rest,-66252.0,1,1
36047025600,18.89,20.06,21.2,32.47,18.89,17.3,21.2,25.14,18.89,19.48,20.15,27.45,18.45,17.49,19.97,25.26,19.04,20.22,20.91,33.92,25.48,24.57,23.4,50.54,47.01,32.28,31.56,47.63,17.3,25.673214285714284,0.32142857142857145,52052,100298,3134,0.6875,0.2627,0.171,113549.0,BK_rest,-13251.0,1,1
36047025700,13.11,10.68,16.36,25.82,11.11,10.38,12.57,16.99,6.99,6.88,11.02,14.84,9.48,9.16,14.33,18.69,10.14,9.88,14.33,14.76,11.91,8.25,15.07,23.61,31.03,26.75,29.56,39.65,6.88,15.833928571428574,0.7857142857142857,99821,131458,2584,0.3929,0.1943,0.135,113549.0,BK_rest,17909.0,0,0
36047025800,18.56,18.6,20.35,33.56,18.56,15.79,20.35,26.33,18.56,18.82,19.3,28.55,17.84,15.99,19.11,26.36,19.26,20.41,21.05,35.33,27.29,27.01,25.19,52.16,44.46,33.2,33.76,44.48,15.79,25.722500000000004,0.39285714285714285,58490,67917,4871,0.4344,0.2718,0.198,113549.0,BK_rest,-45632.0,1,1
36047025901,11.52,7.04,12.91,24.31,9.36,7.62,10.32,14.68,5.97,4.59,8.34,13.47,9.65,6.26,10.98,17.09,10.25,7.57,11.57,13.02,10.29,6.02,13.28,22.63,29.86,24.46,25.42,37.41,4.59,13.781785714285714,0.7857142857142857,62734,164808,2077,0.1884,0.2345,0.173,113549.0,BK_rest,51259.0,0,1
36047025902,13.69,10.28,15.17,26.78,10.34,9.68,12.96,17.08,6.05,5.48,9.55,14.44,10.34,9.02,13.76,19.64,10.23,9.59,13.77,15.33,11.15,7.58,13.79,23.2,31.47,26.41,29.2,40.79,5.48,15.598928571428573,0.7857142857142857,20045,28656,3694,0.2317,0.4458,0.269,113549.0,BK_rest,-84893.0,1,1
36047026000,18.69,19.29,20.94,31.95,18.69,15.74,20.42,24.86,18.6,19.33,20.42,28.6,18.25,16.99,20.42,26.09,15.91,17.78,20.42,34.75,25.0,24.88,27.51,51.65,41.58,33.72,32.3,42.07,15.74,25.24464285714286,0.35714285714285715,47948,43155,3402,0.5154,0.0927,0.114,113549.0,BK_rest,-70394.0,1,1
36047026100,12.53,7.55,10.96,26.09,10.01,5.94,8.04,12.65,7.78,6.01,8.86,15.39,10.6,5.2,10.67,17.94,12.13,6.51,9.29,10.99,10.56,6.09,14.79,24.56,25.41,21.02,27.7,39.88,5.2,13.75535714285714,0.7857142857142857,65957,87648,5358,0.2658,0.3861,0.199,113549.0,BK_rest,-25901.0,1,1
36047026200,17.79,19.15,20.93,32.4,17.79,14.25,19.4,27.82,17.79,16.03,19.4,31.36,17.79,16.17,19.1,28.35,16.85,18.7,18.94,36.26,29.11,24.13,29.16,50.33,40.29,29.78,34.33,40.46,14.25,25.137857142857147,0.5,80139,73625,2819,0.6998,0.0702,0.121,113549.0,BK_rest,-39924.0,1,0
36047026300,14.58,9.21,12.54,28.95,10.5,5.97,10.03,13.71,10.5,8.6,10.8,17.73,11.95,6.99,10.72,20.17,14.15,7.71,8.45,12.02,12.02,8.65,15.89,26.25,27.13,22.47,30.14,43.1,5.97,15.390357142857141,0.75,67143,135435,2097,0.3433,0.2145,0.127,113549.0,BK_rest,21886.0,0,1
36047026400,15.89,15.82,18.03,29.66,15.89,13.17,18.03,25.62,14.67,15.43,18.03,28.76,15.89,14.17,18.03,26.95,16.35,17.95,20.7,32.8,27.93,23.09,30.54,50.33,36.75,31.1,35.04,37.14,13.17,23.705714285714286,0.5,67524,83720,4446,0.4885,0.1357,0.13,113549.0,BK_rest,-29829.0,1,1
36047026500,14.3,10.96,11.9,25.99,11.23,7.23,11.39,10.71,10.05,7.74,11.82,16.36,12.57,8.55,9.68,18.32,15.48,7.69,8.1,8.85,12.85,9.01,15.61,25.58,24.84,19.74,27.68,43.46,7.23,14.917499999999999,0.8214285714285714,75612,169423,4192,0.3332,0.1478,0.082,113549.0,BK_rest,55874.0,0,0
36047026600,18.78,17.35,20.3,32.63,18.78,15.7,20.3,28.79,18.21,18.99,19.47,29.85,18.1,15.9,19.29,27.67,19.85,21.45,22.15,35.77,28.84,27.78,29.15,52.45,41.68,34.18,35.92,41.7,15.7,26.108214285714286,0.39285714285714285,45893,46176,3662,0.5081,0.147,0.118,113549.0,BK_rest,-67373.0,1,1
36047026700,17.37,15.27,16.02,27.76,14.58,9.25,12.28,12.69,8.76,6.78,14.75,18.41,14.24,9.95,10.6,19.62,17.39,10.95,11.66,12.36,15.31,12.59,17.69,26.34,24.0,19.36,27.31,44.44,6.78,16.704642857142854,0.8214285714285714,96618,144267,4533,0.367,0.0814,0.075,113549.0,BK_rest,30718.0,0,0
36047026800,14.81,12.94,15.76,28.58,14.81,11.04,15.76,25.06,14.46,14.5,15.76,25.62,14.81,11.23,15.76,24.38,17.94,18.6,20.02,31.72,25.83,24.14,27.63,48.87,36.3,30.42,33.44,36.38,11.04,22.377499999999994,0.5,77716,110556,4917,0.5933,0.1592,0.16,113549.0,BK_rest,-2993.0,1,0
36047026900,16.58,14.81,15.36,26.4,15.49,9.73,10.61,13.38,8.83,6.79,14.94,18.21,13.0,8.96,9.09,18.52,16.52,11.98,12.72,14.53,14.8,13.2,16.72,25.41,20.56,17.04,24.64,42.4,6.79,16.115,0.8214285714285714,90962,212991,3249,0.4092,0.1455,0.077,113549.0,BK_rest,99442.0,0,0
36047027000,13.06,13.79,14.58,31.63,13.06,10.3,14.58,24.28,13.06,13.89,14.58,25.34,13.06,10.49,14.58,24.95,17.09,18.08,19.17,33.15,26.04,27.86,25.97,52.44,43.12,30.65,34.21,43.39,10.3,22.728571428571428,0.5357142857142857,33611,52097,2519,0.6115,0.3505,0.22,113549.0,BK_rest,-61452.0,1,1
36047027100,13.08,13.83,15.4,28.22,13.08,12.24,12.56,18.28,12.42,9.38,15.4,19.22,11.07,10.52,10.46,20.15,13.08,13.61,15.4,17.82,12.98,10.73,16.84,27.0,20.43,18.23,26.31,44.9,9.38,16.88,0.7857142857142857,68750,248101,3553,0.3908,0.1663,0.135,113549.0,BK_rest,134552.0,0,1
36047027200,15.82,15.79,16.93,33.35,15.82,11.77,16.93,27.03,15.82,15.89,16.93,28.09,15.82,12.49,16.93,27.7,19.85,20.08,21.51,35.0,28.21,29.25,28.95,53.49,43.23,32.51,36.47,43.25,11.77,24.818214285714284,0.4642857142857143,71174,95343,3803,0.5838,0.1749,0.142,113549.0,BK_rest,-18206.0,1,0
36047027300,13.31,14.22,15.49,28.24,13.31,12.2,12.12,17.45,10.78,7.4,15.49,18.88,11.61,10.59,10.13,19.72,13.31,14.16,14.83,16.96,13.71,12.12,16.41,25.84,20.29,18.59,25.74,43.81,7.4,16.668214285714285,0.8214285714285714,78555,121760,3899,0.5312,0.0988,0.051,113549.0,BK_rest,8211.0,0,0
36047027400,16.36,15.75,17.68,31.0,16.36,12.76,17.68,26.68,15.98,16.45,17.68,28.95,16.36,14.0,17.68,27.32,18.06,19.15,20.99,34.14,28.44,25.88,31.44,51.8,39.39,33.06,35.88,39.41,12.76,24.51178571428571,0.5,52551,81454,3412,0.5674,0.1636,0.144,113549.0,BK_rest,-32095.0,1,1
36047027500,15.01,13.07,13.99,28.62,13.67,9.65,11.82,16.48,9.82,6.69,13.99,17.98,12.89,9.62,9.44,18.65,15.01,11.38,12.67,14.82,13.65,12.2,15.43,25.44,22.92,19.73,27.48,45.09,6.69,16.328928571428573,0.8214285714285714,89464,141313,5031,0.3769,0.1729,0.096,113549.0,BK_rest,27764.0,0,0
36047027600,16.17,16.63,17.53,32.94,16.17,12.36,17.53,25.93,16.17,16.19,17.53,31.14,16.17,13.85,17.53,28.63,16.74,17.65,19.4,36.25,29.02,27.6,30.43,53.58,40.82,31.85,35.49,40.17,12.36,24.695357142857144,0.5357142857142857,56652,56472,3996,0.5739,0.1529,0.142,113549.0,BK_rest,-57077.0,1,1
