GEOID,Mo_period_1_tt,Mo_period_2_tt,Mo_period_3_tt,Mo_period_4_tt,Tu_period_1_tt,Tu_period_2_tt,Tu_period_3_tt,Tu_period_4_tt,We_period_1_tt,We_period_2_tt,We_period_3_tt,We_period_4_tt,Th_period_1_tt,Th_period_2_tt,Th_period_3_tt,Th_period_4_tt,Fr_period_1_tt,Fr_period_2_tt,Fr_period_3_tt,Fr_period_4_tt,Sa_period_1_tt,Sa_period_2_tt,Sa_period_3_tt,Sa_period_4_tt,Su_period_1_tt,Su_period_2_tt,Su_period_3_tt,Su_period_4_tt,min,mean,index,Median_Income,Median_Income_4per_hh,Total_Population,percent_car_owners,percent_poverty,percent_food_insecure,TCoL_2023,TCoL_mapping,Income_minus_TCOL,below_TCOL,poverty_ind
36047031300,6.58,6.48,4.76,9.54,8.81,3.35,1.57,6.32,1.53,1.53,4.76,8.81,3.06,3.06,4.15,9.54,9.47,3.33,3.33,6.32,5.35,2.96,6.31,10.04,5.35,5.35,11.82,29.26,1.53,6.52642857142857,0.9642857142857143,90828,250001,5111,0.3059,0.1629,0.124,113549.0,BK_rest,136452.0,0,0
36047031401,6.26,5.71,9.27,9.92,5.95,4.16,9.27,7.26,6.26,4.16,9.27,9.92,6.26,6.26,9.27,9.92,6.26,6.26,9.27,18.38,22.49,22.49,22.06,34.98,47.0,4.16,22.06,58.08,4.16,14.021785714285715,0.75,76908,84399,5157,0.6663,0.0615,0.139,113549.0,BK_rest,-29150.0,1,0
36047031500,4.83,4.83,5.09,7.78,10.06,2.69,2.12,5.38,0.88,0.88,5.09,7.78,0.0,0.0,4.22,7.78,9.77,4.4,4.4,6.37,7.1,1.21,6.99,10.08,7.1,5.41,10.74,27.5,0.0,6.088571428571429,0.9642857142857143,78851,122219,5348,0.2251,0.103,0.099,113549.0,BK_rest,8670.0,0,0
36047031701,3.65,3.65,3.65,9.31,11.5,4.14,3.38,3.94,2.32,2.0,3.65,8.44,3.65,3.65,3.65,9.31,9.12,2.95,2.95,7.82,6.67,2.74,5.55,10.83,8.55,3.97,11.44,28.17,2.0,6.451785714285715,0.9642857142857143,88325,164350,3792,0.4316,0.067,0.097,113549.0,BK_rest,50801.0,0,0
36047031702,3.65,3.19,2.9,9.31,11.39,3.51,2.9,3.19,3.07,1.99,2.9,7.69,3.65,3.38,2.9,9.31,8.38,2.21,2.21,8.38,5.93,2.74,4.8,10.08,9.22,3.22,10.7,27.43,1.99,6.079642857142857,0.9642857142857143,95486,148068,3834,0.3526,0.0885,0.083,113549.0,BK_rest,34519.0,0,0
36047031900,5.52,2.2,2.55,11.86,10.86,4.02,2.2,2.2,6.44,2.2,1.38,9.82,5.52,4.02,2.55,11.86,10.5,3.48,2.55,10.5,4.73,2.96,2.96,8.24,11.34,1.38,9.9,28.81,1.38,6.519642857142856,0.9642857142857143,75021,250001,3100,0.3535,0.0884,0.121,113549.0,BK_rest,136452.0,0,0
36047032100,4.69,1.37,2.73,11.03,11.78,3.34,1.37,1.37,5.95,1.37,2.36,9.32,4.69,3.34,2.73,11.03,10.01,2.65,2.73,10.01,6.4,4.53,4.63,9.91,10.85,3.05,11.57,27.98,1.37,6.528214285714286,0.9642857142857143,60446,58042,5254,0.265,0.1156,0.084,113549.0,BK_rest,-55507.0,1,1
36047032300,5.03,1.71,2.17,11.37,10.61,2.17,1.71,1.71,6.29,1.71,1.16,9.66,5.03,2.17,2.17,11.37,10.35,2.58,3.07,10.35,5.25,3.48,3.48,8.76,11.19,1.9,10.42,28.32,1.16,6.256785714285714,0.9642857142857143,77450,157798,3575,0.3166,0.2028,0.119,113549.0,BK_rest,44249.0,0,1
36047032500,3.98,2.06,3.27,10.32,10.75,3.27,2.06,2.06,8.0,2.06,2.29,10.32,3.98,3.22,3.27,10.32,12.06,1.42,5.22,10.32,7.52,5.76,5.76,11.04,12.9,3.27,10.79,27.11,1.42,6.942857142857144,0.9642857142857143,58641,130855,6321,0.2343,0.2213,0.14,113549.0,BK_rest,17306.0,0,1
36047032600,1.17,1.17,2.3,12.29,1.15,1.17,2.3,0.16,1.17,1.17,2.3,12.29,1.17,0.16,2.3,12.29,1.17,1.17,2.3,18.81,24.48,24.48,24.05,36.97,48.98,6.85,24.05,60.06,0.16,11.711785714285714,0.75,33467,51873,7510,0.3963,0.4284,0.271,113549.0,BK_rest,-61676.0,1,1
36047032700,4.97,1.44,1.44,11.3,8.94,1.44,1.44,2.11,8.05,1.44,1.37,11.3,4.97,1.44,1.44,11.3,12.1,1.09,4.87,11.3,6.29,4.34,4.34,9.6,12.95,1.44,10.51,26.83,1.09,6.430357142857141,0.9642857142857143,58750,91062,2870,0.2928,0.1652,0.108,113549.0,BK_rest,-22487.0,1,1
36047032800,3.51,3.51,3.51,15.39,3.51,3.51,3.51,3.14,3.51,3.51,3.51,15.39,3.51,2.69,3.51,15.39,3.51,2.82,3.51,21.92,27.58,27.58,27.15,40.07,52.09,9.95,27.15,63.17,2.69,14.1825,0.7142857142857143,29289,44194,2848,0.3742,0.2244,0.226,113549.0,BK_rest,-69355.0,1,1
36047032900,6.52,2.88,1.73,12.86,8.67,2.63,1.73,3.88,5.62,2.88,0.89,8.99,6.52,2.88,1.73,12.86,9.68,2.88,1.73,9.68,2.34,1.83,1.83,7.11,10.52,0.89,7.97,29.81,0.89,6.054999999999999,0.9642857142857143,59636,176429,6174,0.3255,0.2426,0.154,113549.0,BK_rest,62880.0,0,1
36047033000,4.27,4.27,4.27,14.98,3.84,4.27,4.27,4.46,4.27,4.27,4.27,14.98,4.27,3.3,4.27,14.98,4.27,2.25,4.83,21.5,27.17,27.17,26.74,39.66,51.67,9.53,26.74,62.75,2.25,14.411428571428571,0.7142857142857143,19215,86049,5007,0.3419,0.4224,0.234,113549.0,BK_rest,-27500.0,1,1
36047033100,7.17,1.25,3.03,11.93,7.14,1.25,3.03,5.18,6.26,1.25,2.3,7.47,7.14,1.25,3.03,13.5,8.16,1.25,3.03,8.16,2.74,2.23,2.23,6.52,9.0,2.3,6.44,30.45,1.25,5.881785714285713,0.9642857142857143,48393,75009,4441,0.3864,0.2538,0.212,113549.0,BK_rest,-38540.0,1,1
36047033300,6.42,2.74,2.29,11.58,8.63,2.74,2.29,4.44,5.52,2.74,2.29,6.73,6.42,2.74,2.29,12.76,7.41,1.4,2.29,7.41,3.5,2.99,2.99,8.01,8.26,3.04,7.93,29.71,1.4,5.984285714285716,0.9642857142857143,67663,53801,4578,0.3895,0.1903,0.189,113549.0,BK_rest,-59748.0,1,1
36047033500,5.68,3.12,1.96,10.84,8.35,2.37,1.96,4.73,4.77,3.12,1.96,5.98,5.68,3.12,1.96,12.01,6.67,0.65,1.58,6.67,4.25,3.74,3.74,8.39,7.51,3.78,8.31,28.96,0.65,5.780714285714287,0.9642857142857143,76771,118995,3218,0.583,0.1878,0.11,113549.0,BK_rest,5446.0,0,0
36047033600,3.17,3.17,3.17,16.57,3.17,3.17,3.17,6.04,3.17,3.17,3.17,16.57,3.17,2.19,3.17,16.57,3.17,0.2,6.16,23.09,28.75,28.75,28.32,41.24,53.26,11.12,28.32,64.34,0.2,14.626071428571427,0.7142857142857143,82500,177159,5217,0.8385,0.16,0.106,113549.0,BK_rest,63610.0,0,0
36047033701,5.46,4.18,2.8,11.22,8.73,1.53,1.53,4.51,4.55,4.18,2.8,6.37,5.46,4.18,2.8,11.79,7.05,1.36,1.36,7.05,5.08,4.57,4.57,9.45,7.31,4.54,9.37,28.74,1.36,6.1621428571428565,0.9642857142857143,54981,85220,2603,0.2747,0.0515,0.104,113549.0,BK_rest,-28329.0,1,1
36047033702,5.02,3.14,2.36,10.18,7.69,1.71,1.71,4.08,4.12,3.14,2.36,5.33,5.02,3.14,2.36,11.36,6.01,0.0,0.93,6.01,4.65,4.14,4.14,8.41,6.86,4.1,8.33,28.31,0.0,5.5217857142857145,0.9642857142857143,68167,105658,1660,0.6905,0.2106,0.156,113549.0,BK_rest,-7891.0,1,1
36047033900,6.11,4.23,3.45,11.27,8.78,0.88,0.88,5.16,3.94,3.94,3.45,6.42,5.47,4.23,3.45,11.94,7.1,2.01,2.01,7.1,5.74,5.23,5.23,9.5,6.66,5.19,9.42,29.4,0.88,6.363928571428572,0.9642857142857143,51950,128618,4720,0.2558,0.2554,0.119,113549.0,BK_rest,15069.0,0,1
36047034000,2.34,2.34,2.34,16.26,2.34,2.34,2.34,4.63,2.34,2.34,2.34,16.26,2.34,2.34,2.34,16.26,2.34,2.34,3.2,22.78,28.45,28.45,28.02,40.94,52.95,11.43,28.02,64.03,2.34,14.08714285714286,0.7142857142857143,16978,26315,1998,0.2977,0.5048,0.359,113549.0,BK_rest,-87234.0,1,1
36047034100,5.65,5.4,3.69,9.95,10.1,2.87,1.99,5.4,1.95,1.95,3.69,7.74,3.48,3.48,3.69,9.95,8.42,2.25,2.25,7.44,5.97,3.38,5.46,10.74,7.16,5.43,10.74,29.39,1.95,6.414642857142858,0.9642857142857143,66357,121599,3240,0.4399,0.1962,0.103,113549.0,BK_rest,8050.0,0,1
36047034200,3.05,3.05,3.05,16.1,3.05,3.05,3.05,4.47,3.05,3.05,3.05,16.1,3.05,3.05,3.05,16.1,3.05,3.05,3.05,22.63,28.29,28.29,27.86,40.78,52.8,11.27,27.86,63.88,3.05,14.363571428571428,0.7142857142857143,20469,21820,6615,0.2865,0.4014,0.297,113549.0,BK_rest,-91729.0,1,1
36047034300,7.43,4.47,4.77,11.51,9.01,1.12,1.12,6.49,3.72,3.72,4.77,6.66,5.24,4.47,4.77,11.72,7.35,3.34,3.34,7.35,5.42,5.15,6.35,9.74,5.42,5.42,9.66,30.72,1.12,6.794642857142856,0.9642857142857143,31420,48701,5340,0.1928,0.3923,0.216,113549.0,BK_rest,-64848.0,1,1
36047034500,7.26,5.56,5.86,10.44,7.26,2.87,2.87,7.58,5.46,4.13,4.13,5.58,4.68,4.68,4.68,11.74,6.27,2.27,2.27,6.27,4.68,4.19,4.61,10.83,4.68,4.68,10.75,31.81,2.27,6.7175,0.9642857142857143,50982,57847,2833,0.3209,0.1497,0.134,113549.0,BK_rest,-55702.0,1,1
36047034700,5.13,5.13,5.13,8.97,5.13,1.99,4.26,8.28,5.13,4.83,3.73,3.73,5.13,3.94,5.13,9.74,4.42,1.99,2.97,4.42,4.68,2.06,2.48,11.54,5.4,5.4,11.46,32.51,1.99,6.239642857142857,0.9642857142857143,34122,139405,3720,0.1612,0.2077,0.157,113549.0,BK_rest,25856.0,0,1
36047034800,2.21,2.21,5.23,11.16,1.9,2.21,5.23,3.21,2.21,2.21,5.23,11.16,2.21,2.21,5.23,11.16,2.21,2.21,5.23,17.69,23.35,23.35,22.92,35.84,47.86,4.99,22.92,58.94,1.9,12.231785714285715,0.75,49256,46250,2851,0.5064,0.3066,0.212,113549.0,BK_rest,-67299.0,1,1
36047034901,5.38,5.16,5.38,7.87,5.38,3.09,3.75,7.18,5.38,3.73,3.02,3.02,5.38,2.84,5.38,9.98,3.7,1.88,1.88,3.7,3.58,1.66,3.58,10.44,6.5,5.34,10.36,31.41,1.66,5.926785714285714,0.9642857142857143,42229,51250,1937,0.191,0.08,0.103,113549.0,BK_rest,-62299.0,1,1
36047034902,6.28,4.92,6.28,8.29,6.28,4.54,4.65,8.08,6.28,3.17,3.17,3.91,6.28,3.74,4.18,10.87,4.6,2.77,2.77,4.6,2.39,2.39,5.37,9.7,8.28,4.17,9.62,32.31,2.39,6.424642857142856,0.9642857142857143,43125,85107,3934,0.2844,0.2072,0.15,113549.0,BK_rest,-28442.0,1,1
36047035000,3.03,3.03,4.94,9.36,3.03,3.03,4.94,4.05,3.03,3.03,4.94,9.36,3.03,3.03,4.94,9.36,3.03,3.03,4.94,15.89,21.55,21.55,21.12,34.04,46.06,5.42,21.12,57.14,3.03,11.822142857142856,0.75,44871,77037,3355,0.5452,0.1827,0.19,113549.0,BK_rest,-36512.0,1,1
36047035101,6.48,4.09,4.39,8.97,6.48,2.68,2.68,6.11,6.15,2.66,2.66,4.11,6.48,3.94,4.39,11.07,4.8,0.8,0.8,4.8,4.68,3.31,5.34,9.36,6.73,6.14,9.28,30.34,0.8,6.061428571428571,0.9642857142857143,39489,45510,2565,0.4435,0.3103,0.189,113549.0,BK_rest,-68039.0,1,1
36047035102,6.58,5.28,5.58,9.07,6.58,3.87,3.87,7.3,6.58,3.48,3.48,4.22,6.58,4.04,5.02,11.18,4.9,1.99,1.99,4.9,4.45,3.41,5.67,10.33,7.76,6.23,10.25,31.53,1.99,6.647142857142856,0.9642857142857143,72955,82426,2659,0.3503,0.1621,0.121,113549.0,BK_rest,-31123.0,1,0
36047035200,2.44,2.44,4.34,11.12,2.44,2.44,4.34,3.45,2.44,2.44,4.34,11.12,2.44,2.44,4.34,11.12,2.44,2.44,4.34,17.64,23.3,23.3,22.87,35.79,47.81,6.35,22.87,58.89,2.44,12.204642857142856,0.75,12073,18713,1401,0.1169,0.561,,113549.0,BK_rest,-94836.0,1,1
36047035301,7.35,4.58,4.89,9.85,7.35,1.23,1.23,6.6,6.05,3.54,3.54,4.99,5.28,4.58,4.89,11.95,5.68,1.68,1.68,5.68,5.28,4.19,6.22,9.86,5.28,5.28,9.78,30.83,1.23,6.405000000000001,0.9642857142857143,39107,43333,2731,0.1733,0.2578,0.157,113549.0,BK_rest,-70216.0,1,1
36047035302,7.22,2.84,3.81,10.22,7.72,2.84,2.84,6.27,6.31,2.84,3.54,5.36,6.89,2.84,3.81,12.32,6.05,1.69,1.69,6.05,5.84,4.56,5.34,8.11,6.89,5.63,8.03,30.5,1.69,6.358928571428571,0.9642857142857143,80565,82337,3022,0.3502,0.0489,0.073,113549.0,BK_rest,-31212.0,1,0
36047035400,5.0,3.49,6.94,6.94,4.75,5.0,7.92,6.02,5.0,5.0,4.4,6.94,4.56,4.56,4.56,6.94,5.0,5.0,7.92,13.47,19.13,19.13,18.7,31.62,43.64,7.01,18.7,54.72,3.49,11.859285714285713,0.8928571428571429,52143,85453,6315,0.5614,0.1124,0.137,113549.0,BK_rest,-28096.0,1,1
36047035500,8.16,2.49,6.02,9.24,6.19,2.49,5.1,8.17,8.16,0.4,0.4,5.8,6.19,2.49,3.7,12.7,6.43,2.49,3.58,6.43,3.34,2.6,4.99,7.51,9.15,5.12,7.43,32.76,0.4,6.411785714285714,0.9642857142857143,52695,80167,5772,0.3764,0.1462,0.152,113549.0,BK_rest,-33382.0,1,1
36047035601,5.36,1.8,5.36,5.36,6.77,7.01,9.25,8.03,5.36,5.36,2.72,5.36,2.87,2.87,2.87,5.36,7.01,7.01,9.25,11.88,17.54,17.54,17.11,30.03,42.05,9.02,17.11,53.13,1.8,11.442499999999999,0.8928571428571429,31910,49460,2879,0.4659,0.1723,0.177,113549.0,BK_rest,-64089.0,1,1
36047035602,6.02,3.45,7.0,7.0,6.02,6.02,7.92,7.03,6.02,6.02,4.36,7.0,3.62,3.62,3.62,7.0,6.02,6.02,7.92,13.53,19.19,19.19,18.76,31.68,43.7,9.61,18.76,54.78,3.45,12.174285714285714,0.8928571428571429,55995,73309,5875,0.5678,0.0803,0.116,113549.0,BK_rest,-40240.0,1,1
36047035701,5.38,5.16,5.38,7.87,5.38,3.09,3.75,7.18,5.38,3.73,3.02,3.02,5.38,2.84,5.38,9.98,3.7,1.88,1.88,3.7,3.58,1.66,3.58,10.44,6.5,5.34,10.36,31.41,1.66,5.926785714285714,0.9642857142857143,38793,86683,2414,0.2039,0.2705,0.191,113549.0,BK_rest,-26866.0,1,1
36047035900,4.28,4.28,4.28,7.89,4.28,2.53,4.28,7.89,4.28,4.28,1.91,1.91,4.28,2.7,4.28,8.87,2.6,2.53,1.91,2.6,4.07,0.24,4.78,12.0,7.69,5.52,11.92,32.97,0.24,5.751785714285712,0.9642857142857143,67432,83750,5944,0.2704,0.2201,0.138,113549.0,BK_rest,-29799.0,1,1
36047036001,7.29,3.25,7.3,7.3,7.29,7.29,9.2,8.31,7.29,7.29,4.16,7.3,2.78,2.78,2.78,7.3,7.29,7.29,9.2,13.83,19.49,19.49,19.06,31.98,44.0,10.96,19.06,55.08,2.78,12.701428571428574,0.8928571428571429,27700,42935,3055,0.2746,0.2769,0.209,113549.0,BK_rest,-70614.0,1,1
36047036002,9.44,3.26,9.44,9.44,9.62,9.62,10.62,10.63,9.44,9.44,2.99,9.44,2.21,2.21,2.21,9.44,9.62,9.62,10.62,14.68,21.5,21.63,21.19,34.11,46.13,13.1,21.19,57.21,2.21,14.287499999999998,0.75,30136,209840,4311,0.1597,0.3142,0.278,113549.0,BK_rest,96291.0,0,1
36047036100,2.89,2.89,2.89,6.69,2.89,2.89,2.89,6.69,2.89,2.89,0.53,0.53,2.89,0.93,2.89,7.49,1.21,1.21,0.53,1.21,3.09,1.36,6.03,12.16,8.94,4.35,12.08,33.14,0.53,4.895357142857143,0.9642857142857143,20636,42455,2914,0.3008,0.3746,0.181,113549.0,BK_rest,-71094.0,1,1
36047036200,7.48,1.99,7.48,7.48,7.65,7.65,9.56,8.67,7.48,7.48,2.89,7.48,1.53,1.53,1.53,7.48,7.65,7.65,9.56,14.01,19.67,19.67,19.24,32.16,44.18,11.14,19.24,55.26,1.53,12.671071428571429,0.8928571428571429,53464,65658,3866,0.5136,0.2401,0.153,113549.0,BK_rest,-47891.0,1,1
36047036300,1.99,1.99,1.99,6.73,1.99,1.99,1.99,6.73,1.99,1.99,1.52,1.52,1.99,1.99,1.99,6.6,1.28,1.28,1.28,1.28,2.68,0.37,5.62,12.34,8.53,6.13,13.86,34.91,0.37,4.805357142857143,0.9642857142857143,36037,55857,5861,0.3191,0.331,0.189,113549.0,BK_rest,-57692.0,1,1
36047036400,7.01,1.13,7.01,7.01,8.19,8.19,10.1,9.2,7.01,7.01,2.03,7.01,0.66,0.66,0.66,7.01,8.19,8.19,10.1,13.54,19.2,19.2,18.77,31.69,43.71,10.67,18.77,54.79,0.66,12.382499999999999,0.8928571428571429,53528,62188,2441,0.3885,0.163,0.183,113549.0,BK_rest,-51361.0,1,1
36047036501,2.71,2.33,2.71,7.7,2.71,2.33,2.71,7.7,2.71,2.33,2.71,4.1,2.71,2.33,2.71,4.48,2.71,2.33,2.71,3.6,2.01,2.01,6.68,10.92,9.17,8.69,16.44,35.95,2.01,5.6499999999999995,0.9642857142857143,45096,90234,3299,0.3865,0.2201,0.127,113549.0,BK_rest,-23315.0,1,1
36047036502,2.85,2.85,2.85,7.62,2.61,2.61,2.85,7.62,2.85,2.85,2.85,4.2,2.85,2.85,2.85,3.13,2.85,2.85,2.85,3.52,1.9,1.67,7.63,9.57,10.05,8.61,16.58,36.83,1.67,5.757142857142858,0.9642857142857143,44926,69635,1655,0.4898,0.3303,0.124,113549.0,BK_rest,-43914.0,1,1
36047036600,8.11,2.07,8.11,8.11,9.52,9.77,12.04,10.78,8.11,8.11,2.18,8.11,2.53,2.53,2.53,8.11,9.77,9.77,12.04,12.92,19.74,20.3,19.87,32.79,44.8,11.77,19.87,55.89,2.07,13.58035714285714,0.8571428571428571,43806,41490,4315,0.4797,0.3518,0.191,113549.0,BK_rest,-72059.0,1,1
36047036700,4.81,3.84,4.81,9.8,0.29,0.29,4.81,8.62,4.81,3.84,4.52,4.52,4.81,3.6,4.52,4.3,4.81,3.84,4.52,4.52,2.42,2.42,8.85,8.89,10.7,10.7,18.55,37.46,0.29,6.781071428571429,0.9642857142857143,60368,93570,1942,0.4527,0.1988,0.082,113549.0,BK_rest,-19979.0,1,1
36047036900,2.47,2.04,3.17,9.99,2.49,2.04,3.17,9.99,2.47,2.04,3.17,6.26,3.41,2.04,3.17,4.53,3.41,2.04,3.17,5.89,0.93,0.93,8.18,10.43,8.83,8.83,18.73,34.27,0.93,6.003214285714287,0.9642857142857143,36605,70435,5840,0.2153,0.2715,0.159,113549.0,BK_rest,-43114.0,1,1
36047037000,3.74,3.74,3.74,3.74,8.9,8.9,8.9,10.23,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,9.22,6.95,10.27,10.27,15.93,15.93,15.5,28.42,40.44,9.38,15.5,51.52,3.74,11.112142857142857,0.8928571428571429,81000,143523,4358,0.7819,0.17,0.115,113549.0,BK_rest,29974.0,0,0
36047037100,1.65,1.65,1.65,10.57,1.65,1.65,1.65,10.57,1.65,1.65,1.65,5.35,1.65,1.65,1.65,3.56,1.65,1.65,1.65,5.05,2.85,2.18,6.17,10.43,6.82,6.82,17.69,33.3,1.65,5.218214285714284,0.9642857142857143,78750,96389,5344,0.475,0.1718,0.075,113549.0,BK_rest,-17160.0,1,0
36047037300,2.72,0.0,0.0,12.43,3.51,0.0,0.0,10.5,2.72,0.0,0.0,7.21,3.51,0.0,0.0,1.7,3.51,0.0,0.0,3.19,4.47,3.8,7.41,9.46,6.42,6.42,19.55,31.44,0.0,4.998928571428571,0.9642857142857143,62542,96940,4831,0.2475,0.3044,0.133,113549.0,BK_rest,-16609.0,1,1
36047037401,4.21,3.9,4.21,4.21,8.88,9.11,9.36,10.14,4.21,4.21,4.21,4.21,4.21,4.21,4.21,4.21,9.12,7.41,10.73,10.73,16.39,16.39,15.96,28.88,40.9,9.11,15.96,51.98,3.9,11.473571428571429,0.8928571428571429,52625,108026,4735,0.5912,0.1563,0.152,113549.0,BK_rest,-5523.0,1,1
36047037402,4.68,4.68,4.68,4.68,7.62,6.94,8.81,8.88,4.68,4.68,4.68,4.68,4.68,4.68,4.68,4.68,7.86,7.86,10.78,11.74,17.4,17.4,16.97,29.89,41.91,6.94,16.97,52.99,4.68,11.682857142857143,0.8928571428571429,44472,60417,4967,0.5147,0.1415,0.173,113549.0,BK_rest,-53132.0,1,1
36047037500,3.41,1.75,3.41,14.21,3.41,1.75,3.41,8.05,3.41,1.45,1.45,9.1,3.41,1.75,2.91,2.91,5.17,2.7,1.45,1.45,3.35,3.35,5.17,9.55,6.24,6.24,18.58,29.19,1.45,5.651071428571428,0.9642857142857143,68594,89808,3269,0.4049,0.1302,0.1,113549.0,BK_rest,-23741.0,1,1
36047037700,4.01,2.97,2.97,13.08,4.01,2.97,2.97,9.59,4.01,2.97,2.97,7.66,4.01,2.97,2.97,3.17,4.01,1.16,2.97,2.99,4.69,4.69,5.96,11.07,4.69,4.69,18.24,30.73,1.16,6.042499999999999,0.9642857142857143,70865,137368,5229,0.4801,0.1926,0.091,113549.0,BK_rest,23819.0,0,0
36047037900,2.78,2.78,2.78,11.83,2.78,2.78,2.78,10.83,2.78,2.78,2.78,6.43,2.78,2.78,2.78,4.41,2.78,1.79,2.78,4.23,4.18,3.72,5.02,11.54,4.7,4.7,17.07,31.97,1.79,5.762142857142858,0.9642857142857143,56645,82500,5122,0.479,0.2519,0.106,113549.0,BK_rest,-31049.0,1,1
36047038100,3.09,3.09,3.09,12.7,3.09,3.09,3.09,8.63,3.09,2.8,3.09,6.73,2.49,2.49,2.49,5.99,3.09,1.67,3.09,5.81,2.49,2.49,3.14,11.23,2.49,2.49,15.48,30.87,1.67,5.477857142857142,0.9642857142857143,52131,80803,5605,0.392,0.2196,0.118,113549.0,BK_rest,-32746.0,1,1
36047038200,6.28,0.83,6.28,6.28,7.3,1.99,8.15,8.61,6.28,1.99,6.28,6.28,6.28,4.98,6.28,6.28,7.61,7.61,10.62,14.74,19.02,19.02,18.59,31.51,43.53,1.99,18.59,54.61,0.83,12.064642857142857,0.8928571428571429,17806,43712,6190,0.2255,0.4785,0.34,113549.0,BK_rest,-69837.0,1,1
36047038300,2.83,2.83,2.83,13.63,2.83,2.78,2.83,7.09,2.83,2.49,2.83,8.27,2.83,2.83,2.83,4.45,4.63,1.97,4.27,4.27,2.78,2.78,4.69,9.68,3.41,3.41,16.96,29.32,1.97,5.542142857142856,0.9642857142857143,77917,136977,5573,0.5108,0.2163,0.072,113549.0,BK_rest,23428.0,0,1
36047038500,1.6,1.6,1.6,12.4,1.6,1.55,1.6,5.86,1.6,1.55,1.6,8.45,1.6,1.6,1.6,4.5,4.06,3.18,3.04,3.04,1.54,1.54,4.06,8.45,4.65,4.65,16.95,28.09,1.54,4.770000000000001,0.9642857142857143,83079,164851,4556,0.4311,0.1288,0.093,113549.0,BK_rest,51302.0,0,0
36047038600,2.79,2.79,2.79,2.79,6.17,4.39,6.17,10.52,2.79,2.79,2.79,2.79,2.79,2.79,2.79,2.79,9.5,7.92,11.24,11.24,16.54,16.54,16.11,29.03,41.05,4.39,16.11,52.13,2.79,10.4475,0.8928571428571429,84125,83182,3336,0.7259,0.1214,0.165,113549.0,BK_rest,-30367.0,1,0
36047038700,0.36,0.36,0.36,11.16,0.36,0.36,0.36,6.47,0.36,0.36,0.36,7.21,0.36,0.36,0.36,5.2,2.83,1.94,1.94,3.72,0.31,0.31,2.83,7.21,5.88,5.88,16.33,26.85,0.31,3.9424999999999994,0.9642857142857143,51125,79243,4157,0.4564,0.3328,0.228,113549.0,BK_rest,-34306.0,1,1
36047038800,0.83,0.83,0.83,0.83,6.69,6.36,6.69,11.82,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,9.28,5.96,9.28,9.28,14.94,14.94,14.51,27.43,39.45,6.36,14.51,50.53,0.83,9.213928571428571,0.8928571428571429,76311,129360,4691,0.6361,0.1801,0.133,113549.0,BK_rest,15811.0,0,0
36047038900,5.28,3.63,5.63,12.36,2.9,2.9,1.03,8.98,2.9,2.9,2.9,4.66,2.9,2.9,2.9,8.74,2.9,2.9,2.9,7.26,2.9,2.89,2.9,4.66,8.93,8.93,18.14,22.97,1.03,5.778214285714287,0.9642857142857143,83681,89718,3072,0.4858,0.1885,0.125,113549.0,BK_rest,-23831.0,1,0
36047039000,1.96,1.96,1.96,1.96,7.11,7.11,7.11,11.37,1.96,1.96,1.96,1.96,1.96,1.96,1.96,1.96,8.18,5.12,8.18,8.18,14.15,14.15,13.72,26.64,38.66,8.09,13.72,49.74,1.96,9.455357142857142,0.8928571428571429,69408,68794,2592,0.7368,0.1586,0.104,113549.0,BK_rest,-44755.0,1,0
36047039100,5.43,3.42,5.78,12.52,2.69,2.69,1.32,9.14,2.69,2.69,2.69,4.82,2.69,2.69,2.69,8.51,2.69,2.69,2.69,7.02,2.69,2.69,2.69,4.82,8.75,8.75,18.3,23.8,1.32,5.715714285714285,0.9642857142857143,93964,145644,3844,0.3485,0.2029,0.158,113549.0,BK_rest,32095.0,0,1
36047039200,2.36,2.36,2.36,2.36,6.74,6.74,6.74,12.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,7.33,3.24,7.33,7.33,13.07,13.78,13.35,26.27,38.28,9.08,13.35,49.37,2.36,9.381428571428572,0.8928571428571429,58327,159417,3370,0.6803,0.0899,0.13,113549.0,BK_rest,45868.0,0,1
36047039300,3.28,0.82,3.28,12.0,1.26,1.26,1.26,8.62,1.26,1.26,1.26,5.25,1.26,1.26,1.26,5.86,1.26,1.26,1.26,4.38,1.26,1.26,1.26,5.25,8.03,8.03,17.79,24.89,0.82,4.513571428571428,0.9642857142857143,84148,67222,4284,0.2438,0.1716,0.137,113549.0,BK_rest,-46327.0,1,0
36047039400,2.56,2.56,2.56,2.56,5.16,5.16,5.16,12.19,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,8.11,3.12,8.11,8.11,12.19,12.19,11.76,24.68,36.7,9.25,11.76,47.78,2.56,9.005357142857143,0.8928571428571429,39091,60591,2184,0.5068,0.2953,0.185,113549.0,BK_rest,-52958.0,1,1
36047039500,2.4,2.4,2.4,13.19,2.4,2.4,2.4,8.51,2.4,2.38,2.38,7.25,2.4,2.4,2.4,3.86,3.26,0.59,0.59,2.38,1.73,0.59,3.26,7.25,7.91,7.91,18.36,26.89,0.59,5.081785714285715,0.9642857142857143,52264,81009,3838,0.267,0.3163,0.191,113549.0,BK_rest,-32540.0,1,1
