GEOID,Mo_period_1_tt_3,Mo_period_2_tt_3,Mo_period_3_tt_3,Mo_period_4_tt_3,Tu_period_1_tt_3,Tu_period_2_tt_3,Tu_period_3_tt_3,Tu_period_4_tt_3,We_period_1_tt_3,We_period_2_tt_3,We_period_3_tt_3,We_period_4_tt_3,Th_period_1_tt_3,Th_period_2_tt_3,Th_period_3_tt_3,Th_period_4_tt_3,Fr_period_1_tt_3,Fr_period_2_tt_3,Fr_period_3_tt_3,Fr_period_4_tt_3,Sa_period_1_tt_3,Sa_period_2_tt_3,Sa_period_3_tt_3,Sa_period_4_tt_3,Su_period_1_tt_3,Su_period_2_tt_3,Su_period_3_tt_3,Su_period_4_tt_3,min,mean,index,Median_Income,Median_Income_4per_hh,Total_Population,percent_car_owners,percent_poverty,percent_food_insecure,TCoL_2023,TCoL_mapping,Income_minus_TCOL,below_TCOL,poverty_ind
36047028000,32.5,31.93,32.5,83.54,34.27,20.45,32.5,58.55,32.5,31.58,32.5,64.98,32.5,25.4,32.5,56.26,35.5,33.46,45.41,92.73,65.5,52.17,72.86,135.99,168.93,74.72,80.67,140.18,20.45,58.306428571428576,0.0,86509,85573,1946,0.6498,0.1131,0.09,113549.0,BK_rest,-27976.0,1,0
36047028100,15.6,7.53,13.22,47.91,6.48,4.01,8.5,25.64,8.88,6.8,7.11,24.25,10.29,5.26,8.79,36.38,13.35,7.52,8.82,19.91,10.71,8.14,15.48,38.71,70.27,38.09,52.53,100.15,4.01,22.154642857142854,0.6785714285714286,37243,56250,5175,0.2183,0.3173,0.183,113549.0,BK_rest,-57299.0,1,1
36047028200,31.65,30.72,31.65,83.91,33.05,19.37,31.65,58.62,31.65,30.34,31.65,64.57,31.65,24.42,31.65,56.51,34.28,32.59,42.0,93.22,66.61,54.74,73.52,137.26,170.5,74.92,82.52,142.65,19.37,58.138214285714284,0.03571428571428571,55644,109766,3623,0.6486,0.1537,0.113,113549.0,BK_rest,-3783.0,1,1
36047028300,14.8,8.48,15.36,48.35,5.46,5.49,8.52,28.0,7.36,6.77,7.38,24.79,9.84,6.94,11.39,35.86,11.37,8.1,10.79,21.69,10.2,7.24,15.71,39.15,69.37,41.59,53.99,96.77,5.46,22.527142857142856,0.6428571428571429,40559,76917,4015,0.2756,0.3154,0.253,113549.0,BK_rest,-36632.0,1,1
36047028400,28.35,23.28,29.53,78.17,27.21,16.29,29.53,55.28,28.35,23.48,29.53,59.07,28.35,17.41,29.53,50.69,33.76,33.44,38.25,86.73,58.65,49.77,65.06,135.47,162.61,73.22,81.63,142.57,16.29,54.11464285714285,0.07142857142857142,63009,57443,3614,0.5188,0.1467,0.16,113549.0,BK_rest,-56106.0,1,1
36047028501,15.26,12.34,19.69,49.23,8.99,9.9,10.52,32.04,8.28,8.28,10.2,27.48,10.44,10.37,12.37,35.61,10.45,11.01,12.37,25.39,12.86,8.08,18.98,41.84,67.76,44.12,56.22,90.89,8.08,24.320357142857144,0.6428571428571429,50278,77930,356,0.0732,0.3081,,113549.0,BK_rest,-35619.0,1,1
36047028502,14.88,10.15,17.51,48.92,6.87,8.14,9.16,30.26,7.53,7.79,8.6,26.0,10.44,9.14,11.63,35.68,10.56,9.47,11.63,23.54,10.94,7.95,16.89,40.18,68.63,44.62,55.38,93.9,6.87,23.4425,0.6428571428571429,40456,62706,3173,0.1333,0.416,0.175,113549.0,BK_rest,-50843.0,1,1
36047028600,30.76,29.55,30.76,83.85,32.02,18.2,30.76,58.48,30.76,29.17,30.76,63.74,30.76,23.47,30.76,56.35,33.23,32.08,41.45,93.26,67.24,57.07,73.65,138.24,171.58,77.75,87.75,145.25,18.2,58.167857142857144,0.03571428571428571,42024,64958,5797,0.475,0.2989,0.208,113549.0,BK_rest,-48591.0,1,1
36047028700,16.71,8.49,15.89,50.85,4.44,6.94,6.52,31.85,8.37,7.8,7.8,27.67,7.96,7.42,7.8,36.53,11.92,7.94,7.94,22.86,8.55,9.23,15.21,39.43,70.91,38.34,57.93,99.23,4.44,22.9475,0.6428571428571429,57321,52861,3488,0.3232,0.2372,0.138,113549.0,BK_rest,-60688.0,1,1
36047028800,27.39,22.11,25.32,78.21,26.27,15.31,28.81,55.38,27.39,22.38,25.32,58.24,27.39,16.23,25.32,50.64,33.82,33.77,38.14,86.86,59.46,52.45,65.29,135.13,163.81,72.16,82.31,145.18,15.31,53.57464285714286,0.07142857142857142,63625,91250,3703,0.5263,0.1976,0.14,113549.0,BK_rest,-22299.0,1,1
36047028900,16.25,5.82,12.57,51.32,5.0,6.0,6.18,31.49,7.38,6.0,6.18,27.85,7.62,6.18,6.18,33.07,14.74,6.9,6.9,21.82,8.54,6.52,15.16,38.8,72.44,38.64,58.0,103.7,5.0,22.401785714285715,0.6428571428571429,38750,60062,3782,0.3466,0.2971,0.141,113549.0,BK_rest,-53487.0,1,1
36047029000,26.65,21.19,24.41,78.47,25.56,15.11,28.19,55.69,26.65,21.51,24.41,57.63,26.65,15.31,24.41,50.86,34.29,33.49,38.3,87.25,57.38,55.33,65.94,135.18,165.33,71.37,91.21,147.83,15.11,53.771428571428565,0.07142857142857142,44070,116779,3852,0.3954,0.3442,0.23,113549.0,BK_rest,3230.0,0,1
36047029100,15.32,6.06,11.23,50.51,6.89,6.32,6.61,29.07,7.13,6.23,6.61,26.83,9.52,6.61,6.61,32.04,17.32,8.28,8.28,20.55,10.26,8.59,15.64,38.43,72.84,34.94,55.96,106.48,6.06,22.541428571428572,0.6428571428571429,87917,136271,3525,0.3798,0.1401,0.086,113549.0,BK_rest,22722.0,0,0
36047029200,32.19,28.6,30.37,84.56,30.98,18.15,30.37,58.83,32.19,28.14,30.37,63.65,32.19,23.03,30.37,57.0,32.19,31.47,41.51,94.13,65.24,60.1,74.87,139.88,173.61,77.32,89.16,147.95,18.15,58.51500000000001,0.03571428571428571,41827,64831,2766,0.4314,0.2021,0.19,113549.0,BK_rest,-48718.0,1,1
36047029300,15.46,8.25,11.88,50.46,10.06,6.4,8.94,28.04,7.42,4.88,8.94,26.79,9.81,8.37,8.37,31.09,17.84,11.05,11.05,20.82,10.68,10.68,16.67,38.44,73.81,30.84,54.84,110.33,4.88,23.29321428571429,0.6428571428571429,47375,73431,3553,0.3314,0.172,0.132,113549.0,BK_rest,-40118.0,1,1
36047029400,30.9,26.9,31.93,86.31,28.83,19.36,31.93,59.74,30.9,26.22,31.93,64.53,30.9,23.33,31.93,58.71,30.9,29.66,42.19,96.12,67.65,64.23,77.53,142.51,177.02,74.85,91.64,151.1,19.36,59.27678571428571,0.03571428571428571,66146,54050,2614,0.5731,0.1833,0.157,113549.0,BK_rest,-59499.0,1,1
36047029500,15.35,11.79,13.05,50.67,14.01,9.4,12.53,27.76,9.01,4.13,12.53,27.11,10.87,9.08,9.08,30.75,17.82,13.27,14.65,19.97,11.66,10.89,17.87,38.73,74.81,26.81,53.96,114.23,4.13,24.349642857142857,0.6785714285714286,80197,166394,4113,0.5609,0.1918,0.109,113549.0,BK_rest,52845.0,0,0
36047029600,26.38,20.97,24.44,79.69,25.3,15.68,27.97,56.53,26.38,21.23,24.44,58.0,26.38,15.12,24.44,52.08,33.18,33.18,38.98,88.78,59.35,58.37,68.18,136.92,168.26,71.52,93.34,150.5,15.12,54.48535714285714,0.07142857142857142,53825,72670,6037,0.4949,0.3157,0.214,113549.0,BK_rest,-40879.0,1,1
36047029700,15.04,16.31,15.09,51.22,15.04,12.48,14.88,28.39,11.73,6.48,15.09,27.86,10.38,10.43,10.43,31.05,17.68,13.0,16.99,19.95,13.08,9.05,19.34,39.33,70.1,22.45,57.61,118.7,6.48,25.327857142857145,0.6785714285714286,85577,104300,4761,0.4591,0.1619,0.077,113549.0,BK_rest,-9249.0,1,0
36047029800,21.87,18.92,21.87,78.3,24.27,14.91,27.15,56.54,21.87,19.63,21.87,55.4,21.87,14.5,21.87,50.77,33.79,33.79,39.02,87.27,57.99,60.62,66.54,133.89,167.82,60.85,91.07,154.43,14.5,52.810357142857136,0.14285714285714285,59242,65833,4387,0.7082,0.2505,0.134,113549.0,BK_rest,-47716.0,1,1
36047029900,11.89,10.62,10.62,53.97,11.89,6.78,10.62,31.87,9.95,9.11,10.78,29.17,7.87,7.87,7.87,29.16,11.09,7.21,10.78,19.79,12.34,7.47,22.36,40.53,82.54,22.48,58.89,125.81,6.78,24.33321428571429,0.6428571428571429,54719,84814,2431,0.3097,0.3469,0.178,113549.0,BK_rest,-28735.0,1,1
36047030000,25.92,20.16,23.93,81.15,24.93,14.98,27.77,57.97,25.92,20.49,23.93,57.71,25.92,17.1,23.93,53.63,31.69,31.69,40.21,90.7,62.12,64.08,71.28,138.55,172.76,61.88,95.98,156.47,14.98,55.101785714285725,0.07142857142857142,64881,100565,4415,0.5269,0.1773,0.146,113549.0,BK_rest,-12984.0,1,1
36047030100,4.3,2.63,4.3,58.67,4.3,2.63,4.3,33.45,4.3,2.63,4.3,25.14,4.3,2.63,4.3,20.78,4.3,2.63,4.3,18.92,9.24,6.07,28.44,39.7,90.72,27.25,65.84,132.2,2.63,21.877499999999998,0.6428571428571429,95530,104016,3350,0.5236,0.2683,0.143,113549.0,BK_rest,-9533.0,1,1
36047030200,26.73,21.55,28.43,83.18,25.44,15.84,28.43,58.69,26.73,21.42,28.43,59.81,26.73,19.11,28.43,55.62,30.57,30.57,40.87,92.94,64.61,65.87,74.11,141.75,175.37,63.68,99.07,156.43,15.84,56.800357142857145,0.07142857142857142,76625,112772,4448,0.7765,0.1612,0.182,113549.0,BK_rest,-777.0,1,0
36047030300,5.48,5.55,5.48,57.83,5.48,5.1,5.48,33.11,5.48,5.55,5.48,25.55,5.48,5.55,5.48,23.54,5.48,5.55,5.48,19.84,8.46,4.76,27.13,43.25,91.64,27.15,62.7,134.12,4.76,22.899285714285714,0.6428571428571429,38308,76780,5007,0.2012,0.2771,0.191,113549.0,BK_rest,-36769.0,1,1
36047030400,28.39,23.69,30.81,87.46,25.49,17.97,30.81,60.39,28.39,22.77,30.81,64.27,28.39,20.7,30.81,59.86,28.39,28.39,42.54,97.48,69.59,69.54,79.65,147.95,180.43,67.97,94.27,156.42,17.97,59.05821428571428,0.03571428571428571,48929,75839,4547,0.623,0.2131,0.193,113549.0,BK_rest,-37710.0,1,1
36047030500,25.64,12.99,19.94,48.23,36.65,17.12,15.69,18.01,19.71,12.21,14.6,32.3,13.26,7.92,17.81,45.3,39.08,17.81,18.5,29.35,23.43,12.24,32.46,49.93,68.77,21.72,34.64,112.31,7.92,29.20071428571429,0.5,112854,233644,7144,0.3583,0.0876,,113549.0,BK_rest,120095.0,0,0
36047030600,24.17,17.37,24.2,80.38,21.19,15.53,27.99,60.87,24.17,16.66,24.2,60.91,24.17,19.13,24.2,58.65,27.17,27.17,42.9,96.16,69.02,73.14,78.97,144.86,181.41,61.23,103.43,163.55,15.53,56.885714285714286,0.14285714285714285,48507,91818,2002,0.6567,0.1547,0.178,113549.0,BK_rest,-21731.0,1,1
36047030700,11.79,11.53,11.79,54.17,11.79,5.59,11.84,30.79,11.93,10.79,10.85,29.54,9.61,9.61,9.61,30.64,11.29,7.84,10.85,20.79,12.1,6.06,23.35,41.27,79.11,21.19,56.64,128.73,5.59,24.68178571428572,0.6071428571428571,39375,61031,7284,0.2702,0.4334,0.191,113549.0,BK_rest,-52518.0,1,1
36047030800,18.9,13.29,22.73,82.23,18.15,14.96,27.96,64.4,18.9,12.67,22.73,62.38,18.9,17.01,22.73,62.41,24.14,24.14,39.22,99.37,71.13,74.12,78.68,147.39,187.56,61.17,107.76,172.33,12.67,56.69142857142857,0.2857142857142857,53393,82759,1944,0.6904,0.091,0.119,113549.0,BK_rest,-30790.0,1,1
36047030900,18.54,19.62,18.54,51.75,18.54,10.62,12.14,28.35,17.05,11.56,18.56,29.24,15.16,14.58,14.24,33.74,18.28,11.83,15.3,22.15,14.92,8.33,20.29,40.68,74.3,19.84,52.53,124.41,8.33,26.967499999999998,0.6428571428571429,59484,128289,2444,0.4298,0.2066,0.144,113549.0,BK_rest,14740.0,0,1
36047031100,25.27,21.06,20.05,50.06,26.12,12.82,7.56,23.25,12.75,9.59,18.14,28.52,15.49,11.17,12.11,35.78,27.61,12.67,14.28,24.26,20.08,12.67,21.58,41.16,72.22,20.95,49.39,121.09,7.56,27.417857142857144,0.39285714285714285,65139,100965,3014,0.3098,0.2508,0.215,113549.0,BK_rest,-12584.0,1,1
36047031300,24.17,20.27,20.38,48.96,27.46,11.48,6.68,19.76,10.92,7.79,18.02,28.59,13.57,10.87,12.37,38.0,29.76,12.92,13.52,24.14,23.38,14.2,22.75,42.46,71.12,20.67,46.95,118.58,6.68,27.13357142857143,0.42857142857142855,90828,250001,5111,0.3059,0.1629,0.124,113549.0,BK_rest,136452.0,0,0
36047031401,21.6,17.51,26.13,91.14,17.67,15.86,26.13,62.27,21.6,15.86,26.13,66.4,21.6,17.5,26.13,63.63,21.6,21.6,44.23,101.29,74.41,76.77,84.88,151.75,186.78,67.24,99.4,163.22,15.86,58.22607142857144,0.17857142857142858,76908,84399,5157,0.6663,0.0615,0.139,113549.0,BK_rest,-29150.0,1,0
36047031500,23.47,16.83,19.85,48.12,29.76,12.76,9.4,17.52,13.48,5.91,15.8,29.22,13.44,6.63,14.59,40.53,35.48,14.46,13.96,25.03,22.91,13.16,24.93,44.64,70.01,21.66,39.38,115.89,5.91,27.100714285714282,0.5,78851,122219,5348,0.2251,0.103,0.099,113549.0,BK_rest,8670.0,0,0
36047031701,25.67,14.45,18.26,50.01,33.89,14.99,9.11,18.88,15.17,6.9,13.13,31.71,13.07,8.67,14.11,45.53,35.66,12.62,12.78,27.5,22.87,13.45,24.84,45.52,72.78,19.29,42.84,119.95,6.9,27.9875,0.5357142857142857,88325,164350,3792,0.4316,0.067,0.097,113549.0,BK_rest,50801.0,0,0
36047031702,28.14,12.26,17.03,51.84,35.37,14.75,9.05,20.25,18.63,7.84,9.47,34.13,15.2,11.37,12.9,46.26,38.57,10.26,12.12,29.91,24.65,12.82,24.41,46.41,75.43,18.56,41.0,123.51,7.84,28.647857142857138,0.5,95486,148068,3834,0.3526,0.0885,0.083,113549.0,BK_rest,34519.0,0,0
36047031900,33.09,10.47,16.4,54.99,34.85,12.19,7.21,23.87,24.04,10.49,4.98,37.98,18.63,12.63,12.01,47.77,39.57,8.7,9.4,33.73,21.57,10.7,18.07,47.33,80.29,12.86,38.63,129.76,4.98,29.007499999999997,0.5,75021,250001,3100,0.3535,0.0884,0.121,113549.0,BK_rest,136452.0,0,0
36047032100,33.08,9.21,16.37,55.26,35.57,11.95,6.44,22.78,25.14,8.52,5.3,38.88,18.72,12.51,13.06,47.68,43.84,9.67,11.05,34.72,22.25,11.52,18.75,48.7,79.89,12.78,38.07,128.88,5.3,29.30678571428572,0.5,60446,58042,5254,0.265,0.1156,0.084,113549.0,BK_rest,-55507.0,1,1
36047032300,33.74,7.02,16.74,55.94,36.44,11.94,5.84,22.17,27.04,7.05,5.87,40.29,20.94,10.24,13.36,47.85,49.23,10.76,12.92,36.25,22.38,13.03,19.64,50.45,79.91,13.24,37.55,128.46,5.84,29.867500000000003,0.4642857142857143,77450,157798,3575,0.3166,0.2028,0.119,113549.0,BK_rest,44249.0,0,1
36047032500,33.31,6.65,17.46,55.81,37.79,13.85,7.16,21.88,29.26,7.38,7.46,40.7,20.69,8.9,15.07,47.81,49.49,12.13,15.2,36.81,23.2,15.04,22.07,51.86,78.82,15.43,37.76,126.66,6.65,30.558928571428567,0.42857142857142855,58641,130855,6321,0.2343,0.2213,0.14,113549.0,BK_rest,17306.0,0,1
36047032600,8.7,8.7,19.0,97.38,4.23,9.35,22.36,67.36,8.7,9.35,19.0,77.49,8.7,3.28,17.41,76.72,8.7,8.7,41.89,113.47,88.33,92.83,96.14,164.75,202.55,77.44,111.24,175.47,3.28,58.544285714285714,0.4642857142857143,33467,51873,7510,0.3963,0.4284,0.271,113549.0,BK_rest,-61676.0,1,1
36047032700,39.79,8.56,18.77,54.43,36.93,10.09,7.91,28.09,32.2,8.86,5.48,45.99,22.77,9.76,11.98,49.52,49.86,14.91,15.15,42.05,21.16,15.53,18.18,54.43,84.06,12.13,35.86,132.97,5.48,31.693571428571424,0.4642857142857143,58750,91062,2870,0.2928,0.1652,0.108,113549.0,BK_rest,-22487.0,1,1
36047032800,10.22,10.22,19.69,106.85,9.54,10.22,21.96,70.92,10.22,10.22,19.69,81.82,10.22,8.6,19.69,79.27,10.22,9.63,45.6,116.62,90.87,91.42,102.42,163.26,188.33,84.09,107.67,169.34,8.6,59.957857142857144,0.4642857142857143,29289,44194,2848,0.3742,0.2244,0.226,113549.0,BK_rest,-69355.0,1,1
36047032900,37.72,10.08,19.29,57.84,33.45,8.71,8.98,28.26,28.86,10.08,6.03,41.53,20.45,13.18,12.17,49.33,41.9,10.18,10.39,37.24,19.03,8.97,12.78,48.17,84.71,9.97,36.86,135.09,6.03,30.04464285714286,0.5,59636,176429,6174,0.3255,0.2426,0.154,113549.0,BK_rest,62880.0,0,1
36047033000,12.95,12.95,21.45,103.71,11.97,12.95,24.94,68.93,12.95,12.95,21.45,79.23,12.95,11.06,21.45,76.12,12.95,11.65,45.14,113.67,87.54,87.07,98.92,160.02,184.82,81.98,104.25,165.79,11.06,59.707499999999996,0.35714285714285715,19215,86049,5007,0.3419,0.4224,0.234,113549.0,BK_rest,-27500.0,1,1
36047033100,31.09,12.26,21.43,56.81,29.27,6.03,11.29,30.41,27.08,9.22,8.02,39.21,21.71,12.43,13.96,46.69,32.81,5.69,8.67,34.89,16.31,9.41,14.85,45.74,85.16,14.65,39.38,136.17,5.69,29.308571428571423,0.4642857142857143,48393,75009,4441,0.3864,0.2538,0.212,113549.0,BK_rest,-38540.0,1,1
36047033300,29.81,12.63,20.06,55.58,30.38,6.84,9.23,28.41,24.68,9.79,7.56,37.53,21.07,13.93,14.01,45.32,32.12,4.76,7.02,33.21,17.87,10.92,16.77,45.27,82.99,15.43,40.2,133.69,4.76,28.82428571428571,0.4642857142857143,67663,53801,4578,0.3895,0.1903,0.189,113549.0,BK_rest,-59748.0,1,1
36047033500,30.18,13.76,19.45,54.35,30.32,7.71,7.53,26.86,22.24,9.96,8.06,35.76,20.34,14.06,15.28,43.68,30.9,4.05,6.01,31.44,18.12,12.86,17.31,44.64,80.96,17.09,41.37,131.37,4.05,28.416428571428575,0.5,76771,118995,3218,0.583,0.1878,0.11,113549.0,BK_rest,5446.0,0,0
36047033600,17.78,17.78,27.84,109.39,16.96,17.78,27.84,74.53,17.78,17.78,27.84,86.1,17.78,10.78,27.84,81.81,17.78,10.04,55.78,119.4,93.24,88.32,104.87,162.35,185.91,87.12,102.87,162.42,10.04,63.846785714285716,0.35714285714285715,82500,177159,5217,0.8385,0.16,0.106,113549.0,BK_rest,63610.0,0,0
36047033701,28.21,15.72,19.36,52.89,32.05,9.22,6.12,25.13,19.15,10.65,9.81,33.62,19.53,13.16,14.74,41.66,29.53,5.06,6.52,29.28,18.6,14.25,18.74,43.83,78.4,17.69,42.98,128.4,5.06,28.010714285714293,0.5714285714285714,54981,85220,2603,0.2747,0.0515,0.104,113549.0,BK_rest,-28329.0,1,1
36047033702,28.99,14.88,19.35,53.48,29.88,8.5,6.58,25.85,20.42,10.3,8.98,34.48,19.83,13.52,15.38,42.46,30.01,4.2,6.05,30.15,18.35,13.67,18.11,44.15,79.46,17.47,42.32,129.65,4.2,28.088214285714287,0.5357142857142857,68167,105658,1660,0.6905,0.2106,0.156,113549.0,BK_rest,-7891.0,1,1
36047033900,29.44,17.05,19.56,52.11,31.38,10.43,5.81,24.25,17.41,11.23,11.22,32.44,17.02,12.74,13.98,40.55,31.37,6.76,7.63,28.1,18.99,15.18,19.68,43.37,76.95,18.12,43.97,126.67,5.81,27.978928571428575,0.5714285714285714,51950,128618,4720,0.2558,0.2554,0.119,113549.0,BK_rest,15069.0,0,1
36047034000,9.04,9.04,19.37,105.8,8.89,9.04,22.21,74.87,9.04,9.04,19.37,85.99,9.04,7.94,17.56,84.14,9.04,9.04,47.31,121.13,95.86,97.57,107.65,168.0,193.38,87.81,116.08,174.28,7.94,61.6975,0.4642857142857143,16978,26315,1998,0.2977,0.5048,0.359,113549.0,BK_rest,-87234.0,1,1
36047034100,26.61,16.64,19.13,50.5,31.99,11.67,7.12,21.24,14.1,9.52,13.62,30.84,14.45,11.26,13.18,40.01,32.98,10.46,10.31,26.45,21.47,15.61,22.27,43.39,73.93,18.75,44.56,122.47,7.12,27.661785714285713,0.5,66357,121599,3240,0.4399,0.1962,0.103,113549.0,BK_rest,8050.0,0,1
36047034200,9.0,9.0,19.04,103.8,8.62,9.0,21.66,72.91,9.0,9.0,19.04,84.03,9.0,7.74,17.67,81.91,9.0,9.0,46.27,119.06,93.59,94.89,105.28,165.89,191.16,86.01,113.97,172.17,7.74,60.59678571428572,0.4642857142857143,20469,21820,6615,0.2865,0.4014,0.297,113549.0,BK_rest,-91729.0,1,1
36047034300,25.37,20.55,21.75,51.34,27.07,10.96,6.65,24.91,15.59,12.45,15.0,30.45,18.0,14.13,13.24,37.56,24.83,8.79,10.74,26.24,18.5,13.76,21.01,42.01,75.27,19.87,47.17,125.02,6.65,27.793928571428573,0.4642857142857143,31420,48701,5340,0.1928,0.3923,0.216,113549.0,BK_rest,-64848.0,1,1
36047034500,21.4,18.11,18.67,52.53,21.4,9.91,10.91,27.73,17.7,13.84,16.11,30.75,16.3,14.68,15.12,35.83,19.42,9.4,13.01,24.18,15.5,9.68,20.92,41.63,77.32,19.05,49.88,127.8,9.4,27.456428571428567,0.5714285714285714,50982,57847,2833,0.3209,0.1497,0.134,113549.0,BK_rest,-55702.0,1,1
36047034700,14.91,14.91,14.91,54.26,14.91,7.93,13.34,29.48,15.72,14.49,13.39,31.68,13.33,12.19,13.33,34.48,13.88,10.01,11.71,22.76,12.59,5.21,21.3,42.09,81.06,19.74,53.28,131.44,5.21,26.36892857142857,0.6428571428571429,34122,139405,3720,0.1612,0.2077,0.157,113549.0,BK_rest,25856.0,0,1
36047034800,15.68,12.53,21.8,89.97,9.48,11.07,25.5,66.52,15.68,11.07,21.33,70.06,15.68,10.46,21.05,70.02,15.71,15.71,40.54,106.66,81.54,82.8,87.59,156.22,195.82,68.94,116.58,175.24,9.48,58.25892857142856,0.35714285714285715,49256,46250,2851,0.5064,0.3066,0.212,113549.0,BK_rest,-67299.0,1,1
36047034901,18.29,16.98,18.29,54.71,18.29,9.73,14.24,28.8,19.48,14.45,13.62,33.16,17.11,13.84,16.77,37.0,16.91,9.13,11.01,25.19,13.77,7.36,20.43,42.92,83.08,18.91,50.36,133.9,7.36,27.776071428571424,0.6428571428571429,42229,51250,1937,0.191,0.08,0.103,113549.0,BK_rest,-62299.0,1,1
36047034902,21.34,18.49,21.06,56.04,21.03,12.16,14.91,29.04,21.34,12.84,14.1,35.79,20.48,12.6,18.0,39.87,19.69,10.01,11.44,28.22,15.05,7.16,19.93,44.2,86.63,19.84,48.17,137.78,7.16,29.18607142857143,0.5,43125,85107,3934,0.2844,0.2072,0.15,113549.0,BK_rest,-28442.0,1,1
36047035000,16.34,14.2,22.97,93.22,10.67,13.08,27.52,70.47,16.34,13.08,20.85,73.21,13.71,10.95,20.24,74.3,16.44,16.44,42.38,105.63,82.29,85.49,90.65,159.07,200.54,71.89,120.49,180.96,10.67,60.12214285714286,0.35714285714285715,44871,77037,3355,0.5452,0.1827,0.19,113549.0,BK_rest,-36512.0,1,1
36047035101,20.76,17.78,19.29,54.06,21.52,10.32,13.55,28.04,20.54,13.05,14.01,32.9,19.88,14.16,16.76,37.7,19.42,8.08,10.99,26.0,15.26,9.89,19.55,42.69,81.45,18.57,48.58,132.33,8.08,28.11178571428572,0.5714285714285714,39489,45510,2565,0.4435,0.3103,0.189,113549.0,BK_rest,-68039.0,1,1
36047035102,23.51,18.87,21.27,55.53,22.19,10.89,13.51,28.4,23.98,11.13,12.65,35.57,20.99,14.62,16.59,40.52,21.92,7.25,10.75,29.0,15.49,9.64,18.74,43.91,85.05,18.46,46.35,136.26,7.25,29.037142857142857,0.4642857142857143,72955,82426,2659,0.3503,0.1621,0.121,113549.0,BK_rest,-31123.0,1,0
36047035200,14.36,15.23,23.01,99.33,10.02,13.92,27.57,74.09,14.36,13.92,20.28,79.31,13.79,9.5,19.38,80.39,14.36,14.36,44.77,111.45,88.76,92.01,97.29,165.64,206.87,78.13,115.72,183.93,9.5,62.205357142857146,0.39285714285714285,12073,18713,1401,0.1169,0.561,,113549.0,BK_rest,-94836.0,1,1
36047035301,25.2,18.9,19.92,53.48,23.2,9.59,9.19,27.39,20.73,12.31,13.89,32.75,19.59,15.69,16.3,38.5,22.07,7.27,9.58,26.97,16.34,12.79,19.04,42.67,80.06,18.57,46.96,130.82,7.27,28.206071428571438,0.5357142857142857,39107,43333,2731,0.1733,0.2578,0.157,113549.0,BK_rest,-70216.0,1,1
36047035302,25.87,19.55,21.64,55.1,23.68,8.65,10.8,27.85,24.42,10.15,11.37,35.47,20.36,15.83,16.14,41.28,24.32,5.43,8.74,29.95,15.84,12.52,17.88,43.83,83.66,18.46,44.7,134.79,5.43,28.867142857142856,0.4642857142857143,80565,82337,3022,0.3502,0.0489,0.073,113549.0,BK_rest,-31212.0,1,0
36047035400,19.54,14.62,26.67,88.61,18.35,18.5,31.51,71.53,19.54,17.63,18.81,68.58,15.76,15.76,18.43,70.91,24.38,23.93,37.49,100.62,76.19,79.48,84.81,152.95,196.77,67.26,115.54,183.19,14.62,59.90571428571428,0.35714285714285715,52143,85453,6315,0.5614,0.1124,0.137,113549.0,BK_rest,-28096.0,1,1
36047035500,26.74,20.44,23.58,57.02,23.24,10.63,14.1,29.05,27.22,8.21,12.53,38.28,21.65,13.67,16.74,43.35,25.01,7.88,12.8,32.13,15.77,8.3,18.11,45.01,87.95,19.67,44.18,139.42,7.88,30.095714285714283,0.42857142857142855,52695,80167,5772,0.3764,0.1462,0.152,113549.0,BK_rest,-33382.0,1,1
36047035601,21.22,14.96,26.97,87.35,21.75,21.35,33.55,72.51,21.22,18.76,18.22,67.32,15.32,15.32,17.98,70.28,27.8,25.3,36.49,98.96,74.11,77.45,82.9,150.83,195.76,66.07,114.05,184.69,14.96,59.94607142857143,0.21428571428571427,31910,49460,2879,0.4659,0.1723,0.177,113549.0,BK_rest,-64089.0,1,1
36047035602,21.5,16.47,29.21,91.5,20.26,20.98,33.7,74.74,21.5,20.64,19.72,71.47,16.47,16.47,18.9,74.49,26.0,25.46,37.04,102.78,78.41,81.78,87.34,155.17,200.14,69.71,118.54,187.06,16.47,62.05178571428571,0.17857142857142858,55995,73309,5875,0.5678,0.0803,0.116,113549.0,BK_rest,-40240.0,1,1
36047035701,16.03,16.03,16.03,55.45,16.03,9.65,15.0,29.67,16.03,14.88,12.66,31.83,16.09,11.86,16.39,34.75,14.6,9.17,9.87,24.54,12.78,5.53,21.0,43.34,84.93,19.62,52.27,135.51,5.53,27.19785714285714,0.6428571428571429,38793,86683,2414,0.2039,0.2705,0.191,113549.0,BK_rest,-26866.0,1,1
36047035900,13.2,13.2,13.2,56.14,13.2,8.72,13.2,30.79,13.2,13.2,11.08,29.93,13.2,9.17,13.2,31.75,11.81,9.33,9.36,23.42,12.19,3.93,22.34,43.66,86.36,22.16,54.92,136.41,3.93,26.152499999999996,0.6071428571428571,67432,83750,5944,0.2704,0.2201,0.138,113549.0,BK_rest,-29799.0,1,1
36047036001,25.67,18.99,32.96,94.24,25.31,26.14,36.49,79.24,25.67,25.28,21.7,74.28,18.2,18.2,20.36,78.44,29.2,28.89,36.42,104.32,79.8,83.27,89.12,156.34,203.29,71.78,121.04,192.37,18.2,64.89321428571428,0.10714285714285714,27700,42935,3055,0.2746,0.2769,0.209,113549.0,BK_rest,-70614.0,1,1
