GEOID,Mo_period_1_tt,Mo_period_2_tt,Mo_period_3_tt,Mo_period_4_tt,Tu_period_1_tt,Tu_period_2_tt,Tu_period_3_tt,Tu_period_4_tt,We_period_1_tt,We_period_2_tt,We_period_3_tt,We_period_4_tt,Th_period_1_tt,Th_period_2_tt,Th_period_3_tt,Th_period_4_tt,Fr_period_1_tt,Fr_period_2_tt,Fr_period_3_tt,Fr_period_4_tt,Sa_period_1_tt,Sa_period_2_tt,Sa_period_3_tt,Sa_period_4_tt,Su_period_1_tt,Su_period_2_tt,Su_period_3_tt,Su_period_4_tt,min,mean,index,Median_Income,Median_Income_4per_hh,Total_Population,percent_car_owners,percent_poverty,percent_food_insecure,TCoL_2023,TCoL_mapping,Income_minus_TCOL,below_TCOL,poverty_ind
36005005001,14.76,10.09,14.76,14.76,14.76,14.76,14.76,14.76,14.1,2.44,2.44,14.76,14.76,14.76,14.76,14.76,14.75,2.44,2.44,14.76,12.47,2.44,2.44,29.75,21.85,23.72,29.41,29.93,2.44,14.02107142857143,0.8214285714285714,28353,47727,4304,0.3389,0.5078,0.295,107246.0,Bronx,-59519.0,1,1
36005005002,9.78,5.03,9.78,9.78,9.78,9.78,9.78,9.78,9.78,4.34,4.34,9.78,9.78,9.78,9.78,9.78,9.69,4.34,4.34,9.78,8.07,4.34,4.34,24.69,21.7,22.47,24.35,24.87,4.34,10.851071428571428,0.8214285714285714,34013,62969,6393,0.2271,0.3928,0.255,107246.0,Bronx,-44277.0,1,1
36005005100,10.97,4.04,11.08,13.98,15.08,2.97,12.7,13.98,10.36,7.06,13.79,12.79,15.08,2.97,13.79,13.98,10.97,4.04,11.08,13.98,8.43,10.65,15.43,16.19,21.39,21.56,15.26,15.57,2.97,12.113214285714287,0.9285714285714286,19731,16250,6087,0.1391,0.5366,0.337,107246.0,Bronx,-90996.0,1,1
36005005200,14.84,11.23,14.74,16.16,14.08,14.08,14.08,16.16,14.08,4.39,4.39,16.16,14.84,14.08,14.08,16.16,14.84,4.39,4.39,16.16,13.78,4.39,4.39,30.0,22.05,23.91,28.92,29.77,4.39,14.662142857142856,0.8214285714285714,21397,33165,1833,0.2097,0.4163,0.215,107246.0,Bronx,-74081.0,1,1
36005005300,13.58,14.39,14.68,32.1,13.58,14.39,14.68,32.1,13.58,14.39,14.68,26.76,13.58,14.39,10.05,30.27,13.58,14.39,14.68,32.1,18.47,18.04,23.51,29.08,29.76,22.32,22.32,34.46,10.05,19.996785714285718,0.6071428571428571,20449,28114,5472,0.1887,0.5549,0.259,107246.0,Bronx,-79132.0,1,1
36005005400,8.1,1.36,8.1,8.1,8.1,8.1,8.1,8.1,8.1,1.36,6.67,8.1,8.1,8.1,8.1,8.1,8.1,6.67,6.67,8.1,6.59,6.59,6.67,26.44,23.27,24.21,26.1,26.61,1.36,10.382499999999999,0.8214285714285714,45625,24427,5638,0.3209,0.27,0.181,107246.0,Bronx,-82819.0,1,1
36005005600,5.51,2.15,5.51,5.51,5.51,5.51,5.51,5.51,5.51,2.15,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.5,5.5,9.84,29.77,21.5,22.82,29.43,29.95,2.15,9.206785714285715,0.8214285714285714,40341,58516,2168,0.3952,0.3196,0.213,107246.0,Bronx,-48730.0,1,1
36005005902,9.38,9.82,9.82,19.6,8.68,8.68,9.82,19.6,5.96,6.18,9.82,14.52,9.82,9.82,9.82,16.9,8.68,8.68,9.82,19.6,7.37,3.23,3.23,22.68,18.26,20.24,20.11,21.83,3.23,12.213214285714285,0.8571428571428571,44917,72989,2730,0.314,0.1612,0.118,107246.0,Bronx,-34257.0,1,1
36005006000,11.58,11.58,11.58,11.58,11.58,11.58,11.58,11.58,11.58,11.58,11.58,11.58,11.0,11.24,11.58,11.58,11.58,11.58,11.58,11.58,14.43,14.43,18.18,36.0,20.28,20.92,32.51,35.98,11.0,15.12178571428572,0.8214285714285714,34239,49526,1295,0.4211,0.332,0.23,107246.0,Bronx,-57720.0,1,1
36005006100,8.07,8.07,8.07,19.25,8.07,8.07,8.07,19.25,4.2,4.43,8.07,12.04,8.07,8.07,8.07,19.25,8.07,8.07,8.07,19.25,5.61,4.96,8.07,22.05,19.51,24.64,20.03,21.79,4.2,11.758571428571427,0.8571428571428571,60685,88558,3955,0.3817,0.1166,0.076,107246.0,Bronx,-18688.0,1,1
36005006200,1.93,1.93,1.93,1.93,1.93,1.93,1.93,1.93,1.93,1.93,1.93,1.93,1.93,1.93,1.93,1.93,1.93,1.93,1.93,1.93,2.77,2.77,13.99,31.04,18.12,19.15,30.67,31.19,1.93,6.7250000000000005,0.8928571428571429,24769,38391,6710,0.2435,0.3727,0.26,107246.0,Bronx,-68855.0,1,1
36005006301,5.36,5.36,5.36,18.7,12.0,13.59,14.88,18.7,13.81,14.36,16.96,17.35,14.93,13.59,17.78,18.7,5.36,5.36,5.36,18.7,10.74,11.23,11.23,21.5,19.91,20.68,19.48,21.48,5.36,14.016428571428577,0.8928571428571429,50273,26964,5521,0.2863,0.2907,0.168,107246.0,Bronx,-80282.0,1,1
36005006400,7.23,7.23,7.23,7.23,7.23,7.23,7.23,7.23,7.23,7.23,7.23,7.23,7.23,7.23,7.23,7.23,7.23,7.23,7.23,7.23,3.43,3.43,14.16,30.9,20.28,21.15,30.53,31.05,3.43,10.697500000000002,0.8214285714285714,35144,54473,4061,0.4259,0.3493,0.222,107246.0,Bronx,-52773.0,1,1
