GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9,tt_10,fp_10,tt_11,fp_11,tt_12,fp_12,tt_13,fp_13,tt_14,fp_14,tt_15,fp_15,tt_16,fp_16,tt_17,fp_17,tt_18,fp_18,tt_19,fp_19,tt_20,fp_20,tt_21,fp_21,tt_22,fp_22,tt_23,fp_23,tt_24,fp_24,tt_25,fp_25,tt_26,fp_26,tt_27,fp_27,tt_28,fp_28,tt_29,fp_29,tt_30,fp_30,tt_31,fp_31,tt_32,fp_32,tt_33,fp_33,tt_34,fp_34,tt_35,fp_35,tt_36,fp_36,tt_37,fp_37,tt_38,fp_38
36081014500,Queens,QN0104,-73.90750821851029,40.76428094772362,POINT (-73.907508217731 40.76428094626307),POINT (-73.90750821851029 40.76428094772362),48.187,FPC-493,35.989,81199,55.488,83311,56.415,83630,48.862,FPC-714,39.38,DSNY-BRS-1033,60.425,FPC-397,47.41,84273,41.028,82798,37.87,DSNY-BRS-1461,46.982,81119,46.982,80730,38.959,81735,76.155,81145,45.002,87369,68.252,83993,66.039,Plentiful-1342,47.312,80720,75.553,FPC-513,75.553,FPC-662,75.553,80086,52.452,81458,82.06,81987,53.658,82998,70.192,84151,63.588,83348,70.939,85172,80.603,84949,51.442,83296,83.419,Plentiful-1430,83.419,83333,67.974,81698,87.348,85338,86.734,DSNY-BRS-1309,78.918,85444,84.056,83999,88.031,81564,84.446,85326,91.192,FPC-620
36081014700,Queens,QN0104,-73.91075217412019,40.76299766186221,POINT (-73.9107521206544 40.762997665680956),POINT (-73.91075217412019 40.76299766186221),47.95,FPC-493,35.775,81199,55.251,83311,56.201,83630,48.625,FPC-714,47.196,84273,39.166,DSNY-BRS-1033,40.814,82798,60.188,FPC-397,37.656,DSNY-BRS-1461,46.768,81119,46.768,80730,38.745,81735,44.788,87369,68.038,83993,75.918,81145,47.098,80720,65.825,Plentiful-1342,52.238,81458,75.316,FPC-513,75.316,FPC-662,53.444,82998,75.316,80086,81.846,81987,69.978,84151,63.374,83348,70.725,85172,80.389,84949,67.76,81698,51.228,83296,83.182,Plentiful-1430,83.182,83333,87.134,85338,86.52,DSNY-BRS-1309,78.704,85444,87.817,81564,83.842,83999,84.232,85326,90.978,FPC-620
36081014800,Queens,QN0903,-73.82239227207458,40.69449525949658,POINT (-73.82239234644348 40.69449529521638),POINT (-73.82239227207458 40.69449525949658),18.574,83296,37.408,DSNY-BRS-1033,41.917,83630,43.243,83999,46.05,85444,62.478,81987,43.996,83993,68.079,85338,67.465,DSNY-BRS-1309,68.844,84949,77.667,81145,61.61,84151,64.288,85172,68.735,FPC-493,63.903,83348,46.834,81199,88.314,FPC-513,88.314,FPC-662,88.314,80086,56.9,82798,72.689,83311,55.409,81735,50.958,DSNY-BRS-1461,67.791,FPC-714,84.724,Plentiful-1342,62.426,84273,57.46,87369,75.021,FPC-397,61.203,80720,66.339,81698,62.309,80730,62.309,81119,62.328,81458,65.45,82998,97.047,81564,102.049,Plentiful-1430,102.049,83333,97.051,85326,103.797,FPC-620
36081014900,Queens,QN0104,-73.91444418050705,40.7618538644329,POINT (-73.91444418820844 40.76185386257255),POINT (-73.91444418050705 40.7618538644329),46.099,FPC-493,32.686,81199,55.023,83311,48.572,FPC-714,53.112,83630,44.107,84273,37.725,82798,34.567,DSNY-BRS-1461,43.679,81119,43.679,80730,58.924,FPC-397,35.656,81735,36.077,DSNY-BRS-1033,41.699,87369,64.949,83993,44.009,80720,74.266,81145,62.736,Plentiful-1342,49.149,81458,50.355,82998,78.757,81987,60.285,83348,66.889,84151,72.699,FPC-513,72.699,FPC-662,72.699,80086,67.636,85172,77.3,84949,64.671,81698,48.139,83296,82.037,Plentiful-1430,82.037,83333,84.045,85338,83.431,DSNY-BRS-1309,75.615,85444,84.728,81564,80.753,83999,81.143,85326,87.889,FPC-620
36081015000,Queens,QN0903,-73.8211556891009,40.69340604974735,POINT (-73.82115577918 40.69340608389206),POINT (-73.82115568910091 40.69340604974735),18.708,83296,37.542,DSNY-BRS-1033,43.5,83630,43.377,83999,46.184,85444,64.061,81987,45.579,83993,69.662,85338,69.048,DSNY-BRS-1309,70.427,84949,77.801,81145,63.193,84151,65.871,85172,68.869,FPC-493,65.486,83348,46.968,81199,88.448,FPC-513,88.448,FPC-662,88.448,80086,57.034,82798,72.823,83311,55.543,81735,51.092,DSNY-BRS-1461,67.925,FPC-714,84.858,Plentiful-1342,62.56,84273,57.594,87369,67.922,81698,75.155,FPC-397,61.337,80720,62.443,80730,62.443,81119,62.462,81458,65.775,82998,98.63,81564,102.183,Plentiful-1430,102.183,83333,98.634,85326,105.38,FPC-620
36081015100,Queens,QN0104,-73.91084470647912,40.760167537575114,POINT (-73.91084470612017 40.76016753503819),POINT (-73.91084470647912 40.76016753757511),44.745,FPC-493,31.332,81199,51.758,83630,53.669,83311,50.358,FPC-714,34.723,DSNY-BRS-1033,42.753,84273,36.371,82798,33.213,DSNY-BRS-1461,42.325,81119,42.325,80730,57.57,FPC-397,34.302,81735,40.345,87369,63.595,83993,72.912,81145,42.655,80720,61.382,Plentiful-1342,47.795,81458,77.403,81987,49.001,82998,65.535,84151,58.931,83348,71.345,FPC-513,71.345,FPC-662,71.345,80086,66.282,85172,75.946,84949,63.317,81698,46.785,83296,82.691,85338,82.077,DSNY-BRS-1309,80.683,Plentiful-1430,80.683,83333,74.261,85444,83.374,81564,79.399,83999,79.789,85326,86.535,FPC-620
36081015200,Queens,QN0903,-73.8137693734654,40.69373929547311,POINT (-73.81376935891207 40.693739262028906),POINT (-73.81376937346541 40.69373929547311),18.675,83296,37.509,DSNY-BRS-1033,43.344,83999,46.151,85444,47.023,83630,63.847,81987,45.052,83993,69.135,85338,68.521,DSNY-BRS-1309,77.768,81145,69.9,84949,62.666,84151,65.344,85172,68.836,FPC-493,64.959,83348,88.415,FPC-513,46.935,81199,88.415,FPC-662,88.415,80086,57.001,82798,72.79,83311,55.51,81735,84.825,Plentiful-1342,51.059,DSNY-BRS-1461,67.892,FPC-714,62.527,84273,75.122,FPC-397,57.561,87369,62.41,80730,62.41,81119,61.304,80720,67.395,81698,62.429,81458,65.742,82998,102.15,Plentiful-1430,102.15,83333,98.103,81564,98.107,85326,104.853,FPC-620
36081015300,Queens,QN0104,-73.91364738869878,40.758081575550186,POINT (-73.91364738921457 40.75808157581055),POINT (-73.91364738869878 40.75808157555019),40.531,FPC-493,27.118,81199,47.544,83630,49.455,83311,46.144,FPC-714,32.157,82798,38.539,84273,28.999,DSNY-BRS-1461,38.111,81119,38.111,80730,30.509,DSNY-BRS-1033,30.088,81735,53.356,FPC-397,36.131,87369,59.381,83993,38.441,80720,68.698,81145,43.581,81458,57.168,Plentiful-1342,44.787,82998,73.189,81987,61.321,84151,54.717,83348,62.068,85172,67.131,FPC-513,67.131,FPC-662,67.131,80086,71.732,84949,59.103,81698,42.571,83296,78.477,85338,77.863,DSNY-BRS-1309,76.469,Plentiful-1430,76.469,83333,70.047,85444,79.16,81564,75.185,83999,75.575,85326,82.321,FPC-620
36081015400,Queens,QN0903,-73.82055397361434,40.69219621758319,POINT (-73.82055406333947 40.69219625167904),POINT (-73.82055397361434 40.69219621758319),20.602,83296,39.436,DSNY-BRS-1033,45.394,83630,45.271,83999,48.078,85444,64.137,81987,45.342,83993,69.425,85338,68.811,DSNY-BRS-1309,70.19,84949,62.956,84151,79.695,81145,65.634,85172,70.763,FPC-493,65.249,83348,48.862,81199,90.342,FPC-513,90.342,FPC-662,90.342,80086,58.928,82798,57.437,81735,74.717,83311,52.986,DSNY-BRS-1461,69.819,FPC-714,86.752,Plentiful-1342,64.454,84273,67.685,81698,59.488,87369,63.231,80720,77.049,FPC-397,64.337,80730,64.337,81119,64.356,81458,66.796,82998,98.393,81564,104.077,Plentiful-1430,104.077,83333,98.397,85326,105.143,FPC-620
36081015600,Queens,QN0903,-73.82061166405165,40.690342387861,POINT (-73.8206117227704 40.690342410411404),POINT (-73.82061166405165 40.690342387861),24.169,83296,43.003,DSNY-BRS-1033,44.191,83630,48.838,83999,51.645,85444,58.887,81987,40.092,83993,64.175,85338,63.561,DSNY-BRS-1309,64.94,84949,57.706,84151,83.262,81145,60.384,85172,59.999,83348,74.33,FPC-493,52.429,81199,62.495,82798,93.909,FPC-513,93.909,FPC-662,93.909,80086,61.004,81735,78.284,83311,56.553,DSNY-BRS-1461,73.386,FPC-714,68.021,84273,90.319,Plentiful-1342,62.435,81698,63.055,87369,66.149,80720,67.904,80730,67.904,81119,80.616,FPC-397,60.734,81458,61.546,82998,93.143,81564,107.644,Plentiful-1430,107.644,83333,93.147,85326,99.893,FPC-620
36081015700,Queens,QN0104,-73.92192529742147,40.75501507791479,POINT (-73.92192537299937 40.75501504458479),POINT (-73.92192529742147 40.75501507791479),39.649,FPC-493,26.236,81199,48.573,83311,31.275,82798,49.662,83630,28.117,DSNY-BRS-1461,37.657,84273,29.206,81735,37.229,80730,37.229,81119,45.262,FPC-714,35.249,87369,58.499,83993,52.474,FPC-397,37.559,80720,32.627,DSNY-BRS-1033,42.699,81458,43.905,82998,53.835,83348,60.439,84151,72.307,81987,70.067,81145,61.186,85172,56.286,Plentiful-1342,70.85,84949,58.221,81698,66.249,FPC-513,66.249,FPC-662,66.249,80086,77.595,85338,76.981,DSNY-BRS-1309,44.689,83296,75.587,Plentiful-1430,75.587,83333,78.278,81564,72.165,85444,77.303,83999,74.693,85326,81.439,FPC-620
36081015801,Queens,QN1001,-73.81231267730209,40.6888841790116,POINT (-73.81231265545445 40.68888417078563),POINT (-73.81231267730209 40.6888841790116),24.81,83296,43.644,DSNY-BRS-1033,49.479,83999,52.286,85444,53.158,83630,65.986,81987,47.191,83993,71.274,85338,70.66,DSNY-BRS-1309,72.039,84949,83.903,81145,64.805,84151,67.483,85172,67.098,83348,74.971,FPC-493,53.07,81199,94.55,FPC-513,94.55,FPC-662,94.55,80086,63.136,82798,78.925,83311,61.645,81735,57.194,DSNY-BRS-1461,90.96,Plentiful-1342,74.027,FPC-714,68.662,84273,69.534,81698,81.257,FPC-397,63.696,87369,67.439,80720,68.545,80730,68.545,81119,67.833,81458,68.645,82998,100.242,81564,108.285,Plentiful-1430,108.285,83333,100.246,85326,106.992,FPC-620
36081015802,Queens,QN1001,-73.8196359103187,40.68754541321756,POINT (-73.81963591908197 40.6875454205725),POINT (-73.81963591031869 40.68754541321756),27.706,83296,46.54,DSNY-BRS-1033,52.375,83999,44.804,83630,55.182,85444,55.475,81987,36.68,83993,60.763,85338,60.149,DSNY-BRS-1309,61.528,84949,54.294,84151,86.799,81145,56.972,85172,56.587,83348,75.601,FPC-493,55.966,81199,66.032,82798,97.446,FPC-513,97.446,FPC-662,97.446,80086,62.135,81735,81.78,83311,60.09,DSNY-BRS-1461,76.923,FPC-714,59.023,81698,70.788,84273,93.276,Plentiful-1342,62.737,80720,66.251,87369,70.36,80730,70.36,81119,57.322,81458,83.562,FPC-397,58.134,82998,89.731,81564,111.181,Plentiful-1430,111.181,83333,89.735,85326,96.481,FPC-620
36081016100,Queens,QN0104,-73.9145863868943,40.75508365703813,POINT (-73.91458639763869 40.755083657060126),POINT (-73.9145863868943 40.75508365703813),41.747,FPC-493,28.334,81199,48.76,83630,50.671,83311,33.373,82798,39.755,84273,30.215,DSNY-BRS-1461,47.36,FPC-714,31.304,81735,39.327,80730,39.327,81119,31.725,DSNY-BRS-1033,60.597,83993,37.347,87369,54.572,FPC-397,39.657,80720,44.797,81458,69.914,81145,74.405,81987,46.003,82998,62.537,84151,55.933,83348,58.384,Plentiful-1342,63.284,85172,72.948,84949,68.347,FPC-513,68.347,FPC-662,68.347,80086,60.319,81698,79.693,85338,79.079,DSNY-BRS-1309,43.787,83296,77.685,Plentiful-1430,77.685,83333,71.263,85444,80.376,81564,76.401,83999,76.791,85326,83.537,FPC-620
36081016300,Queens,QN0104,-73.90988095515887,40.75631041095401,POINT (-73.90988101826817 40.75631037253303),POINT (-73.90988095515887 40.75631041095401),43.062,FPC-493,50.075,83630,29.649,81199,51.986,83311,33.04,DSNY-BRS-1033,48.675,FPC-714,34.688,82798,41.07,84273,31.53,DSNY-BRS-1461,40.642,81119,40.642,80730,32.619,81735,61.912,83993,55.887,FPC-397,38.662,87369,71.229,81145,40.972,80720,75.72,81987,59.699,Plentiful-1342,46.112,81458,63.852,84151,47.318,82998,57.248,83348,64.599,85172,69.662,FPC-513,69.662,FPC-662,69.662,80086,74.263,84949,61.634,81698,45.102,83296,81.008,85338,80.394,DSNY-BRS-1309,79.0,Plentiful-1430,79.0,83333,72.578,85444,81.691,81564,77.716,83999,78.106,85326,84.852,FPC-620
36081016400,Queens,QN1001,-73.81655691123223,40.68508007555354,POINT (-73.81655696088369 40.68508009156233),POINT (-73.81655691123223 40.68508007555354),30.752,83296,49.586,DSNY-BRS-1033,55.421,83999,58.228,85444,50.423,83630,60.956,81987,42.161,83993,66.244,85338,65.63,DSNY-BRS-1309,67.009,84949,59.775,84151,89.845,81145,62.453,85172,62.068,83348,80.913,FPC-493,59.012,81199,69.078,82798,100.492,FPC-513,100.492,FPC-662,100.492,80086,67.587,81735,84.867,83311,63.136,DSNY-BRS-1461,64.504,81698,79.969,FPC-714,74.604,84273,96.902,Plentiful-1342,68.218,80720,69.638,87369,74.487,80730,74.487,81119,62.803,81458,87.199,FPC-397,95.212,81564,63.615,82998,114.227,Plentiful-1430,114.227,83333,95.216,85326,101.962,FPC-620
36081016800,Queens,QN1001,-73.81723380747881,40.679374125445534,POINT (-73.81723373719939 40.679374063706234),POINT (-73.81723380747881 40.67937412544553),37.515,83296,53.256,DSNY-BRS-1033,62.184,83999,64.708,85444,51.167,83630,60.276,81987,46.925,83993,68.51,85338,69.059,DSNY-BRS-1309,71.773,84949,64.539,84151,67.217,85172,95.124,81145,66.832,83348,81.964,FPC-493,62.682,81199,72.748,82798,105.771,FPC-513,105.771,FPC-662,105.771,80086,68.498,81735,66.806,DSNY-BRS-1461,69.268,81698,88.143,83311,99.976,81564,72.982,80720,77.151,84273,83.639,FPC-714,73.308,87369,67.567,81458,68.379,82998,76.723,80730,76.723,81119,99.639,Plentiful-1342,90.869,FPC-397,118.94,Plentiful-1430,118.94,83333,99.98,85326,106.726,FPC-620
36081016900,Queens,QN0202,-73.91436364133591,40.74827235114518,POINT (-73.9143636558315 40.74827235140893),POINT (-73.91436364133591 40.74827235114518),49.582,FPC-493,50.386,83630,33.427,81199,34.32,82798,56.387,83311,57.499,83993,38.608,DSNY-BRS-1033,36.742,DSNY-BRS-1461,43.015,84273,38.957,81735,42.898,81119,42.898,80730,54.384,FPC-714,38.154,87369,61.097,FPC-397,40.402,80720,71.307,81987,61.52,84151,48.857,81458,57.498,83348,46.748,82998,62.267,85172,66.586,81145,71.931,84949,66.219,Plentiful-1342,62.655,81698,76.146,85338,75.981,DSNY-BRS-1309,76.182,FPC-513,76.182,FPC-662,76.182,80086,44.496,83296,85.52,Plentiful-1430,85.52,83333,84.519,81564,71.972,85444,77.11,83999,80.934,85326,87.68,FPC-620
36081017000,Queens,QN1001,-73.8119657313038,40.68432308946482,POINT (-73.81196580750806 40.68432310872312),POINT (-73.8119657313038 40.68432308946482),31.628,83296,51.123,DSNY-BRS-1033,56.961,83999,57.905,85444,56.636,83630,68.182,81987,49.387,83993,73.47,85338,72.856,DSNY-BRS-1309,74.235,84949,67.001,84151,90.28,81145,69.679,85172,69.294,83348,81.488,FPC-493,60.549,81199,100.927,FPC-513,100.927,FPC-662,100.927,80086,70.615,82798,68.022,81735,86.404,83311,64.673,DSNY-BRS-1461,81.506,FPC-714,71.73,81698,98.439,Plentiful-1342,76.141,84273,73.816,80720,71.175,87369,76.024,80730,76.024,81119,88.736,FPC-397,70.029,81458,102.438,81564,70.841,82998,114.662,Plentiful-1430,114.662,83333,102.442,85326,109.188,FPC-620
36081017200,Queens,QN1001,-73.81139834462688,40.682330963634065,POINT (-73.8113984142892 40.68233098832547),POINT (-73.81139834462688 40.68233096363407),32.877,83296,52.372,DSNY-BRS-1033,60.024,83999,59.154,85444,57.682,83630,68.601,81987,52.02,83993,76.103,85338,75.489,DSNY-BRS-1309,76.868,84949,69.634,84151,91.529,81145,72.312,85172,71.927,83348,82.737,FPC-493,61.798,81199,102.176,FPC-513,102.176,FPC-662,71.864,82798,102.176,80086,69.271,81735,87.653,83311,65.922,DSNY-BRS-1461,74.363,81698,82.755,FPC-714,99.688,Plentiful-1342,77.39,84273,75.065,80720,72.424,87369,105.071,81564,72.662,81458,77.273,80730,77.273,81119,89.985,FPC-397,73.474,82998,115.911,Plentiful-1430,115.911,83333,105.075,85326,111.821,FPC-620
36081017400,Queens,QN1001,-73.81053995273614,40.68058241282695,POINT (-73.81054002100313 40.68058243782858),POINT (-73.81053995273614 40.68058241282695),32.722,83296,52.217,DSNY-BRS-1033,59.869,83999,58.999,85444,58.655,83630,67.337,81987,54.413,83993,75.571,85338,76.12,DSNY-BRS-1309,79.261,84949,72.027,84151,91.374,81145,74.705,85172,74.32,83348,82.582,FPC-493,61.643,81199,71.709,82798,102.021,FPC-513,102.021,FPC-662,102.021,80086,69.116,81735,87.498,83311,65.767,DSNY-BRS-1461,76.756,81698,82.6,FPC-714,77.235,84273,107.464,81564,99.533,Plentiful-1342,74.91,80720,72.269,87369,75.055,81458,77.118,80730,77.118,81119,89.83,FPC-397,75.867,82998,115.756,Plentiful-1430,115.756,83333,107.468,85326,114.214,FPC-620
36081017600,Queens,QN1001,-73.80969020468356,40.678830848700656,POINT (-73.80969027277739 40.67883087365812),POINT (-73.80969020468356 40.67883084870066),32.437,83296,51.932,DSNY-BRS-1033,59.584,83999,58.714,85444,57.606,83630,65.641,81987,53.364,83993,73.875,85338,74.424,DSNY-BRS-1309,78.212,84949,70.776,84151,91.089,81145,73.656,85172,73.271,83348,82.297,FPC-493,61.358,81199,71.424,82798,101.736,FPC-513,101.736,FPC-662,101.736,80086,68.831,81735,87.213,83311,65.482,DSNY-BRS-1461,75.707,81698,106.415,81564,82.315,FPC-714,76.95,84273,99.248,Plentiful-1342,74.625,80720,71.984,87369,74.006,81458,76.833,80730,76.833,81119,74.818,82998,89.545,FPC-397,115.471,Plentiful-1430,115.471,83333,106.419,85326,113.165,FPC-620
36081017800,Queens,QN1001,-73.80874656216747,40.67709597980512,POINT (-73.8087466253703 40.67709600252784),POINT (-73.80874656216747 40.67709597980512),32.474,83296,51.969,DSNY-BRS-1033,59.621,83999,58.751,85444,56.287,83630,67.234,81987,52.045,83993,75.468,85338,75.514,DSNY-BRS-1309,76.893,84949,69.659,84151,72.337,85172,91.126,81145,71.952,83348,82.334,FPC-493,61.395,81199,71.461,82798,101.773,FPC-513,101.773,FPC-662,101.773,80086,68.868,81735,65.519,DSNY-BRS-1461,87.25,83311,74.388,81698,105.096,81564,82.352,FPC-714,76.987,84273,74.662,80720,99.285,Plentiful-1342,72.021,87369,72.687,81458,76.87,80730,76.87,81119,73.499,82998,89.582,FPC-397,115.508,Plentiful-1430,115.508,83333,105.1,85326,111.846,FPC-620
36081017901,Queens,QN0202,-73.92597681966619,40.74472085824039,POINT (-73.92597683444275 40.74472082453069),POINT (-73.92597681966619 40.74472085824039),21.525,81199,38.799,FPC-493,45.616,83630,27.243,82798,25.649,DSNY-BRS-1461,29.588,81735,35.938,84273,52.419,83993,47.38,83311,35.821,81119,35.821,80730,31.077,87369,33.325,80720,42.482,FPC-714,37.019,81458,35.531,DSNY-BRS-1033,39.671,82998,50.337,83348,54.359,84151,49.712,FPC-397,66.227,81987,55.106,85172,64.77,84949,55.494,81698,63.509,81145,71.515,85338,70.901,DSNY-BRS-1309,55.436,Plentiful-1342,65.399,FPC-513,65.399,FPC-662,65.399,80086,41.419,83296,74.737,Plentiful-1430,74.737,83333,77.428,81564,68.895,85444,73.843,85326,74.033,83999,80.589,FPC-620
