GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9,tt_10,fp_10,tt_11,fp_11,tt_12,fp_12,tt_13,fp_13,tt_14,fp_14,tt_15,fp_15,tt_16,fp_16,tt_17,fp_17,tt_18,fp_18,tt_19,fp_19,tt_20,fp_20,tt_21,fp_21,tt_22,fp_22,tt_23,fp_23,tt_24,fp_24
36005019300,Bronx,BX0402,-73.92933088467767,40.836370613976605,POINT (-73.9293308386133 40.83637058698104),POINT (-73.92933088467767 40.83637061397661),7.052,87090,17.852,81113,19.519,81608,19.524,85239,22.829,83918,24.681,FPC-530,23.155,85541,27.163,82750,29.316,85518,21.521,87062,27.14,85357,28.849,85431,27.155,81727,25.799,FPC-624,36.062,85318,34.094,83921,27.085,DSNY-BRS-1262,33.737,85387,34.707,85108,25.638,84451,25.638,80474,33.878,80861,32.975,FPC-493,35.952,85379,34.878,80801
36061021900,Manhattan,MN0902,-73.9571855273154,40.81741086490506,POINT (-73.95718549629557 40.81741085406304),POINT (-73.9571855273154 40.81741086490506),8.418,81727,18.892,84451,18.892,80474,16.607,80801,17.969,83311,22.979,DSNY-BRS-1262,24.834,80861,23.694,FPC-624,32.318,FPC-493,34.904,85379,18.737,81608,29.06,87090,36.448,FPC-530,31.456,82750,33.609,85518,28.961,FPC-531,29.416,81113,18.455,DSNY-BRS-1459,18.999,81119,18.999,80730,32.26,85239,34.219,83918,38.407,80522,33.206,85530,32.47,85541
36061022302,Manhattan,MN0902,-73.95742555505429,40.82024335969602,POINT (-73.95742554140487 40.82024336238586),POINT (-73.95742555505429 40.82024335969602),14.852,81727,24.8,84451,24.8,80474,17.895,80801,21.563,83311,28.533,DSNY-BRS-1262,28.428,80861,29.248,FPC-624,37.872,FPC-493,40.458,85379,21.167,81608,31.49,87090,36.861,FPC-530,34.433,82750,36.586,85518,29.829,81113,34.433,FPC-531,33.514,85239,23.927,DSNY-BRS-1459,34.632,83918,24.471,80730,24.471,81119,32.883,85541,43.879,80522,38.678,85530
36081133300,Queens,QN0803,-73.77932304579696,40.73190422279868,POINT (-73.77932320429045 40.731904270521056),POINT (-73.77932304579696 40.73190422279868),25.215,FPC-152,26.12,80952,29.248,85510,19.8,85520,26.181,85071,39.331,FPC-708,23.255,85221,34.894,FPC-690,21.113,83874,35.251,82133,25.427,85457,27.065,82976,40.605,85161,39.168,85251,40.552,85314,45.21,85448,35.205,84603,34.017,FPC-602,39.892,FPC-601,50.824,81146,51.212,80936,80.313,FPC-715,59.733,FPC-630,71.587,81145,54.136,85227
36061012400,Manhattan,MN0801,-73.95383567247256,40.76669973226692,POINT (-73.95383566831678 40.76669973379171),POINT (-73.95383567247256 40.76669973226692),2.626,80522,14.734,FPC-531,11.737,85530,19.213,81199,27.068,85483,25.74,FPC-493,23.124,85379,23.43,85548,29.057,80861,20.76,DSNY-BRS-1461,28.183,DSNY-BRS-1459,28.727,80730,28.727,81119,21.563,85368,36.97,83311,23.852,85544,28.1,85369,33.904,85490,21.287,81735,19.363,85523,32.596,DSNY-BRS-2114,36.436,80474,36.436,84451,23.29,85521,41.159,80801
36005021200,Bronx,BX0904,-73.85895776255144,40.83610832979366,POINT (-73.85895776273895 40.83610832926274),POINT (-73.85895776255144 40.83610832979366),14.034,87064,20.272,81145,15.393,85317,29.097,DSNY-BRS-2184,30.303,85545,23.103,85387,23.374,84728,25.951,FPC-666,26.725,85318,38.281,Plentiful-113,38.452,85225,36.452,83550,36.452,80121,36.455,85108,22.796,83921,39.992,85339,37.683,85541,38.049,85307,42.954,87062,40.71,83918,39.99,FPC-715,45.687,81113,46.077,85239,37.443,FPC-530,26.971,85518
36005022200,Bronx,BX0904,-73.85520179194732,40.83568014465094,POINT (-73.8552018621068 40.83568012683027),POINT (-73.85520179194732 40.83568014465094),17.797,81145,16.757,87064,18.413,85317,23.594,FPC-666,29.97,DSNY-BRS-2184,31.176,85545,26.123,85387,26.394,84728,29.745,85318,38.146,Plentiful-113,38.317,85225,36.317,83550,36.317,80121,36.32,85108,25.816,83921,37.633,FPC-715,35.692,85307,39.857,85339,40.406,85541,42.819,87062,43.433,83918,48.41,81113,47.117,85239,40.463,FPC-530,29.991,85518
36081065501,Queens,QN0573,-73.86662639586555,40.71475413523865,POINT (-73.86662640292884 40.714754090046696),POINT (-73.86662639586555 40.71475413523865),28.439,84603,35.567,FPC-602,41.015,FPC-601,41.897,FPC-630,38.835,85227,33.389,85251,52.556,80936,54.512,81146,43.953,84611,50.247,85328,43.901,85520,43.512,FPC-186,46.513,85363,53.133,85457,54.359,80438,51.235,85271,51.235,85271,51.235,83956,51.235,83956,43.953,80952,61.464,84599,46.795,81626,40.231,FPC-659,60.546,83913,41.035,FPC-152
36061027900,Manhattan,MN1202,-73.93163189392891,40.855859006765385,POINT (-73.93163189882429 40.855858990235724),POINT (-73.93163189392891 40.85585900676539),11.039,81608,12.775,85357,14.484,85431,21.362,87090,24.562,85239,25.949,87062,29.234,81113,34.211,83918,31.855,85541,37.964,FPC-530,29.579,85108,37.676,82750,39.829,85518,46.783,85318,27.911,80121,27.911,83550,31.297,85545,22.587,81727,44.25,85387,33.15,DSNY-BRS-2184,44.607,83921,34.505,FPC-624,33.79,DSNY-BRS-1262,32.24,85225,32.297,Plentiful-113
36061028300,Manhattan,MN1202,-73.92872212668756,40.85891032283945,POINT (-73.92872217274217 40.858910321171415),POINT (-73.92872212668756 40.85891032283945),11.066,85357,12.775,85431,15.054,81608,28.577,85239,25.377,87090,27.7,87062,33.042,81113,35.87,85541,37.845,83918,31.113,85108,40.074,FPC-530,39.154,82750,29.445,83550,29.445,80121,32.831,85545,48.261,85318,41.307,85518,34.684,DSNY-BRS-2184,45.728,85387,33.774,85225,33.831,Plentiful-113,46.085,83921,26.602,81727,35.655,85339,35.983,FPC-624
36061028500,Manhattan,MN1202,-73.92804855623764,40.86150036991976,POINT (-73.92804858426406 40.86150036939702),POINT (-73.92804855623764 40.86150036991976),7.752,85357,9.529,85431,14.464,81608,27.987,85239,27.11,87062,24.787,87090,32.659,81113,35.28,85541,37.636,83918,30.523,85108,41.389,FPC-530,28.855,80121,28.855,83550,32.241,85545,41.101,82750,50.208,85318,34.094,DSNY-BRS-2184,43.254,85518,47.675,85387,33.184,85225,33.241,Plentiful-113,48.032,83921,35.065,85339,26.012,81727,51.754,87064
36061014401,Manhattan,MN0803,-73.94753512356952,40.77525000108476,POINT (-73.94753510280718 40.77525000570326),POINT (-73.94753512356952 40.77525000108476),11.231,80522,13.786,FPC-531,18.156,FPC-493,15.54,85379,17.69,85530,24.295,80861,30.063,85483,32.208,83311,21.984,81199,23.747,DSNY-BRS-1262,32.244,80474,32.244,84451,22.461,FPC-624,36.737,80801,28.824,DSNY-BRS-1459,29.368,80730,29.368,81119,26.425,85548,23.755,DSNY-BRS-1461,31.792,81727,31.095,85369,24.558,85368,26.514,85544,22.358,85523,24.282,81735
36061001600,Manhattan,MN0301,-73.99326630066656,40.715957220836096,POINT (-73.99326630949793 40.71595722192952),POINT (-73.99326630066656 40.7159572208361),2.714,FPC-626,10.935,80491,13.742,FPC-625,17.222,85434,20.668,82998,22.041,87046,19.974,FPC-559,20.114,85471,21.503,80720,21.667,85517,14.674,85340,24.166,84055,18.433,DSNY-BRS-2114,19.741,85490,22.686,87247,22.393,80493,26.561,85544,20.143,85521,18.14,81735,19.894,85368,22.99,85523,27.189,87369,26.852,FPC-488,28.511,84019,24.948,DSNY-BRS-1461
36081037100,Queens,QN0302,-73.86361659689456,40.764137836168985,POINT (-73.86361655240938 40.76413782693377),POINT (-73.86361659689456 40.76413783616898),8.261,81146,10.426,80936,15.971,FPC-601,30.961,FPC-602,29.644,85457,39.445,84603,40.221,85520,71.791,84728,62.054,81145,67.243,83921,66.633,85317,65.274,87064,66.886,85387,62.465,85518,69.419,85318,36.61,85483,60.312,82750,50.368,85251,66.496,FPC-530,53.623,85379,70.78,FPC-715,53.481,FPC-624,56.265,FPC-493,45.775,80952,54.767,DSNY-BRS-1262
36005008900,Bronx,BX0201,-73.89392053204709,40.818555328651364,POINT (-73.89392058164067 40.81855531290314),POINT (-73.89392053204709 40.81855532865136),8.138,83921,10.082,84728,14.979,85318,13.43,85387,15.789,85317,16.16,85518,19.548,82750,19.957,87064,25.732,FPC-530,33.15,85541,31.805,83918,34.904,81113,34.308,85239,31.91,85545,30.704,DSNY-BRS-2184,41.279,85108,36.01,87062,39.218,87090,21.256,FPC-624,29.206,81145,39.239,83550,39.239,80121,22.542,DSNY-BRS-1262,45.223,81608,29.158,85379
