GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9,tt_10,fp_10,tt_11,fp_11,tt_12,fp_12,tt_13,fp_13,tt_14,fp_14,tt_15,fp_15,tt_16,fp_16,tt_17,fp_17,tt_18,fp_18,tt_19,fp_19,tt_20,fp_20,tt_21,fp_21,tt_22,fp_22,tt_23,fp_23,tt_24,fp_24
36081026200,Queens,QN1202,-73.79208771200305,40.691008632320056,POINT (-73.79208776869193 40.69100863878795),POINT (-73.79208771200305 40.69100863232006),23.015,83296,38.572,83999,47.922,85444,45.861,DSNY-BRS-1033,56.437,83630,76.925,81987,63.303,83993,86.866,81145,82.78,85338,83.409,DSNY-BRS-1309,84.626,84949,80.917,84151,83.595,85172,74.569,FPC-493,97.513,FPC-513,97.513,FPC-662,97.513,80086,82.386,83348,56.542,81199,92.244,Plentiful-1342,66.608,82798,80.748,83311,77.499,FPC-714,61.103,81735,60.666,DSNY-BRS-1461
36081026400,Queens,QN1202,-73.78579129315865,40.69223101456826,POINT (-73.78579133467179 40.69223097994563),POINT (-73.78579129315865 40.69223101456826),20.243,83296,31.061,83999,40.797,85444,43.089,DSNY-BRS-1033,53.665,83630,74.153,81987,85.278,81145,60.531,83993,80.008,85338,80.637,DSNY-BRS-1309,81.854,84949,78.145,84151,80.823,85172,95.925,FPC-513,95.925,FPC-662,95.925,80086,71.797,FPC-493,79.614,83348,54.077,81199,89.472,Plentiful-1342,64.143,82798,77.976,83311,75.034,FPC-714,108.773,Plentiful-1430,108.773,83333
36081026600,Queens,QN1202,-73.78169508059234,40.691881288384856,POINT (-73.78169505396866 40.69188128234665),POINT (-73.78169508059234 40.69188128838486),24.096,83296,27.491,83999,37.224,85444,45.27,DSNY-BRS-1033,54.284,83630,74.772,81987,86.815,81145,61.15,83993,80.627,85338,81.256,DSNY-BRS-1309,82.473,84949,78.764,84151,81.442,85172,97.462,FPC-513,97.462,FPC-662,97.462,80086,76.597,FPC-493,80.233,83348,54.696,81199,92.586,Plentiful-1342,64.762,82798,80.551,83311,111.197,Plentiful-1430,111.197,83333,75.653,FPC-714
36081026700,Queens,QN0401,-73.88803612988919,40.745327090866816,POINT (-73.88803613205201 40.74532709032942),POINT (-73.88803612988919 40.74532709086682),25.034,DSNY-BRS-1033,42.069,83630,43.304,FPC-493,54.897,83993,24.022,81199,57.049,81145,49.483,83311,73.506,81987,34.088,82798,44.979,FPC-714,30.922,83296,28.146,DSNY-BRS-1461,38.491,84273,29.838,81735,52.209,FPC-397,38.063,81119,38.063,80730,61.638,84151,34.648,87369,72.049,84949,62.385,85172,60.979,Plentiful-1342,56.37,83348,35.632,80720,67.696,FPC-513
36081026901,Queens,QN0401,-73.88221811510928,40.746871537522566,POINT (-73.88221812270639 40.7468715475022),POINT (-73.88221811510928 40.74687153752257),28.426,DSNY-BRS-1033,43.886,83630,46.696,FPC-493,54.139,81145,60.015,83993,27.414,81199,34.314,83296,52.875,83311,73.987,81987,48.371,FPC-714,34.919,82798,55.601,FPC-397,31.538,DSNY-BRS-1461,41.883,84273,33.23,81735,41.455,81119,41.455,80730,62.119,84151,64.371,Plentiful-1342,64.786,FPC-513,64.786,FPC-662,64.786,80086,38.04,87369,72.53,84949,62.866,85172
36081026902,Queens,QN0401,-73.882954048512,40.74461409196376,POINT (-73.88295405146208 40.74461408783851),POINT (-73.882954048512 40.74461409196376),24.292,DSNY-BRS-1033,41.327,83630,48.814,FPC-493,56.479,83993,57.374,81145,30.649,81199,37.549,83296,74.722,81987,56.11,83311,51.606,FPC-714,38.154,82798,34.773,DSNY-BRS-1461,45.118,84273,58.836,FPC-397,36.465,81735,65.354,84151,44.69,80730,44.69,81119,41.275,87369,75.765,84949,65.451,Plentiful-1342,66.101,85172,68.021,FPC-513,68.021,FPC-662,68.021,80086
36081027000,Queens,QN1202,-73.79139841117593,40.68868416207171,POINT (-73.79139843783119 40.68868416924593),POINT (-73.79139841117593 40.68868416207171),26.145,83296,38.426,83999,48.159,85444,47.95,DSNY-BRS-1033,57.464,83630,77.952,81987,64.33,83993,87.7,81145,83.807,85338,84.436,DSNY-BRS-1309,85.653,84949,81.944,84151,84.622,85172,77.699,FPC-493,98.347,FPC-513,98.347,FPC-662,98.347,80086,83.413,83348,57.376,81199,67.442,82798,95.266,Plentiful-1342,83.231,83311,78.333,FPC-714,64.233,81735,61.5,DSNY-BRS-1461
36081027101,Queens,QN0401,-73.88026821015376,40.74417280610856,POINT (-73.88026823163081 40.74417279521586),POINT (-73.88026821015376 40.74417280610856),22.786,DSNY-BRS-1033,39.821,83630,47.308,FPC-493,54.942,83993,59.278,81145,37.362,83296,30.948,81199,73.216,81987,56.232,83311,51.905,FPC-714,38.934,82798,35.072,DSNY-BRS-1461,45.316,84273,59.135,FPC-397,65.516,84151,36.764,81735,44.888,80730,44.888,81119,75.927,84949,69.925,FPC-513,69.925,FPC-662,63.945,Plentiful-1342,69.925,80086,41.574,87369,68.005,85172
36081027102,Queens,QN0401,-73.87805224516234,40.747124031617396,POINT (-73.87805225172093 40.74712402905485),POINT (-73.87805224516234 40.7471240316174),29.381,DSNY-BRS-1033,42.366,83630,49.097,FPC-493,54.539,81145,60.59,83993,36.715,83296,29.815,81199,55.276,83311,75.761,81987,50.772,FPC-714,37.32,82798,58.002,FPC-397,44.284,84273,33.939,DSNY-BRS-1461,65.186,FPC-513,65.186,FPC-662,35.631,81735,65.186,80086,66.772,Plentiful-1342,64.52,84151,43.856,81119,43.856,80730,40.441,87369,74.931,84949,65.267,85172
36081027200,Queens,QN1203,-73.79132013396627,40.68357736321971,POINT (-73.79132011148506 40.6835773383909),POINT (-73.79132013396627 40.68357736321971),27.377,83296,44.469,83999,53.144,85444,46.107,DSNY-BRS-1033,55.621,83630,76.109,81987,62.487,83993,81.964,85338,82.593,DSNY-BRS-1309,85.857,81145,83.81,84949,80.101,84151,82.779,85172,77.065,FPC-493,81.57,83348,96.504,FPC-513,96.504,FPC-662,96.504,80086,55.533,81199,65.599,82798,93.423,Plentiful-1342,81.388,83311,63.599,81735,76.49,FPC-714,59.657,DSNY-BRS-1461
36081027301,Queens,QN0301,-73.8722569151328,40.750329009532045,POINT (-73.87225689668787 40.75032900323374),POINT (-73.87225691513279 40.75032900953205),33.491,DSNY-BRS-1033,45.746,83630,54.391,81145,51.761,FPC-493,39.379,83296,64.318,83993,32.479,81199,57.94,83311,53.436,FPC-714,79.052,81987,65.038,FPC-513,65.038,FPC-662,65.038,80086,60.666,FPC-397,69.436,Plentiful-1342,39.984,82798,46.948,84273,36.603,DSNY-BRS-1461,38.295,81735,46.52,80730,46.52,81119,67.184,84151,43.105,87369,77.595,84949,67.931,85172
36081027302,Queens,QN0301,-73.87321012756296,40.75377822654101,POINT (-73.87321009553725 40.75377819634373),POINT (-73.87321012756296 40.75377822654101),37.027,DSNY-BRS-1033,49.93,83630,58.481,81145,55.297,FPC-493,42.915,83296,68.502,83993,36.015,81199,61.476,83311,56.972,FPC-714,69.128,FPC-513,69.128,FPC-662,69.128,80086,64.202,FPC-397,72.972,Plentiful-1342,82.588,81987,43.52,82798,50.484,84273,40.139,DSNY-BRS-1461,50.056,80730,50.056,81119,41.831,81735,70.72,84151,46.641,87369,81.131,84949,71.467,85172
36081027400,Queens,QN1203,-73.78898900518763,40.684905043484015,POINT (-73.78898897024986 40.684905026268495),POINT (-73.78898900518763 40.68490504348402),28.411,83296,41.387,83999,51.17,85444,48.601,DSNY-BRS-1033,58.115,83630,78.603,81987,64.981,83993,84.458,85338,85.087,DSNY-BRS-1309,88.351,81145,86.304,84949,82.595,84151,85.273,85172,79.559,FPC-493,98.998,FPC-513,98.998,FPC-662,98.998,80086,84.064,83348,58.027,81199,68.093,82798,95.917,Plentiful-1342,83.882,83311,66.093,81735,78.984,FPC-714,62.151,DSNY-BRS-1461
