GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9,tt_10,fp_10,tt_11,fp_11,tt_12,fp_12,tt_13,fp_13,tt_14,fp_14,tt_15,fp_15,tt_16,fp_16,tt_17,fp_17,tt_18,fp_18,tt_19,fp_19,tt_20,fp_20,tt_21,fp_21,tt_22,fp_22,tt_23,fp_23,tt_24,fp_24
36005043000,Bronx,BX1203,-73.85065724721706,40.89346005805044,POINT (-73.85065724850716 40.89346005463479),POINT (-73.85065724721706 40.89346005805044),25.085,80086,25.085,FPC-662,25.085,FPC-513,31.571,FPC-666,28.594,83550,28.594,80121,31.07,81435,34.745,80065,35.273,87064,43.471,80026,35.128,81665,42.613,85298,37.776,82293,39.981,85239,40.736,82210,43.993,84728,41.03,84319,47.489,85423,48.697,87090,48.531,81608,47.556,FPC-530,44.473,81582,72.418,FPC-678,53.006,81071,66.879,FPC-507
36005043101,Bronx,BX0703,-73.87898984548973,40.883716681167186,POINT (-73.87898985970759 40.88371666067185),POINT (-73.87898984548973 40.88371668116719),20.889,83550,20.889,80121,30.333,80086,30.333,FPC-662,30.333,FPC-513,35.489,80065,36.318,81435,35.084,80026,40.521,87064,39.719,81665,23.128,85239,36.819,FPC-666,36.864,85298,43.024,82293,38.41,84319,42.647,82210,31.844,87090,32.357,81608,48.505,84728,36.813,FPC-530,51.258,85423,40.486,81582,36.832,81071,34.638,85358,36.151,85473
36005043400,Bronx,BX1203,-73.85234228998596,40.89821291856831,POINT (-73.85234247628385 40.898212824944636),POINT (-73.85234228998596 40.89821291856831),19.764,80086,19.764,FPC-662,19.764,FPC-513,23.273,83550,23.273,80121,26.25,FPC-666,25.749,81435,29.424,80065,29.952,87064,38.15,80026,29.807,81665,37.292,85298,36.33,85239,32.455,82293,35.415,82210,35.709,84319,38.672,84728,45.046,87090,42.168,85423,43.21,81608,42.235,FPC-530,39.152,81582,47.685,81071,67.097,FPC-678,47.84,85358
36005043600,Bronx,BX1203,-73.84976302165035,40.897295701509144,POINT (-73.84976303791244 40.89729569115123),POINT (-73.84976302165035 40.89729570150914),20.697,80086,20.697,FPC-662,20.697,FPC-513,27.183,FPC-666,24.206,83550,24.206,80121,26.682,81435,30.357,80065,30.885,87064,39.083,80026,30.74,81665,38.225,85298,37.263,85239,33.388,82293,36.348,82210,39.605,84728,36.642,84319,43.101,85423,45.979,87090,44.143,81608,43.168,FPC-530,40.085,81582,68.03,FPC-678,48.618,81071,62.491,FPC-507
36005044200,Bronx,BX1203,-73.84620476484751,40.9038831011055,POINT (-73.84620473778759 40.903883104190214),POINT (-73.84620476484751 40.9038831011055),33.061,FPC-666,26.575,80086,26.575,FPC-662,26.575,FPC-513,30.084,83550,30.084,80121,32.56,81435,36.235,80065,36.763,87064,44.961,80026,36.618,81665,44.103,85298,44.096,85239,39.266,82293,42.226,82210,45.483,84728,42.52,84319,48.979,85423,52.812,87090,50.021,81608,49.046,FPC-530,45.963,81582,73.908,FPC-678,54.496,81071,68.369,FPC-507
36005044400,Bronx,BX1203,-73.84374034944825,40.899498949413974,POINT (-73.84374036398064 40.899498940653416),POINT (-73.84374034944825 40.89949894941397),29.682,FPC-666,23.196,80086,23.196,FPC-662,23.196,FPC-513,26.705,83550,26.705,80121,29.181,81435,32.856,80065,33.384,87064,41.582,80026,33.239,81665,40.724,85298,35.887,82293,39.762,85239,38.847,82210,42.104,84728,39.141,84319,45.6,85423,48.478,87090,46.642,81608,45.667,FPC-530,42.584,81582,70.529,FPC-678,64.99,FPC-507,51.117,81071
36005044800,Bronx,BX1203,-73.8413010458908,40.895475337867786,POINT (-73.84130104052082 40.89547532844845),POINT (-73.8413010458908 40.89547533786779),35.493,FPC-666,29.498,80086,29.498,FPC-662,29.498,FPC-513,33.007,80121,33.007,83550,35.483,81435,39.686,87064,39.158,80065,47.884,80026,39.541,81665,47.026,85298,42.189,82293,48.406,84728,46.064,85239,45.149,82210,45.443,84319,51.902,85423,54.78,87090,49.738,FPC-530,52.944,81608,76.831,FPC-678,48.207,81582,71.292,FPC-507,57.419,81071
36005044901,Bronx,BX1203,-73.87340904105808,40.89749531391933,POINT (-73.87340906745555 40.89749531137678),POINT (-73.87340904105808 40.89749531391933),31.589,83550,31.589,80121,30.23,80086,30.23,FPC-662,30.23,FPC-513,39.89,80065,36.215,81435,36.716,FPC-666,43.703,80026,40.418,87064,40.273,81665,31.747,85239,45.483,85298,42.921,82293,46.175,84319,45.881,82210,40.463,87090,40.976,81608,49.138,84728,45.432,FPC-530,52.634,85423,45.451,81071,49.105,81582,43.257,85358,44.77,85473
36005044902,Bronx,BX1203,-73.86898444898668,40.89881125298473,POINT (-73.86898444487133 40.89881122915072),POINT (-73.86898444898668 40.89881125298473),27.55,80121,27.55,83550,25.589,80086,25.589,FPC-662,25.589,FPC-513,32.075,FPC-666,35.249,80065,31.574,81435,40.823,80026,35.777,87064,35.632,81665,28.867,85239,42.603,85298,38.28,82293,41.24,82210,41.534,84319,37.583,87090,38.096,81608,44.497,84728,42.552,FPC-530,47.993,85423,44.977,81582,42.571,81071,40.377,85358,41.89,85473
36005045102,Bronx,BX1203,-73.8641713095467,40.90042857879943,POINT (-73.86417127718614 40.90042859018058),POINT (-73.86417130954671 40.90042857879943),30.283,83550,30.283,80121,26.774,80086,26.774,FPC-662,26.774,FPC-513,33.26,FPC-666,36.434,80065,32.759,81435,36.962,87064,45.16,80026,36.817,81665,36.848,85239,44.302,85298,39.465,82293,42.425,82210,42.719,84319,45.564,87090,45.682,84728,46.077,81608,49.178,85423,49.245,FPC-530,46.162,81582,50.552,81071,48.358,85358,49.871,85473
36005045600,Bronx,BX1202,-73.82086862538559,40.888692515397395,POINT (-73.82086801714597 40.88869292865345),POINT (-73.82086862538559 40.88869251539739),28.999,FPC-666,27.669,80086,27.669,FPC-662,27.669,FPC-513,36.765,80121,36.765,83550,37.343,87064,33.14,81435,36.815,80065,37.198,81665,45.541,80026,46.063,84728,39.846,82293,44.683,85298,49.559,85423,42.806,82210,43.1,84319,46.757,85239,68.095,FPC-507,72.507,FPC-678,54.92,87090,43.775,FPC-530,69.41,FPC-508,42.244,81582,52.682,81608
36005045800,Bronx,BX1202,-73.84519987956855,40.88586322336387,POINT (-73.84519991566798 40.88586321447921),POINT (-73.84519987956855 40.88586322336387),22.859,FPC-666,26.952,80086,26.952,FPC-662,26.952,FPC-513,30.461,80121,30.461,83550,32.937,81435,37.14,87064,36.612,80065,36.995,81665,45.338,80026,44.48,85298,39.643,82293,45.86,84728,42.603,82210,41.848,85239,42.897,84319,49.356,85423,50.564,87090,45.252,FPC-530,50.398,81608,70.528,FPC-678,43.721,81582,66.116,FPC-507,54.873,81071
36005046000,Bronx,BX1202,-73.84264785258348,40.882444779230426,POINT (-73.84264786236409 40.882444761280695),POINT (-73.84264785258348 40.88244477923043),24.307,FPC-666,31.441,80086,31.441,FPC-662,31.441,FPC-513,35.302,83550,35.302,80121,36.912,81435,41.115,87064,40.587,80065,40.97,81665,49.313,80026,43.618,82293,48.455,85298,49.835,84728,46.578,82210,46.689,85239,46.872,84319,53.331,85423,55.405,87090,47.547,FPC-530,71.976,FPC-678,67.564,FPC-507,55.239,81608,46.016,81582,59.662,81071
36005046203,Bronx,BX1004,-73.82483911002063,40.87922465755692,POINT (-73.82483909737621 40.879224432683934),POINT (-73.82483911002063 40.87922465755692),23.076,FPC-666,29.629,80086,29.629,FPC-662,29.629,FPC-513,38.725,80121,38.725,83550,39.303,87064,35.1,81435,38.775,80065,39.158,81665,47.501,80026,44.558,84728,41.806,82293,48.054,85423,46.643,85298,44.766,82210,57.531,FPC-507,45.06,84319,61.943,FPC-678,48.717,85239,45.735,FPC-530,56.88,87090,58.846,FPC-508,44.204,81582,54.642,81608
36005046204,Bronx,BX1004,-73.82612350515555,40.872983869534394,POINT (-73.82612351526564 40.87298384965342),POINT (-73.82612350515555 40.87298386953439),22.736,FPC-666,31.929,80086,31.929,FPC-662,31.929,FPC-513,39.037,80121,39.037,83550,39.261,87064,37.4,81435,41.075,80065,41.458,81665,49.801,80026,44.218,84728,44.106,82293,47.714,85423,47.066,82210,48.943,85298,56.06,FPC-507,60.472,FPC-678,47.36,84319,49.542,85239,57.375,FPC-508,48.035,FPC-530,58.258,87090,46.504,81582,55.467,81608
36005046206,Bronx,BX1004,-73.8278910554083,40.875454465748646,POINT (-73.82789106274689 40.87545447025056),POINT (-73.8278910554083 40.87545446574865),25.514,FPC-666,34.707,80086,34.707,FPC-662,34.707,FPC-513,41.556,80121,41.556,83550,42.039,87064,40.178,81435,43.853,80065,44.236,81665,52.579,80026,46.996,84728,46.884,82293,50.492,85423,51.721,85298,49.844,82210,50.138,84319,58.838,FPC-507,63.25,FPC-678,52.061,85239,50.813,FPC-530,60.777,87090,60.153,FPC-508,49.282,81582,57.986,81608
