GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9,tt_10,fp_10,tt_11,fp_11,tt_12,fp_12,tt_13,fp_13,tt_14,fp_14,tt_15,fp_15,tt_16,fp_16,tt_17,fp_17,tt_18,fp_18,tt_19,fp_19,tt_20,fp_20,tt_21,fp_21,tt_22,fp_22,tt_23,fp_23,tt_24,fp_24,tt_25,fp_25,tt_26,fp_26,tt_27,fp_27,tt_28,fp_28,tt_29,fp_29
36081118700,Queens,QN0705,-73.81287968186876,40.759632247003935,POINT (-73.81287971504662 40.759632261381476),POINT (-73.81287968186876 40.75963224700394),26.189,FPC-601,36.843,80936,55.788,85251,51.039,FPC-690,43.57,85071,41.031,85221,51.896,87064,73.137,FPC-630,55.87,85314,68.418,85227,71.752,84611,84.396,85328,68.37,82750,68.184,85307,68.161,85108,62.045,FPC-624,86.095,83913,61.882,85351,77.71,85357,45.076,81199,59.722,FPC-488,69.985,85434,49.953,85521,51.457,85523,55.5,87247,98.085,85540,67.634,85517,103.345,80343,80.395,FPC-457,99.581,83916
36081118900,Queens,QN0705,-73.81261207264174,40.75650570532669,POINT (-73.8126120794652 40.75650569771984),POINT (-73.81261207264174 40.75650570532669),21.273,FPC-601,31.757,80936,44.951,85251,41.437,FPC-690,36.602,85071,33.845,85221,61.98,FPC-630,55.209,87064,48.684,85314,57.261,85227,73.239,85328,60.595,84611,65.519,82750,64.551,85307,71.474,85108,57.129,FPC-624,74.938,83913,56.966,85351,72.794,85357,40.16,81199,54.806,FPC-488,65.069,85434,45.037,85521,46.541,85523,50.584,87247,93.169,85540,62.718,85517,98.429,80343,75.479,FPC-457,94.665,83916
36081119100,Queens,QN0705,-73.80651110135263,40.75666504646941,POINT (-73.80651107061355 40.75666502512603),POINT (-73.80651110135263 40.75666504646941),24.214,FPC-601,49.973,85251,34.698,80936,36.418,85071,43.972,FPC-690,33.964,85221,48.803,85314,67.002,FPC-630,58.079,87064,62.283,85227,78.261,85328,65.617,84611,68.46,82750,67.492,85307,74.344,85108,60.07,FPC-624,79.96,83913,59.907,85351,75.735,85357,43.101,81199,57.747,FPC-488,68.01,85434,47.978,85521,49.482,85523,53.525,87247,96.11,85540,65.659,85517,101.37,80343,78.42,FPC-457,97.606,83916
36081119300,Queens,QN0705,-73.79962146372428,40.757186109645936,POINT (-73.79962144643528 40.75718613528203),POINT (-73.79962146372428 40.75718610964594),27.036,FPC-601,49.329,85251,34.327,85071,32.031,85221,37.856,80936,42.039,FPC-690,46.87,85314,66.295,FPC-630,55.281,87064,61.576,85227,77.554,85328,64.91,84611,69.031,85307,71.282,82750,71.546,85108,62.892,FPC-624,79.253,83913,62.729,85351,78.557,85357,45.923,81199,60.569,FPC-488,70.832,85434,50.8,85521,52.304,85523,56.347,87247,98.932,85540,68.481,85517,104.192,80343,81.242,FPC-457,100.428,83916
36081119500,Queens,QN0705,-73.79947227606573,40.75486780013176,POINT (-73.79947226990777 40.75486782493285),POINT (-73.79947227606573 40.75486780013176),24.605,FPC-601,45.327,85251,30.325,85071,28.029,85221,38.037,FPC-690,35.425,80936,42.868,85314,62.293,FPC-630,55.069,87064,57.574,85227,73.552,85328,60.908,84611,66.6,85307,68.851,82750,71.334,85108,60.461,FPC-624,75.251,83913,60.298,85351,76.126,85357,43.492,81199,58.138,FPC-488,68.401,85434,48.369,85521,49.873,85523,96.501,85540,53.916,87247,66.05,85517,101.761,80343,78.811,FPC-457,97.997,83916
36081119900,Queens,QN0705,-73.80957691384893,40.75345983806572,POINT (-73.80957694703855 40.75345979723856),POINT (-73.80957691384893 40.75345983806572),22.283,FPC-601,48.421,85251,33.103,80936,41.131,FPC-690,33.628,85071,31.123,85221,65.387,FPC-630,45.962,85314,54.443,87064,60.668,85227,76.646,85328,64.002,84611,66.529,82750,64.278,85307,70.708,85108,58.139,FPC-624,78.345,83913,57.976,85351,41.17,81199,73.804,85357,55.816,FPC-488,66.079,85434,46.047,85521,47.551,85523,51.594,87247,94.179,85540,63.728,85517,99.439,80343,76.489,FPC-457,95.675,83916
36081120100,Queens,QN0705,-73.81405925262706,40.75321204799877,POINT (-73.81405923153088 40.753212043283604),POINT (-73.81405925262706 40.75321204799877),21.4,FPC-601,32.22,80936,48.329,85251,44.029,FPC-690,36.591,85071,34.021,85221,67.539,FPC-630,62.82,85227,53.56,87064,48.86,85314,77.173,85328,66.154,84611,65.646,82750,63.395,85307,69.825,85108,57.256,FPC-624,80.497,83913,57.093,85351,40.287,81199,72.921,85357,54.933,FPC-488,65.196,85434,45.164,85521,46.668,85523,50.711,87247,93.296,85540,62.845,85517,98.556,80343,75.606,FPC-457,94.792,83916
36081120300,Queens,QN0705,-73.81258086218605,40.748799867661056,POINT (-73.81258089769226 40.7487998668988),POINT (-73.81258086218605 40.74879986766106),22.935,FPC-601,46.621,85251,33.755,80936,44.563,FPC-690,39.076,85071,38.093,85221,65.831,FPC-630,61.112,85227,52.932,85314,75.465,85328,64.446,84611,55.095,87064,67.181,82750,78.789,83913,64.93,85307,71.36,85108,58.791,FPC-624,58.628,85351,41.822,81199,56.468,FPC-488,74.456,85357,66.731,85434,46.699,85521,48.203,85523,94.831,85540,52.246,87247,64.38,85517,100.091,80343,77.141,FPC-457,96.327,83916
36081120500,Queens,QN0705,-73.81710935575573,40.75127417411243,POINT (-73.81710932846573 40.75127416293483),POINT (-73.81710935575573 40.75127417411243),19.451,FPC-601,30.271,80936,46.38,85251,43.79,FPC-690,36.941,85071,33.782,85221,65.59,FPC-630,60.871,85227,51.611,87064,75.224,85328,64.205,84611,48.621,85314,63.697,82750,55.307,FPC-624,67.876,85108,61.446,85307,78.548,83913,55.144,85351,38.338,81199,52.984,FPC-488,70.972,85357,63.247,85434,43.215,85521,44.719,85523,48.762,87247,91.347,85540,60.896,85517,96.607,80343,73.657,FPC-457,92.843,83916
36081120701,Queens,QN0705,-73.80220537840974,40.749695331542796,POINT (-73.80220519971927 40.74969533772702),POINT (-73.80220537840974 40.7496953315428),44.914,85251,26.596,FPC-601,38.396,85071,41.4,FPC-690,35.639,85221,37.08,80936,50.478,85314,61.943,FPC-630,57.224,85227,73.202,85328,60.532,87064,60.558,84611,70.842,82750,69.874,85307,76.797,85108,74.901,83913,62.452,FPC-624,62.289,85351,45.483,81199,78.117,85357,60.129,FPC-488,70.392,85434,97.137,85540,50.36,85521,51.864,85523,55.907,87247,68.041,85517,103.752,80343,80.802,FPC-457,99.988,83916
36081120702,Queens,QN0705,-73.79917627668793,40.75199174977672,POINT (-73.79917626610252 40.7519917633547),POINT (-73.79917627668793 40.75199174977672),51.115,85251,30.166,FPC-601,37.506,85071,35.313,85221,43.825,FPC-690,40.986,80936,50.152,85314,68.081,FPC-630,63.362,85227,62.326,87064,79.34,85328,66.696,84611,72.161,85307,74.412,82750,78.591,85108,81.039,83913,66.022,FPC-624,65.859,85351,81.687,85357,49.053,81199,63.699,FPC-488,73.962,85434,53.93,85521,102.062,85540,55.434,85523,59.477,87247,71.611,85517,107.322,80343,84.372,FPC-457,103.558,83916
36081121100,Queens,QN0791,-73.80488059469656,40.74531863958856,POINT (-73.8048805522502 40.74531869366289),POINT (-73.80488059469656 40.74531863958856),46.589,85251,29.71,FPC-601,43.233,FPC-690,40.652,85071,40.53,80936,39.227,85221,54.066,85314,63.776,FPC-630,59.057,85227,75.035,85328,62.391,84611,61.87,87064,73.956,82750,76.734,83913,71.705,85307,78.135,85108,65.566,FPC-624,65.403,85351,63.243,FPC-488,48.597,81199,81.231,85357,73.506,85434,98.97,85540,53.474,85521,54.978,85523,59.021,87247,71.155,85517,106.866,80343,83.916,FPC-457,103.102,83916
36081121500,Queens,QN0706,-73.8059235905868,40.74035974931101,POINT (-73.80592356026911 40.7403598508534),POINT (-73.8059235905868 40.74035974931101),39.03,85251,26.883,FPC-601,37.977,FPC-690,33.109,85071,37.703,80936,31.684,85221,46.523,85314,58.24,FPC-630,53.521,85227,69.499,85328,56.855,84611,59.043,87064,71.198,83913,70.845,82750,68.878,85307,62.455,FPC-624,75.308,85108,62.576,85351,60.416,FPC-488,45.632,81199,78.266,85357,93.434,85540,70.395,85434,47.373,85521,52.151,85523,53.77,87247,67.424,85517,104.028,80343,77.227,FPC-457,96.0,83916
36081122300,Queens,QN0803,-73.79946454995198,40.7349644448308,POINT (-73.79946456582846 40.73496442172627),POINT (-73.79946454995198 40.7349644448308),41.599,85251,34.309,FPC-690,32.435,85071,30.716,85221,31.992,FPC-601,42.812,80936,45.555,85314,58.868,FPC-630,54.149,85227,70.127,85328,57.483,84611,64.152,87064,71.826,83913,74.148,82750,73.987,85307,66.807,85351,65.758,FPC-624,80.417,85108,64.647,FPC-488,48.935,81199,94.062,85540,81.569,85357,73.698,85434,50.676,85521,55.879,85523,57.073,87247,70.727,85517,107.331,80343,80.53,FPC-457,99.303,83916
36081122703,Queens,QN0802,-73.80693183937511,40.73525924393093,POINT (-73.80693184774417 40.73525921174941),POINT (-73.80693183937511 40.73525924393093),40.884,85251,38.966,FPC-690,30.683,FPC-601,33.479,85071,41.503,80936,31.763,85221,60.094,FPC-630,46.602,85314,55.375,85227,71.353,85328,58.709,84611,62.843,87064,73.052,83913,72.138,82750,64.797,85351,63.748,FPC-624,72.678,85307,79.108,85108,62.637,FPC-488,46.925,81199,95.288,85540,71.688,85434,79.559,85357,49.227,85521,54.43,85523,55.624,87247,69.278,85517,105.882,80343,79.081,FPC-457,97.854,83916
36081122704,Queens,QN0802,-73.80738218593218,40.7300668839646,POINT (-73.80738218990861 40.73006688865941),POINT (-73.80738218593218 40.7300668839646),38.218,85251,34.704,FPC-690,31.131,FPC-601,35.223,85071,33.798,85221,41.951,80936,55.247,FPC-630,48.637,85314,50.528,85227,66.506,85328,53.862,84611,63.291,87064,68.205,83913,70.405,82750,63.064,85351,62.015,FPC-624,73.126,85307,79.556,85108,60.904,FPC-488,45.192,81199,90.441,85540,69.955,85434,77.826,85357,49.815,85521,52.855,85523,55.47,87247,67.604,85517,104.527,80343,79.669,FPC-457,98.442,83916
36081124100,Queens,QN0802,-73.80241946250555,40.726801296716815,POINT (-73.80241950166224 40.726801223136555),POINT (-73.80241946250555 40.72680129671681),32.984,85251,33.511,FPC-690,35.681,85071,30.894,85221,35.92,FPC-601,46.74,80936,45.733,85314,54.054,FPC-630,49.335,85227,65.313,85328,52.669,84611,67.012,83913,68.08,87064,62.872,85351,70.237,82750,61.847,FPC-624,77.915,85307,84.345,85108,60.712,FPC-488,89.248,85540,45.0,81199,69.787,85434,77.634,85357,49.755,85521,52.687,85523,55.302,87247,104.335,80343,67.436,85517,80.197,FPC-457,99.505,83916
36081124700,Queens,QN0802,-73.79625094444552,40.72808277194517,POINT (-73.79625095991855 40.72808270124105),POINT (-73.79625094444552 40.72808277194517),28.864,FPC-690,35.242,85251,30.871,85071,26.905,85221,38.199,FPC-601,41.744,85314,49.019,80936,53.423,FPC-630,48.704,85227,64.682,85328,52.038,84611,66.44,87064,66.381,83913,72.495,82750,65.13,85351,80.194,85307,64.105,FPC-624,82.705,85108,62.97,FPC-488,88.617,85540,47.258,81199,72.045,85434,79.892,85357,52.013,85521,54.945,85523,57.56,87247,106.593,80343,69.694,85517,82.455,FPC-457,101.763,83916
36081126500,Queens,QN0802,-73.80370519045906,40.720495062522296,POINT (-73.80370523649565 40.72049508069599),POINT (-73.80370519045906 40.7204950625223),27.391,85251,29.81,FPC-690,29.8,85071,25.831,85221,36.71,FPC-601,44.56,80936,40.67,85314,49.868,FPC-630,45.149,85227,61.127,85328,48.483,84611,62.826,83913,67.865,87064,57.279,85351,64.644,82750,56.254,FPC-624,55.119,FPC-488,78.846,85307,80.062,85108,85.062,85540,39.407,81199,64.194,85434,44.162,85521,49.709,87247,47.094,85523,72.041,85357,98.742,80343,61.843,85517,74.604,FPC-457,93.912,83916
36081129102,Queens,QN1104,-73.75438280528172,40.731638485461005,POINT (-73.75438296374097 40.731638528876005),POINT (-73.75438280528172 40.731638485461),16.154,85221,22.695,85071,30.993,85314,37.599,FPC-690,42.055,85251,44.262,FPC-601,55.082,80936,62.158,FPC-630,73.417,85328,57.439,85227,60.773,84611,64.707,87064,81.869,85307,75.116,83913,79.308,82750,80.972,85108,71.943,85351,70.918,FPC-624,69.783,FPC-488,97.352,85540,86.705,85357,54.071,81199,78.858,85434,58.826,85521,61.758,85523,64.373,87247,113.406,80343,76.507,85517,89.268,FPC-457,108.576,83916
36081129104,Queens,QN1104,-73.75007584703977,40.738093745387744,POINT (-73.75007582667128 40.738093782504066),POINT (-73.75007584703977 40.73809374538774),12.622,85221,19.163,85071,27.461,85314,34.212,FPC-690,44.97,85251,42.398,FPC-601,53.218,80936,62.969,FPC-630,74.228,85328,58.25,85227,61.584,84611,63.994,87064,81.156,85307,75.927,83913,80.468,82750,80.259,85108,73.833,FPC-624,74.858,85351,72.698,FPC-488,89.62,85357,98.163,85540,56.986,81199,81.773,85434,61.741,85521,64.673,85523,67.288,87247,116.321,80343,79.422,85517,92.183,FPC-457,111.491,83916
36081130100,Queens,QN1302,-73.73977781987445,40.7335006613454,POINT (-73.73977789767866 40.733500624543666),POINT (-73.73977781987445 40.7335006613454),12.579,85221,19.12,85071,27.418,85314,34.169,FPC-690,44.026,85251,47.465,FPC-601,58.285,80936,60.437,FPC-630,71.696,85328,55.718,85227,59.052,84611,69.061,87064,86.223,85307,73.395,83913,79.656,82750,85.326,85108,71.266,FPC-624,75.141,85351,72.981,FPC-488,95.631,85540,87.992,85357,57.269,81199,79.206,85434,59.174,85521,62.106,85523,64.721,87247,114.232,80343,76.855,85517,89.616,FPC-457,109.624,83916
36081133900,Queens,QN0803,-73.79003852167045,40.72863936289175,POINT (-73.79003852103853 40.72863935130522),POINT (-73.79003852167045 40.72863936289175),28.296,FPC-690,28.3,85071,35.037,85251,25.269,85221,40.108,85314,37.105,FPC-601,47.925,80936,52.855,FPC-630,48.136,85227,64.114,85328,51.47,84611,65.346,87064,65.813,83913,72.29,82750,79.1,85307,64.925,85351,63.9,FPC-624,81.611,85108,62.765,FPC-488,88.049,85540,47.053,81199,71.84,85434,79.687,85357,51.808,85521,54.74,85523,57.355,87247,106.388,80343,69.489,85517,82.25,FPC-457,101.558,83916
36081134100,Queens,QN0803,-73.79118581011996,40.73529296388981,POINT (-73.7911858014314 40.73529288329154),POINT (-73.79118581011996 40.73529296388981),31.12,85071,30.504,FPC-690,28.545,85221,37.794,85251,33.794,FPC-601,43.384,85314,44.614,80936,55.063,FPC-630,50.344,85227,66.322,85328,53.678,84611,62.03,87064,68.021,83913,75.047,82750,75.789,85307,78.295,85108,67.682,85351,66.657,FPC-624,65.522,FPC-488,49.81,81199,90.257,85540,82.444,85357,74.597,85434,54.565,85521,57.497,85523,60.112,87247,72.246,85517,109.145,80343,85.007,FPC-457,103.829,83916
36081134701,Queens,QN0803,-73.78485913262054,40.73727951454672,POINT (-73.78485915515905 40.73727944742669),POINT (-73.78485913262054 40.73727951454672),27.013,85071,25.595,85221,33.604,FPC-690,40.678,85251,40.434,85314,33.809,FPC-601,44.629,80936,58.163,FPC-630,53.444,85227,69.422,85328,56.778,84611,64.359,87064,71.121,83913,75.804,85307,77.43,82750,80.624,85108,69.04,FPC-624,69.196,85351,67.342,FPC-488,52.694,81199,85.328,85357,93.357,85540,76.98,85434,54.955,85521,59.077,85523,61.352,87247,74.629,85517,110.965,80343,84.809,FPC-457,103.582,83916
36081134702,Queens,QN0803,-73.77829532173855,40.738469325716295,POINT (-73.7782953548191 40.738469258963946),POINT (-73.77829532173855 40.7384693257163),28.683,85071,24.701,85221,38.679,FPC-690,45.753,85251,39.54,85314,38.677,FPC-601,49.497,80936,63.238,FPC-630,58.519,85227,74.497,85328,61.853,84611,63.465,87064,80.627,85307,76.196,83913,79.939,82750,79.73,85108,74.115,FPC-624,74.323,85351,72.21,FPC-488,57.564,81199,90.198,85357,98.432,85540,82.055,85434,60.082,85521,63.945,85523,66.479,87247,115.833,80343,79.704,85517,89.936,FPC-457,108.709,83916
36081136700,Queens,QN1104,-73.76031312696534,40.744199126492646,POINT (-73.76031314963892 40.74419910355109),POINT (-73.76031312696534 40.74419912649265),19.892,85221,26.433,85071,41.482,FPC-690,34.731,85314,49.908,85251,41.396,FPC-601,52.216,80936,67.177,FPC-630,62.458,85227,78.436,85328,65.792,84611,63.633,87064,80.795,85307,80.107,82750,79.898,85108,80.135,83913,77.252,FPC-624,76.747,85351,92.917,85357,74.929,FPC-488,60.283,81199,102.371,85540,85.192,85434,62.506,85521,66.664,85523,68.903,87247,118.552,80343,82.557,85517,92.36,FPC-457,111.133,83916
36081137700,Queens,QN1104,-73.75003316711748,40.74713376418582,POINT (-73.75003318208213 40.747133729505386),POINT (-73.75003316711748 40.74713376418582),23.126,85221,29.667,85071,37.965,85314,44.716,FPC-690,55.015,85251,46.221,FPC-601,57.041,80936,73.014,FPC-630,68.295,85227,84.273,85328,67.204,87064,84.366,85307,71.629,84611,83.469,85108,83.678,82750,85.972,83913,82.077,FPC-624,81.914,85351,97.742,85357,79.754,FPC-488,65.108,81199,108.208,85540,90.017,85434,69.076,85521,71.489,85523,75.473,87247,123.377,80343,87.666,85517,98.93,FPC-457,117.703,83916
36081138501,Queens,QN1102,-73.75479243234518,40.7549234972952,POINT (-73.75479234007031 40.75492346570218),POINT (-73.75479243234518 40.7549234972952),23.146,85221,29.687,85071,37.985,85314,44.736,FPC-690,52.198,85251,38.142,FPC-601,48.962,80936,69.467,FPC-630,59.125,87064,76.287,85307,64.748,85227,80.726,85328,68.082,84611,75.39,85108,75.599,82750,82.425,83913,73.998,FPC-624,73.835,85351,89.663,85357,71.675,FPC-488,57.029,81199,104.661,85540,81.938,85434,61.906,85521,63.41,85523,67.453,87247,79.587,85517,115.298,80343,92.348,FPC-457,111.534,83916
36081140300,Queens,QN1102,-73.76960198174837,40.748168820075634,POINT (-73.7696019831903 40.74816879908624),POINT (-73.76960198174837 40.74816882007563),24.981,85221,30.685,85071,39.454,FPC-690,39.82,85314,46.744,85251,38.232,FPC-601,49.052,80936,64.013,FPC-630,59.294,85227,75.272,85328,60.469,87064,62.628,84611,77.631,85307,76.943,82750,76.734,85108,76.971,83913,74.088,FPC-624,73.583,85351,89.753,85357,71.765,FPC-488,57.119,81199,99.207,85540,82.028,85434,59.342,85521,63.5,85523,65.739,87247,79.393,85517,115.388,80343,89.196,FPC-457,107.969,83916
36081140901,Queens,QN1101,-73.77489613213855,40.74653581448333,POINT (-73.77489610528528 40.74653578443734),POINT (-73.77489613213855 40.74653581448333),26.261,85221,25.204,85071,37.299,FPC-690,39.305,85314,44.589,85251,35.367,FPC-601,46.187,80936,61.858,FPC-630,57.139,85227,73.117,85328,54.103,87064,60.473,84611,71.265,85307,70.577,82750,70.368,85108,74.816,83913,71.223,FPC-624,71.06,85351,86.857,85357,68.9,FPC-488,54.254,81199,97.052,85540,79.163,85434,57.187,85521,60.635,85523,63.584,87247,76.812,85517,112.523,80343,87.041,FPC-457,105.814,83916
36081140902,Queens,QN1101,-73.78215448138033,40.74491146474422,POINT (-73.78215451224581 40.744911469681355),POINT (-73.78215448138033 40.74491146474422),28.811,85071,28.051,85221,37.524,FPC-690,44.814,85251,42.89,85314,36.187,FPC-601,47.007,80936,62.083,FPC-630,57.364,85227,73.342,85328,60.698,84611,58.197,87064,75.359,85307,74.671,82750,75.041,83913,74.462,85108,72.043,FPC-624,71.653,85351,69.72,FPC-488,87.708,85357,55.074,81199,97.277,85540,79.983,85434,57.412,85521,61.455,85523,63.809,87247,77.463,85517,113.343,80343,87.266,FPC-457,106.039,83916
36081141700,Queens,QN1101,-73.79172067156304,40.744809464530654,POINT (-73.79172071502842 40.74480932366411),POINT (-73.79172067156304 40.74480946453065),32.405,85071,30.742,85221,32.974,FPC-690,40.264,85251,31.54,FPC-601,42.36,80936,45.581,85314,57.23,FPC-630,52.511,85227,68.489,85328,55.845,84611,57.088,87064,73.535,85307,73.562,82750,70.188,83913,73.353,85108,67.396,FPC-624,67.233,85351,65.073,FPC-488,50.427,81199,83.061,85357,92.424,85540,75.336,85434,54.669,85521,56.808,85523,60.851,87247,72.985,85517,108.696,80343,84.523,FPC-457,103.296,83916
36081142900,Queens,QN1101,-73.78452919109219,40.751070409144404,POINT (-73.78452909016487 40.75107035541),POINT (-73.78452919109219 40.7510704091444),28.241,85221,29.0,85071,38.798,FPC-690,46.088,85251,30.256,FPC-601,43.08,85314,41.076,80936,63.054,FPC-630,58.335,85227,54.457,87064,74.313,85328,61.669,84611,71.619,85307,70.931,82750,70.722,85108,76.012,83913,66.112,FPC-624,65.949,85351,81.777,85357,49.143,81199,63.789,FPC-488,98.248,85540,74.052,85434,54.02,85521,55.524,85523,59.567,87247,71.701,85517,107.412,80343,84.462,FPC-457,103.648,83916
36081144100,Queens,QN1102,-73.76382213837095,40.755668449499844,POINT (-73.76382208304341 40.755668403552384),POINT (-73.76382213837095 40.75566844949984),21.887,85221,28.428,85071,41.267,FPC-690,36.726,85314,48.557,85251,31.843,FPC-601,42.663,80936,65.523,FPC-630,52.826,87064,69.988,85307,60.804,85227,76.782,85328,64.138,84611,69.091,85108,69.3,82750,78.481,83913,67.699,FPC-624,67.536,85351,83.364,85357,50.73,81199,65.376,FPC-488,100.717,85540,75.639,85434,55.607,85521,57.111,85523,61.154,87247,73.288,85517,108.999,80343,86.049,FPC-457,105.235,83916
36081144700,Queens,QN1102,-73.77246815548939,40.756866997136655,POINT (-73.77246818365562 40.75686699044453),POINT (-73.77246815548939 40.75686699713665),26.106,85221,32.647,85071,43.653,FPC-690,40.945,85314,50.943,85251,34.229,FPC-601,44.709,80936,67.909,FPC-630,54.459,87064,63.19,85227,71.621,85307,79.168,85328,66.524,84611,70.933,82750,70.724,85108,70.085,FPC-624,80.867,83913,69.922,85351,85.75,85357,53.116,81199,67.762,FPC-488,103.103,85540,78.025,85434,57.993,85521,59.497,85523,63.54,87247,75.674,85517,111.385,80343,88.435,FPC-457,107.621,83916
36081145101,Queens,QN1101,-73.7846880153209,40.75514091012248,POINT (-73.7846879987286 40.75514089038741),POINT (-73.7846880153209 40.75514091012248),29.513,85221,31.452,85071,40.665,FPC-690,47.955,85251,32.123,FPC-601,44.352,85314,42.936,80936,64.921,FPC-630,51.041,87064,60.202,85227,76.18,85328,63.536,84611,68.203,85307,67.515,82750,67.306,85108,67.979,FPC-624,77.879,83913,67.816,85351,83.644,85357,51.01,81199,65.656,FPC-488,75.919,85434,100.115,85540,55.887,85521,57.391,85523,61.434,87247,73.568,85517,109.279,80343,86.329,FPC-457,105.515,83916
36081145102,Queens,QN1101,-73.77815071616955,40.75322647289732,POINT (-73.77815066347571 40.75322641309265),POINT (-73.77815071616955 40.75322647289732),22.616,85221,29.157,85071,38.644,FPC-690,45.934,85251,37.455,85314,29.85,FPC-601,40.67,80936,62.9,FPC-630,50.833,87064,58.181,85227,74.159,85328,61.515,84611,67.995,85307,67.307,82750,67.098,85108,75.858,83913,65.706,FPC-624,65.543,85351,81.371,85357,48.737,81199,63.383,FPC-488,98.094,85540,73.646,85434,53.614,85521,55.118,85523,59.161,87247,71.295,85517,107.006,80343,84.056,FPC-457,103.242,83916
36081145900,Queens,QN1101,-73.79194882853706,40.75420961174571,POINT (-73.79194882650097 40.754209561734726),POINT (-73.79194882853706 40.75420961174571),28.439,85221,30.931,85071,37.357,FPC-690,44.647,85251,28.217,FPC-601,39.037,80936,43.278,85314,61.613,FPC-630,55.479,87064,56.894,85227,72.872,85328,60.228,84611,70.212,85307,71.953,82750,71.744,85108,64.073,FPC-624,74.571,83913,63.91,85351,79.738,85357,47.104,81199,61.75,FPC-488,72.013,85434,51.981,85521,96.807,85540,53.485,85523,57.528,87247,69.662,85517,105.373,80343,82.423,FPC-457,101.609,83916
36081146300,Queens,QN1101,-73.78109890308917,40.75945758445604,POINT (-73.78109888847285 40.75945756406838),POINT (-73.78109890308917 40.75945758445604),32.252,85221,33.067,85071,47.271,FPC-690,53.532,85251,36.387,FPC-601,47.091,85314,43.852,80936,51.607,87064,71.527,FPC-630,66.808,85227,68.769,85307,82.786,85328,70.142,84611,68.081,82750,67.872,85108,70.04,FPC-624,84.485,83913,72.08,85351,84.361,85357,55.274,81199,69.92,FPC-488,80.183,85434,60.151,85521,106.721,85540,61.655,85523,65.698,87247,77.832,85517,113.543,80343,90.593,FPC-457,109.779,83916
36081146700,Queens,QN1102,-73.7732134325391,40.76120227195327,POINT (-73.77321347356657 40.76120229309663),POINT (-73.77321343253909 40.76120227195327),29.848,85221,36.389,85071,48.905,FPC-690,44.687,85314,56.195,85251,37.038,FPC-601,44.503,80936,54.253,87064,73.161,FPC-630,71.415,85307,68.442,85227,84.42,85328,71.776,84611,70.518,85108,70.727,82750,72.686,FPC-624,86.119,83913,72.731,85351,87.007,85357,55.925,81199,70.571,FPC-488,80.834,85434,108.355,85540,60.802,85521,62.306,85523,66.349,87247,78.483,85517,114.194,80343,91.244,FPC-457,110.43,83916
36081147100,Queens,QN1102,-73.76343945354347,40.761469841381285,POINT (-73.76343949821846 40.76146984855531),POINT (-73.76343945354347 40.76146984138128),27.426,85221,33.967,85071,46.483,FPC-690,42.265,85314,53.773,85251,36.514,FPC-601,43.979,80936,52.961,87064,70.123,85307,70.739,FPC-630,66.02,85227,81.998,85328,69.354,84611,69.226,85108,69.435,82750,71.394,FPC-624,83.697,83913,85.715,85357,72.207,85351,55.401,81199,70.047,FPC-488,105.933,85540,80.31,85434,60.278,85521,61.782,85523,65.825,87247,77.959,85517,113.67,80343,90.72,FPC-457,109.906,83916
36081147900,Queens,QN1103,-73.74176051368366,40.769882005309675,POINT (-73.7417606573257 40.76988197091494),POINT (-73.74176051368366 40.76988200530968),40.28,85221,43.711,85071,52.009,85314,58.76,FPC-690,68.292,85251,52.645,FPC-601,60.11,80936,86.254,85307,69.092,87064,85.561,FPC-630,80.842,85227,96.82,85328,84.176,84611,85.357,85108,85.566,82750,87.525,FPC-624,98.519,83913,101.846,85357,88.338,85351,71.532,81199,86.178,FPC-488,120.755,85540,96.441,85434,76.409,85521,77.913,85523,81.956,87247,94.09,85517,129.801,80343,106.851,FPC-457,126.037,83916
36081150701,Queens,QN1103,-73.73970035232735,40.762208398752854,POINT (-73.73970033073581 40.76220836211222),POINT (-73.73970035232735 40.76220839875285),33.001,85221,39.542,85071,47.84,85314,53.13,FPC-690,60.42,85251,51.908,FPC-601,60.063,80936,86.207,85307,69.045,87064,77.689,FPC-630,72.97,85227,88.948,85328,76.304,84611,85.31,85108,85.519,82750,87.478,FPC-624,90.647,83913,101.799,85357,87.259,85351,70.795,81199,85.441,FPC-488,112.883,85540,95.704,85434,73.018,85521,77.176,85523,79.415,87247,93.069,85517,129.064,80343,102.872,FPC-457,121.645,83916
36081150702,Queens,QN1103,-73.7307961013905,40.766380577554045,POINT (-73.7307960204734 40.76638053855558),POINT (-73.7307961013905 40.76638057755405),33.122,85221,37.734,85071,46.032,85314,52.783,FPC-690,60.541,85251,52.029,FPC-601,62.089,80936,88.233,85307,71.071,87064,77.81,FPC-630,73.091,85227,89.069,85328,76.425,84611,87.336,85108,87.545,82750,87.885,FPC-624,90.768,83913,103.55,85357,87.38,85351,70.916,81199,85.562,FPC-488,113.004,85540,95.825,85434,73.139,85521,77.297,85523,79.536,87247,93.19,85517,129.185,80343,102.993,FPC-457,121.766,83916
