GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9,tt_10,fp_10,tt_11,fp_11,tt_12,fp_12,tt_13,fp_13,tt_14,fp_14,tt_15,fp_15,tt_16,fp_16,tt_17,fp_17,tt_18,fp_18,tt_19,fp_19,tt_20,fp_20,tt_21,fp_21,tt_22,fp_22,tt_23,fp_23,tt_24,fp_24
36047079400,Brooklyn,BK1701,-73.95528662593354,40.64860523320554,POINT (-73.95528662565751 40.64860522999039),POINT (-73.95528662593354 40.64860523320554),21.85,80403,30.503,83002,34.189,81646,35.439,85271,35.439,83956,35.439,83956,35.439,85271,27.025,84206,37.902,80438,36.931,81626,35.308,80345,37.398,83552,37.88,80343,36.042,80419,39.465,81586,44.404,81578,39.828,85512,42.599,84599,44.799,85234,44.984,85434,37.543,FPC-626,37.706,85481,39.572,81317,49.439,FPC-627,33.901,85345
36047079601,Brooklyn,BK0902,-73.95827237256405,40.6565963295501,POINT (-73.95827237146317 40.65659633070907),POINT (-73.95827237256405 40.6565963295501),16.226,80403,33.334,83002,32.814,81646,37.817,81626,36.495,85271,36.495,85271,36.495,83956,36.495,83956,40.625,80438,34.667,80419,36.105,80345,28.97,84206,43.607,81578,41.713,83552,39.137,81586,36.82,80343,38.246,85434,30.805,FPC-626,30.968,85481,41.96,FPC-627,44.143,85512,45.674,84599,29.552,85345,33.942,80491,33.186,DSNY-BRS-1058
36047079602,Brooklyn,BK1401,-73.95765464901568,40.652760263858994,POINT (-73.95765464315504 40.65276025022185),POINT (-73.95765464901568 40.65276026385899),19.45,80403,31.968,83002,32.914,81646,35.953,85271,35.953,83956,35.953,85271,35.953,83956,37.445,81626,38.416,80438,29.547,84206,34.767,80419,35.822,80345,37.912,83552,43.707,81578,38.734,81586,40.402,80343,42.713,85434,40.342,85512,35.272,FPC-626,35.435,85481,43.113,84599,46.427,FPC-627,34.019,85345,37.691,80491,44.412,85234
36047079801,Brooklyn,BK0902,-73.95872041917228,40.6600118279156,POINT (-73.95872041910448 40.660011826686066),POINT (-73.95872041917228 40.6600118279156),12.671,80403,29.259,81646,35.562,83002,34.262,81626,32.94,83956,32.94,83956,32.94,85271,32.94,85271,31.112,80419,37.07,80438,32.55,80345,40.052,81578,26.231,84206,43.941,83552,39.324,81586,36.3,85434,28.859,FPC-626,29.022,85481,40.058,FPC-627,37.086,80343,29.641,80491,27.606,85345,31.24,DSNY-BRS-1058,46.371,85512,43.735,84599
36047080000,Brooklyn,BK0902,-73.95376666978342,40.660685924136594,POINT (-73.95376667410535 40.660685934532914),POINT (-73.95376666978342 40.66068592413659),12.613,80403,24.952,81646,35.681,83002,29.955,81626,28.633,85271,28.633,85271,28.633,83956,28.633,83956,32.354,80438,26.805,80419,28.334,80345,35.745,81578,42.727,83552,33.542,84206,41.506,85434,34.065,FPC-626,46.209,81586,34.228,85481,46.578,FPC-627,44.397,80343,39.519,84599,45.157,85512,36.952,80491,36.446,DSNY-BRS-1058,30.106,85345
36047080200,Brooklyn,BK0902,-73.95344086989799,40.65763977587027,POINT (-73.95344087389988 40.65763978476719),POINT (-73.95344086989799 40.65763977587027),14.761,80403,34.15,83002,27.1,81646,32.103,81626,30.781,85271,30.781,85271,30.781,83956,30.781,83956,34.502,80438,28.953,80419,30.482,80345,37.893,81578,40.758,83552,33.651,84206,44.413,81586,44.137,80343,43.654,85434,43.188,85512,41.667,84599,36.213,FPC-626,36.376,85481,48.726,FPC-627,39.286,80491,38.594,DSNY-BRS-1058,31.559,85345
36047080400,Brooklyn,BK0902,-73.9489902172513,40.65897447680596,POINT (-73.9489902058294 40.658974424496414),POINT (-73.94899021725131 40.65897447680596),16.914,80403,35.243,83002,29.632,81646,31.496,85271,31.496,85271,31.496,83956,31.496,83956,33.195,81626,32.327,80438,28.307,80345,31.485,80419,40.103,81578,42.038,83552,37.478,84206,44.468,85512,39.492,84599,43.977,85434,48.333,80343,46.624,81586,49.049,FPC-627,36.536,FPC-626,36.699,85481,40.766,80491,38.917,DSNY-BRS-1058,31.277,85345
36047080600,Brooklyn,BK0902,-73.94386156629895,40.661659146234506,POINT (-73.94386157394959 40.661659164870244),POINT (-73.94386156629895 40.66165914623451),19.729,80403,32.679,83002,27.016,83956,27.016,85271,27.016,83956,27.016,85271,28.508,81626,29.479,80438,32.123,81646,26.545,80345,35.981,81578,33.976,80419,39.112,83552,37.73,84599,41.542,85512,39.969,84206,45.919,85434,50.991,FPC-627,38.641,85481,38.478,FPC-626,50.824,80343,48.566,81586,40.859,DSNY-BRS-1058,42.708,80491,33.219,85345
36047080800,Brooklyn,BK0902,-73.93948676776708,40.65730275190438,POINT (-73.93948678464791 40.657302820919554),POINT (-73.93948676776708 40.65730275190438),28.351,83002,23.049,80403,24.404,85271,24.404,85271,24.404,83956,24.404,83956,26.867,80438,25.363,80345,25.896,81626,35.269,81646,33.369,81578,35.759,83552,37.241,80419,36.548,84599,38.189,85512,41.216,84206,50.306,80343,47.86,85434,50.56,81586,52.932,FPC-627,40.582,85481,40.419,FPC-626,56.238,85234,42.8,DSNY-BRS-1058,46.048,80491
36047081000,Brooklyn,BK0902,-73.94454830457171,40.659113369460655,POINT (-73.94454832275522 40.65911337447333),POINT (-73.94454830457171 40.65911336946066),21.109,80403,35.301,83002,29.638,85271,29.638,85271,29.638,83956,29.638,83956,32.101,80438,31.13,81626,33.827,81646,30.597,80345,38.603,81578,41.734,83552,35.68,80419,41.782,84599,44.164,85512,40.828,84206,51.609,80343,48.172,85434,53.244,FPC-627,50.819,81586,40.894,85481,40.731,FPC-626,43.112,DSNY-BRS-1058,44.961,80491,55.803,85234
36047081400,Brooklyn,BK1703,-73.94023809001317,40.65364041082514,POINT (-73.94023808544712 40.653640389224186),POINT (-73.94023809001317 40.65364041082514),25.454,83002,25.122,80403,31.902,80438,29.439,85271,29.439,85271,29.439,83956,29.439,83956,30.866,80345,30.931,81626,31.398,83552,37.461,81646,38.404,81578,33.828,85512,39.314,80419,36.599,84599,39.399,84206,50.254,80343,49.192,81586,54.773,85234,51.48,85434,56.309,FPC-627,44.202,85481,44.039,FPC-626,46.42,DSNY-BRS-1058,47.526,80491
36047081600,Brooklyn,BK1701,-73.94420558139545,40.65352975597133,POINT (-73.94420557033365 40.65352973626457),POINT (-73.94420558139545 40.65352975597133),27.252,83002,22.955,80403,31.237,83956,31.237,85271,31.237,83956,31.237,85271,33.7,80438,32.729,81626,32.664,80345,35.294,81646,33.196,83552,40.202,81578,37.147,80419,35.626,85512,36.59,84206,38.397,84599,47.445,80343,46.383,81586,48.671,85434,51.964,85234,53.5,FPC-627,41.23,FPC-626,41.393,85481,44.717,80491,43.611,DSNY-BRS-1058
36047081800,Brooklyn,BK1701,-73.94797520891646,40.65309239593045,POINT (-73.94797519992446 40.65309237943826),POINT (-73.94797520891646 40.65309239593045),21.476,80403,28.423,83002,32.408,85271,32.408,85271,32.408,83956,32.408,83956,34.871,80438,33.9,81626,33.815,81646,33.09,80345,34.367,83552,41.373,81578,35.668,80419,35.25,84206,36.797,85512,39.568,84599,46.105,80343,45.576,81586,47.331,85434,39.89,FPC-626,40.053,85481,51.157,85234,52.16,FPC-627,43.377,80491,42.271,DSNY-BRS-1058
