GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9,tt_10,fp_10,tt_11,fp_11,tt_12,fp_12,tt_13,fp_13,tt_14,fp_14,tt_15,fp_15,tt_16,fp_16,tt_17,fp_17,tt_18,fp_18,tt_19,fp_19,tt_20,fp_20,tt_21,fp_21,tt_22,fp_22,tt_23,fp_23,tt_24,fp_24
36081059300,Queens,QN0502,-73.90265068221284,40.71020398201199,POINT (-73.90265069368134 40.71020397444446),POINT (-73.90265068221284 40.71020398201199),25.087,FPC-659,33.478,85271,33.478,85271,33.478,83956,33.478,83956,27.291,85165,35.168,80438,26.336,80421,39.188,84911,29.509,81324,32.233,80345,34.62,FPC-649,38.838,84603,47.417,85483,38.344,DSNY-BRS-1033,42.28,84599,46.166,80893,38.733,83879,52.264,83002,43.322,83552,38.991,85450,51.361,84540,42.229,84743,44.94,81199,45.759,FPC-167
36081059400,Queens,QN1304,-73.73118434758057,40.69846914807007,POINT (-73.73118434083162 40.69846914148552),POINT (-73.73118434758057 40.69846914807007),26.87,85275,33.751,85341,71.487,81733,46.834,83879,57.302,DSNY-BRS-1033,56.254,84603,69.825,FPC-508,70.611,FPC-507,70.531,80893,59.232,85165,77.204,FPC-649,82.449,84599,76.715,80345,87.804,83552,75.049,80438,99.697,85494,108.846,85423,78.524,84911,73.116,85271,73.116,83956,73.116,85271,73.116,83956,89.312,80162,105.35,84728,96.754,87064
36081059501,Queens,QN0502,-73.90782094979215,40.71170877946175,POINT (-73.9078209298983 40.71170878462738),POINT (-73.90782094979215 40.71170877946175),23.855,FPC-659,35.277,83956,35.277,85271,35.277,83956,35.277,85271,25.071,80421,36.967,80438,27.48,85165,29.169,81324,40.987,84911,34.032,80345,46.306,85483,36.419,FPC-649,37.928,84603,40.72,DSNY-BRS-1033,44.079,84599,48.542,80893,36.682,85450,40.469,83879,54.063,83002,50.466,84540,41.119,84743,45.121,83552,42.631,81199,44.255,FPC-167
36081059600,Queens,QN1304,-73.73705629560838,40.69713710327574,POINT (-73.7370563230725 40.69713707862142),POINT (-73.73705629560838 40.69713710327574),26.161,85275,31.32,85341,65.23,81733,43.904,83879,54.372,DSNY-BRS-1033,53.324,84603,69.694,FPC-508,67.601,80893,55.673,85165,70.48,FPC-507,74.274,FPC-649,79.519,84599,73.785,80345,72.119,80438,84.874,83552,75.594,84911,105.916,85423,70.186,85271,70.186,83956,70.186,85271,70.186,83956,99.566,85494,89.181,80162,102.42,84728,96.623,87064
36081059800,Queens,QN1304,-73.74066728408103,40.698301594344656,POINT (-73.74066730599847 40.69830156895253),POINT (-73.74066728408103 40.69830159434466),24.826,85275,31.571,85341,65.481,81733,44.155,83879,54.623,DSNY-BRS-1033,53.575,84603,64.414,FPC-508,67.81,80893,55.924,85165,65.2,FPC-507,74.525,FPC-649,79.77,84599,74.036,80345,72.37,80438,85.125,83552,75.845,84911,103.537,85423,70.437,85271,70.437,83956,70.437,85271,70.437,83956,94.286,85494,83.901,80162,100.041,84728,91.343,87064
36081059900,Queens,QN0501,-73.90213134399991,40.71724503682452,POINT (-73.90213138060773 40.71724505833817),POINT (-73.90213134399991 40.71724503682452),22.301,85165,29.086,FPC-659,37.003,85271,37.003,85271,37.003,83956,37.003,83956,29.767,80421,40.768,80438,43.489,84911,32.975,81324,37.445,84603,41.736,85483,38.085,80345,40.472,FPC-649,32.663,DSNY-BRS-1033,40.485,80893,48.132,84599,39.329,83879,45.398,84540,42.422,85450,40.422,81199,39.796,FPC-167,44.084,84743,58.116,83002,49.174,83552
36081060000,Queens,QN1304,-73.73330304877625,40.69506298925536,POINT (-73.73330305318588 40.695062986312884),POINT (-73.73330304877625 40.69506298925536),27.257,85275,32.405,85341,66.315,81733,44.989,83879,55.457,DSNY-BRS-1033,54.409,84603,71.774,FPC-508,68.686,80893,56.758,85165,72.56,FPC-507,75.359,FPC-649,80.604,84599,74.87,80345,85.959,83552,73.204,80438,76.679,84911,71.271,85271,71.271,83956,71.271,85271,71.271,83956,101.646,85494,107.001,85423,91.261,80162,103.505,84728,94.901,83002
36081060600,Queens,QN1304,-73.73533093214658,40.691747052741825,POINT (-73.73533092010777 40.69174705156676),POINT (-73.73533093214658 40.69174705274182),26.473,85275,31.632,85341,64.475,81733,44.216,83879,54.684,DSNY-BRS-1033,53.636,84603,70.99,FPC-508,55.985,85165,67.913,80893,71.776,FPC-507,74.586,FPC-649,79.831,84599,74.097,80345,85.186,83552,72.431,80438,75.906,84911,70.498,85271,70.498,83956,70.498,85271,70.498,83956,106.228,85423,100.862,85494,90.477,80162,102.732,84728,94.128,83002
36081060800,Queens,QN1304,-73.7413086772589,40.693603207283374,POINT (-73.74130866550034 40.69360320392164),POINT (-73.7413086772589 40.69360320728337),23.949,85275,29.395,85341,62.256,81733,41.979,83879,52.447,DSNY-BRS-1033,51.399,84603,67.976,FPC-508,53.748,85165,65.676,80893,68.762,FPC-507,72.349,FPC-649,77.594,84599,71.86,80345,82.949,83552,70.194,80438,73.669,84911,68.261,85271,68.261,83956,68.261,85271,68.261,83956,103.991,85423,97.848,85494,87.463,80162,100.495,84728,91.891,83002
36081061000,Queens,QN1304,-73.7432704571022,40.69013536492695,POINT (-73.74327044078753 40.69013537706277),POINT (-73.7432704571022 40.69013536492695),21.856,85275,25.435,85341,56.223,81733,37.694,83879,48.162,DSNY-BRS-1033,47.114,84603,66.373,FPC-508,49.88,85165,61.391,80893,67.159,FPC-507,68.064,FPC-649,73.309,84599,67.575,80345,78.664,83552,65.909,80438,69.384,84911,63.976,85271,63.976,85271,63.976,83956,63.976,83956,99.706,85423,96.245,85494,85.86,80162,87.606,83002,61.349,FPC-659
36081061200,Queens,QN1304,-73.73672303923452,40.688283576528185,POINT (-73.73672302057392 40.68828358053902),POINT (-73.73672303923452 40.68828357652819),23.693,85275,27.272,85341,58.06,81733,39.531,83879,49.999,DSNY-BRS-1033,48.951,84603,68.21,FPC-508,51.717,85165,63.228,80893,68.996,FPC-507,69.901,FPC-649,75.146,84599,69.412,80345,80.501,83552,67.746,80438,71.221,84911,65.813,85271,65.813,85271,65.813,83956,65.813,83956,101.543,85423,98.082,85494,87.697,80162,89.443,83002,63.186,FPC-659
36081061302,Queens,QN0572,-73.88341767517575,40.709324162700185,POINT (-73.88341766364788 40.70932415985106),POINT (-73.88341767517575 40.70932416270018),24.101,85165,32.845,84603,39.501,DSNY-BRS-1033,43.501,FPC-649,42.359,83956,42.359,83956,42.359,85271,42.359,85271,44.049,80438,37.624,83879,30.327,FPC-659,48.069,84911,41.114,80345,52.617,80893,51.161,84599,34.498,80421,34.216,81324,53.868,85483,52.203,83552,63.448,FPC-508,61.145,83002,67.531,FPC-507,39.949,85341,52.67,84540,47.872,85450
36081061400,Queens,QN1304,-73.72951459948281,40.68611962961357,POINT (-73.72951456767503 40.68611962845523),POINT (-73.72951459948281 40.68611962961357),26.797,85275,30.376,85341,61.164,81733,42.635,83879,53.103,DSNY-BRS-1033,52.055,84603,71.314,FPC-508,54.821,85165,66.332,80893,72.1,FPC-507,73.005,FPC-649,78.25,84599,72.516,80345,83.605,83552,70.85,80438,74.325,84911,68.917,85271,68.917,83956,68.917,83956,68.917,85271,104.647,85423,101.186,85494,90.801,80162,92.547,83002,101.151,84728
36081061601,Queens,QN1305,-73.73189631824461,40.681866496027155,POINT (-73.73189632660754 40.68186646005291),POINT (-73.73189631824461 40.68186649602715),29.969,85275,33.548,85341,64.336,81733,45.807,83879,56.275,DSNY-BRS-1033,55.227,84603,74.486,FPC-508,57.993,85165,69.504,80893,75.272,FPC-507,81.422,84599,76.177,FPC-649,75.688,80345,86.777,83552,74.022,80438,77.497,84911,72.089,85271,72.089,83956,72.089,85271,72.089,83956,107.819,85423,95.719,83002,104.358,85494,69.462,FPC-659,93.973,80162
36081061602,Queens,QN1307,-73.72924450014683,40.677548704904105,POINT (-73.72924460919698 40.67754863798683),POINT (-73.72924450014683 40.6775487049041),32.818,85275,36.397,85341,64.145,81733,48.656,83879,59.124,DSNY-BRS-1033,58.076,84603,77.335,FPC-508,59.399,85165,72.353,80893,78.121,FPC-507,84.271,84599,79.026,FPC-649,78.537,80345,89.626,83552,76.871,80438,80.346,84911,74.938,85271,74.938,83956,74.938,85271,74.938,83956,98.568,83002,110.668,85423,107.207,85494,72.311,FPC-659,96.822,80162
36081061800,Queens,QN1305,-73.73641814094822,40.67689437764875,POINT (-73.73641813425941 40.676894375259494),POINT (-73.73641814094822 40.67689437764875),34.79,85275,29.239,85341,57.421,81733,42.145,83879,52.613,DSNY-BRS-1033,51.565,84603,73.022,FPC-508,51.791,85165,65.842,80893,77.76,84599,72.515,FPC-649,77.105,FPC-507,72.026,80345,83.115,83552,70.36,80438,73.835,84911,68.427,85271,68.427,85271,68.427,83956,68.427,83956,92.057,83002,104.157,85423,65.8,FPC-659,104.823,85494,97.5,80162
36081061900,Queens,QN0504,-73.87693468484788,40.70982633399957,POINT (-73.87693466330235 40.709826289869405),POINT (-73.87693468484788 40.70982633399957),21.937,85165,30.681,84603,39.096,DSNY-BRS-1033,35.46,83879,47.007,FPC-649,50.453,80893,45.865,83956,45.865,83956,45.865,85271,45.865,85271,47.555,80438,44.62,80345,51.575,84911,33.833,FPC-659,54.667,84599,38.004,80421,37.722,81324,51.704,85483,61.846,FPC-508,55.709,83552,37.785,85341,65.929,FPC-507,64.651,83002,87.566,85423,55.694,84540
36081062300,Queens,QN0503,-73.8781859753098,40.70438549524621,POINT (-73.87818595630773 40.704385478822296),POINT (-73.8781859753098 40.70438549524621),27.435,85165,36.053,84603,45.741,DSNY-BRS-1033,41.933,FPC-649,26.554,83879,41.753,80438,38.131,83956,38.131,83956,38.131,85271,38.131,85271,39.546,80345,44.617,84911,49.593,84599,33.679,FPC-659,56.415,80893,35.652,80421,38.101,81324,50.635,83552,57.666,85483,59.577,83002,66.613,FPC-508,38.391,85341,70.696,FPC-507,61.656,84540,48.307,85450
36081062500,Queens,QN0503,-73.88239854746368,40.70412909785642,POINT (-73.8823985267962 40.704129083168866),POINT (-73.88239854746368 40.70412909785642),30.206,85165,39.662,84603,40.781,FPC-649,48.578,DSNY-BRS-1033,40.601,80438,36.979,83956,36.979,83956,36.979,85271,36.979,85271,29.325,83879,38.394,80345,43.465,84911,32.527,FPC-659,48.441,84599,59.821,80893,34.5,80421,36.949,81324,49.483,83552,60.25,85483,58.425,83002,69.384,FPC-508,41.162,85341,73.467,FPC-507,47.155,85450,60.939,84540
36081062600,Queens,QN1305,-73.74810841839263,40.68198537660485,POINT (-73.74810842552287 40.68198534909386),POINT (-73.74810841839263 40.68198537660485),29.132,85275,27.934,85341,56.425,81733,40.883,83879,51.351,DSNY-BRS-1033,50.303,84603,71.717,FPC-508,52.23,85165,64.58,80893,74.435,FPC-507,71.253,FPC-649,76.498,84599,70.764,80345,81.853,83552,69.098,80438,72.573,84911,67.165,85271,67.165,85271,67.165,83956,67.165,83956,90.795,83002,102.895,85423,64.538,FPC-659,103.518,85494,93.136,80162
