GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9,tt_10,fp_10,tt_11,fp_11,tt_12,fp_12,tt_13,fp_13,tt_14,fp_14,tt_15,fp_15,tt_16,fp_16,tt_17,fp_17,tt_18,fp_18,tt_19,fp_19,tt_20,fp_20,tt_21,fp_21,tt_22,fp_22,tt_23,fp_23,tt_24,fp_24,tt_25,fp_25,tt_26,fp_26,tt_27,fp_27,tt_28,fp_28,tt_29,fp_29,tt_30,fp_30,tt_31,fp_31,tt_32,fp_32,tt_33,fp_33,tt_34,fp_34,tt_35,fp_35,tt_36,fp_36,tt_37,fp_37,tt_38,fp_38,tt_39,fp_39,tt_40,fp_40,tt_41,fp_41,tt_42,fp_42,tt_43,fp_43,tt_44,fp_44,tt_45,fp_45,tt_46,fp_46,tt_47,fp_47,tt_48,fp_48,tt_49,fp_49
36061003100,Manhattan,MN0102,-74.00381559584184,40.71531057200895,POINT (-74.00381569131154 40.71531053046602),POINT (-74.00381559584184 40.71531057200895),11.305,85471,10.337,85345,12.68,FPC-626,14.439,80491,12.876,85517,16.72,DSNY-BRS-1058,23.368,85119,21.787,85434,13.919,FPC-559,17.441,80720,17.905,80373,21.152,84055,22.236,80493,22.212,87247,21.005,85544,17.795,85521,36.23,FPC-215,22.069,FPC-205,24.895,80649,22.653,85368,20.453,85523,24.188,FPC-713,22.769,87369,26.284,80419,24.201,DSNY-BRS-1461,20.308,FPC-165,20.308,FPC-165,20.308,80739,20.308,80739,22.247,81199,22.623,FPC-167,30.672,80421,30.842,80403,34.645,81646,31.294,80517,32.322,85182,26.423,DSNY-BRS-1459,32.988,82837,30.228,FPC-659,32.943,DSNY-BRS-1070,26.092,FPC-531,33.024,85483,32.719,80846,33.402,81626,28.915,83993,40.285,83444,47.685,85350,39.345,85468,39.345,FPC-631,43.936,80284
36061003200,Manhattan,MN0303,-73.98370701917263,40.72555328579269,POINT (-73.98370702842817 40.72555327845573),POINT (-73.98370701917263 40.72555328579269),8.908,DSNY-BRS-1058,12.737,85434,12.935,80491,13.102,FPC-559,20.268,84055,11.833,FPC-626,19.497,85544,16.438,80720,22.206,87247,21.928,80493,20.174,85521,23.01,85368,15.6,FPC-713,24.411,85471,24.611,85119,23.952,85523,28.541,80649,22.015,85345,22.145,FPC-165,22.145,FPC-165,22.145,80739,22.145,80739,19.194,80373,26.415,87369,20.905,80419,25.563,85517,24.084,81199,28.287,DSNY-BRS-1461,25.708,FPC-167,23.458,FPC-205,23.597,80421,28.309,81646,35.619,80517,32.979,FPC-215,31.632,DSNY-BRS-1459,36.133,85483,28.923,FPC-531,34.547,80403,27.714,82837,28.015,FPC-659,32.306,85182,38.152,DSNY-BRS-1070,36.975,80846,31.189,81626,50.794,85350,28.899,83993,40.567,83311,37.044,FPC-493,37.97,85379,35.872,85271
36061003300,Manhattan,MN0102,-74.00614634416432,40.71886214043471,POINT (-74.00614634471161 40.718862096530124),POINT (-74.00614634416432 40.71886214043471),8.717,85471,10.177,85345,17.746,80491,9.197,85517,18.324,FPC-626,17.68,DSNY-BRS-1058,10.83,80720,16.014,FPC-559,25.173,85434,21.188,85119,17.02,80493,19.957,80373,18.426,87247,19.465,84055,24.218,85544,15.293,85521,19.719,80649,15.619,85523,18.129,85368,17.593,87369,36.663,FPC-215,24.205,FPC-205,27.221,FPC-713,16.452,DSNY-BRS-1461,24.822,FPC-165,24.822,FPC-165,24.822,80739,24.822,80739,30.189,80419,26.238,81199,28.11,FPC-167,24.458,80517,30.918,80421,32.387,81646,33.099,80403,21.948,DSNY-BRS-1459,30.064,85182,27.137,DSNY-BRS-1070,31.6,FPC-531,25.008,80846,35.035,82837,34.133,FPC-659,33.586,85483,36.199,81626,26.657,83993,42.614,83444,49.002,85350,34.003,83311,41.674,85468,33.685,83956
36061003400,Manhattan,MN0303,-73.98145767697616,40.72900590859083,POINT (-73.98145767533329 40.729005907658376),POINT (-73.98145767697616 40.72900590859083),10.894,DSNY-BRS-1058,14.723,85434,17.137,84055,9.579,FPC-559,14.921,80491,16.366,85544,18.683,87247,13.819,FPC-626,12.915,80720,18.917,80493,17.771,85521,20.747,85368,20.429,85523,17.586,FPC-713,18.356,FPC-165,18.356,FPC-165,18.356,80739,18.356,80739,25.018,80649,22.892,87369,20.295,81199,23.187,85471,21.919,FPC-167,24.764,DSNY-BRS-1461,26.597,85119,22.891,80419,19.494,85345,21.18,80373,22.668,85517,20.074,80421,25.444,FPC-205,32.565,80517,26.273,81646,28.109,DSNY-BRS-1459,32.344,85483,25.134,FPC-531,34.629,DSNY-BRS-1070,24.191,82837,34.965,FPC-215,36.533,80403,30.001,FPC-659,33.452,80846,34.292,85182,47.005,85350,33.175,81626,30.885,83993,39.302,83311,33.255,FPC-493,34.181,85379,44.979,85244
36061003601,Manhattan,MN0302,-73.9911271645957,40.72231932780311,POINT (-73.99112716050642 40.72231932551375),POINT (-73.9911271645957 40.72231932780311),3.788,DSNY-BRS-1058,3.034,80491,9.642,FPC-626,12.054,85434,16.2,FPC-559,15.688,80720,20.636,84055,21.427,85471,16.859,87247,16.566,80493,19.873,85544,18.634,85345,22.698,85119,22.041,85517,14.812,85521,17.281,80373,17.648,85368,15.355,FPC-713,20.744,85523,23.465,80649,21.339,87369,20.66,80419,22.137,FPC-165,22.137,FPC-165,21.545,FPC-205,22.137,80739,22.137,80739,24.325,DSNY-BRS-1461,24.076,81199,25.7,FPC-167,31.066,FPC-215,23.423,80421,28.064,81646,30.709,80517,32.634,80403,29.258,DSNY-BRS-1459,30.393,85182,28.915,FPC-531,35.319,85483,30.835,82837,34.081,DSNY-BRS-1070,28.075,FPC-659,31.952,80846,31.249,81626,26.986,83993,47.435,85350,35.657,83311,33.959,85271,33.959,83956,33.959,83956
36061003602,Manhattan,MN0303,-73.99020046176119,40.724560375260566,POINT (-73.99020044930231 40.7245603764933),POINT (-73.99020046176119 40.72456037526057),1.553,DSNY-BRS-1058,6.317,80491,13.017,FPC-559,10.149,FPC-626,13.032,85434,16.124,80720,18.159,84055,17.295,87247,17.002,80493,17.668,85544,20.491,85471,15.248,85521,19.073,85345,23.134,85119,18.084,85368,22.247,85517,21.18,85523,23.901,80649,17.717,80373,15.822,FPC-713,21.775,87369,18.934,FPC-165,18.934,FPC-165,18.934,80739,18.934,80739,24.059,DSNY-BRS-1461,20.873,81199,21.127,80419,22.497,FPC-167,21.981,FPC-205,23.89,80421,31.502,FPC-215,30.443,80517,28.531,81646,29.694,DSNY-BRS-1459,33.07,80403,25.712,FPC-531,34.122,85483,34.15,DSNY-BRS-1070,29.246,82837,30.829,85182,28.888,FPC-659,32.388,80846,32.062,81626,27.422,83993,47.871,85350,35.391,83311,34.437,FPC-493,36.931,85379,34.395,85271
36061003700,Manhattan,MN0201,-74.0074867941145,40.726278564944955,POINT (-74.0074867844917 40.726278558965056),POINT (-74.0074867941145 40.72627856494496),14.637,85471,9.745,80720,12.966,80491,13.475,DSNY-BRS-1058,13.61,FPC-559,16.097,85345,15.117,85517,19.274,FPC-626,17.239,80493,17.215,87247,17.531,84055,20.393,85434,20.744,80649,15.837,85521,22.586,85544,27.108,85119,16.758,85523,18.673,85368,19.069,87369,24.511,80373,17.591,DSNY-BRS-1461,23.508,FPC-165,23.508,FPC-165,23.508,80739,23.508,80739,25.447,81199,24.947,FPC-713,39.799,FPC-215,27.071,FPC-167,27.877,FPC-205,30.118,80419,25.597,80517,23.453,DSNY-BRS-1459,28.514,80421,28.276,DSNY-BRS-1070,34.713,81646,26.147,80846,30.286,FPC-531,37.778,80403,34.725,85483,35.102,85182,32.631,82837,34.062,FPC-659,40.153,81626,49.546,85350,35.073,83311,31.695,83993,38.578,FPC-493,39.504,85379,34.4,80712
36061003900,Manhattan,MN0102,-74.0107807590449,40.72079553570638,POINT (-74.0107807731053 40.72079547237539),POINT (-74.01078075904491 40.72079553570638),6.159,85471,15.205,85345,14.225,85517,19.279,80491,20.674,FPC-626,19.788,DSNY-BRS-1058,15.858,80720,18.242,FPC-559,26.706,85434,26.157,85119,21.688,80493,21.981,87247,22.901,84055,24.437,80373,23.274,80649,18.848,85521,27.389,85544,20.647,85523,21.684,85368,21.148,87369,40.218,FPC-215,28.701,FPC-205,21.48,DSNY-BRS-1461,30.776,FPC-713,28.311,FPC-165,28.311,FPC-165,28.311,80739,28.311,80739,29.793,81199,31.665,FPC-167,34.419,80419,29.486,80517,26.917,DSNY-BRS-1459,33.146,80421,38.127,80403,35.942,81646,32.165,DSNY-BRS-1070,33.619,85182,30.036,80846,35.089,FPC-531,38.614,85483,37.263,82837,38.363,FPC-659,39.754,81626,30.212,83993,52.557,85350,37.558,83311,46.844,83444,45.904,85468,43.21,FPC-493
36061004001,Manhattan,MN0303,-73.9849021192912,40.730264485255454,POINT (-73.98490213004057 40.730264478967435),POINT (-73.98490211929121 40.73026448525545),10.731,FPC-559,10.213,DSNY-BRS-1058,15.332,84055,12.858,80491,17.541,85434,15.21,85544,19.491,87247,14.431,80720,19.897,80493,16.139,FPC-626,18.782,85521,22.282,85368,21.44,85523,26.553,80649,24.427,87369,19.09,FPC-165,19.09,FPC-165,19.09,80739,19.09,80739,23.921,85471,19.26,FPC-713,25.631,DSNY-BRS-1461,21.029,81199,22.653,FPC-167,29.415,85119,20.228,85345,23.402,85517,23.998,80373,25.709,80419,28.262,FPC-205,33.637,80517,21.609,80421,28.844,DSNY-BRS-1459,27.808,81646,25.868,FPC-531,33.078,85483,35.364,DSNY-BRS-1070,37.783,FPC-215,34.187,80846,25.726,82837,39.351,80403,32.731,FPC-659,37.11,85182,47.739,85350,35.993,81626,40.837,83311,33.703,83993,33.989,FPC-493,34.915,85379,45.713,85244
36061004002,Manhattan,MN0303,-73.98720895456378,40.73124230289812,POINT (-73.98720896594332 40.73124229637703),POINT (-73.98720895456378 40.73124230289812),7.528,FPC-559,7.534,DSNY-BRS-1058,12.672,84055,11.041,80491,11.583,80720,17.677,87247,16.569,85434,11.901,85544,17.895,80493,13.46,FPC-626,15.934,85521,20.116,85368,18.592,85523,24.387,80649,22.261,87369,21.073,85471,16.242,FPC-165,16.242,FPC-165,16.242,80739,16.242,80739,22.783,DSNY-BRS-1461,18.181,81199,19.805,FPC-167,17.38,85345,19.049,FPC-713,27.222,85119,20.554,85517,21.805,80373,24.438,80419,30.789,80517,26.069,FPC-205,25.996,DSNY-BRS-1459,21.398,80421,23.02,FPC-531,27.597,81646,32.516,DSNY-BRS-1070,30.23,85483,35.59,FPC-215,31.339,80846,25.515,82837,37.158,80403,32.199,FPC-659,34.917,85182,44.891,85350,35.373,81626,38.669,83311,31.51,83993,31.141,FPC-493,32.067,85379,42.865,85244
36061004100,Manhattan,MN0201,-73.99669598277335,40.7191636873842,POINT (-73.99669600087324 40.71916366692359),POINT (-73.99669598277335 40.7191636873842),8.124,80491,11.053,FPC-626,11.954,DSNY-BRS-1058,18.559,85434,17.642,85471,14.141,FPC-559,16.22,85345,18.693,80720,19.092,85517,26.586,85119,19.283,84055,20.692,80493,20.985,87247,23.305,80373,19.136,85544,14.407,85521,17.243,85368,23.48,80649,19.896,85523,18.93,FPC-713,21.254,FPC-205,22.434,87369,23.696,80419,37.515,FPC-215,22.297,DSNY-BRS-1461,20.058,FPC-165,20.058,FPC-165,20.058,80739,20.058,80739,21.997,81199,23.621,FPC-167,26.998,80421,31.639,81646,32.769,80403,28.702,80517,29.071,DSNY-BRS-1459,32.106,85182,30.4,82837,26.836,FPC-531,27.64,FPC-659,32.409,DSNY-BRS-1070,35.246,85483,31.765,80846,30.814,81626,31.583,83993,49.682,85350,39.728,83444,33.65,83311,38.655,83956,38.655,83956
36061004300,Manhattan,MN0201,-73.99546720645795,40.723324400824275,POINT (-73.99546719978427 40.723324396693656),POINT (-73.99546720645795 40.72332440082427),3.359,80491,8.304,DSNY-BRS-1058,13.921,FPC-626,11.419,FPC-559,15.827,85434,15.418,80720,17.029,85471,16.561,84055,16.296,80493,16.589,87247,15.611,85345,17.537,85517,16.414,85544,25.326,85119,12.956,85521,19.909,80373,15.792,85368,22.029,80649,17.523,85523,20.983,87369,19.876,FPC-713,20.846,DSNY-BRS-1461,17.336,FPC-165,17.336,FPC-165,17.336,80739,17.336,80739,23.766,FPC-205,19.275,81199,24.013,80419,20.899,FPC-167,33.694,FPC-215,27.944,80421,27.23,80517,32.415,81646,27.62,DSNY-BRS-1459,35.262,80403,24.114,FPC-531,30.937,DSNY-BRS-1070,33.021,85182,32.524,85483,30.717,82837,30.314,80846,27.957,FPC-659,32.128,81626,29.614,83993,47.165,85350,32.178,83311,32.839,FPC-493,42.549,83444,35.333,85379
36061004500,Manhattan,MN0201,-73.99939082189476,40.72057033019494,POINT (-73.99939084546835 40.72057031667378),POINT (-73.99939082189476 40.72057033019494),10.679,80491,14.762,FPC-626,12.964,DSNY-BRS-1058,15.096,85471,12.501,FPC-559,17.277,80720,13.678,85345,19.915,85434,16.852,85517,24.943,85119,17.643,84055,20.071,80493,20.356,87247,20.759,80373,17.496,85544,14.819,85521,23.783,80649,19.677,85368,17.477,85523,22.914,87369,21.808,FPC-713,19.611,FPC-205,21.822,DSNY-BRS-1461,37.723,FPC-215,18.418,FPC-165,18.418,FPC-165,18.418,80739,18.418,80739,24.769,80419,20.357,81199,21.981,FPC-167,29.254,80421,30.638,80517,33.171,81646,31.126,80403,27.756,DSNY-BRS-1459,30.876,85182,33.317,DSNY-BRS-1070,25.196,FPC-531,31.473,82837,33.606,85483,28.713,FPC-659,31.188,80846,31.887,81626,30.805,83993,47.573,85350,37.309,83444,36.207,83311,37.877,83956,37.877,83956
36061005200,Manhattan,MN0501,-73.99045862330036,40.73743473648013,POINT (-73.99045864282371 40.73743472095588),POINT (-73.99045862330036 40.73743473648013),5.262,FPC-559,11.186,84055,12.348,87247,13.536,80493,9.487,80720,14.222,85544,10.125,85521,16.112,DSNY-BRS-1058,16.314,80491,14.983,85368,12.783,85523,19.089,80649,20.135,87369,23.257,85434,21.29,FPC-626,17.118,DSNY-BRS-1461,15.144,FPC-165,15.144,FPC-165,15.144,80739,15.144,80739,17.083,81199,19.975,85471,18.707,FPC-167,16.282,85345,19.456,85517,25.944,80517,19.911,FPC-713,28.105,85119,23.062,DSNY-BRS-1459,23.363,80373,27.888,80419,28.623,DSNY-BRS-1070,21.922,FPC-531,26.494,80846,22.773,FPC-205,22.26,80421,29.132,85483,28.459,81646,41.06,FPC-215,42.869,85350,26.377,82837,32.86,83311,34.288,80403,33.382,FPC-659,34.038,85182,30.043,FPC-493,30.969,85379,38.311,81626,34.747,80712,27.808,DSNY-BRS-1262
36061005400,Manhattan,MN0501,-73.99367779133667,40.73881207743306,POINT (-73.99367780718457 40.738812069516676),POINT (-73.99367779133667 40.73881207743306),8.628,80720,10.27,FPC-559,8.007,80493,7.773,87247,13.219,84055,8.884,85521,17.501,85544,15.338,DSNY-BRS-1058,17.188,80491,18.087,80649,12.49,85368,13.611,85523,19.561,87369,23.898,85434,19.457,FPC-626,14.444,DSNY-BRS-1461,20.339,FPC-165,20.339,FPC-165,20.339,80739,20.339,80739,19.414,85471,21.704,81199,23.576,FPC-167,20.874,85345,19.894,85517,22.45,80517,29.812,85119,20.306,DSNY-BRS-1459,22.825,FPC-713,24.912,80373,25.129,DSNY-BRS-1070,29.03,80419,27.117,FPC-531,23.0,80846,28.302,FPC-205,30.805,85483,25.174,80421,38.697,FPC-215,31.373,81646,42.921,85350,32.102,83311,29.291,82837,39.817,80403,32.974,FPC-659,35.238,FPC-493,33.324,85379,37.321,85182,31.253,80712,39.065,81626,33.003,DSNY-BRS-1262
36061005501,Manhattan,MN0202,-73.99708180830041,40.727672610534896,POINT (-73.99708181650152 40.72767260351943),POINT (-73.99708180830041 40.7276726105349),10.682,80491,10.389,DSNY-BRS-1058,11.658,FPC-559,16.434,80720,15.813,FPC-626,16.8,84055,17.655,80493,18.962,85434,17.948,87247,19.132,85471,16.653,85544,14.315,85521,17.714,85345,20.551,85517,23.388,80649,17.151,85368,20.247,85523,26.685,85119,21.881,87369,21.268,80373,22.205,DSNY-BRS-1461,17.575,FPC-165,17.575,FPC-165,17.575,80739,17.575,80739,21.235,FPC-713,19.514,81199,21.138,FPC-167,25.125,FPC-205,25.372,80419,28.589,80517,35.053,FPC-215,28.979,DSNY-BRS-1459,28.411,80421,33.774,81646,32.296,DSNY-BRS-1070,24.353,FPC-531,31.673,80846,36.621,80403,32.763,85483,34.38,85182,32.076,82837,29.316,FPC-659,35.407,81626,47.924,85350,33.537,83311,30.973,83993,33.078,FPC-493,35.572,85379,37.493,80712
