GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9
36005038000,Bronx,BX1201,-73.86240950535354,40.87808251579251,POINT (-73.86240949446996 40.87808251378518),POINT (-73.86240950535354 40.87808251579251),19.948,85456,30.732,Plentiful-1342,46.018,FPC-624,53.735,FPC-493,48.177,83311,53.302,80518,56.581,81199,55.324,DSNY-BRS-1461,57.9,87369,57.676,81735
36005038100,Bronx,BX0502,-73.90115443345857,40.8520182928699,POINT (-73.90115447716418 40.85201823126065),POINT (-73.90115443345857 40.8520182928699),2.549,Plentiful-1342,31.629,FPC-624,44.007,85456,40.198,FPC-493,39.926,83311,38.913,80518,42.192,81199,42.001,DSNY-BRS-1461,47.478,87369,44.193,81735
36005038200,Bronx,BX1201,-73.85473996744862,40.87731187400394,POINT (-73.85473994900741 40.8773118929942),POINT (-73.85473996744862 40.87731187400394),14.451,85456,40.567,Plentiful-1342,51.58,FPC-624,60.149,FPC-493,58.758,83311,58.864,80518,62.143,81199,65.905,DSNY-BRS-1461,68.481,87369,68.257,81735
36005038301,Bronx,BX0503,-73.89850948572388,40.85720989632079,POINT (-73.89850949527928 40.85720988711005),POINT (-73.89850948572388 40.85720989632079),5.948,Plentiful-1342,42.294,85456,31.116,FPC-624,39.685,FPC-493,38.709,83311,38.4,80518,41.679,81199,40.784,DSNY-BRS-1461,46.261,87369,42.976,81735
36005038303,Bronx,BX0503,-73.89616242655467,40.856829720703345,POINT (-73.89616246457773 40.85682970126864),POINT (-73.89616242655467 40.85682972070335),8.439,Plentiful-1342,39.413,85456,33.997,FPC-624,42.566,FPC-493,41.59,83311,41.281,80518,44.56,81199,43.665,DSNY-BRS-1461,49.142,87369,45.857,81735
36005038600,Bronx,BX1202,-73.84839830843833,40.879635339936115,POINT (-73.84839831248293 40.87963530173257),POINT (-73.84839830843833 40.87963533993612),8.529,85456,43.587,Plentiful-1342,51.049,FPC-624,56.646,FPC-493,62.013,83311,58.333,80518,61.612,81199,69.16,DSNY-BRS-1461,71.736,87369,70.498,81735
36005038700,Bronx,BX0603,-73.88922281803295,40.858007033806174,POINT (-73.889222823642 40.85800701086497),POINT (-73.88922281803295 40.85800703380617),16.228,Plentiful-1342,39.716,85456,35.23,FPC-624,43.799,FPC-493,44.654,83311,42.514,80518,45.793,81199,48.971,DSNY-BRS-1461,53.474,87369,51.163,81735
36005038800,Bronx,BX1201,-73.85535728070806,40.879601798269995,POINT (-73.85535726998853 40.879601801035186),POINT (-73.85535728070806 40.87960179827),14.197,85456,41.868,Plentiful-1342,54.833,FPC-624,63.3,FPC-493,57.742,83311,62.117,80518,65.396,81199,64.889,DSNY-BRS-1461,67.465,87369,67.241,81735
36005039000,Bronx,BX1201,-73.86075667325382,40.88123081643193,POINT (-73.86075665842604 40.881230821695496),POINT (-73.86075667325382 40.88123081643193),18.682,85456,35.76,Plentiful-1342,49.066,FPC-624,56.783,FPC-493,51.225,83311,56.35,80518,59.629,81199,58.372,DSNY-BRS-1461,60.948,87369,60.724,81735
36005039100,Bronx,BX0603,-73.88712594094717,40.853116205802216,POINT (-73.88712593416416 40.85311619504677),POINT (-73.88712594094717 40.85311620580222),19.58,Plentiful-1342,41.99,85456,40.488,FPC-624,49.057,FPC-493,47.974,83311,47.772,80518,51.051,81199,54.229,DSNY-BRS-1461,57.697,87369,56.421,81735
36005039200,Bronx,BX1201,-73.86474047077553,40.88328731015544,POINT (-73.86474047630126 40.88328730706154),POINT (-73.86474047077553 40.88328731015544),21.031,85456,33.436,Plentiful-1342,45.204,FPC-624,52.921,FPC-493,47.363,83311,52.488,80518,55.767,81199,54.51,DSNY-BRS-1461,57.086,87369,56.862,81735
36005039400,Bronx,BX1201,-73.8633961262925,40.88647815437075,POINT (-73.86339613800209 40.88647815148556),POINT (-73.8633961262925 40.88647815437075),21.41,85456,37.764,Plentiful-1342,50.562,FPC-624,58.279,FPC-493,52.721,83311,57.846,80518,61.125,81199,59.868,DSNY-BRS-1461,62.444,87369,62.22,81735
36005039600,Bronx,BX1201,-73.85895560245034,40.88442345348235,POINT (-73.85895559012073 40.88442345444253),POINT (-73.85895560245034 40.88442345348235),15.475,85456,36.515,Plentiful-1342,49.739,FPC-624,57.456,FPC-493,51.898,83311,57.023,80518,60.302,81199,59.045,DSNY-BRS-1461,61.621,87369,61.397,81735
36005039800,Bronx,BX1201,-73.85346966640789,40.88269714709426,POINT (-73.85346966050537 40.88269714602374),POINT (-73.85346966640789 40.88269714709426),8.773,85456,43.077,Plentiful-1342,55.785,FPC-624,62.488,FPC-493,57.944,83311,63.069,80518,66.348,81199,65.091,DSNY-BRS-1461,67.667,87369,67.443,81735
36005040302,Bronx,BX0702,-73.89219902878611,40.86784726425992,POINT (-73.89219906363967 40.867847246846885),POINT (-73.89219902878611 40.86784726425992),14.568,Plentiful-1342,40.759,85456,33.255,FPC-624,41.824,FPC-493,39.977,83311,40.539,80518,43.818,81199,42.052,DSNY-BRS-1461,47.529,87369,44.244,81735
36005040303,Bronx,BX0702,-73.89349760234023,40.869690565164426,POINT (-73.89349760663129 40.86969056279023),POINT (-73.89349760234023 40.86969056516443),17.886,Plentiful-1342,41.602,85456,33.573,FPC-624,42.142,FPC-493,43.295,83311,40.857,80518,44.136,81199,45.37,DSNY-BRS-1461,50.847,87369,47.562,81735
36005040304,Bronx,BX0702,-73.89519055084604,40.86767023082311,POINT (-73.89519054680981 40.86767022958926),POINT (-73.89519055084604 40.86767023082311),15.135,Plentiful-1342,38.313,85456,28.263,FPC-624,36.832,FPC-493,40.544,83311,35.547,80518,38.826,81199,42.619,DSNY-BRS-1461,48.096,87369,44.811,81735
36005040400,Bronx,BX1201,-73.85134868946037,40.886169223526075,POINT (-73.85134867998117 40.88616922400141),POINT (-73.85134868946037 40.88616922352607),3.338,85456,43.958,Plentiful-1342,55.484,FPC-624,62.621,FPC-493,57.643,83311,62.768,80518,66.047,81199,64.79,DSNY-BRS-1461,67.366,87369,67.142,81735
36005040501,Bronx,BX0702,-73.89091356752841,40.8671630785114,POINT (-73.89091360076301 40.86716306641857),POINT (-73.89091356752841 40.8671630785114),16.161,Plentiful-1342,38.388,85456,34.086,FPC-624,42.655,FPC-493,41.57,83311,41.37,80518,44.649,81199,43.645,DSNY-BRS-1461,49.122,87369,45.837,81735
36005040502,Bronx,BX0702,-73.88898421969014,40.865873756134185,POINT (-73.88898424130905 40.86587374953204),POINT (-73.88898421969014 40.86587375613419),18.633,Plentiful-1342,35.563,85456,36.873,FPC-624,45.442,FPC-493,44.357,83311,44.157,80518,47.436,81199,46.432,DSNY-BRS-1461,51.909,87369,48.624,81735
36005040600,Bronx,BX1201,-73.85700531630167,40.88795096576188,POINT (-73.85700530401638 40.887950966715),POINT (-73.85700531630167 40.88795096576188),11.271,85456,37.748,Plentiful-1342,49.274,FPC-624,56.991,FPC-493,51.433,83311,56.558,80518,59.837,81199,58.58,DSNY-BRS-1461,61.156,87369,60.932,81735
36005040701,Bronx,BX0702,-73.89025816637013,40.871580429169015,POINT (-73.89025817903699 40.87158043041297),POINT (-73.89025816637013 40.87158042916901),19.762,Plentiful-1342,37.344,85456,31.217,FPC-624,39.786,FPC-493,44.736,83311,38.501,80518,41.78,81199,47.189,DSNY-BRS-1461,51.92,87369,49.381,81735
36005040702,Bronx,BX0702,-73.88699832461867,40.86914113054082,POINT (-73.88699828501422 40.86914111364134),POINT (-73.88699832461867 40.86914113054082),21.724,Plentiful-1342,37.265,85456,37.061,FPC-624,45.63,FPC-493,47.133,83311,44.345,80518,47.624,81199,49.208,DSNY-BRS-1461,54.685,87369,51.4,81735
36005040800,Bronx,BX1201,-73.86168990855944,40.8897417954529,POINT (-73.86168991389528 40.88974179386493),POINT (-73.86168990855944 40.8897417954529),19.383,85456,39.039,Plentiful-1342,50.565,FPC-624,58.282,FPC-493,52.724,83311,57.849,80518,61.128,81199,59.871,DSNY-BRS-1461,62.447,87369,62.223,81735
36005040900,Bronx,BX0702,-73.89314720405864,40.876792746504066,POINT (-73.89314734551321 40.87679262721304),POINT (-73.89314720405864 40.87679274650407),25.274,Plentiful-1342,42.022,85456,35.895,FPC-624,44.464,FPC-493,49.414,83311,43.179,80518,46.458,81199,51.867,DSNY-BRS-1461,56.598,87369,54.059,81735
36005041500,Bronx,BX0702,-73.88354479544131,40.87011199778183,POINT (-73.88354479030114 40.87011197860382),POINT (-73.88354479544131 40.87011199778183),21.074,Plentiful-1342,34.2,85456,38.459,FPC-624,47.028,FPC-493,46.483,83311,45.743,80518,49.022,81199,48.558,DSNY-BRS-1461,54.035,87369,50.75,81735
