GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9,tt_10,fp_10,tt_11,fp_11,tt_12,fp_12,tt_13,fp_13,tt_14,fp_14,tt_15,fp_15,tt_16,fp_16,tt_17,fp_17,tt_18,fp_18,tt_19,fp_19,tt_20,fp_20,tt_21,fp_21,tt_22,fp_22,tt_23,fp_23,tt_24,fp_24,tt_25,fp_25,tt_26,fp_26
36061021000,Manhattan,MN1102,-73.93567919192566,40.81309481560965,POINT (-73.93567923902344 40.81309475410674),POINT (-73.93567919192566 40.81309481560965),18.122,FPC-624,16.4,81612,33.56,87064,28.856,81199,27.696,85523,32.611,85521,37.265,87247,53.723,85024,54.424,FPC-599,51.685,85434,55.303,FPC-488,60.95,84758,40.916,85517,58.646,85495,72.679,84801,71.953,82186,71.932,83514,72.267,85322,53.677,FPC-457,77.333,83351,70.194,84980,71.207,84948,63.659,FPC-710,63.659,FPC-710,63.659,81559,63.659,81559,73.685,83916
36061021200,Manhattan,MN1002,-73.93899975380192,40.813760401452534,POINT (-73.93899977580237 40.81376038802486),POINT (-73.93899975380192 40.81376040145253),15.631,FPC-624,14.612,81612,28.061,81199,28.456,87064,22.592,85523,27.507,85521,32.161,87247,52.928,85024,52.582,FPC-599,50.096,85434,54.033,FPC-488,60.155,84758,37.142,85517,57.851,85495,68.984,84801,69.532,82186,71.137,83514,68.217,85322,52.595,FPC-457,76.538,83351,69.399,84980,67.708,84948,62.575,FPC-710,62.575,FPC-710,62.575,81559,62.575,81559,71.416,83916
36005027600,Bronx,BX2891,-73.82163431326737,40.85481755877254,POINT (-73.82163443404293 40.854817389122815),POINT (-73.82163431326737 40.85481755877254),28.372,87064,59.417,FPC-599,54.291,81612,40.629,FPC-624,74.019,85024,88.461,84980,56.716,81199,97.147,83351,101.065,84801,61.298,85523,60.559,85521,66.662,87247,100.318,83514,89.336,84758,80.071,85434,100.339,82186,83.689,FPC-488,87.032,85495,69.302,85517,100.653,85322,82.063,FPC-457,99.593,84948,92.045,FPC-710,92.045,FPC-710,92.045,81559,92.045,81559,102.071,83916
36061015502,Manhattan,MN0701,-73.98807231211515,40.77800320080564,POINT (-73.9880723096555 40.77800319844794),POINT (-73.98807231211515 40.77800320080564),17.164,85523,25.235,81199,22.079,85521,25.66,87247,31.127,FPC-624,43.784,85434,33.326,81612,31.714,85517,48.516,FPC-488,56.555,84758,47.949,85024,52.715,85495,47.185,87064,48.65,FPC-599,47.167,FPC-457,62.789,85322,64.195,82186,63.467,84801,67.681,83514,62.28,84948,57.147,81559,57.147,81559,57.147,FPC-710,57.147,FPC-710,65.988,83916,67.41,FPC-24,70.742,83351
36081010701,Queens,QN0101,-73.90385342798454,40.7843675118086,POINT (-73.90385315709786 40.78436749697853),POINT (-73.90385342798454 40.7843675118086),51.3,FPC-624,56.551,85024,67.429,81612,57.252,FPC-599,77.291,87064,47.952,81199,49.839,85523,49.131,85521,54.678,87247,69.163,85434,66.167,84758,58.582,FPC-488,87.381,84801,90.633,83514,90.654,82186,77.04,85495,63.301,85517,80.344,83351,73.803,84980,87.985,85322,76.062,FPC-457,93.592,84948,86.044,FPC-710,86.044,FPC-710,86.044,81559,86.044,81559,96.07,83916
36081012301,Queens,QN0101,-73.89908446350306,40.77578746648457,POINT (-73.89908445156917 40.775787439500775),POINT (-73.89908446350306 40.77578746648457),48.376,85024,40.447,FPC-624,43.486,FPC-599,66.438,87064,56.576,81612,45.744,81199,49.478,85521,49.039,85523,54.734,87247,68.359,85434,65.367,84758,86.581,84801,57.782,FPC-488,89.833,83514,89.854,82186,76.24,85495,62.501,85517,77.929,83351,70.169,84980,87.185,85322,75.262,FPC-457,92.792,84948,85.244,FPC-710,85.244,FPC-710,85.244,81559,85.244,81559,95.27,83916
36005037800,Bronx,BX1201,-73.86660706215069,40.87977534198485,POINT (-73.86660708114741 40.8797753268746),POINT (-73.86660706215069 40.87977534198485),28.097,87064,46.146,81612,45.337,FPC-624,69.218,FPC-599,80.041,85024,55.174,81199,53.805,85523,58.72,85521,63.374,87247,78.003,85434,96.512,84980,98.997,84801,87.268,84758,81.621,FPC-488,103.651,83351,98.25,83514,98.271,82186,67.234,85517,84.964,85495,98.585,85322,79.995,FPC-457,97.525,84948,89.977,FPC-710,89.977,FPC-710,89.977,81559,89.977,81559,100.003,83916
36081085300,Queens,QN0707,-73.82765177733441,40.7571513463094,POINT (-73.82765178541156 40.757151307965636),POINT (-73.82765177733441 40.7571513463094),14.774,FPC-599,29.376,85024,42.795,84980,51.481,83351,45.787,87064,65.821,84801,74.967,83514,49.483,FPC-624,74.988,82186,59.161,81612,54.745,84758,32.514,81199,47.16,FPC-488,65.618,85495,57.423,85434,37.391,85521,38.895,85523,42.938,87247,76.563,85322,55.072,85517,67.833,FPC-457,84.609,84948,77.815,FPC-710,77.815,FPC-710,77.815,81559,77.815,81559,87.019,83916
36005026900,Bronx,BX0701,-73.90855579353845,40.867711409882375,POINT (-73.90855598466295 40.86771126207744),POINT (-73.90855579353845 40.86771140988238),40.718,87064,36.466,81612,37.944,FPC-624,47.781,81199,73.349,FPC-599,72.648,85024,46.022,85523,51.046,85521,53.915,87247,68.186,85434,79.875,84758,72.918,FPC-488,59.841,85517,87.869,84801,90.857,83514,77.571,85495,90.878,82186,89.119,84980,96.258,83351,91.192,85322,72.602,FPC-457,90.132,84948,82.584,FPC-710,82.584,FPC-710,82.584,81559,82.584,81559,92.61,83916
36081161700,Queens,QN1302,-73.7176111684602,40.72882235503637,POINT (-73.71761124208523 40.72882237306076),POINT (-73.71761116846019 40.72882235503637),39.69,84980,62.901,83351,61.973,FPC-599,62.873,85024,77.117,84801,86.765,83514,82.422,87064,90.81,82186,83.604,FPC-624,88.322,84758,96.23,81612,85.319,FPC-488,102.064,85495,69.607,81199,91.544,85434,113.705,85322,71.512,85521,74.444,85523,77.059,87247,89.193,85517,101.954,FPC-457,119.484,84948,111.936,FPC-710,111.936,FPC-710,111.936,81559,111.936,81559,121.962,83916
36081035700,Queens,QN0302,-73.8712395397129,40.768015034008855,POINT (-73.87123951828346 40.76801502314189),POINT (-73.8712395397129 40.76801503400885),18.114,FPC-599,40.411,85024,69.471,87064,49.218,FPC-624,65.347,81612,80.128,84801,43.549,81199,86.002,83514,65.78,84758,58.087,84980,65.847,83351,86.023,82186,48.426,85521,49.93,85523,58.195,FPC-488,68.458,85434,53.973,87247,76.653,85495,66.107,85517,87.598,85322,78.868,FPC-457,95.644,84948,88.85,FPC-710,88.85,FPC-710,88.85,81559,88.85,81559,98.054,83916
36005009301,Bronx,BX0201,-73.88911395869,40.81435426948498,POINT (-73.88911383243335 40.814354207044225),POINT (-73.88911395869 40.81435426948498),25.663,87064,24.906,FPC-624,35.622,81612,63.783,FPC-599,63.39,85024,37.997,81199,40.032,85523,44.947,85521,49.377,87247,61.352,85434,70.617,84758,82.346,84801,64.97,FPC-488,81.599,83514,81.62,82186,79.861,84980,68.313,85495,87.0,83351,50.583,85517,81.934,85322,63.344,FPC-457,80.874,84948,73.326,FPC-710,73.326,FPC-710,73.326,81559,73.326,81559,83.352,83916
36005023501,Bronx,BX0502,-73.90457023483145,40.852148735616936,POINT (-73.90457028187895 40.85214871474835),POINT (-73.90457023483145 40.85214873561694),27.877,87064,23.9,81612,28.341,FPC-624,60.892,FPC-599,38.178,81199,60.191,85024,37.311,85523,36.506,85521,44.8,87247,56.441,85434,69.297,84758,61.712,FPC-488,79.103,84801,50.238,85517,81.254,83514,67.968,85495,81.275,82186,75.224,84980,82.984,83351,78.699,85322,62.999,FPC-457,80.529,84948,72.981,FPC-710,72.981,FPC-710,72.981,81559,72.981,81559,83.007,83916
36005023502,Bronx,BX0502,-73.90347238609318,40.85128590997203,POINT (-73.90347243342119 40.851285872255104),POINT (-73.90347238609318 40.85128590997203),25.576,87064,25.574,81612,29.155,FPC-624,62.566,FPC-599,38.992,81199,61.865,85024,38.985,85523,38.18,85521,46.474,87247,58.115,85434,70.971,84758,63.386,FPC-488,80.777,84801,51.052,85517,82.068,83514,68.782,85495,82.089,82186,76.898,84980,84.658,83351,80.373,85322,63.813,FPC-457,81.343,84948,73.795,FPC-710,73.795,FPC-710,73.795,81559,73.795,81559,83.821,83916
36081099701,Queens,QN0703,-73.78990130010921,40.7809117607776,POINT (-73.78990124250276 40.78091161164031),POINT (-73.78990130010921 40.7809117607776),35.965,FPC-599,55.974,84980,48.797,87064,50.567,85024,72.809,83351,87.149,84801,67.23,FPC-624,96.158,83514,80.352,81612,96.179,82186,75.936,84758,53.705,81199,68.351,FPC-488,58.582,85521,60.086,85523,86.809,85495,78.614,85434,64.129,87247,97.754,85322,76.263,85517,89.024,FPC-457,105.8,84948,99.006,FPC-710,99.006,FPC-710,99.006,81559,99.006,81559,108.21,83916
36081101700,Queens,QN0703,-73.79825145196097,40.77976668421152,POINT (-73.79825139330612 40.77976655000926),POINT (-73.79825145196097 40.77976668421152),37.722,FPC-599,55.177,84980,52.324,85024,41.028,87064,72.55,83351,86.766,84801,59.461,FPC-624,96.414,83514,73.385,81612,97.936,82186,55.462,81199,77.693,84758,70.108,FPC-488,60.339,85521,61.843,85523,80.371,85434,88.566,85495,65.886,87247,99.511,85322,78.02,85517,90.781,FPC-457,107.557,84948,100.763,FPC-710,100.763,FPC-710,100.763,81559,100.763,81559,109.967,83916
36005023702,Bronx,BX0503,-73.89732958067425,40.86063176422049,POINT (-73.89732959272041 40.86063175349673),POINT (-73.89732958067425 40.86063176422049),31.202,87064,27.282,81612,31.816,FPC-624,64.274,FPC-599,63.573,85024,41.653,81199,40.693,85523,39.888,85521,48.182,87247,59.823,85434,72.679,84758,65.094,FPC-488,82.485,84801,53.713,85517,84.729,83514,78.606,84980,84.75,82186,71.443,85495,86.366,83351,82.081,85322,66.474,FPC-457,84.004,84948,76.456,FPC-710,76.456,FPC-710,76.456,81559,76.456,81559,86.482,83916
36005039901,Bronx,BX0701,-73.8936546219147,40.86351384502279,POINT (-73.89365462115583 40.863513842424744),POINT (-73.89365462191471 40.86351384502279),30.368,87064,31.611,81612,31.561,FPC-624,66.966,FPC-599,66.265,85024,41.398,81199,45.022,85523,44.217,85521,52.511,87247,64.152,85434,73.492,84758,67.845,FPC-488,85.221,84801,53.458,85517,84.474,83514,82.736,84980,84.495,82186,71.188,85495,89.875,83351,84.809,85322,66.219,FPC-457,83.749,84948,76.201,FPC-710,76.201,FPC-710,76.201,81559,76.201,81559,86.227,83916
36005023703,Bronx,BX0503,-73.89959223578045,40.86002587013873,POINT (-73.89959226510068 40.860025849136804),POINT (-73.89959223578045 40.86002587013873),33.535,87064,29.066,81612,30.038,FPC-624,65.443,FPC-599,39.875,81199,64.742,85024,42.477,85523,41.672,85521,49.966,87247,61.607,85434,71.969,84758,66.322,FPC-488,83.698,84801,51.935,85517,82.951,83514,80.39,84980,69.665,85495,82.972,82186,88.15,83351,83.286,85322,64.696,FPC-457,82.226,84948,74.678,FPC-710,74.678,FPC-710,74.678,81559,74.678,81559,84.704,83916
36005040100,Bronx,BX0701,-73.89765717798787,40.86459997682561,POINT (-73.89765721166371 40.86459996166987),POINT (-73.89765717798787 40.86459997682561),33.145,87064,30.694,81612,31.305,FPC-624,66.71,FPC-599,41.142,81199,66.009,85024,44.105,85523,43.3,85521,51.594,87247,63.235,85434,73.236,84758,67.589,FPC-488,84.965,84801,53.202,85517,84.218,83514,82.018,84980,70.932,85495,84.239,82186,89.619,83351,84.553,85322,65.963,FPC-457,83.493,84948,75.945,FPC-710,75.945,FPC-710,75.945,81559,75.945,81559,85.971,83916
36005016900,Bronx,BX0302,-73.9027259135731,40.83779048588193,POINT (-73.90272588232084 40.837790481847094),POINT (-73.90272591357309 40.83779048588193),17.38,87064,30.219,81612,31.758,FPC-624,66.978,FPC-599,66.462,85024,41.595,81199,41.888,85523,42.825,85521,51.119,87247,62.76,85434,73.689,84758,68.031,FPC-488,85.418,84801,53.655,85517,84.671,83514,71.385,85495,84.692,82186,81.543,84980,89.303,83351,85.006,85322,66.416,FPC-457,83.946,84948,76.398,FPC-710,76.398,FPC-710,76.398,81559,76.398,81559,86.424,83916
36081085500,Queens,QN0707,-73.82363371214942,40.759641783549796,POINT (-73.82363371789214 40.75964178325196),POINT (-73.82363371214942 40.7596417835498),19.192,FPC-599,33.794,85024,46.142,84980,56.426,83351,49.273,87064,70.766,84801,79.385,83514,53.901,FPC-624,63.579,81612,79.406,82186,59.163,84758,36.932,81199,51.578,FPC-488,70.036,85495,61.841,85434,41.809,85521,43.313,85523,47.356,87247,80.981,85322,59.49,85517,72.251,FPC-457,89.027,84948,82.233,FPC-710,82.233,FPC-710,82.233,81559,82.233,81559,91.437,83916
36081086300,Queens,QN0704,-73.81994159071942,40.761269581009024,POINT (-73.81994158325358 40.7612695724699),POINT (-73.81994159071942 40.76126958100902),23.067,FPC-599,37.669,85024,51.119,84980,62.395,83351,50.106,87064,76.735,84801,83.26,83514,57.776,FPC-624,67.454,81612,83.281,82186,63.038,84758,40.807,81199,55.453,FPC-488,73.911,85495,65.716,85434,45.684,85521,47.188,85523,51.231,87247,84.856,85322,63.365,85517,76.126,FPC-457,92.902,84948,86.108,FPC-710,86.108,FPC-710,86.108,81559,86.108,81559,95.312,83916
36061030700,Manhattan,MN1203,-73.91667298507208,40.87126842759257,POINT (-73.9166729672595 40.871268426784155),POINT (-73.91667298507208 40.87126842759257),30.506,81612,44.351,87064,39.223,FPC-624,48.962,81199,70.092,FPC-599,40.062,85523,69.391,85024,44.007,85521,47.955,87247,61.147,85434,65.879,FPC-488,73.918,84758,55.389,85517,80.83,84801,76.39,85495,88.158,83514,87.78,82186,84.424,84980,92.184,83351,84.586,85322,70.842,FPC-457,85.955,84948,80.822,81559,80.822,81559,80.822,FPC-710,80.822,FPC-710,88.625,83916
36005014702,Bronx,BX0302,-73.90440168396083,40.83653962779499,POINT (-73.90440166857658 40.83653962616746),POINT (-73.90440168396083 40.83653962779499),19.731,87064,31.053,81612,30.441,FPC-624,65.846,FPC-599,40.278,81199,65.145,85024,40.571,85523,43.659,85521,50.14,87247,63.107,85434,72.372,84758,66.725,FPC-488,84.101,84801,52.338,85517,83.354,83514,70.068,85495,83.375,82186,81.616,84980,88.755,83351,83.689,85322,65.099,FPC-457,82.629,84948,75.081,FPC-710,75.081,FPC-710,75.081,81559,75.081,81559,85.107,83916
36081028803,Queens,QN1203,-73.78569363583321,40.67814057614607,POINT (-73.78569363671255 40.67814043565113),POINT (-73.78569363583321 40.67814057614607),22.445,84980,29.559,83351,62.265,84801,66.568,83514,67.484,FPC-599,63.187,85024,78.671,82186,78.211,84758,81.587,85495,76.98,FPC-488,104.403,87064,100.086,85322,83.918,FPC-624,89.697,85434,67.324,81199,93.971,81612,71.826,85521,77.373,87247,74.758,85523,114.894,84948,86.977,85517,97.006,FPC-457,108.109,FPC-710,108.109,FPC-710,108.109,81559,108.109,81559,117.788,83916
36081029400,Queens,QN1204,-73.78106478262174,40.67132477822989,POINT (-73.78106481970775 40.67132475141166),POINT (-73.78106478262174 40.67132477822989),27.618,83351,27.962,84980,60.324,84801,61.478,83514,62.575,FPC-599,58.278,85024,73.581,82186,74.085,84758,79.646,85495,75.039,FPC-488,101.011,87064,98.145,85322,80.863,FPC-624,85.9,85434,62.183,81199,88.83,81612,69.144,85521,74.691,87247,70.761,85523,112.953,84948,95.065,FPC-457,85.036,85517,106.168,FPC-710,106.168,FPC-710,106.168,81559,106.168,81559,115.847,83916
36005014300,Bronx,BX0401,-73.9121283244247,40.827748149809864,POINT (-73.91212837990702 40.82774811242995),POINT (-73.9121283244247 40.82774814980986),25.019,81612,23.672,FPC-624,24.539,87064,33.509,81199,59.077,FPC-599,58.376,85024,33.802,85523,37.625,85521,43.371,87247,56.338,85434,65.603,84758,59.956,FPC-488,77.332,84801,45.569,85517,76.585,83514,63.299,85495,76.606,82186,74.847,84980,81.986,83351,76.92,85322,58.33,FPC-457,75.86,84948,68.312,FPC-710,68.312,FPC-710,68.312,81559,68.312,81559,78.338,83916
36005018501,Bronx,BX0301,-73.90932599509439,40.827177360925866,POINT (-73.90932601561701 40.82717733650966),POINT (-73.90932599509439 40.82717736092587),27.316,81612,21.103,87064,26.519,FPC-624,61.924,FPC-599,36.356,81199,61.223,85024,36.649,85523,39.922,85521,46.218,87247,59.185,85434,68.45,84758,62.803,FPC-488,80.179,84801,48.416,85517,79.432,83514,66.146,85495,79.453,82186,77.694,84980,84.833,83351,79.767,85322,61.177,FPC-457,78.707,84948,71.159,FPC-710,71.159,FPC-710,71.159,81559,71.159,81559,81.185,83916
36081004401,Queens,QN1002,-73.85935583886248,40.67718436980039,POINT (-73.85935580858117 40.6771843359731),POINT (-73.85935583886248 40.67718436980039),21.192,84801,24.791,83514,36.894,82186,35.411,83351,43.75,85024,58.195,FPC-599,44.751,84980,35.169,84758,38.545,85495,33.938,FPC-488,57.044,85322,46.655,85434,57.345,81199,64.008,FPC-624,47.464,85521,50.035,87247,51.026,85523,86.705,87064,43.935,85517,53.964,FPC-457,71.852,84948,69.0,81612,65.067,FPC-710,65.067,FPC-710,65.067,81559,65.067,81559,74.746,83916
36081005800,Queens,QN1002,-73.84869678574809,40.673548256014925,POINT (-73.8486967243334 40.673548278175026),POINT (-73.84869678574809 40.67354825601493),27.825,84801,28.578,83514,38.269,83351,40.681,82186,45.595,84980,42.325,85024,56.77,FPC-599,41.802,84758,45.178,85495,40.571,FPC-488,63.677,85322,53.288,85434,61.577,81199,70.641,FPC-624,54.097,85521,56.668,87247,57.659,85523,93.338,87064,50.568,85517,60.597,FPC-457,78.485,84948,75.633,81612,71.7,FPC-710,71.7,FPC-710,71.7,81559,71.7,81559,81.379,83916
36061020101,Manhattan,MN0901,-73.96020532784256,40.80643585613415,POINT (-73.96020533564308 40.80643585218995),POINT (-73.96020532784256 40.80643585613415),21.131,FPC-624,26.822,81612,32.214,81199,22.902,85523,28.317,85521,30.795,87247,41.916,87064,48.919,85434,53.084,85024,38.229,85517,53.785,FPC-599,53.651,FPC-488,61.69,84758,59.23,85495,68.602,84801,70.62,82186,74.106,83514,68.527,85322,53.682,FPC-457,75.877,83351,68.117,84980,68.795,84948,63.662,81559,63.662,81559,63.662,FPC-710,63.662,FPC-710,72.503,83916
36061020300,Manhattan,MN0901,-73.96156033891151,40.80866905815356,POINT (-73.96156037815801 40.80866903353057),POINT (-73.96156033891151 40.80866905815356),20.997,FPC-624,25.869,81612,31.261,81199,21.949,85523,27.364,85521,29.842,87247,43.619,87064,47.966,85434,52.131,85024,37.276,85517,52.832,FPC-599,52.698,FPC-488,60.737,84758,58.277,85495,67.649,84801,69.667,82186,73.153,83514,67.574,85322,52.729,FPC-457,74.924,83351,67.164,84980,67.842,84948,62.709,81559,62.709,81559,62.709,FPC-710,62.709,FPC-710,71.55,83916
36081116302,Queens,QN0704,-73.81735408156923,40.76262252549549,POINT (-73.81735405630236 40.76262250025521),POINT (-73.81735408156923 40.76262252549549),23.236,FPC-599,37.838,85024,50.064,84980,61.904,83351,47.071,87064,76.244,84801,83.429,83514,57.945,FPC-624,67.623,81612,83.45,82186,63.207,84758,40.976,81199,55.622,FPC-488,74.08,85495,65.885,85434,45.853,85521,47.357,85523,51.4,87247,85.025,85322,63.534,85517,76.295,FPC-457,93.071,84948,86.277,FPC-710,86.277,FPC-710,86.277,81559,86.277,81559,95.481,83916
36081116700,Queens,QN0704,-73.81244356747526,40.76217341885686,POINT (-73.81244355890928 40.76217343435504),POINT (-73.81244356747526 40.76217341885686),24.612,FPC-599,50.109,84980,39.214,85024,63.28,83351,48.503,87064,77.62,84801,84.805,83514,59.321,FPC-624,68.999,81612,84.826,82186,64.583,84758,42.352,81199,56.998,FPC-488,75.456,85495,67.261,85434,47.229,85521,48.733,85523,52.776,87247,86.401,85322,64.91,85517,77.671,FPC-457,94.447,84948,87.653,FPC-710,87.653,FPC-710,87.653,81559,87.653,81559,96.857,83916
36081090700,Queens,QN0701,-73.83800819566291,40.77425199467377,POINT (-73.83800865632615 40.7742518631932),POINT (-73.83800819566291 40.77425199467377),33.514,FPC-599,48.116,85024,48.612,87064,63.679,84980,67.045,FPC-624,72.365,83351,86.705,84801,77.901,81612,93.707,83514,51.254,81199,93.728,82186,73.485,84758,65.9,FPC-488,56.131,85521,57.635,85523,76.163,85434,61.678,87247,84.358,85495,73.812,85517,95.303,85322,86.573,FPC-457,103.349,84948,96.555,FPC-710,96.555,FPC-710,96.555,81559,96.555,81559,105.759,83916
36081091900,Queens,QN0701,-73.84560712820263,40.77730484046526,POINT (-73.84560720680307 40.77730479402215),POINT (-73.84560712820263 40.77730484046526),30.88,FPC-599,45.482,85024,48.046,87064,65.589,FPC-624,62.123,84980,75.267,81612,85.199,84801,70.918,83351,91.073,83514,48.62,81199,70.851,84758,91.094,82186,53.497,85521,63.266,FPC-488,55.001,85523,73.529,85434,59.044,87247,81.724,85495,71.178,85517,92.669,85322,83.939,FPC-457,100.715,84948,93.921,FPC-710,93.921,FPC-710,93.921,81559,93.921,81559,103.125,83916
36081000103,Queens,QN0201,-73.95280391244955,40.75087390351408,POINT (-73.95280398317486 40.75087384597038),POINT (-73.95280391244955 40.75087390351408),19.298,81199,25.746,85521,22.907,85523,31.293,87247,44.627,85434,37.966,FPC-624,29.593,FPC-488,37.178,84758,33.353,85024,39.1,85517,45.945,81612,48.051,85495,34.054,FPC-599,61.665,82186,58.392,84801,61.644,83514,60.557,87064,58.996,85322,51.861,FPC-457,56.146,83351,68.886,84948,48.386,84980,61.843,FPC-710,61.843,FPC-710,61.843,81559,61.843,81559,71.869,83916
36081029700,Queens,QN0104,-73.9029936865573,40.7586815951258,POINT (-73.90299361869062 40.75868147846322),POINT (-73.90299368655729 40.7586815951258),29.183,85024,34.001,FPC-599,47.167,FPC-624,33.721,81199,61.507,81612,69.736,87064,55.856,84758,37.455,85521,39.294,85523,72.885,84801,56.336,85434,43.002,87247,48.271,FPC-488,74.774,83514,74.795,82186,66.729,85495,52.756,85517,58.736,83351,50.976,84980,77.674,85322,65.517,FPC-457,83.047,84948,75.499,FPC-710,75.499,FPC-710,75.499,81559,75.499,81559,85.525,83916
36061018500,Manhattan,MN0703,-73.96636061298035,40.79449987385222,POINT (-73.9663605849467 40.794499875914696),POINT (-73.96636061298035 40.79449987385222),25.348,FPC-624,26.715,81199,29.443,81612,19.986,85523,24.317,85521,29.402,87247,43.899,85434,43.873,87064,34.536,85517,48.002,85024,49.131,FPC-488,57.108,84758,48.703,FPC-599,55.537,85495,64.672,84801,66.927,82186,70.413,83514,65.37,85322,49.989,FPC-457,70.795,83351,63.035,84980,65.102,84948,59.969,81559,59.969,81559,59.969,FPC-710,59.969,FPC-710,68.81,83916
36081022900,Queens,QN0271,-73.91137509598539,40.73429579493362,POINT (-73.91137504242698 40.73429565578503),POINT (-73.91137509598539 40.73429579493362),27.482,85024,36.387,FPC-599,47.536,84758,39.03,81199,44.843,FPC-488,58.783,84801,52.619,85434,53.571,FPC-624,58.036,83514,58.057,82186,45.177,85521,49.793,87247,39.448,85523,63.301,85495,65.677,81612,76.14,87064,55.641,85517,74.246,85322,64.565,83351,56.805,84980,68.402,FPC-457,84.428,84948,78.384,FPC-710,78.384,FPC-710,78.384,81559,78.384,81559,88.136,83916
36081051500,Queens,QN0501,-73.90149507204346,40.730981502096796,POINT (-73.90149512522183 40.7309814691664),POINT (-73.90149507204346 40.7309815020968),22.887,85024,36.575,FPC-599,53.809,84801,42.562,84758,53.062,83514,44.778,FPC-488,53.083,82186,39.92,81199,56.889,FPC-624,51.969,85434,59.309,85495,44.797,85521,50.344,87247,45.627,85523,66.567,81612,79.458,87064,62.218,83351,55.631,85517,74.181,85322,54.458,84980,68.392,FPC-457,83.811,84948,78.374,FPC-710,78.374,FPC-710,78.374,81559,78.374,81559,87.519,83916
36081000102,Queens,QN0201,-73.95692137717069,40.74660093419941,POINT (-73.95692138539064 40.74660092428268),POINT (-73.95692137717069 40.74660093419941),23.767,81199,25.232,85521,19.503,85523,29.848,87247,44.573,85434,26.635,FPC-488,34.562,FPC-624,34.22,84758,35.696,85517,37.822,85024,45.093,85495,47.537,81612,38.122,FPC-599,58.707,82186,55.434,84801,56.038,85322,58.686,83514,48.457,FPC-457,57.153,87064,60.615,83351,65.482,84948,52.855,84980,58.439,FPC-710,58.439,FPC-710,58.439,81559,58.439,81559,68.465,83916
36061023804,Manhattan,MN0801,-73.95553078251346,40.75575728571119,POINT (-73.95553100055481 40.75575720266466),POINT (-73.95553078251346 40.75575728571119),20.541,81199,19.907,85521,22.839,85523,25.454,87247,39.939,85434,31.999,FPC-624,43.79,FPC-488,51.375,84758,44.625,81612,37.588,85517,31.363,85024,55.318,85495,32.064,FPC-599,67.29,82186,65.61,84801,54.568,87064,67.269,83514,62.1,85322,50.349,FPC-457,55.156,83351,67.879,84948,48.615,84980,60.331,FPC-710,60.331,FPC-710,60.331,81559,60.331,81559,70.357,83916
36061018900,Manhattan,MN0703,-73.96425159509646,40.79733037059749,POINT (-73.9642515865918 40.79733036123067),POINT (-73.96425159509646 40.79733037059749),25.023,FPC-624,26.049,81612,27.418,81199,21.175,85523,23.924,85521,29.255,87247,43.505,85434,43.677,87064,35.725,85517,47.609,85024,48.737,FPC-488,56.715,84758,48.31,FPC-599,56.594,85495,64.278,84801,68.116,82186,70.516,83514,64.977,85322,51.178,FPC-457,70.402,83351,62.642,84980,66.291,84948,61.158,81559,61.158,81559,61.158,FPC-710,61.158,FPC-710,69.999,83916
36061019100,Manhattan,MN0703,-73.97018015586549,40.80063283697355,POINT (-73.97018011590038 40.800632838767406),POINT (-73.97018015586549 40.80063283697355),26.693,FPC-624,26.468,81612,27.832,81199,18.52,85523,23.935,85521,26.413,87247,44.537,85434,43.184,87064,33.847,85517,48.702,85024,49.269,FPC-488,57.308,84758,49.403,FPC-599,54.848,85495,64.22,84801,66.238,82186,69.724,83514,49.3,FPC-457,64.145,85322,71.495,83351,63.735,84980,64.413,84948,59.28,81559,59.28,81559,59.28,FPC-710,59.28,FPC-710,68.121,83916
36081030906,Queens,QN0301,-73.89623145991243,40.756317705500585,POINT (-73.89623146067821 40.75631770354447),POINT (-73.89623145991243 40.75631770550059),28.589,85024,30.78,FPC-599,47.99,FPC-624,34.127,81199,72.144,87064,60.774,81612,70.706,84801,57.424,84758,39.004,85521,49.839,FPC-488,41.702,85523,58.744,85434,74.18,83514,44.551,87247,74.201,82186,68.297,85495,56.425,83351,55.164,85517,48.665,84980,79.242,85322,67.925,FPC-457,85.455,84948,77.907,FPC-710,77.907,FPC-710,77.907,81559,77.907,81559,87.933,83916
36081098700,Queens,QN0702,-73.80873146024575,40.79239509071815,POINT (-73.80873155429884 40.79239500380713),POINT (-73.80873146024575 40.79239509071815),35.167,FPC-599,37.823,87064,49.769,85024,58.815,84980,72.148,83351,56.256,FPC-624,70.18,81612,86.488,84801,95.36,83514,52.907,81199,95.381,82186,75.138,84758,67.553,FPC-488,57.784,85521,59.288,85523,63.331,87247,77.816,85434,86.011,85495,75.465,85517,96.956,85322,88.226,FPC-457,105.002,84948,98.208,FPC-710,98.208,FPC-710,98.208,81559,98.208,81559,107.412,83916
