GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9,tt_10,fp_10,tt_11,fp_11
36047081600,Brooklyn,BK1701,-73.94420558139545,40.65352975597133,POINT (-73.94420557033365 40.65352973626457),POINT (-73.94420558139545 40.65352975597133),1.53,84949,39.055,85351,51.29,83630,49.669,FPC-432,54.712,87247,56.365,81199,67.711,85251,77.441,FPC-605,58.638,FPC-482,63.292,FPC-624,78.6,83916,79.789,85357
36047081800,Brooklyn,BK1701,-73.94797520891646,40.65309239593045,POINT (-73.94797519992446 40.65309237943826),POINT (-73.94797520891646 40.65309239593045),5.844,84949,37.65,85351,52.554,83630,50.629,FPC-432,52.75,87247,54.403,81199,68.333,85251,76.036,FPC-605,56.676,FPC-482,61.33,FPC-624,77.217,83916,77.827,85357
36047082000,Brooklyn,BK1701,-73.95131016445112,40.65345356563893,POINT (-73.95131015790489 40.65345353626332),POINT (-73.95131016445112 40.65345356563893),10.037,84949,32.988,85351,49.052,83630,46.493,FPC-432,49.488,87247,51.141,81199,63.671,85251,71.374,FPC-605,53.414,FPC-482,58.068,FPC-624,76.57,83916,74.565,85357
36047082200,Brooklyn,BK1701,-73.95442807280645,40.653288298108684,POINT (-73.95442806688025 40.653288271391844),POINT (-73.95442807280645 40.65328829810868),14.824,84949,32.069,85351,48.133,83630,45.574,FPC-432,47.165,87247,51.719,81199,70.455,FPC-605,62.752,85251,58.536,FPC-482,60.798,FPC-624,73.86,83916,79.687,85357
36047082400,Brooklyn,BK1701,-73.94935796605219,40.648847500231646,POINT (-73.94935796548485 40.648847494225706),POINT (-73.94935796605219 40.64884750023165),10.115,84949,37.153,85351,49.278,FPC-432,52.575,83630,49.561,87247,51.214,81199,67.836,85251,75.104,FPC-605,53.487,FPC-482,58.141,FPC-624,75.18,83916,74.638,85357
36047082600,Brooklyn,BK1701,-73.94897266752352,40.64506483822022,POINT (-73.94897266780694 40.6450648344912),POINT (-73.94897266752352 40.64506483822022),14.102,84949,38.477,85351,48.086,FPC-432,53.71,83630,48.369,87247,50.022,81199,68.925,85251,73.912,FPC-605,52.295,FPC-482,56.949,FPC-624,75.451,83916,73.446,85357
36047082800,Brooklyn,BK1701,-73.94960524798364,40.640989361789885,POINT (-73.94960525005253 40.640989341898184),POINT (-73.94960524798364 40.64098936178988),17.364,84949,36.292,85351,49.797,FPC-432,50.915,83630,52.03,87247,53.683,81199,66.975,85251,74.678,FPC-605,55.956,FPC-482,60.61,FPC-624,79.112,83916,77.107,85357
36047083000,Brooklyn,BK1702,-73.94550258783529,40.64088718490371,POINT (-73.94550258429439 40.64088716747613),POINT (-73.94550258783529 40.64088718490371),12.237,84949,41.095,85351,48.807,FPC-432,48.536,83630,53.232,87247,54.885,81199,69.133,85251,78.775,FPC-605,57.158,FPC-482,61.812,FPC-624,79.917,83916,78.309,85357
36047083200,Brooklyn,BK1702,-73.9416241516593,40.64152391134861,POINT (-73.9416241386061 40.64152389097817),POINT (-73.9416241516593 40.64152391134861),17.733,84949,44.579,85351,47.261,FPC-432,46.99,83630,55.355,87247,57.008,81199,67.587,85251,80.898,FPC-605,59.281,FPC-482,63.935,FPC-624,82.437,83916,80.432,85357
36047083400,Brooklyn,BK1702,-73.93847493525126,40.641549355357974,POINT (-73.93847492947262 40.64154933259643),POINT (-73.93847493525126 40.64154935535797),19.653,84949,44.593,85351,46.349,FPC-432,46.078,83630,56.938,87247,58.591,81199,66.675,85251,82.481,FPC-605,60.864,FPC-482,65.518,FPC-624,84.02,83916,82.015,85357
36047083600,Brooklyn,BK1702,-73.93512749954199,40.63710287863867,POINT (-73.93512749635217 40.63710286128528),POINT (-73.93512749954199 40.63710287863867),27.444,84949,49.559,85351,52.272,FPC-432,51.775,83630,63.182,87247,71.641,85251,64.835,81199,88.725,FPC-605,67.108,FPC-482,71.762,FPC-624,82.158,83916,88.259,85357
36047083800,Brooklyn,BK1702,-73.9351352415552,40.6417561241288,POINT (-73.9351352368833 40.6417561036224),POINT (-73.9351352415552 40.6417561241288),21.078,84949,43.288,85351,45.044,FPC-432,44.773,83630,58.363,87247,65.37,85251,60.016,81199,83.172,FPC-605,62.289,FPC-482,66.943,FPC-624,85.445,83916,83.44,85357
36047084000,Brooklyn,BK1702,-73.93129227547797,40.6419943197541,POINT (-73.93129227087726 40.641994299331316),POINT (-73.93129227547797 40.6419943197541),19.854,84949,40.644,85351,43.934,FPC-432,43.663,83630,62.726,85251,59.396,87247,60.346,81199,82.021,FPC-605,63.322,FPC-482,67.273,FPC-624,85.775,83916,84.473,85357
36047084600,Brooklyn,BK1702,-73.9274702503555,40.6422799403045,POINT (-73.92747024885257 40.642279920012136),POINT (-73.9274702503555 40.6422799403045),19.479,84949,41.501,FPC-432,40.269,85351,40.758,83630,62.351,85251,59.936,87247,59.971,81199,79.157,FPC-605,65.135,FPC-482,66.898,FPC-624,85.4,83916,86.286,85357
36047084800,Brooklyn,BK1703,-73.92786091244861,40.64642691161194,POINT (-73.92786091041383 40.64642690038162),POINT (-73.92786091244861 40.64642691161194),19.063,84949,41.211,85351,41.935,FPC-432,40.915,83630,63.293,85251,60.878,87247,60.913,81199,79.314,FPC-605,68.821,FPC-482,67.84,FPC-624,86.342,83916,89.972,85357
36047085000,Brooklyn,BK1703,-73.93231599572826,40.645743368614475,POINT (-73.9323160317867 40.64574336506006),POINT (-73.93231599572826 40.64574336861448),20.175,84949,42.578,85351,47.199,FPC-432,46.179,83630,62.245,87247,64.66,85251,62.28,81199,83.955,FPC-605,69.394,FPC-482,69.207,FPC-624,87.709,83916,90.545,85357
36047085200,Brooklyn,BK1771,-73.93825307483506,40.646980624278406,POINT (-73.93825306121684 40.6469806417397),POINT (-73.93825307483506 40.64698062427841),12.911,84949,45.307,85351,49.347,FPC-432,50.968,83630,59.886,87247,61.539,81199,67.389,85251,84.247,FPC-605,63.812,FPC-482,68.466,FPC-624,83.774,83916,84.963,85357
36047085400,Brooklyn,BK1702,-73.94254939351141,40.64467251739175,POINT (-73.9425493809277 40.644672531814834),POINT (-73.94254939351141 40.64467251739175),13.628,84949,45.408,85351,52.753,FPC-432,52.482,83630,56.24,87247,57.893,81199,73.079,85251,81.783,FPC-605,60.166,FPC-482,64.82,FPC-624,83.321,83916,81.317,85357
36047085600,Brooklyn,BK1701,-73.94483487853005,40.64862374704071,POINT (-73.9448348875299 40.64862371523472),POINT (-73.94483487853005 40.64862374704071),7.793,84949,40.459,85351,50.41,FPC-432,52.031,83630,54.484,87247,56.137,81199,68.452,85251,78.845,FPC-605,58.41,FPC-482,63.064,FPC-624,78.372,83916,79.561,85357
36047085800,Brooklyn,BK1703,-73.93900437671286,40.650161254345264,POINT (-73.93900436779288 40.650161263985055),POINT (-73.93900437671286 40.65016125434526),9.241,84949,41.838,85351,45.878,FPC-432,47.499,83630,56.395,87247,58.048,81199,63.92,85251,80.756,FPC-605,60.321,FPC-482,64.975,FPC-624,80.283,83916,81.472,85357
36047086000,Brooklyn,BK1703,-73.93292766873465,40.64999172295546,POINT (-73.93292766066739 40.64999172243105),POINT (-73.93292766873465 40.64999172295546),14.359,84949,38.878,85351,43.103,FPC-432,44.724,83630,58.545,87247,60.96,85251,58.58,81199,80.255,FPC-605,64.117,FPC-482,65.507,FPC-624,84.009,83916,85.268,85357
36047086200,Brooklyn,BK1703,-73.92822570486156,40.650216302777494,POINT (-73.92822570457022 40.65021629060529),POINT (-73.92822570486156 40.65021630277749),15.711,84949,37.876,85351,40.822,FPC-432,40.965,83630,59.958,85251,57.543,87247,57.578,81199,79.253,FPC-605,65.469,FPC-482,64.505,FPC-624,83.007,83916,86.62,85357
36047086400,Brooklyn,BK1703,-73.92385009808102,40.65434006367149,POINT (-73.92385007589147 40.654340050458984),POINT (-73.92385009808102 40.65434006367149),17.248,84949,37.881,FPC-432,38.906,85351,36.198,83630,59.946,85251,58.573,87247,74.597,FPC-605,57.688,81199,64.615,FPC-624,67.006,FPC-482,83.117,83916,88.132,85357
36047086600,Brooklyn,BK1703,-73.92676207469316,40.656374787859825,POINT (-73.9267620705322 40.6563747276241),POINT (-73.92676207469316 40.65637478785982),21.764,84949,37.122,85351,40.941,FPC-432,40.56,83630,59.204,85251,56.789,87247,56.312,81199,78.499,FPC-605,66.568,FPC-482,63.239,FPC-624,81.741,83916,86.348,85357
36047086800,Brooklyn,BK1703,-73.92973086862774,40.654312730707424,POINT (-73.92973086686538 40.654312709268424),POINT (-73.92973086862774 40.65431273070742),15.118,84949,36.133,85351,41.037,FPC-432,42.218,83630,55.8,87247,58.215,85251,55.835,81199,77.51,FPC-605,64.876,FPC-482,62.762,FPC-624,81.264,83916,85.359,85357
36047087000,Brooklyn,BK1703,-73.93340383445772,40.654180168070226,POINT (-73.93340382200176 40.654180146455175),POINT (-73.93340383445772 40.65418016807023),10.964,84949,38.28,85351,43.184,FPC-432,44.365,83630,57.947,87247,57.982,81199,60.362,85251,79.657,FPC-605,64.779,FPC-482,64.909,FPC-624,83.411,83916,85.93,85357
36047087200,Brooklyn,BK1703,-73.9366490382308,40.65367390918464,POINT (-73.93664902467995 40.653673886438675),POINT (-73.9366490382308 40.65367390918464),7.53,84949,41.729,85351,46.015,FPC-432,47.636,83630,58.187,87247,59.84,81199,63.811,85251,81.368,FPC-605,62.113,FPC-482,66.767,FPC-624,82.075,83916,83.264,85357
36047087401,Brooklyn,BK0902,-73.9384586834329,40.66047429756179,POINT (-73.93845867804019 40.66047427173027),POINT (-73.9384586834329 40.66047429756179),11.598,84949,36.703,85351,42.788,83630,41.607,FPC-432,54.674,87247,52.27,81199,58.785,85251,77.005,FPC-605,62.371,FPC-482,59.197,FPC-624,77.699,83916,83.522,85357
36047087600,Brooklyn,BK0902,-73.93570571690951,40.66064763197849,POINT (-73.93570571084767 40.66064760361123),POINT (-73.93570571690951 40.66064763197849),15.086,84949,37.309,85351,43.394,83630,42.213,FPC-432,55.022,87247,52.618,81199,59.391,85251,77.353,FPC-605,62.874,FPC-482,59.545,FPC-624,78.047,83916,84.025,85357
36047087800,Brooklyn,BK1703,-73.93103388384482,40.658846549923524,POINT (-73.93103385933735 40.65884654567692),POINT (-73.93103388384482 40.65884654992352),16.8,84949,31.05,85351,35.954,FPC-432,37.135,83630,50.717,87247,50.752,81199,53.132,85251,72.427,FPC-605,61.008,FPC-482,57.679,FPC-624,76.181,83916,80.276,85357
36047088001,Brooklyn,BK0902,-73.932936730378,40.66198101743061,POINT (-73.93293672946321 40.661981011773385),POINT (-73.932936730378 40.66198101743061),18.576,84949,32.771,85351,38.856,83630,37.675,FPC-432,52.438,87247,50.856,81199,54.853,85251,74.148,FPC-605,61.112,FPC-482,57.783,FPC-624,76.285,83916,81.997,85357
36047088002,Brooklyn,BK1703,-73.92948374068484,40.66114648548209,POINT (-73.92948370674901 40.66114647372591),POINT (-73.92948374068484 40.66114648548209),19.648,84949,32.241,85351,37.145,FPC-432,38.326,83630,51.908,87247,51.023,81199,54.323,85251,73.618,FPC-605,61.279,FPC-482,57.95,FPC-624,81.467,85357,76.452,83916
36047088200,Brooklyn,BK1704,-73.92598148365819,40.660493952512546,POINT (-73.92598133603326 40.660493892068374),POINT (-73.92598148365819 40.66049395251255),22.908,84949,35.501,85351,38.323,FPC-432,38.18,83630,57.583,85251,55.168,87247,54.283,81199,76.579,FPC-605,64.041,FPC-482,61.21,FPC-624,84.727,85357,79.712,83916
36047088400,Brooklyn,BK1704,-73.92455040714725,40.662228255717956,POINT (-73.92455034674276 40.662228236642235),POINT (-73.92455040714725 40.66222825571796),25.184,84949,37.777,85351,36.047,FPC-432,35.904,83630,57.315,85251,57.444,87247,74.303,FPC-605,56.559,81199,63.486,FPC-624,61.765,FPC-482,82.916,85357,81.988,83916
36047088600,Brooklyn,BK1704,-73.92067683501155,40.657486726224654,POINT (-73.92067683824516 40.65748670515955),POINT (-73.92067683501155 40.65748672622465),21.685,84949,32.952,FPC-432,36.753,85351,29.253,83630,53.078,85251,67.652,FPC-605,57.744,87247,58.87,81199,65.797,FPC-624,61.67,FPC-482,82.821,85357,84.299,83916
36047088800,Brooklyn,BK1704,-73.91808844747477,40.653939817225634,POINT (-73.91808843959906 40.65393981293608),POINT (-73.91808844747477 40.65393981722563),18.257,84949,31.787,FPC-432,33.408,83630,41.259,85351,53.852,85251,71.647,FPC-605,55.831,87247,60.022,81199,66.968,FPC-624,67.613,FPC-482,88.764,85357,85.47,83916
36047089000,Brooklyn,BK1704,-73.9154948209772,40.65698956374101,POINT (-73.91549469286697 40.65698953301011),POINT (-73.9154948209772 40.65698956374101),20.072,84949,30.254,FPC-432,31.875,83630,41.629,85351,52.319,85251,70.114,FPC-605,54.298,87247,58.489,81199,67.084,FPC-624,64.387,FPC-482,85.538,85357,87.139,83916
36047089200,Brooklyn,BK1704,-73.92192191430918,40.663280760159424,POINT (-73.92192184945931 40.663280749099336),POINT (-73.92192191430918 40.66328076015942),26.723,84949,34.701,85351,32.432,FPC-432,32.289,83630,53.7,85251,70.688,FPC-605,54.224,87247,55.365,81199,62.292,FPC-624,58.15,FPC-482,79.301,85357,80.794,83916
36047089400,Brooklyn,BK1602,-73.9164852187439,40.66150405803837,POINT (-73.91648517912537 40.66150402694361),POINT (-73.9164852187439 40.66150405803837),26.082,84949,26.949,FPC-432,28.145,83630,35.645,85351,51.466,85251,66.544,FPC-605,52.99,81199,51.741,87247,59.917,FPC-624,55.667,FPC-482,76.818,85357,78.419,83916
36047089600,Brooklyn,BK1602,-73.91240944071043,40.658004956715324,POINT (-73.91240943017306 40.658004938520754),POINT (-73.91240944071043 40.65800495671532),21.548,84949,31.076,FPC-432,32.697,83630,41.554,85351,53.141,85251,70.936,FPC-605,59.311,81199,55.12,87247,67.906,FPC-624,64.366,FPC-482,85.517,85357,87.118,83916
36047089800,Brooklyn,BK1602,-73.91370795859306,40.6627863438,POINT (-73.91370794294079 40.662786326069096),POINT (-73.91370795859306 40.6627863438),27.756,84949,29.093,FPC-432,28.027,83630,35.527,85351,51.685,85251,66.426,FPC-605,57.644,81199,56.997,87247,64.571,FPC-624,60.923,FPC-482,82.074,85357,83.073,83916
36047090000,Brooklyn,BK1602,-73.91981431584604,40.666242120096854,POINT (-73.91981432706781 40.66624211489383),POINT (-73.91981431584604 40.66624212009685),27.441,84949,31.972,FPC-432,34.151,85351,26.651,83630,50.476,85251,65.05,FPC-605,53.682,81199,54.712,87247,60.609,FPC-624,58.638,FPC-482,79.789,85357,79.111,83916
36047090200,Brooklyn,BK1602,-73.91500761530557,40.66755319175237,POINT (-73.91500760432935 40.66755316321996),POINT (-73.91500761530557 40.66755319175237),29.043,84949,28.769,FPC-432,25.366,83630,32.866,85351,47.007,85251,63.765,FPC-605,53.544,81199,55.256,87247,60.471,FPC-624,63.471,FPC-482,84.622,85357,78.973,83916
36047090600,Brooklyn,BK1602,-73.90885969066481,40.670130254828045,POINT (-73.90885968042576 40.67013022332769),POINT (-73.90885969066481 40.67013025482805),24.252,FPC-432,22.938,83630,31.259,84949,34.809,85351,43.099,85251,61.337,FPC-605,52.878,81199,51.089,87247,59.805,FPC-624,63.134,FPC-482,84.285,85357,78.307,83916
36047090800,Brooklyn,BK1602,-73.90477135911131,40.67132700589549,POINT (-73.90477134608477 40.671326960216916),POINT (-73.90477135911131 40.67132700589549),21.943,FPC-432,25.217,83630,37.213,84949,33.976,85351,40.135,85251,63.456,FPC-605,51.831,81199,47.64,87247,60.426,FPC-624,63.669,FPC-482,84.514,85357,83.496,83916
36047091000,Brooklyn,BK1602,-73.90340790104108,40.66575259279363,POINT (-73.90340789459583 40.665752574945316),POINT (-73.90340790104108 40.66575259279363),17.627,FPC-432,26.159,83630,37.792,84949,36.305,85351,46.603,85251,64.398,FPC-605,52.773,81199,48.582,87247,61.368,FPC-624,62.11,FPC-482,83.261,85357,84.862,83916
36047091200,Brooklyn,BK1602,-73.90763462337141,40.66512917634481,POINT (-73.90763461483752 40.66512915562),POINT (-73.90763462337141 40.66512917634481),22.473,FPC-432,26.584,83630,33.733,84949,38.455,85351,49.031,85251,64.983,FPC-605,57.619,81199,53.428,87247,66.214,FPC-624,62.55,FPC-482,83.701,85357,85.17,83916
36047091600,Brooklyn,BK1602,-73.9091012463524,40.659103915987096,POINT (-73.90910121949634 40.65910387780792),POINT (-73.90910124635241 40.6591039159871),30.91,FPC-432,26.781,84949,29.897,83630,41.768,85351,52.344,85251,68.296,FPC-605,59.157,81199,54.966,87247,67.322,FPC-624,63.072,FPC-482,84.223,85357,85.824,83916
36047091800,Brooklyn,BK1602,-73.90458558378953,40.66165261252456,POINT (-73.90458558962746 40.66165261988558),POINT (-73.90458558378953 40.66165261252456),23.867,FPC-432,28.56,83630,31.968,84949,38.706,85351,49.004,85251,66.799,FPC-605,55.174,81199,50.983,87247,63.769,FPC-624,63.383,FPC-482,84.534,85357,86.135,83916
36047092000,Brooklyn,BK1602,-73.90298515687982,40.65856460130889,POINT (-73.9029851687938 40.65856460888841),POINT (-73.90298515687982 40.65856460130889),25.005,FPC-432,27.256,84949,26.626,83630,36.772,85351,47.07,85251,64.865,FPC-605,53.24,81199,49.049,87247,61.835,FPC-624,65.078,FPC-482,86.229,85357,89.969,83916
36047092200,Brooklyn,BK1602,-73.90634888061065,40.655239954622076,POINT (-73.90634893895927 40.65523996286467),POINT (-73.90634888061065 40.65523995462208),27.846,FPC-432,25.573,84949,29.467,83630,39.613,85351,49.911,85251,67.706,FPC-605,56.081,81199,51.89,87247,64.676,FPC-624,64.531,FPC-482,85.682,85357,87.283,83916
36047092400,Brooklyn,BK1602,-73.91147960911458,40.66693309700012,POINT (-73.9114795593429 40.66693299823697),POINT (-73.91147960911458 40.66693309700012),24.402,FPC-432,32.833,84949,24.112,83630,35.983,85351,46.147,85251,62.511,FPC-605,55.703,81199,54.16,87247,62.63,FPC-624,63.484,FPC-482,84.635,85357,81.132,83916
36047092800,Brooklyn,BK1704,-73.91177422447245,40.65247880254278,POINT (-73.9117742176915 40.652478798579004),POINT (-73.91177422447245 40.65247880254278),24.73,84949,34.649,FPC-432,36.27,83630,46.416,85351,56.714,85251,74.509,FPC-605,58.693,87247,62.884,81199,71.479,FPC-624,71.823,FPC-482,92.974,85357,91.249,83916
36047093000,Brooklyn,BK1704,-73.91540726633221,40.64992922019115,POINT (-73.91540727785579 40.649929201595704),POINT (-73.91540726633221 40.64992922019115),21.484,84949,35.997,FPC-432,37.618,83630,42.133,85351,58.062,85251,75.857,FPC-605,60.041,87247,60.915,81199,67.842,FPC-624,71.171,FPC-482,91.359,85357,86.344,83916
36047093200,Brooklyn,BK1702,-73.9295091108417,40.63756824154913,POINT (-73.9295091223679 40.63756823120017),POINT (-73.92950911084171 40.63756824154913),22.688,84949,46.893,FPC-432,43.478,85351,45.835,83630,65.56,85251,63.145,87247,63.18,81199,84.234,FPC-605,69.778,FPC-482,70.107,FPC-624,86.164,83916,90.929,85357
36047093400,Brooklyn,BK1704,-73.9190147683912,40.64892435718932,POINT (-73.91901475787124 40.648924308937495),POINT (-73.91901476839119 40.64892435718932),21.465,84949,35.978,FPC-432,43.4,85351,37.599,83630,58.043,85251,75.838,FPC-605,60.022,87247,62.182,81199,69.109,FPC-624,70.031,FPC-482,87.611,83916,91.182,85357
36047093600,Brooklyn,BK1703,-73.92158351721848,40.64879651679863,POINT (-73.92158350148715 40.648796453254064),POINT (-73.92158351721848 40.64879651679863),21.666,84949,39.461,FPC-432,43.661,85351,39.736,83630,61.526,85251,78.135,FPC-605,63.328,87247,62.443,81199,69.37,FPC-624,71.424,FPC-482,87.872,83916,92.575,85357
36047093800,Brooklyn,BK1703,-73.92455791097284,40.65044724317321,POINT (-73.92455790448565 40.65044722868059),POINT (-73.92455791097284 40.65044724317321),18.359,84949,38.806,FPC-432,41.471,85351,36.85,83630,60.675,85251,61.138,87247,75.249,FPC-605,61.173,81199,68.117,FPC-482,68.1,FPC-624,86.602,83916,89.268,85357
36047094401,Brooklyn,BK1801,-73.92299164329833,40.63869994844771,POINT (-73.92299166985644 40.63869991769361),POINT (-73.92299164329833 40.63869994844771),27.775,84949,47.226,FPC-432,50.887,85351,44.769,83630,68.594,85251,70.554,87247,83.168,FPC-605,70.1,81199,75.089,FPC-482,77.027,FPC-624,90.976,83916,96.24,85357
36047094402,Brooklyn,BK1801,-73.92078078021616,40.635082736412976,POINT (-73.92078079173696 40.63508272741584),POINT (-73.92078078021616 40.63508273641298),28.245,84949,42.421,FPC-432,49.035,85351,45.831,83630,66.275,85251,84.07,FPC-605,67.798,87247,68.737,81199,75.664,FPC-624,71.724,FPC-482,86.774,83916,92.875,85357
36047094600,Brooklyn,BK1703,-73.92325556267201,40.64454443303799,POINT (-73.92325552028022 40.64454438823505),POINT (-73.92325556267201 40.64454443303799),22.835,84949,40.458,FPC-432,45.947,85351,39.829,83630,62.523,85251,64.502,87247,78.228,FPC-605,65.199,81199,69.356,FPC-482,72.126,FPC-624,90.628,83916,90.507,85357
36047095000,Brooklyn,BK1803,-73.91714647780499,40.63624597605223,POINT (-73.91714645604958 40.636245937104576),POINT (-73.91714647780499 40.63624597605223),28.512,84949,41.129,FPC-432,44.539,83630,49.302,85351,64.983,85251,82.778,FPC-605,66.962,87247,68.866,81199,75.793,FPC-624,71.991,FPC-482,87.041,83916,93.142,85357
36047095600,Brooklyn,BK1803,-73.91091771597475,40.63557471033556,POINT (-73.91091782679925 40.63557469814934),POINT (-73.91091771597475 40.63557471033556),32.043,84949,37.295,FPC-432,40.66,83630,50.806,85351,61.104,85251,78.899,FPC-605,63.083,87247,67.274,81199,75.869,FPC-624,75.522,FPC-482,90.572,83916,96.673,85357
36047095800,Brooklyn,BK1803,-73.9116874567731,40.64082385673679,POINT (-73.91168739879454 40.64082383831568),POINT (-73.91168745677309 40.64082385673679),28.648,84949,38.898,FPC-432,41.113,83630,49.125,85351,61.557,85251,79.352,FPC-605,63.536,87247,67.727,81199,74.834,FPC-624,78.163,FPC-482,93.336,83916,98.351,85357
36047096200,Brooklyn,BK1803,-73.91050910807263,40.64502229859975,POINT (-73.91050910110447 40.64502228709687),POINT (-73.91050910807263 40.64502229859975),23.691,84949,35.818,FPC-432,38.78,83630,44.168,85351,59.224,85251,77.019,FPC-605,61.203,87247,62.95,81199,69.877,FPC-624,73.206,FPC-482,93.394,85357,88.379,83916
36047096400,Brooklyn,BK1803,-73.90726862817431,40.64195003586576,POINT (-73.90726862441984 40.64195002948476),POINT (-73.90726862817431 40.64195003586576),25.01,84949,34.408,FPC-432,37.057,83630,45.487,85351,57.501,85251,75.296,FPC-605,59.48,87247,63.671,81199,71.196,FPC-624,74.525,FPC-482,94.713,85357,89.698,83916
36047096600,Brooklyn,BK1803,-73.90314184559077,40.64064006404753,POINT (-73.90314190977195 40.64064005728464),POINT (-73.90314184559077 40.64064006404753),33.733,FPC-432,30.016,84949,36.918,83630,47.064,85351,57.362,85251,75.157,FPC-605,63.532,81199,59.341,87247,72.127,FPC-624,75.37,FPC-482,96.521,85357,94.704,83916
36047096800,Brooklyn,BK1803,-73.90387688823624,40.64414200944826,POINT (-73.90387687847118 40.64414200263221),POINT (-73.90387688823624 40.64414200944826),30.518,FPC-432,30.121,84949,31.711,83630,41.857,85351,52.155,85251,69.95,FPC-605,58.325,81199,54.134,87247,66.92,FPC-624,70.163,FPC-482,91.314,85357,94.809,83916
36047097000,Brooklyn,BK1803,-73.9073529761869,40.64726000074471,POINT (-73.90735296083628 40.6472599937675),POINT (-73.9073529761869 40.64726000074471),28.452,84949,34.253,FPC-432,33.989,83630,44.135,85351,54.433,85251,72.228,FPC-605,60.603,81199,56.412,87247,69.198,FPC-624,70.361,FPC-482,91.512,85357,93.113,83916
36047097400,Brooklyn,BK1803,-73.89976941140095,40.646979423550725,POINT (-73.89976943839027 40.646979405509754),POINT (-73.89976941140095 40.64697942355073),25.697,FPC-432,32.588,84949,29.845,83630,39.991,85351,50.289,85251,68.084,FPC-605,56.459,81199,52.268,87247,65.054,FPC-624,68.297,FPC-482,89.448,85357,93.787,83916
36047098200,Brooklyn,BK1803,-73.89437163613673,40.65099764784685,POINT (-73.89437165594987 40.65099760511612),POINT (-73.89437163613673 40.65099764784685),26.085,FPC-432,35.625,84949,30.739,83630,40.885,85351,51.183,85251,68.978,FPC-605,57.353,81199,53.162,87247,65.948,FPC-624,69.191,FPC-482,90.342,85357,94.681,83916
36047098400,Brooklyn,BK1803,-73.89179025261683,40.646577575305315,POINT (-73.8917902320057 40.64657756991435),POINT (-73.89179025261683 40.64657757530532),32.477,FPC-432,39.202,84949,37.088,83630,47.234,85351,57.532,85251,75.327,FPC-605,63.702,81199,59.511,87247,72.297,FPC-624,75.54,FPC-482,96.691,85357,101.03,83916
36047098600,Brooklyn,BK1803,-73.89431972780135,40.64493594555059,POINT (-73.89431971149618 40.6449359371097),POINT (-73.89431972780135 40.64493594555059),32.721,FPC-432,36.753,84949,34.163,83630,44.309,85351,54.607,85251,72.402,FPC-605,60.777,81199,56.586,87247,69.372,FPC-624,72.615,FPC-482,93.766,85357,98.105,83916
36047098800,Brooklyn,BK1803,-73.89731493491422,40.64300201526692,POINT (-73.89731491953835 40.643002006857046),POINT (-73.89731493491422 40.64300201526692),33.121,FPC-432,33.486,84949,36.198,83630,46.344,85351,56.642,85251,74.437,FPC-605,62.812,81199,58.621,87247,71.407,FPC-624,74.65,FPC-482,95.801,85357,98.174,83916
36047099000,Brooklyn,BK1803,-73.89856214711723,40.639370439781416,POINT (-73.8985621298211 40.639370432918696),POINT (-73.89856214711723 40.63937043978142),34.211,FPC-432,32.45,84949,37.288,83630,47.434,85351,57.732,85251,75.527,FPC-605,63.902,81199,59.711,87247,72.497,FPC-624,75.74,FPC-482,96.891,85357,97.138,83916
36047099200,Brooklyn,BK1803,-73.90128445573707,40.637403440716405,POINT (-73.90128443618076 40.63740342971744),POINT (-73.90128445573707 40.6374034407164),36.637,FPC-432,28.336,84949,40.047,83630,48.813,85351,60.491,85251,78.286,FPC-605,62.47,87247,66.661,81199,74.522,FPC-624,77.851,FPC-482,98.039,85357,93.024,83916
36047099400,Brooklyn,BK1803,-73.90439906727052,40.63575959125785,POINT (-73.90439905678888 40.63575958016079),POINT (-73.90439906727052 40.63575959125785),30.621,84949,38.922,FPC-432,42.332,83630,51.098,85351,62.776,85251,80.571,FPC-605,64.755,87247,68.946,81199,76.807,FPC-624,80.136,FPC-482,95.309,83916,100.324,85357
36047100400,Brooklyn,BK1803,-73.90380004148777,40.630649498454815,POINT (-73.90380001994598 40.63064949692407),POINT (-73.90380004148777 40.63064949845482),36.487,84949,41.774,FPC-432,46.895,83630,56.964,85351,67.339,85251,85.134,FPC-605,69.318,87247,73.509,81199,82.104,FPC-624,85.347,FPC-482,101.175,83916,106.19,85357
36047100600,Brooklyn,BK1803,-73.90088957099822,40.632253081405246,POINT (-73.90088954941962 40.63225307600678),POINT (-73.90088957099822 40.63225308140525),40.723,FPC-432,32.422,84949,44.133,83630,52.899,85351,64.577,85251,82.372,FPC-605,66.556,87247,70.747,81199,78.608,FPC-624,81.937,FPC-482,97.11,83916,102.125,85357
36047100800,Brooklyn,BK1803,-73.89806660219986,40.634133015883016,POINT (-73.8980665825429 40.63413300919276),POINT (-73.89806660219986 40.63413301588302),38.156,FPC-432,29.855,84949,41.566,83630,50.332,85351,62.01,85251,79.805,FPC-605,68.18,81199,63.989,87247,76.041,FPC-624,79.37,FPC-482,99.558,85357,94.543,83916
