GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9,tt_10,fp_10,tt_11,fp_11,tt_12,fp_12,tt_13,fp_13,tt_14,fp_14,tt_15,fp_15,tt_16,fp_16,tt_17,fp_17,tt_18,fp_18,tt_19,fp_19,tt_20,fp_20,tt_21,fp_21,tt_22,fp_22,tt_23,fp_23,tt_24,fp_24,tt_25,fp_25,tt_26,fp_26,tt_27,fp_27,tt_28,fp_28,tt_29,fp_29,tt_30,fp_30,tt_31,fp_31,tt_32,fp_32,tt_33,fp_33,tt_34,fp_34,tt_35,fp_35,tt_36,fp_36,tt_37,fp_37,tt_38,fp_38,tt_39,fp_39,tt_40,fp_40,tt_41,fp_41,tt_42,fp_42,tt_43,fp_43,tt_44,fp_44,tt_45,fp_45,tt_46,fp_46,tt_47,fp_47,tt_48,fp_48,tt_49,fp_49
36061003100,Manhattan,MN0102,-74.00381559584184,40.71531057200895,POINT (-74.00381569131154 40.71531053046602),POINT (-74.00381559584184 40.71531057200895),11.182,85471,14.504,82998,13.905,FPC-626,15.923,80491,13.442,85517,21.34,87318,17.235,DSNY-BRS-1058,18.154,Plentiful-1200,23.271,85434,15.294,FPC-559,18.827,80720,23.207,80813,20.078,85340,19.292,84055,24.074,80493,24.359,87247,27.432,85547,22.977,DSNY-BRS-2114,24.285,85490,21.69,80757,22.02,85544,19.923,82798,25.803,FPC-209,28.679,81501,18.24,85521,29.868,82188,19.322,81735,23.098,85368,28.871,80236,20.898,85523,26.789,87369,27.768,80419,25.026,DSNY-BRS-1461,29.509,FPC-488,27.419,Plentiful-1562,29.497,85065,35.75,84270,23.802,81199,33.947,FPC-583,35.881,85369,29.926,85548,34.624,81324,32.369,80421,35.043,85351,27.574,80413,31.952,80517,33.595,81207,35.674,82044,25.588,85530,33.89,85495
36061003200,Manhattan,MN0303,-73.98370701917263,40.72555328579269,POINT (-73.98370702842817 40.72555327845573),POINT (-73.98370701917263 40.72555328579269),5.231,80813,9.047,87318,9.805,DSNY-BRS-1058,15.348,85434,11.291,Plentiful-1200,14.564,80491,14.616,FPC-559,19.923,84055,14.955,FPC-626,15.815,DSNY-BRS-2114,17.123,85490,23.413,85544,17.952,80720,21.316,82798,24.637,87247,24.344,80493,26.372,82998,23.09,85521,24.172,81735,28.518,80757,25.926,85368,30.381,85547,27.325,85471,25.946,85523,32.174,81501,19.631,85340,30.015,87369,20.903,Plentiful-1562,23.087,80419,21.919,85065,27.623,85517,26.274,81199,30.177,DSNY-BRS-1461,30.721,FPC-209,31.189,FPC-488,40.798,84270,25.708,80421,33.915,85548,40.929,85369,29.487,FPC-583,28.98,85530,32.013,80236,32.965,81324,33.838,85351,36.01,84065,38.14,80517,37.154,84540,38.312,80522,33.139,DSNY-BRS-1459,41.365,85483
36061003300,Manhattan,MN0102,-74.00614634416432,40.71886214043471,POINT (-74.00614634471161 40.718862096530124),POINT (-74.00614634416432 40.71886214043471),7.019,82998,9.025,85471,19.083,80491,10.357,85517,19.656,FPC-626,20.117,DSNY-BRS-1058,20.358,87318,22.319,Plentiful-1200,11.655,80720,19.37,FPC-559,27.108,85434,26.333,80813,17.845,80493,19.337,87247,21.337,84055,20.125,85547,18.444,85340,16.018,80757,27.51,DSNY-BRS-2114,23.159,81501,28.818,85490,25.146,85544,23.049,82798,18.733,85521,19.769,81735,16.444,85523,20.868,85368,33.548,82188,21.0,87369,26.376,FPC-209,29.833,80236,17.277,DSNY-BRS-1461,31.812,84270,31.605,80419,26.929,81199,31.256,Plentiful-1562,27.875,FPC-488,30.876,85369,33.334,85065,22.202,85548,32.313,FPC-583,25.24,80517,34.778,80421,34.651,81324,30.713,85530,35.524,85351,23.091,DSNY-BRS-1459,31.254,80413,34.252,84065,31.962,81207
36061003400,Manhattan,MN0303,-73.98145767697616,40.72900590859083,POINT (-73.98145767533329 40.729005907658376),POINT (-73.98145767697616 40.72900590859083),6.063,80813,11.29,DSNY-BRS-2114,12.531,DSNY-BRS-1058,12.598,85490,11.773,87318,18.074,85434,16.296,84055,9.503,FPC-559,17.29,80491,14.017,Plentiful-1200,19.481,85544,17.384,82798,19.89,87247,17.681,FPC-626,12.839,80720,19.605,80493,18.175,85521,19.257,81735,23.405,80757,21.653,85368,24.428,82998,25.268,85547,20.833,85523,27.061,81501,24.902,87369,22.342,81199,25.813,85471,25.064,DSNY-BRS-1461,22.197,Plentiful-1562,25.813,80419,19.924,85065,22.357,85340,25.417,85517,35.685,84270,28.802,85548,25.048,85530,35.816,85369,20.595,80421,33.447,FPC-209,31.858,84065,27.198,FPC-488,33.027,80517,29.636,FPC-583,28.974,81324,32.041,84540,33.223,80522,29.847,85351,34.739,80236,28.026,DSNY-BRS-1459,36.252,85483
36061003601,Manhattan,MN0302,-73.9911271645957,40.72231932780311,POINT (-73.99112716050642 40.72231932551375),POINT (-73.9911271645957 40.72231932780311),3.484,87318,3.788,DSNY-BRS-1058,3.034,80491,11.919,Plentiful-1200,10.931,FPC-626,13.78,85434,15.841,80813,16.573,FPC-559,20.113,82998,17.207,80720,19.34,84055,15.139,DSNY-BRS-2114,16.447,85490,22.225,85471,18.378,87247,18.085,80493,22.068,85544,19.971,82798,23.015,80757,22.523,85517,16.831,85521,25.368,85547,17.913,81735,16.006,85340,19.667,85368,27.161,81501,22.763,85523,25.002,87369,26.759,FPC-209,21.288,80419,19.104,Plentiful-1562,25.983,DSNY-BRS-1461,20.12,85065,24.929,81199,28.388,80236,27.827,FPC-488,37.358,84270,27.83,85548,36.548,85369,24.564,80421,37.705,82188,27.688,FPC-583,31.166,81324,32.039,85351,27.635,85530,32.661,80517,34.665,84065,31.409,DSNY-BRS-1459,33.593,81207,35.091,84540
36061003602,Manhattan,MN0303,-73.99020046176119,40.724560375260566,POINT (-73.99020044930231 40.7245603764933),POINT (-73.99020046176119 40.72456037526057),1.553,DSNY-BRS-1058,5.65,87318,6.317,80491,13.351,Plentiful-1200,13.37,FPC-559,14.509,80813,11.799,FPC-626,15.196,85434,20.549,82998,17.643,80720,16.137,84055,12.425,DSNY-BRS-2114,13.733,85490,18.814,87247,18.521,80493,18.865,85544,16.768,82798,24.688,85471,23.451,80757,17.267,85521,18.349,81735,25.804,85547,20.103,85368,26.025,85517,27.597,81501,23.199,85523,16.442,85340,25.438,87369,26.419,DSNY-BRS-1461,21.726,81199,22.746,80419,20.562,Plentiful-1562,27.532,FPC-209,21.578,85065,37.794,84270,27.89,85548,28.263,FPC-488,36.608,85369,28.824,80236,26.022,80421,24.432,85530,29.146,FPC-583,38.141,82188,32.721,80517,32.624,81324,33.497,85351,31.462,84065,31.845,DSNY-BRS-1459,32.936,84540,33.764,80522
36061003700,Manhattan,MN0201,-74.0074867941145,40.726278564944955,POINT (-74.0074867844917 40.726278558965056),POINT (-74.0074867941145 40.72627856494496),4.267,82998,16.445,85471,12.398,80720,18.316,80491,18.912,DSNY-BRS-1058,16.992,FPC-559,20.275,87318,16.615,85517,24.228,FPC-626,24.295,Plentiful-1200,18.588,80493,20.868,85547,19.901,87247,22.08,84055,27.343,85434,26.836,80813,16.761,80757,23.428,81501,18.725,85521,19.807,81735,26.97,85544,24.873,82798,25.34,DSNY-BRS-2114,26.648,85490,17.187,85523,21.561,85368,21.269,87369,21.437,85340,18.02,DSNY-BRS-1461,32.555,84270,31.619,85369,38.569,82188,29.369,FPC-209,26.921,81199,22.945,85548,33.819,80236,33.581,80419,25.983,80517,33.206,Plentiful-1562,31.44,85065,23.834,DSNY-BRS-1459,32.537,85530,30.868,FPC-488,35.18,84065,35.306,FPC-583,32.111,80421,35.363,84540,37.644,81324,36.545,80522,27.076,80846
36061003900,Manhattan,MN0102,-74.0107807590449,40.72079553570638,POINT (-74.0107807731053 40.72079547237539),POINT (-74.01078075904491 40.72079553570638),6.159,85471,10.008,82998,15.385,85517,22.956,80491,24.184,FPC-626,23.672,DSNY-BRS-1058,16.683,80720,23.913,87318,26.549,Plentiful-1200,23.881,FPC-559,31.338,85434,22.873,80493,25.153,85547,30.563,80813,24.161,87247,26.365,84055,21.046,80757,26.714,81501,21.999,85340,22.288,85521,29.376,85544,30.935,DSNY-BRS-2114,23.37,81735,27.279,82798,32.243,85490,21.472,85523,25.124,85368,24.555,87369,38.623,82188,29.931,FPC-209,22.305,DSNY-BRS-1461,34.381,80236,36.84,84270,35.904,85369,30.484,81199,27.23,85548,35.835,80419,35.486,Plentiful-1562,31.43,FPC-488,37.564,85065,30.268,80517,27.042,DSNY-BRS-1459,34.943,85530,35.868,FPC-583,39.2,80421,38.206,81324,36.329,80413,39.079,85351,38.482,84065,38.665,84540
36061004001,Manhattan,MN0303,-73.9849021192912,40.730264485255454,POINT (-73.98490213004057 40.730264478967435),POINT (-73.98490211929121 40.73026448525545),8.894,80813,10.731,FPC-559,11.25,DSNY-BRS-1058,12.66,87318,14.093,84055,9.985,DSNY-BRS-2114,11.293,85490,15.428,80491,20.892,85434,16.835,Plentiful-1200,20.037,85544,21.425,87247,17.94,82798,14.374,80720,21.14,80493,18.792,FPC-626,19.71,85521,20.792,81735,24.94,80757,25.195,82998,23.188,85368,26.803,85547,22.368,85523,28.596,81501,26.437,87369,26.558,85471,26.599,DSNY-BRS-1461,22.898,81199,26.162,85517,24.821,85340,23.732,Plentiful-1562,28.631,80419,37.22,84270,21.459,85065,30.337,85548,37.351,85369,25.604,85530,34.562,80517,30.622,84065,35.197,FPC-209,22.13,80421,28.733,FPC-488,33.483,84540,29.561,DSNY-BRS-1459,34.758,80522,31.171,FPC-583,30.509,81324,37.203,80236,31.626,80800,28.237,FPC-531
36061004002,Manhattan,MN0303,-73.98720895456378,40.73124230289812,POINT (-73.98720896594332 40.73124229637703),POINT (-73.98720895456378 40.73124230289812),7.528,FPC-559,8.571,DSNY-BRS-1058,12.71,84055,11.873,80813,9.981,87318,12.749,80491,12.214,DSNY-BRS-2114,13.522,85490,12.191,80720,19.242,87247,20.345,85434,17.205,85544,17.691,Plentiful-1200,18.957,80493,15.281,82798,16.113,FPC-626,17.527,85521,22.757,80757,18.609,81735,23.78,82998,24.62,85547,21.005,85368,20.185,85523,26.413,81501,24.254,87369,23.71,85471,24.416,DSNY-BRS-1461,20.239,81199,23.314,85517,35.037,84270,22.142,85340,28.154,85548,35.168,85369,23.557,Plentiful-1562,27.06,80419,21.284,85065,22.945,85530,32.379,80517,29.975,84065,33.014,FPC-209,27.378,DSNY-BRS-1459,21.955,80421,31.393,84540,28.558,FPC-488,32.277,80522,28.967,80800,25.578,FPC-531,34.524,80236,30.996,FPC-583,30.334,81324
36061004100,Manhattan,MN0201,-73.99669598277335,40.7191636873842,POINT (-73.99669600087324 40.71916366692359),POINT (-73.99669598277335 40.7191636873842),8.124,80491,11.053,FPC-626,13.65,87318,12.232,DSNY-BRS-1058,10.966,Plentiful-1200,14.143,82998,19.625,85434,18.765,85471,14.558,FPC-559,21.227,80813,20.116,80720,20.78,85517,17.325,84055,22.807,80493,23.1,87247,20.377,DSNY-BRS-2114,21.685,85490,22.574,85340,20.053,85544,27.106,85547,17.956,82798,22.253,80757,16.069,85521,17.151,81735,26.617,81501,18.905,85368,20.341,85523,22.949,FPC-209,26.74,87369,26.642,80236,24.671,80419,39.085,82188,22.487,Plentiful-1562,23.959,DSNY-BRS-1461,23.503,85065,30.173,FPC-488,22.914,81199,35.193,84270,34.038,85369,25.32,85548,31.071,FPC-583,27.947,80421,31.968,81324,32.387,85351,25.62,85530,30.151,80517,37.546,81207,31.366,84065,30.183,DSNY-BRS-1459,37.353,82044
36061004300,Manhattan,MN0201,-73.99546720645795,40.723324400824275,POINT (-73.99546719978427 40.723324396693656),POINT (-73.99546720645795 40.72332440082427),3.359,80491,8.304,DSNY-BRS-1058,9.595,87318,15.563,FPC-626,14.819,82998,15.628,Plentiful-1200,11.772,FPC-559,18.659,85434,16.91,80720,18.163,80813,19.064,85471,14.539,84055,17.788,80493,18.081,87247,21.027,DSNY-BRS-2114,22.335,85490,18.105,85517,17.267,85544,15.17,82798,25.071,85547,20.765,80757,14.581,85521,15.663,81735,25.129,81501,18.78,85340,17.417,85368,18.789,85523,24.705,87369,22.471,DSNY-BRS-1461,25.462,FPC-209,20.128,81199,24.914,80419,23.618,Plentiful-1562,33.759,84270,24.634,85065,29.155,80236,32.55,85369,23.832,85548,37.846,82188,30.601,FPC-488,29.078,80421,32.202,FPC-583,28.663,80517,22.834,85530,31.77,81324,32.189,85351,29.864,84065,28.695,DSNY-BRS-1459,31.338,84540,32.166,80522
36061004500,Manhattan,MN0201,-73.99939082189476,40.72057033019494,POINT (-73.99939084546835 40.72057031667378),POINT (-73.99939082189476 40.72057033019494),10.679,80491,10.458,82998,14.762,FPC-626,13.299,DSNY-BRS-1058,16.049,87318,14.523,Plentiful-1200,16.219,85471,12.929,FPC-559,18.487,80720,21.688,85434,18.013,85517,19.611,80813,15.696,84055,21.966,80493,21.323,87247,22.391,DSNY-BRS-2114,23.699,85490,26.964,85547,20.95,80757,18.424,85544,22.91,85340,16.327,82798,15.264,85521,16.346,81735,25.703,81501,20.122,85368,17.922,85523,25.975,87369,22.827,FPC-209,22.454,DSNY-BRS-1461,35.686,82188,25.895,80236,26.185,80419,25.365,Plentiful-1562,21.285,81199,32.774,84270,26.381,85065,28.665,FPC-488,32.905,85369,28.003,85548,33.949,FPC-583,30.251,80421,33.041,81324,31.041,80517,23.991,85530,33.46,85351,28.032,DSNY-BRS-1459,28.947,84065,36.427,81207,35.845,82044
36061005200,Manhattan,MN0501,-73.99045862330036,40.73743473648013,POINT (-73.99045864282371 40.73743472095588),POINT (-73.99045862330036 40.73743473648013),5.262,FPC-559,10.246,84055,12.348,87247,13.865,80493,10.431,80720,15.053,85544,12.956,82798,16.291,80757,10.605,85521,11.687,81735,18.537,DSNY-BRS-1058,16.058,DSNY-BRS-2114,17.366,85490,21.177,85547,20.033,87318,17.501,80813,16.955,80491,15.463,85368,13.263,85523,21.044,81501,21.459,82998,21.316,87369,27.39,85434,24.318,Plentiful-1200,22.644,FPC-626,17.718,DSNY-BRS-1461,17.914,81199,21.385,85471,28.115,84270,23.344,85548,28.246,85369,20.989,85517,26.382,80517,20.62,85530,23.373,DSNY-BRS-1459,24.288,84065,26.003,85340,24.431,Plentiful-1562,29.338,80419,22.158,85065,24.471,84540,25.653,80522,23.253,FPC-531,26.642,80800,27.475,80846,27.961,81659,26.092,FPC-209,22.829,80421,31.037,85483,29.432,FPC-488
36061005400,Manhattan,MN0501,-73.99367779133667,40.73881207743306,POINT (-73.99367780718457 40.738812069516676),POINT (-73.99367779133667 40.73881207743306),8.628,80720,10.643,FPC-559,10.503,80493,10.489,87247,13.71,84055,13.304,80757,17.411,85547,12.072,85521,13.154,81735,19.069,85544,18.061,82798,16.057,DSNY-BRS-1058,21.04,81501,19.338,80491,18.991,DSNY-BRS-2114,14.908,85368,16.298,87318,20.299,85490,13.73,85523,20.487,80813,15.945,82998,20.381,87369,20.185,Plentiful-1200,24.617,85434,20.176,FPC-626,14.563,DSNY-BRS-1461,21.22,85471,29.098,84270,23.019,81199,28.162,85369,19.488,85548,21.208,85517,22.526,80517,25.725,85530,20.425,DSNY-BRS-1459,29.817,84065,23.393,85340,30.0,84540,27.364,Plentiful-1562,31.182,80522,29.471,80419,25.091,85065,28.358,FPC-531,31.747,80800,23.619,80846,24.105,81659,31.621,FPC-209,32.579,85483,25.762,80421,32.096,81528
36061005501,Manhattan,MN0202,-73.99708180830041,40.727672610534896,POINT (-73.99708181650152 40.72767260351943),POINT (-73.99708180830041 40.7276726105349),11.786,80491,10.389,DSNY-BRS-1058,12.011,FPC-559,14.75,82998,13.044,87318,17.569,80720,16.922,FPC-626,16.987,Plentiful-1200,18.693,80813,14.778,84055,19.147,80493,21.363,85434,19.44,87247,23.075,85471,24.891,85547,22.124,80757,21.473,DSNY-BRS-2114,22.781,85490,17.506,85544,15.409,82798,15.94,85521,17.022,81735,26.488,81501,22.116,85517,18.776,85368,21.451,85523,24.525,87369,20.139,85340,23.83,DSNY-BRS-1461,20.367,81199,35.118,84270,33.909,85369,25.191,85548,26.821,FPC-209,26.273,80419,25.9,Plentiful-1562,26.916,85065,30.022,80517,30.514,80236,23.073,85530,41.838,82188,31.96,FPC-488,30.054,DSNY-BRS-1459,30.103,84065,29.333,80421,34.484,FPC-583,31.577,84540,33.129,81324,32.405,80522,33.548,85351
