GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9
36047019800,Brooklyn,BK1002,-74.00661780940669,40.61935911161806,POINT (-74.00661783917111 40.6193591029922),POINT (-74.00661780940669 40.61935911161806),20.948,FPC-457,35.168,85322,21.83,84948,45.592,85495,43.512,FPC-488,24.202,FPC-710,24.202,FPC-710,24.202,81559,24.202,81559,32.048,85517
36047019900,Brooklyn,BK0204,-73.96691942087213,40.684027478545254,POINT (-73.96691940523822 40.684027454792044),POINT (-73.96691942087213 40.68402747854525),8.927,FPC-488,20.231,85495,16.863,84758,29.674,85434,34.873,85322,23.865,85517,34.441,82186,30.675,FPC-457,34.054,87247,31.389,85521
36047020000,Brooklyn,BK1002,-74.00881985150303,40.620689065731824,POINT (-74.00881988121645 40.62068905703743),POINT (-74.00881985150303 40.62068906573182),20.919,FPC-457,36.679,85322,22.816,84948,45.563,85495,43.483,FPC-488,24.173,FPC-710,24.173,FPC-710,24.173,81559,24.173,81559,32.019,85517
36047020100,Brooklyn,BK0204,-73.96338142729138,40.68384981665325,POINT (-73.96338140669256 40.683849775408746),POINT (-73.96338142729138 40.68384981665325),7.882,FPC-488,21.761,85495,15.36,84758,32.363,85434,39.179,85322,27.643,85517,37.55,82186,33.617,FPC-457,36.743,87247,34.172,85521
36047020200,Brooklyn,BK1002,-74.01102149508631,40.622019981443245,POINT (-74.01102152472092 40.62201997263446),POINT (-74.01102149508631 40.62201998144324),18.699,FPC-457,34.458,85322,22.318,84948,43.343,85495,21.953,FPC-710,21.953,FPC-710,21.953,81559,21.953,81559,41.263,FPC-488,29.799,85517
36047020300,Brooklyn,BK0801,-73.96481764457249,40.67995523459841,POINT (-73.9648176299655 40.679955240840854),POINT (-73.96481764457249 40.67995523459841),12.969,FPC-488,14.816,85495,19.116,84758,31.439,85434,34.457,85322,23.459,85517,34.41,82186,27.833,FPC-457,35.954,87247,29.316,85521
36047020400,Brooklyn,BK1002,-74.01322383795608,40.62335013451741,POINT (-74.01322386750941 40.62335012589939),POINT (-74.01322383795608 40.62335013451741),17.641,FPC-457,35.424,85322,23.284,84948,42.285,85495,20.895,FPC-710,20.895,FPC-710,20.895,81559,20.895,81559,40.205,FPC-488,28.741,85517
36047020500,Brooklyn,BK0801,-73.9657030227648,40.67747506833217,POINT (-73.96570300919183 40.677475075265974),POINT (-73.9657030227648 40.67747506833217),14.718,FPC-488,16.099,85495,22.189,84758,33.735,85322,34.233,85434,26.253,85517,33.303,82186,30.194,FPC-457,38.748,87247,32.11,85521
36047020600,Brooklyn,BK1002,-74.01544801009003,40.624880326920746,POINT (-74.01544805012684 40.62488031974074),POINT (-74.01544801009003 40.62488032692075),18.183,FPC-457,38.648,85322,26.855,84948,42.827,85495,22.332,FPC-710,22.332,FPC-710,22.332,81559,22.332,81559,29.283,85517,40.747,FPC-488
36047020700,Brooklyn,BK0801,-73.96661398798794,40.674955537695546,POINT (-73.96661398685103 40.67495554812596),POINT (-73.96661398798794 40.67495553769555),15.908,85495,16.276,FPC-488,24.817,84758,31.653,85322,36.898,85434,32.144,FPC-457,31.455,82186,27.923,85517,39.268,87247,31.213,85521
36047020800,Brooklyn,BK1002,-74.00976758508669,40.62597626701451,POINT (-74.0097675343926 40.6259762618443),POINT (-74.00976758508669 40.62597626701451),19.571,FPC-457,39.359,85322,27.482,84948,47.161,85495,45.081,FPC-488,33.617,85517,25.372,FPC-710,25.372,FPC-710,25.372,81559,25.372,81559
36047021000,Brooklyn,BK1002,-74.00815626847806,40.627626236393965,POINT (-74.00815622073637 40.62762623470475),POINT (-74.00815626847806 40.62762623639397),18.519,FPC-457,38.023,85322,26.437,84948,46.109,85495,44.029,FPC-488,32.565,85517,53.535,84758,24.32,FPC-710,24.32,FPC-710,24.32,81559
