GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9
36047006600,Brooklyn,BK1001,-74.0275009823264,40.63213218344468,POINT (-74.02750097275978 40.6321321878928),POINT (-74.0275009823264 40.63213218344468),16.291,FPC-500,24.08,FPC-656,24.184,81586,39.106,85326,42.968,FPC-640,30.498,84301,48.105,85468,48.105,FPC-631,48.264,FPC-632,48.264,Plentiful-1480
36047006700,Brooklyn,BK0601,-73.99722306933772,40.684175889651115,POINT (-73.99722307550871 40.68417587871215),POINT (-73.99722306933772 40.68417588965112),23.554,FPC-626,28.663,FPC-656,32.334,85471,29.041,84461,21.528,FPC-488,25.402,FPC-500,29.216,80491,33.061,82998,31.574,81458,30.707,FPC-640
36047006800,Brooklyn,BK1001,-74.02623032153257,40.63517483904037,POINT (-74.02623031367327 40.6351748378395),POINT (-74.02623032153257 40.63517483904037),13.33,FPC-500,21.119,FPC-656,26.277,81586,36.805,85326,40.007,FPC-640,44.306,85468,44.306,FPC-631,44.465,FPC-632,44.465,Plentiful-1480,28.697,84301
36047006901,Brooklyn,BK0202,-73.9911569310226,40.686193566687905,POINT (-73.99115690581452 40.686193571741654),POINT (-73.9911569310226 40.6861935666879),13.287,FPC-626,11.261,FPC-488,18.774,84461,18.949,80491,23.005,85471,28.797,FPC-656,22.891,82998,21.404,81458,26.573,FPC-500,21.947,85250
36047006902,Brooklyn,BK0601,-73.99208759189904,40.684552617405465,POINT (-73.99208757492812 40.684552621838314),POINT (-73.99208759189904 40.68455261740547),15.484,FPC-626,13.458,FPC-488,20.971,84461,30.994,FPC-656,21.146,80491,25.202,85471,27.918,FPC-500,25.088,82998,23.601,81458,25.466,FPC-640
36047007000,Brooklyn,BK1001,-74.02428008702209,40.638195511652995,POINT (-74.0242801060828 40.63819551635355),POINT (-74.02428008702209 40.638195511653),11.661,FPC-500,19.45,FPC-656,28.185,81586,36.108,85326,37.465,FPC-640,43.475,85468,43.475,FPC-631,43.634,FPC-632,43.634,Plentiful-1480,27.5,84301
36047007100,Brooklyn,BK0601,-73.9871673533701,40.68331331305043,POINT (-73.98716734885372 40.68331330369681),POINT (-73.9871673533701 40.68331331305043),18.06,FPC-488,20.086,FPC-626,28.282,FPC-656,25.573,84461,25.748,80491,28.746,85250,30.068,FPC-640,27.951,FPC-500,28.76,85471,30.619,85386
36047007200,Brooklyn,BK0702,-74.02042148339264,40.64028149889619,POINT (-74.02042148920606 40.64028149366614),POINT (-74.02042148339264 40.64028149889619),9.996,FPC-500,17.55,FPC-656,30.017,81586,34.55,FPC-640,40.33,85468,40.33,FPC-631,37.62,85326,40.489,FPC-632,40.489,Plentiful-1480,40.635,85386
36047007400,Brooklyn,BK0702,-74.01706332452207,40.64186426418257,POINT (-74.01706330854589 40.64186426248963),POINT (-74.01706332452207 40.64186426418257),8.163,FPC-500,13.702,FPC-656,27.446,81586,36.396,FPC-640,36.482,85468,36.482,FPC-631,36.641,FPC-632,36.641,Plentiful-1480,38.713,85326,36.787,85386
36047007600,Brooklyn,BK0702,-74.01469739606986,40.644102026740796,POINT (-74.01469738019598 40.64410202539681),POINT (-74.01469739606986 40.6441020267408),7.029,FPC-500,12.568,FPC-656,26.312,81586,35.262,FPC-640,40.699,85468,40.699,FPC-631,37.161,FPC-632,37.161,Plentiful-1480,37.307,85386,42.817,85326
