GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9,tt_10,fp_10,tt_11,fp_11,tt_12,fp_12,tt_13,fp_13,tt_14,fp_14,tt_15,fp_15,tt_16,fp_16,tt_17,fp_17,tt_18,fp_18,tt_19,fp_19
36047064200,Brooklyn,BK1502,-73.94639411296077,40.61219765178328,POINT (-73.94639411507325 40.61219762543257),POINT (-73.94639411296077 40.61219765178328),27.987,80343,33.173,82785,46.818,FPC-457,41.334,FPC-488,45.69,FPC-223,45.501,84354,49.4,84611,59.307,85434,59.043,85083,48.259,85517,59.923,87247,51.868,85521,63.904,81199,54.526,85523,84.349,80904,65.528,83916,70.824,FPC-624,68.704,85380,84.166,85298,92.192,87064
36047064400,Brooklyn,BK1802,-73.94247952530388,40.61379664370901,POINT (-73.94247951098323 40.61379661797016),POINT (-73.94247952530388 40.61379664370901),28.665,80343,32.851,82785,44.589,FPC-223,39.739,FPC-488,44.4,84354,46.496,FPC-457,48.299,84611,58.796,85434,57.448,85083,46.79,85517,60.167,87247,52.112,85521,62.692,81199,54.77,85523,83.248,80904,69.355,FPC-624,65.206,83916,82.697,85298,68.382,85380,90.723,87064
36047064600,Brooklyn,BK1802,-73.93953520669949,40.615914562731064,POINT (-73.93953517874706 40.61591455815887),POINT (-73.93953520669949 40.61591456273106),31.368,80343,35.554,82785,44.934,FPC-223,44.745,84354,43.297,FPC-488,48.644,84611,49.199,FPC-457,61.688,85434,61.006,85083,50.14,85517,62.304,87247,54.249,85521,66.042,81199,56.907,85523,83.593,80904,72.705,FPC-624,67.909,83916,86.047,85298,71.085,85380,94.073,87064
36047064800,Brooklyn,BK1802,-73.93646057611423,40.617689942190545,POINT (-73.93646055378353 40.61768993667944),POINT (-73.93646057611423 40.61768994219054),34.905,80343,38.759,82785,43.704,FPC-223,43.515,84354,44.431,FPC-488,47.414,84611,52.736,FPC-457,60.512,85434,63.033,85083,48.506,85517,65.027,87247,57.786,85521,64.408,81199,60.444,85523,82.363,80904,71.071,FPC-624,71.446,83916,84.413,85298,92.439,87064,74.622,85380
36047065000,Brooklyn,BK1801,-73.93364678111706,40.61997874015149,POINT (-73.93364677689945 40.61997872253155),POINT (-73.93364678111706 40.61997874015149),30.606,80343,34.246,82785,38.234,FPC-223,38.045,84354,41.944,84611,37.344,FPC-488,48.362,FPC-457,54.972,85434,55.053,85083,42.966,85517,59.487,87247,52.458,85521,58.868,81199,55.116,85523,76.893,80904,65.531,FPC-624,67.147,83916,78.873,85298,86.899,87064,70.323,85380
36047065200,Brooklyn,BK1802,-73.9300684896573,40.61476076471283,POINT (-73.93006842745746 40.614760748440546),POINT (-73.9300684896573 40.61476076471283),33.753,80343,37.521,82785,42.089,FPC-223,43.044,84354,45.799,84611,43.96,FPC-488,51.637,FPC-457,60.041,85434,61.795,85083,48.035,85517,64.556,87247,57.48,85521,63.937,81199,60.138,85523,80.748,80904,70.6,FPC-624,71.709,83916,83.942,85298,91.968,87064,74.885,85380
36047065400,Brooklyn,BK1802,-73.93180763115002,40.612948804223436,POINT (-73.93180757349448 40.61294877609889),POINT (-73.93180763115002 40.61294880422344),31.006,80343,36.607,82785,46.005,FPC-223,47.6,84354,49.715,84611,45.677,FPC-488,50.252,FPC-457,62.562,85434,63.386,85083,51.686,85517,63.178,87247,55.123,85521,67.159,81199,57.781,85523,84.664,80904,74.251,FPC-624,68.962,83916,88.618,85298,96.644,87064,72.138,85380
36047065600,Brooklyn,BK1802,-73.934982476242,40.61301122238947,POINT (-73.93498245733076 40.61301121561275),POINT (-73.934982476242 40.61301122238947),28.137,80343,33.738,82785,46.36,FPC-223,47.955,84354,50.07,84611,42.808,FPC-488,47.383,FPC-457,59.693,85434,60.517,85083,48.817,85517,60.309,87247,52.254,85521,64.29,81199,54.912,85523,85.019,80904,71.382,FPC-624,66.093,83916,85.749,85298,93.775,87064,69.269,85380
36047065800,Brooklyn,BK1802,-73.93120039772776,40.608082649942375,POINT (-73.93120033958404 40.60808263101236),POINT (-73.93120039772776 40.60808264994238),30.035,80343,39.707,82785,48.735,FPC-223,50.33,84354,52.445,84611,48.777,FPC-488,53.352,FPC-457,65.662,85434,66.486,85083,54.786,85517,66.278,87247,58.223,85521,70.259,81199,60.881,85523,87.394,80904,77.351,FPC-624,72.062,83916,91.718,85298,99.744,87064,75.238,85380
36047066000,Brooklyn,BK1802,-73.92808013229427,40.60904662952285,POINT (-73.92808011146572 40.60904662403177),POINT (-73.92808013229427 40.60904662952285),30.625,80343,38.771,82785,46.591,FPC-223,48.186,84354,50.301,84611,47.841,FPC-488,52.416,FPC-457,64.726,85434,65.55,85083,53.85,85517,65.342,87247,57.287,85521,69.323,81199,59.945,85523,85.25,80904,76.415,FPC-624,71.126,83916,90.18,85298,98.206,87064,74.302,85380
36047067000,Brooklyn,BK1802,-73.9227665010725,40.61272448790643,POINT (-73.92276648460376 40.61272448048746),POINT (-73.9227665010725 40.61272448790643),32.704,80343,40.301,82785,43.133,FPC-223,46.843,84611,44.728,84354,46.74,FPC-488,54.08,FPC-457,64.575,85083,62.821,85434,50.815,85517,67.006,87247,58.951,85521,66.717,81199,81.792,80904,61.609,85523,73.38,FPC-624,72.79,83916,86.722,85298,94.748,87064,75.966,85380
36047067200,Brooklyn,BK1801,-73.92780410907224,40.61875900354671,POINT (-73.92780408031108 40.61875889392286),POINT (-73.92780410907224 40.61875900354671),34.878,80343,37.972,82785,38.234,FPC-223,39.825,84354,41.944,84611,43.233,FPC-488,52.088,FPC-457,59.314,85434,59.973,85083,47.308,85517,63.591,87247,56.8,85521,63.21,81199,59.458,85523,76.893,80904,69.873,FPC-624,71.419,83916,83.215,85298,91.241,87064,74.595,85380
36047067400,Brooklyn,BK1801,-73.93026960292609,40.619823214683784,POINT (-73.93026957850991 40.61982315447559),POINT (-73.93026960292609 40.61982321468378),33.76,80343,36.854,82785,40.657,FPC-223,41.199,84354,44.367,84611,42.115,FPC-488,50.97,FPC-457,58.196,85434,60.788,85083,46.19,85517,62.711,87247,55.682,85521,62.092,81199,58.34,85523,79.316,80904,68.755,FPC-624,70.301,83916,82.097,85298,90.123,87064,73.477,85380
36047067600,Brooklyn,BK1801,-73.92720071766125,40.624995009431245,POINT (-73.92720074732073 40.624995007532625),POINT (-73.92720071766125 40.62499500943125),34.455,80343,37.641,82785,34.461,FPC-223,36.563,84354,38.171,84611,41.609,FPC-488,52.286,FPC-457,56.711,85083,56.949,85434,47.341,85517,60.329,87247,56.833,85521,63.243,81199,59.491,85523,73.12,80904,69.906,FPC-624,70.996,83916,83.946,85298,91.972,87064,74.172,85380
36047067800,Brooklyn,BK1801,-73.92277891935862,40.62614899068661,POINT (-73.92277891562702 40.626148970778324),POINT (-73.92277891935862 40.62614899068661),36.562,FPC-223,38.309,80343,41.695,82785,40.617,84354,40.272,84611,45.663,FPC-488,56.14,FPC-457,60.394,85083,61.003,85434,51.395,85517,64.383,87247,60.887,85521,67.297,81199,63.545,85523,75.221,80904,73.96,FPC-624,88.0,85298,74.85,83916,96.026,87064,78.026,85380
36047068000,Brooklyn,BK1801,-73.92518778890287,40.621376373385615,POINT (-73.92518778443721 40.621376353459596),POINT (-73.92518778890287 40.62137637338562),37.639,80343,41.245,82785,38.143,FPC-223,39.738,84354,41.853,84611,45.284,FPC-488,55.968,FPC-457,60.386,85083,60.624,85434,51.016,85517,64.004,87247,60.508,85521,66.918,81199,63.166,85523,76.802,80904,73.581,FPC-624,74.678,83916,87.44,85298,95.466,87064,77.854,85380
36047068200,Brooklyn,BK1801,-73.92413049014102,40.61664702294254,POINT (-73.92413047264293 40.61664701112319),POINT (-73.92413049014102 40.61664702294254),37.017,80343,41.961,82785,40.687,FPC-223,44.397,84611,42.282,84354,47.222,FPC-488,56.077,FPC-457,62.93,85083,63.168,85434,51.297,85517,66.548,87247,60.789,85521,67.199,81199,63.447,85523,79.346,80904,73.862,FPC-624,74.973,83916,87.204,85298,95.23,87064,78.149,85380
36047068600,Brooklyn,BK1802,-73.9172824378555,40.61482283265092,POINT (-73.91728247079135 40.61482282216952),POINT (-73.9172824378555 40.61482283265092),34.673,80343,43.302,FPC-223,45.599,82785,47.012,84611,44.902,84354,53.284,FPC-488,59.244,FPC-457,67.134,85083,69.365,85434,57.359,85517,72.17,87247,81.961,80904,64.115,85521,73.261,81199,66.773,85523,79.924,FPC-624,77.954,83916,93.266,85298,101.292,87064,81.13,85380
36047068800,Brooklyn,BK1801,-73.91910355784172,40.617214373368434,POINT (-73.91910356383174 40.617214352689906),POINT (-73.91910355784172 40.61721437336843),38.1,80343,41.709,FPC-223,43.899,82785,45.419,84611,43.309,84354,49.16,FPC-488,58.015,FPC-457,65.541,85083,65.241,85434,53.235,85517,69.756,87247,62.727,85521,69.137,81199,80.368,80904,65.385,85523,75.8,FPC-624,77.346,83916,89.142,85298,97.168,87064,80.522,85380
36047069000,Brooklyn,BK1801,-73.92066911224396,40.61996583447862,POINT (-73.92066913668991 40.619965822671865),POINT (-73.92066911224396 40.61996583447862),35.456,80343,40.066,FPC-223,38.55,82785,43.776,84611,41.657,84354,43.811,FPC-488,52.666,FPC-457,61.805,85083,59.892,85434,47.886,85517,64.407,87247,57.378,85521,63.788,81199,78.725,80904,60.036,85523,70.451,FPC-624,71.997,83916,83.793,85298,91.819,87064,75.173,85380
36047069200,Brooklyn,BK1801,-73.92009819591432,40.623671105717825,POINT (-73.92009821596125 40.623671092213115),POINT (-73.92009819591432 40.62367110571783),37.779,FPC-223,39.024,80343,43.793,82785,41.489,84611,39.379,84354,48.901,FPC-488,58.81,FPC-457,61.611,85083,64.241,85434,54.191,85517,67.621,87247,63.683,85521,70.093,81199,76.438,80904,66.341,85523,76.756,FPC-624,90.098,85298,80.025,83916,98.124,87064,83.201,85380
36047069601,Brooklyn,BK1802,-73.91513906396915,40.626777237176704,POINT (-73.91513903700523 40.62677719816839),POINT (-73.91513906396915 40.6267772371767),38.602,FPC-223,42.312,84611,40.202,84354,41.718,80343,44.616,82785,49.724,FPC-488,59.633,FPC-457,62.434,85083,65.064,85434,55.014,85517,68.444,87247,77.261,80904,64.506,85521,70.916,81199,67.164,85523,77.579,FPC-624,90.921,85298,98.947,87064,81.489,83916,84.665,85380
36047069800,Brooklyn,BK1802,-73.91572895192395,40.61292037187192,POINT (-73.91572910680287 40.61292023748897),POINT (-73.91572895192395 40.61292037187192),31.906,80343,39.977,FPC-223,44.698,82785,43.687,84611,41.577,84354,49.959,FPC-488,58.561,FPC-457,63.809,85083,66.04,85434,54.034,85517,78.636,80904,69.819,87247,62.725,85521,69.936,81199,65.383,85523,76.599,FPC-624,77.271,83916,89.941,85298,97.967,87064,80.447,85380
36047070000,Brooklyn,BK1802,-73.90674288028616,40.62004185594993,POINT (-73.90674287604612 40.62004185374834),POINT (-73.90674288028616 40.62004185594993),43.237,FPC-223,46.947,84611,36.983,80343,44.837,84354,45.782,82785,51.043,FPC-488,59.898,FPC-457,67.069,85083,67.124,85434,81.896,80904,55.118,85517,71.639,87247,71.02,81199,64.61,85521,67.268,85523,77.683,FPC-624,91.025,85298,99.051,87064,79.229,83916,82.405,85380
36047070201,Brooklyn,BK1802,-73.90886406321428,40.60931464712567,POINT (-73.90886409705284 40.609314560337516),POINT (-73.90886406321428 40.60931464712567),44.695,80343,51.197,FPC-223,54.907,84611,53.332,82785,52.797,84354,61.179,FPC-488,66.977,FPC-457,75.029,85083,77.26,85434,65.254,85517,89.856,80904,79.903,87247,71.848,85521,81.156,81199,74.506,85523,87.819,FPC-624,101.161,85298,85.687,83916,109.187,87064,88.863,85380
36047070203,Brooklyn,BK5692,-73.85951126307147,40.610241461002225,POINT (-73.85951176549861 40.6102389749737),POINT (-73.85951126307147 40.61024146100223),61.431,FPC-223,60.19,84611,65.528,84354,94.57,80343,68.069,80904,89.472,82785,70.291,FPC-488,86.525,85083,90.317,FPC-457,83.008,85434,80.288,85517,83.026,81199,86.388,87247,83.817,85521,87.379,85523,99.737,FPC-624,119.713,87064,114.28,85298,111.099,83916,112.513,85380
36047072000,Brooklyn,BK1801,-73.92004747172162,40.62884649558949,POINT (-73.92004746898988 40.628846477228194),POINT (-73.92004747172162 40.62884649558949),33.446,FPC-223,37.156,84611,39.609,80343,36.996,84354,41.41,82785,46.518,FPC-488,56.427,FPC-457,57.278,85083,61.858,85434,51.808,85517,64.189,87247,61.3,85521,67.71,81199,63.958,85523,72.105,80904,74.373,FPC-624,87.715,85298,95.741,87064,76.15,83916,79.326,85380
36047072200,Brooklyn,BK1801,-73.92438555813872,40.63199996136917,POINT (-73.92438558963882 40.63200000141939),POINT (-73.92438555813872 40.63199996136917),32.705,FPC-223,34.975,82785,34.413,84354,35.635,80343,36.415,84611,40.083,FPC-488,49.992,FPC-457,55.185,85083,55.423,85434,45.373,85517,58.803,87247,54.865,85521,61.275,81199,57.523,85523,71.364,80904,67.938,FPC-624,81.28,85298,89.306,87064,71.848,83916,75.024,85380
36047072400,Brooklyn,BK1801,-73.92705532870144,40.634106116634506,POINT (-73.92705533909617 40.63410613749892),POINT (-73.92705532870144 40.63410611663451),32.452,FPC-223,35.746,82785,30.995,84354,33.634,80343,35.748,84611,40.611,FPC-488,50.763,FPC-457,55.713,85083,55.951,85434,46.144,85517,59.331,87247,55.636,85521,62.046,81199,58.294,85523,70.052,80904,68.709,FPC-624,82.051,85298,70.175,83916,90.077,87064,73.351,85380
36047072600,Brooklyn,BK1801,-73.93387609713308,40.6324136638475,POINT (-73.93387608850949 40.632413652766154),POINT (-73.93387609713308 40.6324136638475),32.629,82785,35.21,80343,36.065,FPC-223,34.608,84354,38.952,FPC-488,39.361,84611,47.646,FPC-457,55.033,85434,56.374,85083,43.027,85517,59.548,87247,52.519,85521,58.929,81199,55.177,85523,73.665,80904,65.592,FPC-624,69.502,83916,78.934,85298,86.96,87064,72.678,85380
36047072800,Brooklyn,BK1801,-73.92700407045875,40.629485741474376,POINT (-73.9270040963087 40.62948577037993),POINT (-73.92700407045875 40.62948574147438),36.406,FPC-223,37.376,82785,37.36,80343,35.869,84354,40.116,84611,41.689,FPC-488,52.393,FPC-457,56.791,85083,57.029,85434,47.421,85517,60.409,87247,56.913,85521,63.323,81199,59.571,85523,74.926,80904,69.986,FPC-624,83.681,85298,73.901,83916,91.707,87064,77.077,85380
36047073000,Brooklyn,BK1801,-73.92984878317733,40.626202156689956,POINT (-73.9298488444029 40.62620214849824),POINT (-73.92984878317733 40.62620215668996),33.802,80343,37.988,82785,33.997,FPC-223,37.909,84354,37.707,84611,42.955,FPC-488,51.633,FPC-457,58.295,85434,57.829,85083,48.687,85517,61.675,87247,56.683,85521,64.589,81199,59.341,85523,72.656,80904,71.252,FPC-624,70.343,83916,85.292,85298,93.318,87064,73.519,85380
36047073200,Brooklyn,BK1801,-73.93360626851678,40.62792677384936,POINT (-73.93360626102789 40.6279267551215),POINT (-73.93360626851678 40.62792677384936),35.479,82785,31.293,80343,36.471,FPC-223,35.014,84354,43.222,FPC-488,39.767,84611,49.124,FPC-457,59.511,85434,59.273,85083,47.876,85517,62.229,87247,54.174,85521,63.778,81199,56.832,85523,74.071,80904,70.441,FPC-624,67.834,83916,83.783,85298,91.809,87064,71.01,85380
36047073400,Brooklyn,BK1801,-73.93747786337558,40.62781526488556,POINT (-73.93747785979583 40.62781524906152),POINT (-73.93747786337558 40.62781526488556),36.729,82785,35.015,80343,40.787,FPC-223,39.33,84354,40.475,FPC-488,44.083,84611,51.746,FPC-457,56.556,85434,59.148,85083,44.55,85517,61.071,87247,54.042,85521,60.452,81199,56.7,85523,78.387,80904,67.115,FPC-624,71.556,83916,80.457,85298,88.483,87064,74.732,85380
36047073600,Brooklyn,BK1801,-73.93579850590466,40.62403407929996,POINT (-73.93579849050455 40.6240340717361),POINT (-73.93579850590466 40.62403407929996),29.165,80343,33.351,82785,36.491,FPC-223,36.302,84354,40.789,FPC-488,40.201,84611,46.996,FPC-457,57.041,85434,58.498,85083,45.035,85517,60.101,87247,52.046,85521,60.937,81199,54.704,85523,75.15,80904,67.6,FPC-624,65.706,83916,80.942,85298,88.968,87064,68.882,85380
36047073800,Brooklyn,BK1801,-73.93907512112435,40.622411850829,POINT (-73.93907509852741 40.62241183608429),POINT (-73.93907512112435 40.622411850829),28.663,80343,32.36,82785,38.779,FPC-223,38.59,84354,38.925,FPC-488,42.489,84611,46.476,FPC-457,57.697,85434,56.634,85083,45.691,85517,59.599,87247,51.544,85521,61.593,81199,54.202,85523,77.438,80904,68.256,FPC-624,65.204,83916,81.598,85298,89.624,87064,68.38,85380
36047074000,Brooklyn,BK1801,-73.94125692593657,40.62739407882144,POINT (-73.94125692169007 40.62739405850066),POINT (-73.94125692593657 40.62739407882144),32.476,82785,34.381,80343,42.263,FPC-223,36.222,FPC-488,42.074,84354,45.973,84611,47.493,FPC-457,52.303,85434,54.895,85083,40.297,85517,56.818,87247,49.789,85521,56.199,81199,52.447,85523,80.922,80904,62.862,FPC-624,69.349,83916,76.204,85298,84.23,87064,72.525,85380
36047074200,Brooklyn,BK1801,-73.94497538107397,40.62699424454711,POINT (-73.94497537269756 40.62699422200286),POINT (-73.94497538107397 40.62699424454711),28.194,82785,31.727,80343,36.422,FPC-488,44.685,FPC-223,44.496,84354,43.211,FPC-457,48.395,84611,52.503,85434,54.354,85083,40.497,85517,57.018,87247,49.874,85521,56.399,81199,52.532,85523,83.344,80904,63.062,FPC-624,65.067,83916,76.404,85298,84.43,87064,68.243,85380
36047074400,Brooklyn,BK1801,-73.94311164316272,40.622323230831256,POINT (-73.9431116348725 40.622323209097296),POINT (-73.94311164316272 40.62232323083126),30.481,80343,29.728,82785,40.816,FPC-223,36.293,FPC-488,40.627,84354,43.844,FPC-457,44.526,84611,55.35,85434,54.002,85083,43.344,85517,57.742,87247,49.687,85521,59.246,81199,52.345,85523,79.475,80904,65.909,FPC-624,65.7,83916,79.251,85298,87.277,87064,68.876,85380
36047074600,Brooklyn,BK1801,-73.94263661483076,40.61860727539789,POINT (-73.94263666046285 40.61860728535628),POINT (-73.94263661483076 40.61860727539789),26.588,80343,30.774,82785,39.351,FPC-223,38.517,FPC-488,39.162,84354,44.419,FPC-457,43.061,84611,56.908,85434,56.226,85083,45.568,85517,57.524,87247,49.469,85521,61.47,81199,52.127,85523,78.01,80904,68.133,FPC-624,63.129,83916,81.475,85298,66.305,85380,89.501,87064
36047074800,Brooklyn,BK1403,-73.94689578708076,40.62189325967863,POINT (-73.94689577780788 40.6218932378655),POINT (-73.94689578708076 40.62189325967863),28.746,80343,28.83,82785,34.558,FPC-488,42.663,FPC-223,42.474,84354,42.946,FPC-457,46.373,84611,53.615,85434,52.267,85083,41.609,85517,56.844,87247,48.789,85521,57.511,81199,51.447,85523,81.322,80904,64.174,FPC-624,64.802,83916,77.516,85298,67.978,85380,85.542,87064
36047075000,Brooklyn,BK1403,-73.94876598028927,40.62656822208393,POINT (-73.94876597089818 40.62656820010346),POINT (-73.94876598028927 40.62656822208393),23.826,82785,31.49,80343,36.613,FPC-488,46.553,FPC-223,46.364,84354,38.843,FPC-457,50.263,84611,52.611,85434,54.545,85083,40.688,85517,53.561,87247,45.506,85521,56.59,81199,48.164,85523,85.212,80904,63.253,FPC-624,60.699,83916,76.595,85298,63.875,85380,84.621,87064
36047075200,Brooklyn,BK1403,-73.95254581471437,40.62615305673425,POINT (-73.95254580529912 40.626153034681536),POINT (-73.95254581471437 40.62615305673425),21.02,82785,29.499,80343,36.497,FPC-488,36.037,FPC-457,48.394,84354,49.744,FPC-223,53.147,84611,49.805,85434,55.17,85083,42.401,85517,50.755,87247,42.7,85521,54.736,81199,45.358,85523,86.56,80904,62.919,FPC-624,57.893,83916,77.485,85298,61.069,85380,85.511,87064
36047075400,Brooklyn,BK1403,-73.95071147618977,40.62147366600423,POINT (-73.95071146679138 40.62147364399701),POINT (-73.95071147618977 40.62147366600423),28.58,80343,26.463,82785,36.471,FPC-488,40.579,FPC-457,43.111,FPC-223,42.922,84354,46.821,84611,54.911,85434,54.18,85083,43.522,85517,54.477,87247,46.422,85521,58.458,81199,49.08,85523,81.77,80904,66.087,FPC-624,62.435,83916,65.611,85380,79.429,85298,87.455,87064
36047075600,Brooklyn,BK1403,-73.94798938176383,40.616856550828665,POINT (-73.94798937624192 40.61685652728359),POINT (-73.94798938176383 40.61685655082866),28.735,80343,32.156,82785,39.706,FPC-488,46.566,FPC-457,44.555,FPC-223,44.366,84354,48.265,84611,58.129,85434,57.415,85083,46.123,85517,59.671,87247,51.616,85521,62.025,81199,54.274,85523,83.214,80904,65.276,83916,68.688,FPC-624,68.452,85380,82.03,85298,90.056,87064
36047075800,Brooklyn,BK1403,-73.95196189925629,40.616474785075674,POINT (-73.95196188111919 40.61647476332697),POINT (-73.95196189925629 40.61647478507567),27.024,80343,27.749,82785,42.766,FPC-457,41.13,FPC-488,48.956,FPC-223,48.767,84354,52.666,84611,56.534,85434,47.034,85517,59.803,85083,57.304,87247,49.249,85521,61.285,81199,51.907,85523,87.615,80904,63.565,83916,69.468,FPC-624,66.741,85380,83.966,85298,91.992,87064
36047076000,Brooklyn,BK1403,-73.95478860211786,40.621357118466335,POINT (-73.95478857813339 40.62135710374055),POINT (-73.95478860211786 40.62135711846634),23.32,82785,27.448,80343,38.337,FPC-457,38.486,FPC-488,45.302,FPC-223,45.113,84354,49.012,84611,52.105,85434,44.701,85517,56.195,85083,53.055,87247,45.0,85521,57.036,81199,47.658,85523,60.193,83916,83.961,80904,65.219,FPC-624,63.369,85380,79.785,85298,87.811,87064
36047076200,Brooklyn,BK1403,-73.95648572263894,40.6257184325582,POINT (-73.95648571403639 40.62571841161907),POINT (-73.95648572263894 40.6257184325582),18.284,82785,26.763,80343,33.301,FPC-457,33.761,FPC-488,49.067,84354,49.256,FPC-223,51.368,84611,47.069,85434,39.665,85517,52.434,85083,48.019,87247,39.964,85521,52.0,81199,42.622,85523,55.157,83916,83.824,80904,60.183,FPC-624,58.333,85380,74.749,85298,82.775,87064
36047076400,Brooklyn,BK1402,-73.95864323235912,40.631927122296545,POINT (-73.95864320460241 40.6319270488249),POINT (-73.95864323235912 40.63192712229655),24.458,82785,31.359,80343,34.0,FPC-488,39.475,FPC-457,48.453,84354,48.186,FPC-223,48.943,84611,51.639,85434,41.679,85517,51.709,85083,51.205,87247,43.15,85521,45.808,85523,55.186,81199,63.369,FPC-624,61.331,83916,83.311,80904,64.507,85380,77.935,85298,85.961,87064
36047076600,Brooklyn,BK1401,-73.95683933214087,40.63318734064124,POINT (-73.95683932409639 40.633187318729206),POINT (-73.95683933214087 40.63318734064124),24.824,82785,31.725,80343,33.308,FPC-488,39.841,FPC-457,47.207,84354,47.494,FPC-223,48.251,84611,52.298,85434,42.338,85517,51.017,85083,51.864,87247,43.809,85521,55.845,81199,46.467,85523,64.028,FPC-624,82.619,80904,61.697,83916,78.594,85298,64.873,85380,86.62,87064
36047076800,Brooklyn,BK1403,-73.96080167134075,40.618804049582856,POINT (-73.96080171105277 40.61880400132585),POINT (-73.96080167134075 40.61880404958286),24.513,82785,25.498,80343,37.031,FPC-457,36.11,FPC-488,49.863,84354,50.052,FPC-223,53.762,84611,50.802,85434,42.014,85517,54.783,85083,50.368,87247,42.313,85521,44.971,85523,54.349,81199,58.887,83916,86.173,80904,62.532,FPC-624,62.063,85380,77.098,85298,85.124,87064
36047077000,Brooklyn,BK1401,-73.95382689227758,40.63613791009041,POINT (-73.95382685836202 40.6361379156422),POINT (-73.95382689227758 40.63613791009041),27.981,82785,36.46,80343,34.173,FPC-488,42.998,FPC-457,46.476,84354,47.826,FPC-223,49.116,84611,54.907,85434,51.882,85083,42.901,85517,54.524,87247,46.469,85521,58.505,81199,49.127,85523,65.466,FPC-624,83.484,80904,64.854,83916,78.808,85298,68.03,85380,86.834,87064
36047077200,Brooklyn,BK1401,-73.95317722098984,40.631609310201306,POINT (-73.95317721557959 40.63160927448318),POINT (-73.95317722098984 40.63160931020131),25.195,82785,33.674,80343,37.639,FPC-488,40.212,FPC-457,45.878,84354,47.228,FPC-223,50.631,84611,53.98,85434,55.348,85083,42.365,85517,54.93,87247,46.875,85521,58.267,81199,49.533,85523,84.935,80904,64.93,FPC-624,62.068,83916,78.272,85298,65.244,85380,86.298,87064
36047077400,Brooklyn,BK1401,-73.94808358981884,40.631208938201816,POINT (-73.94808355621112 40.631208914578174),POINT (-73.94808358981884 40.63120893820182),29.268,82785,33.131,80343,31.015,FPC-488,43.981,84354,44.7,FPC-223,44.285,FPC-457,45.958,84611,49.058,85434,48.724,85083,37.052,85517,53.573,87247,46.544,85521,52.954,81199,49.202,85523,80.326,80904,59.617,FPC-624,66.141,83916,72.959,85298,80.985,87064,69.317,85380
36047077600,Brooklyn,BK1801,-73.94113610897074,40.630925515857854,POINT (-73.9411361121609 40.63092553648267),POINT (-73.94113610897074 40.63092551585785),34.063,82785,39.058,80343,43.284,FPC-223,37.794,FPC-488,41.827,84354,46.58,84611,49.08,FPC-457,54.706,85434,55.503,85083,42.7,85517,59.221,87247,52.192,85521,58.602,81199,54.85,85523,80.884,80904,65.265,FPC-624,70.936,83916,78.607,85298,86.633,87064,74.112,85380
36047078000,Brooklyn,BK1702,-73.93914917811776,40.634498282612405,POINT (-73.93914917340821 40.634498262235866),POINT (-73.93914917811776 40.63449828261241),29.369,82785,36.154,80343,39.418,FPC-223,35.692,FPC-488,38.068,84354,42.821,84611,44.386,FPC-457,51.773,85434,54.365,85083,39.767,85517,56.288,87247,49.259,85521,55.669,81199,51.917,85523,77.125,80904,62.332,FPC-624,66.242,83916,75.674,85298,83.7,87064,69.418,85380
36047078200,Brooklyn,BK1702,-73.94144283903006,40.63785353145422,POINT (-73.94144284507992 40.63785354614459),POINT (-73.94144283903006 40.63785353145422),31.902,82785,38.687,80343,38.225,FPC-488,43.522,FPC-223,42.246,84354,46.999,84611,46.919,FPC-457,54.306,85434,56.898,85083,42.3,85517,58.821,87247,51.792,85521,58.202,81199,54.45,85523,81.303,80904,64.865,FPC-624,68.775,83916,78.207,85298,86.233,87064,71.951,85380
36047078400,Brooklyn,BK1702,-73.94295589459621,40.63426216556007,POINT (-73.94295588985234 40.63426214545203),POINT (-73.94295589459621 40.63426216556007),28.118,82785,34.903,80343,34.441,FPC-488,40.739,FPC-223,39.389,84354,44.142,84611,43.135,FPC-457,50.522,85434,53.114,85083,38.516,85517,55.037,87247,48.008,85521,54.418,81199,50.666,85523,78.446,80904,61.081,FPC-624,64.991,83916,74.423,85298,82.449,87064,68.167,85380
36047078601,Brooklyn,BK1401,-73.94794809517,40.634199201103904,POINT (-73.94794805125592 40.63419918623355),POINT (-73.94794809517001 40.6341992011039),26.174,82785,31.915,80343,31.919,FPC-488,40.0,84354,41.35,FPC-223,41.191,FPC-457,44.753,84611,48.0,85434,50.54,85083,35.994,85517,52.515,87247,45.486,85521,51.896,81199,48.144,85523,79.057,80904,58.559,FPC-624,63.047,83916,71.901,85298,79.927,87064,66.223,85380
36047078602,Brooklyn,BK1702,-73.94613556173809,40.6346384018197,POINT (-73.94613554452896 40.63463838525177),POINT (-73.94613556173809 40.6346384018197),28.114,82785,34.497,80343,34.128,FPC-488,40.194,84354,41.544,FPC-223,44.947,84611,43.131,FPC-457,50.209,85434,52.801,85083,38.203,85517,54.724,87247,47.695,85521,54.105,81199,50.353,85523,79.251,80904,60.768,FPC-624,64.987,83916,74.11,85298,82.136,87064,68.163,85380
