GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9,tt_10,fp_10,tt_11,fp_11,tt_12,fp_12,tt_13,fp_13,tt_14,fp_14,tt_15,fp_15,tt_16,fp_16,tt_17,fp_17,tt_18,fp_18,tt_19,fp_19,tt_20,fp_20,tt_21,fp_21,tt_22,fp_22,tt_23,fp_23,tt_24,fp_24
36061021100,Manhattan,MN0901,-73.96067909797804,40.81430238711121,POINT (-73.96067906545139 40.81430236738145),POINT (-73.96067909797804 40.81430238711121),10.402,FPC-714,14.022,83311,14.893,85156,20.248,80745,19.518,85358,19.751,81071,24.595,FPC-493,26.823,85379,27.272,DSNY-BRS-1104,27.723,83382,23.662,81061,31.614,85353,20.857,FPC-75,21.796,81608,33.538,FPC-530,25.085,83543,27.259,85435,44.911,85350,29.324,85355,29.056,82022,34.221,83918,32.922,FPC-663,33.176,84319,33.074,81199,24.489,DSNY-BRS-1461
36061021303,Manhattan,MN0902,-73.95314673780523,40.81456738263857,POINT (-73.953146740779 40.81456734078628),POINT (-73.95314673780523 40.81456738263857),2.381,FPC-714,12.581,85156,16.035,80745,14.893,83311,14.788,85358,15.021,81071,22.867,FPC-493,25.095,85379,23.845,83382,21.934,81061,28.899,85353,25.544,DSNY-BRS-1104,31.226,FPC-530,23.73,81608,22.973,85435,27.012,85355,43.183,85350,30.811,83918,23.762,FPC-75,24.153,83543,30.61,FPC-663,30.864,84319,33.407,85298,26.511,82022,28.639,85357
36061021500,Manhattan,MN1002,-73.94947113496998,40.813527828960545,POINT (-73.94947118243017 40.81352780367376),POINT (-73.94947113496998 40.81352782896055),5.48,FPC-714,13.595,85156,11.045,80745,12.14,83311,11.926,85358,12.869,81071,23.328,FPC-493,25.163,85379,21.843,83382,21.427,81061,24.053,85353,29.268,FPC-530,25.698,DSNY-BRS-1104,21.479,85435,20.414,81608,26.036,85355,43.644,85350,29.317,83918,29.634,FPC-663,29.888,84319,26.207,FPC-75,32.431,85298,24.398,83543,30.786,85357,26.756,82022
36061021600,Manhattan,MN1001,-73.95438475797634,40.800674818496795,POINT (-73.95438473325255 40.80067481972988),POINT (-73.95438475797634 40.80067481849679),8.833,83311,14.322,85156,15.371,FPC-714,15.413,FPC-493,16.255,85379,16.823,DSNY-BRS-1104,15.055,80745,22.229,85358,47.316,85350,25.775,81061,17.396,FPC-75,24.014,81071,22.266,83543,30.888,83382,26.452,85353,28.376,FPC-530,28.496,82022,26.591,81199,24.162,85355,26.933,85435,25.389,DSNY-BRS-1461,37.842,85483,30.08,81608,27.76,FPC-663,33.895,83918
36061021703,Manhattan,MN0902,-73.94975939490672,40.81792420603233,POINT (-73.94975944903891 40.81792413860198),POINT (-73.94975939490672 40.81792420603233),10.169,FPC-714,15.785,80745,18.92,85156,14.242,85358,14.475,81071,17.702,83311,23.299,83382,28.669,FPC-493,30.725,85379,23.949,81061,26.575,85353,31.678,FPC-530,23.184,81608,25.48,85435,31.26,DSNY-BRS-1104,28.558,85355,33.318,83918,32.156,FPC-663,32.41,84319,48.985,85350,34.298,85298,28.305,FPC-75,29.87,85357,30.527,83543,26.703,84349
36061021800,Manhattan,MN1001,-73.95252457078355,40.80322240236792,POINT (-73.95252454717638 40.803222402285876),POINT (-73.95252457078355 40.80322240236792),8.138,83311,10.425,85156,13.864,FPC-714,14.811,FPC-493,17.788,85379,12.694,80745,18.666,DSNY-BRS-1104,19.868,85358,21.524,81061,22.136,81071,44.549,85350,28.527,83382,24.639,85353,17.583,FPC-75,23.58,83543,26.563,FPC-530,22.349,85355,22.651,85435,28.657,82022,26.583,81199,30.052,81608,25.947,FPC-663,38.733,85483,25.55,DSNY-BRS-1461,29.613,83918
36061022000,Manhattan,MN1001,-73.95065672104364,40.80578380514968,POINT (-73.95065669659677 40.80578380915981),POINT (-73.95065672104364 40.80578380514968),10.182,85156,12.618,FPC-714,11.07,83311,12.127,80745,18.385,FPC-493,19.227,85379,19.301,85358,19.795,DSNY-BRS-1104,21.569,81071,22.554,81061,27.96,83382,28.322,85353,43.803,85350,30.439,FPC-530,21.459,FPC-75,25.3,85435,26.225,85355,25.706,83543,29.304,81608,29.823,FPC-663,32.262,83918,30.077,84319,30.572,82022,29.563,81199,40.814,85483
36061022102,Manhattan,MN1002,-73.94618566883842,40.81865504365479,POINT (-73.94618569612282 40.818655022300945),POINT (-73.94618566883842 40.81865504365479),8.173,80745,9.829,FPC-714,16.661,85156,10.169,85358,11.112,81071,20.086,83382,15.033,83311,22.967,85353,20.341,81061,26.394,FPC-493,28.056,85379,28.182,FPC-530,19.722,85435,18.657,81608,24.95,85355,27.56,83918,27.367,DSNY-BRS-1104,28.802,84319,28.548,FPC-663,30.974,85298,46.71,85350,29.029,85357,25.902,84349,26.131,FPC-75,31.617,84259
36061022200,Manhattan,MN1001,-73.94878751943712,40.80834020954296,POINT (-73.94878749384237 40.80834021376571),POINT (-73.94878751943712 40.80834020954296),5.887,85156,9.144,FPC-714,10.765,80745,14.257,83311,19.161,FPC-493,21.389,85379,17.846,85358,18.789,81071,18.228,81061,21.613,DSNY-BRS-1104,25.084,83382,24.441,85353,26.365,FPC-530,39.477,85350,20.974,85435,22.151,85355,26.306,81608,20.332,FPC-75,27.936,83918,25.749,FPC-663,24.408,83543,26.003,84319,28.546,85298,26.766,82022,27.415,81199
36061022301,Manhattan,MN0902,-73.95500587709269,40.82114163528992,POINT (-73.95500581822354 40.82114163330065),POINT (-73.95500587709269 40.82114163528992),13.099,FPC-714,17.97,80745,13.398,85358,19.251,85156,13.56,81071,17.963,83311,21.189,83382,29.537,FPC-493,17.978,81608,31.337,85379,28.279,85353,28.604,81061,29.568,FPC-530,25.747,85435,29.973,DSNY-BRS-1104,31.538,83918,30.998,85355,31.95,84319,32.175,FPC-663,20.84,FPC-75,22.405,85357,33.356,85298,49.853,85350,25.068,83543,19.238,84349
