GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9,tt_10,fp_10,tt_11,fp_11,tt_12,fp_12,tt_13,fp_13,tt_14,fp_14,tt_15,fp_15,tt_16,fp_16,tt_17,fp_17,tt_18,fp_18,tt_19,fp_19,tt_20,fp_20,tt_21,fp_21,tt_22,fp_22,tt_23,fp_23,tt_24,fp_24,tt_25,fp_25,tt_26,fp_26,tt_27,fp_27,tt_28,fp_28,tt_29,fp_29,tt_30,fp_30,tt_31,fp_31,tt_32,fp_32,tt_33,fp_33,tt_34,fp_34,tt_35,fp_35,tt_36,fp_36,tt_37,fp_37,tt_38,fp_38,tt_39,fp_39,tt_40,fp_40,tt_41,fp_41,tt_42,fp_42,tt_43,fp_43,tt_44,fp_44,tt_45,fp_45,tt_46,fp_46,tt_47,fp_47,tt_48,fp_48,tt_49,fp_49
36061003100,Manhattan,MN0102,-74.00381559584184,40.71531057200895,POINT (-74.00381569131154 40.71531053046602),POINT (-74.00381559584184 40.71531057200895),14.353,FPC-374,16.102,FPC-628,23.251,87247,19.394,81735,26.924,87369,25.701,DSNY-BRS-1461,24.937,81199,22.622,FPC-168,36.314,85351,29.784,FPC-656,33.023,FPC-659,44.708,83628,36.821,83318,34.281,80752,40.451,85506,40.451,80296,30.354,FPC-170,38.216,FPC-101,46.259,84949,33.908,FPC-482,46.591,82343,37.063,FPC-632,37.063,Plentiful-1480,47.702,CH-R802,41.433,83311,37.322,80861,36.239,FPC-493,38.19,Plentiful-1368,49.078,82296,54.608,Plentiful-1399,44.988,83630,31.786,FPC-624,53.483,FPC-597,56.031,85276,45.801,FPC-432,38.61,84947,46.724,FPC-530,49.832,FPC-605,43.248,85435,41.853,85027,49.785,84129,50.207,81608,54.634,83916,53.938,83328,45.733,85387,56.696,85385,50.728,85317,54.867,85357,51.303,Plentiful-1342,63.608,85251
36061003200,Manhattan,MN0303,-73.98370701917263,40.72555328579269,POINT (-73.98370702842817 40.72555327845573),POINT (-73.98370701917263 40.72555328579269),9.864,FPC-628,16.343,FPC-374,24.761,87247,24.832,81735,31.986,87369,27.534,81199,31.844,DSNY-BRS-1461,28.608,FPC-168,36.41,85351,44.69,83628,33.224,FPC-659,36.34,FPC-170,41.393,80752,41.02,FPC-482,45.194,83318,45.242,FPC-101,46.307,FPC-656,46.103,83311,42.681,80861,41.598,FPC-493,51.889,85506,51.889,80296,54.632,84949,55.788,82343,44.176,Plentiful-1368,38.284,83630,37.772,FPC-624,48.501,FPC-632,48.501,Plentiful-1480,58.394,CH-R802,55.346,FPC-597,55.504,82296,62.981,Plentiful-1399,50.839,FPC-432,44.596,84947,51.959,85276,52.71,FPC-530,53.022,FPC-605,47.983,85027,49.234,85435,55.771,84129,56.748,81608,51.863,85387,56.714,85317,62.682,85385,61.979,85357,57.289,Plentiful-1342,63.809,85251,65.32,Plentiful-1528,71.157,83916
36061003300,Manhattan,MN0102,-74.00614634416432,40.71886214043471,POINT (-74.00614634471161 40.718862096530124),POINT (-74.00614634416432 40.71886214043471),17.332,FPC-374,19.939,FPC-628,19.012,87247,19.944,81735,21.741,87369,17.952,DSNY-BRS-1461,29.257,81199,28.912,FPC-168,37.484,85351,33.464,FPC-656,27.861,80752,36.86,FPC-659,44.904,83628,37.83,83318,33.423,FPC-170,30.18,FPC-482,42.78,85506,42.78,80296,36.335,FPC-101,47.268,84949,36.858,83311,48.424,82343,39.392,FPC-632,39.392,Plentiful-1480,34.078,80861,42.529,FPC-493,50.031,CH-R802,37.109,Plentiful-1368,38.076,FPC-624,46.824,83630,51.917,82296,55.617,Plentiful-1399,50.592,FPC-597,54.15,85276,43.92,FPC-432,42.792,84947,47.746,FPC-530,45.583,85435,42.478,85027,48.268,FPC-605,50.976,84129,46.291,81608,58.314,83916,57.618,83328,46.358,85387,62.124,85385,50.951,85357,56.367,85317,55.13,Plentiful-1342,61.915,85251
36061003400,Manhattan,MN0303,-73.98145767697616,40.72900590859083,POINT (-73.98145767533329 40.729005907658376),POINT (-73.98145767697616 40.72900590859083),13.058,FPC-628,19.537,FPC-374,19.461,87247,19.532,81735,26.686,87369,23.891,81199,26.544,DSNY-BRS-1461,23.308,FPC-168,31.11,85351,39.39,83628,31.04,FPC-170,33.994,FPC-659,36.093,80752,35.72,FPC-482,40.803,83311,38.008,80861,46.579,83318,48.135,FPC-101,36.925,FPC-493,44.451,FPC-656,38.876,Plentiful-1368,48.59,85506,48.59,80296,55.589,84949,32.472,FPC-624,54.73,82343,32.984,83630,52.097,FPC-597,45.202,FPC-632,45.202,Plentiful-1480,55.841,CH-R802,50.204,82296,59.059,Plentiful-1399,39.296,84947,46.833,FPC-432,47.41,FPC-530,46.659,85276,49.773,FPC-605,42.683,85027,43.934,85435,50.471,84129,51.448,81608,46.563,85387,51.414,85317,57.382,85385,56.679,85357,51.989,Plentiful-1342,62.916,85251,60.02,Plentiful-1528,61.852,Plentiful-113
36061003601,Manhattan,MN0302,-73.9911271645957,40.72231932780311,POINT (-73.99112716050642 40.72231932551375),POINT (-73.9911271645957 40.72231932780311),7.8,FPC-628,10.499,FPC-374,19.922,87247,18.957,81735,28.55,87369,27.685,DSNY-BRS-1461,26.189,81199,28.178,FPC-168,34.093,85351,48.764,83628,30.802,FPC-659,38.133,80752,35.251,FPC-170,37.951,FPC-656,40.747,83318,39.9,FPC-482,40.795,FPC-101,45.967,85506,45.967,80296,42.667,83311,41.336,80861,50.185,84949,40.253,FPC-493,51.341,82343,42.579,FPC-632,42.579,Plentiful-1480,44.329,Plentiful-1368,53.218,CH-R802,43.022,83630,38.042,FPC-624,56.169,82296,58.534,Plentiful-1399,48.831,FPC-597,48.38,FPC-432,55.282,85276,44.866,84947,52.98,FPC-530,46.507,FPC-605,48.253,85027,45.948,85435,54.366,84129,53.312,81608,52.133,85387,56.798,85317,62.8,85385,58.642,85357,55.495,Plentiful-1342,61.387,85251,65.235,83916,65.59,Plentiful-1528
36061003602,Manhattan,MN0303,-73.99020046176119,40.724560375260566,POINT (-73.99020044930231 40.7245603764933),POINT (-73.99020046176119 40.72456037526057),11.618,FPC-628,11.478,FPC-374,20.358,87247,19.393,81735,28.986,87369,27.529,DSNY-BRS-1461,22.986,81199,24.975,FPC-168,37.261,85351,45.561,83628,33.97,FPC-659,38.038,80752,33.407,FPC-170,40.336,FPC-482,40.711,FPC-656,41.183,83318,41.231,FPC-101,43.103,83311,38.133,80861,46.07,85506,46.07,80296,37.05,FPC-493,50.621,84949,51.777,82343,41.126,Plentiful-1368,42.682,FPC-632,42.682,Plentiful-1480,34.839,FPC-624,41.293,83630,53.321,CH-R802,56.605,82296,49.267,FPC-597,58.97,Plentiful-1399,41.663,84947,48.816,FPC-432,54.968,85276,49.777,FPC-530,46.943,FPC-605,45.05,85027,44.998,85435,52.838,84129,53.748,81608,48.93,85387,53.595,85317,59.749,85385,59.078,85357,54.356,Plentiful-1342,62.284,85251,62.387,Plentiful-1528,68.376,83916
36061003700,Manhattan,MN0201,-74.0074867941145,40.726278564944955,POINT (-74.0074867844917 40.726278558965056),POINT (-74.0074867941145 40.72627856494496),23.937,FPC-374,22.125,FPC-628,18.327,87247,19.365,81735,22.659,87369,18.977,DSNY-BRS-1461,27.89,81199,27.307,FPC-168,39.609,85351,28.886,80752,42.382,FPC-656,45.929,83628,34.936,FPC-170,31.133,FPC-482,42.493,FPC-659,36.776,83311,45.244,83318,35.031,80861,48.79,85506,48.79,80296,41.834,FPC-101,40.924,FPC-493,54.682,84949,38.062,Plentiful-1368,54.93,82343,45.402,FPC-632,45.402,Plentiful-1480,36.471,FPC-624,56.041,CH-R802,41.483,83630,57.416,82296,63.031,Plentiful-1399,50.51,FPC-597,43.295,84947,48.699,FPC-530,55.158,85276,49.419,FPC-432,45.372,85435,43.431,85027,51.929,84129,47.316,81608,48.186,FPC-605,67.232,83916,47.311,85387,66.536,83328,51.976,85357,61.381,85385,55.413,85317,54.919,Plentiful-1342,60.768,Plentiful-1528
36061003900,Manhattan,MN0102,-74.0107807590449,40.72079553570638,POINT (-74.0107807731053 40.72079547237539),POINT (-74.01078075904491 40.72079553570638),21.583,FPC-374,24.169,FPC-628,23.056,87247,24.094,81735,25.296,87369,22.98,DSNY-BRS-1461,33.457,81199,34.246,FPC-168,38.629,FPC-656,41.039,85351,32.889,80752,49.932,83628,41.09,FPC-659,37.653,FPC-170,40.936,83318,34.391,FPC-482,47.01,85506,47.01,80296,40.413,83311,39.89,FPC-101,50.374,84949,38.289,80861,51.53,82343,43.622,FPC-632,43.622,Plentiful-1480,47.551,FPC-493,54.136,CH-R802,41.32,Plentiful-1368,43.41,FPC-624,50.591,83630,55.472,82296,58.723,Plentiful-1399,54.147,FPC-597,47.003,84947,57.705,85276,47.475,FPC-432,51.957,FPC-530,49.138,85435,46.689,85027,55.187,84129,50.058,81608,51.823,FPC-605,63.479,83916,62.783,83328,50.569,85387,55.35,85357,65.99,85385,60.578,85317,58.685,Plentiful-1342,64.026,Plentiful-1528
36061004001,Manhattan,MN0303,-73.9849021192912,40.730264485255454,POINT (-73.98490213004057 40.730264478967435),POINT (-73.98490211929121 40.73026448525545),15.876,FPC-628,20.996,87247,18.827,FPC-374,21.067,81735,28.221,87369,28.079,DSNY-BRS-1461,23.99,81199,23.407,FPC-168,32.645,85351,40.925,83628,37.628,80752,31.067,FPC-170,35.529,FPC-659,37.255,FPC-482,42.338,83311,38.107,80861,37.024,FPC-493,46.678,83318,49.67,FPC-101,44.55,FPC-656,38.975,Plentiful-1368,50.125,85506,50.125,80296,32.571,FPC-624,56.116,84949,56.265,82343,34.519,83630,53.632,FPC-597,46.737,FPC-632,46.737,Plentiful-1480,57.376,CH-R802,51.739,82296,60.594,Plentiful-1399,39.395,84947,47.509,FPC-530,48.368,FPC-432,48.194,85276,42.782,85027,50.617,FPC-605,44.033,85435,50.57,84129,52.983,81608,46.662,85387,51.513,85317,57.481,85385,58.214,85357,52.088,Plentiful-1342,60.119,Plentiful-1528,64.451,85251,61.951,Plentiful-113
36061004002,Manhattan,MN0303,-73.98720895456378,40.73124230289812,POINT (-73.98720896594332 40.73124229637703),POINT (-73.98720895456378 40.73124230289812),16.114,FPC-628,18.822,87247,15.974,FPC-374,18.352,81735,26.047,87369,25.794,DSNY-BRS-1461,21.142,81199,20.559,FPC-168,32.471,85351,40.751,83628,35.343,80752,28.291,FPC-170,35.355,FPC-659,34.97,FPC-482,40.164,83311,35.259,80861,34.176,FPC-493,43.83,83318,47.203,FPC-101,41.702,FPC-656,36.127,Plentiful-1368,47.41,85506,47.41,80296,29.723,FPC-624,53.268,84949,53.55,82343,34.345,83630,51.42,FPC-597,44.022,FPC-632,44.022,Plentiful-1480,54.661,CH-R802,51.565,82296,36.547,84947,60.42,Plentiful-1399,44.661,FPC-530,48.194,FPC-432,39.934,85027,41.185,85435,47.769,FPC-605,48.02,85276,47.722,84129,50.809,81608,43.814,85387,54.633,85385,48.665,85317,55.929,85357,49.24,Plentiful-1342,57.271,Plentiful-1528,64.277,85251,66.552,83916
36061004100,Manhattan,MN0201,-73.99669598277335,40.7191636873842,POINT (-73.99669600087324 40.71916366692359),POINT (-73.99669598277335 40.7191636873842),8.331,FPC-374,13.446,FPC-628,23.898,87247,18.151,81735,27.695,87369,24.959,DSNY-BRS-1461,24.064,81199,26.053,FPC-168,33.658,85351,30.367,FPC-659,46.639,83628,34.141,FPC-656,35.468,80752,39.051,83318,30.537,FPC-170,41.42,FPC-101,39.894,85506,39.894,80296,37.97,FPC-482,46.893,84949,46.034,82343,42.099,83311,39.211,80861,36.506,FPC-632,36.506,Plentiful-1480,38.128,FPC-493,47.145,CH-R802,42.204,Plentiful-1368,44.919,83630,53.422,82296,35.917,FPC-624,54.405,Plentiful-1399,52.807,FPC-597,54.847,85276,47.982,FPC-432,42.741,84947,50.855,FPC-530,50.483,FPC-605,46.128,85027,42.428,85435,50.846,84129,53.744,81608,50.008,85387,59.28,85385,63.035,83916,54.673,85317,58.544,85357,62.339,83328,51.975,Plentiful-1342,60.952,85251
36061004300,Manhattan,MN0201,-73.99546720645795,40.723324400824275,POINT (-73.99546719978427 40.723324396693656),POINT (-73.99546720645795 40.72332440082427),12.959,FPC-374,12.532,FPC-628,19.628,87247,16.663,81735,27.026,87369,23.141,DSNY-BRS-1461,21.388,81199,23.377,FPC-168,34.972,85351,43.963,83628,33.98,80752,31.681,FPC-659,31.783,FPC-170,35.89,FPC-656,41.764,83318,37.363,FPC-482,43.501,FPC-101,42.607,85506,40.611,83311,42.607,80296,36.535,80861,35.452,FPC-493,49.606,84949,48.747,82343,39.219,FPC-632,39.528,Plentiful-1368,39.219,Plentiful-1480,49.858,CH-R802,33.215,FPC-624,42.033,83630,54.684,82296,57.118,Plentiful-1399,48.537,FPC-597,40.039,84947,49.296,FPC-432,55.708,85276,48.153,FPC-530,46.213,FPC-605,43.426,85027,40.94,85435,49.358,84129,52.256,81608,47.306,85387,57.792,85385,51.997,85317,57.056,85357,50.487,Plentiful-1342,63.16,83916,62.464,83328,61.554,85251
36061004500,Manhattan,MN0201,-73.99939082189476,40.72057033019494,POINT (-73.99939084546835 40.72057031667378),POINT (-73.99939082189476 40.72057033019494),12.04,FPC-374,14.519,FPC-628,22.871,87247,16.418,81735,25.276,87369,23.875,DSNY-BRS-1461,22.535,81199,24.524,FPC-168,34.731,85351,34.593,FPC-656,45.11,83628,31.44,FPC-659,33.784,80752,28.118,FPC-170,36.632,83318,35.551,FPC-482,37.475,85506,37.475,80296,40.301,FPC-101,42.179,83311,44.474,84949,37.682,80861,43.615,82343,36.599,FPC-493,34.087,FPC-632,34.087,Plentiful-1480,44.726,CH-R802,40.675,Plentiful-1368,43.39,83630,34.388,FPC-624,51.003,82296,51.986,Plentiful-1399,51.873,FPC-597,55.92,85276,47.886,FPC-432,41.212,84947,49.326,FPC-530,49.549,FPC-605,44.555,85435,44.599,85027,52.387,84129,51.824,81608,48.479,85387,59.485,83916,59.298,85385,53.144,85317,58.789,83328,56.51,85357,53.905,Plentiful-1342,62.025,85251
36061005200,Manhattan,MN0501,-73.99045862330036,40.73743473648013,POINT (-73.99045864282371 40.73743472095588),POINT (-73.99045862330036 40.73743473648013),12.348,87247,11.682,81735,22.064,FPC-628,20.54,87369,20.097,FPC-374,19.139,DSNY-BRS-1461,19.183,81199,18.6,FPC-168,29.048,80752,23.382,FPC-170,40.686,83628,33.344,85351,30.815,FPC-482,38.34,83311,33.3,80861,36.228,FPC-659,32.217,FPC-493,34.168,Plentiful-1368,27.764,FPC-624,39.897,83318,39.413,FPC-656,46.269,FPC-101,40.74,85506,40.74,80296,47.739,84949,46.88,82343,35.218,83630,47.137,FPC-597,37.352,FPC-632,37.352,Plentiful-1480,34.588,84947,47.991,CH-R802,52.438,82296,42.702,FPC-530,55.251,Plentiful-1399,39.226,85435,37.975,85027,45.763,84129,47.114,81608,49.067,FPC-432,44.813,FPC-605,48.893,85276,41.855,85387,52.674,85385,51.774,85357,46.706,85317,47.281,Plentiful-1342,55.312,Plentiful-1528,60.154,85251,57.144,Plentiful-113
36061005400,Manhattan,MN0501,-73.99367779133667,40.73881207743306,POINT (-73.99367780718457 40.738812069516676),POINT (-73.99367779133667 40.73881207743306),8.755,87247,11.756,81735,20.325,87369,20.979,FPC-628,24.596,FPC-374,15.778,DSNY-BRS-1461,24.142,81199,23.957,FPC-168,25.687,80752,28.578,FPC-170,30.0,FPC-482,42.73,83628,36.259,85351,36.627,83311,33.898,80861,39.143,FPC-659,37.574,FPC-493,36.929,Plentiful-1368,33.121,FPC-624,44.942,FPC-656,45.426,83318,47.386,FPC-101,46.269,85506,46.269,80296,53.268,84949,52.409,82343,38.133,83630,44.583,FPC-597,39.945,84947,42.881,FPC-632,42.881,Plentiful-1480,53.52,CH-R802,47.566,FPC-530,55.353,82296,42.605,85435,60.78,Plentiful-1399,42.298,85027,50.796,84129,44.117,81608,51.982,FPC-432,42.259,FPC-605,51.808,85276,46.178,85387,58.031,85385,48.777,85357,52.063,85317,52.152,Plentiful-1342,59.635,Plentiful-1528,57.6,85251,69.95,83916
