,GEOID,Median_Income,Median_Income_4per_hh,Total_Population,percent_car_owners,percent_poverty,TCoL_2023,TCoL_mapping,Income_minus_TCOL,below_TCOL
937,36047078000,92391,113932,2413,0.8588,0.0212,113549.0,BK_rest,383.0,0
938,36047078200,62470,78125,4349,0.4426,0.1364,113549.0,BK_rest,-35424.0,1
939,36047078400,108500,156250,2830,0.6354,0.0679,113549.0,BK_rest,42701.0,0
940,36047078601,63891,128235,2475,0.3281,0.1689,113549.0,BK_rest,14686.0,0
941,36047078602,54030,83746,2122,0.3617,0.1823,113549.0,BK_rest,-29803.0,1
942,36047078801,51838,51192,2208,0.4597,0.1372,113549.0,BK_rest,-62357.0,1
943,36047078802,56635,108313,1793,0.3763,0.1948,113549.0,BK_rest,-5236.0,1
944,36047079001,97576,151242,1747,0.4057,0.0859,113549.0,BK_rest,37693.0,0
945,36047079002,58851,59688,3042,0.4172,0.1571,113549.0,BK_rest,-53861.0,1
946,36047079201,75417,116896,1200,0.4368,0.1025,113549.0,BK_rest,3347.0,0
947,36047079202,65192,158478,2255,0.4248,0.2084,113549.0,BK_rest,44929.0,0
948,36047079400,50714,78606,1978,0.3419,0.2162,113549.0,BK_rest,-34943.0,1
949,36047079601,81056,177875,3681,0.3187,0.1413,113549.0,BK_rest,64326.0,0
950,36047079602,68513,66442,5324,0.2879,0.1726,113549.0,BK_rest,-47107.0,1
951,36047079801,71583,110953,3198,0.2919,0.0285,113549.0,BK_rest,-2596.0,1
952,36047079802,84426,123895,5129,0.3004,0.1337,113549.0,BK_rest,10346.0,0
953,36047080000,69543,128472,3697,0.5285,0.1262,113549.0,BK_rest,14923.0,0
954,36047080200,89289,159792,5008,0.3939,0.0692,113549.0,BK_rest,46243.0,0
955,36047080400,52500,97396,3238,0.3464,0.1198,113549.0,BK_rest,-16153.0,1
956,36047080600,62135,96190,3466,0.3965,0.1823,113549.0,BK_rest,-17359.0,1
957,36047080800,11988,58750,1796,0.1292,0.5787,113549.0,BK_rest,-54799.0,1
958,36047081000,63362,98211,2530,0.5032,0.1499,113549.0,BK_rest,-15338.0,1
959,36047081400,69938,96250,2655,0.4468,0.0763,113549.0,BK_rest,-17299.0,1
960,36047081600,56555,126875,2922,0.4179,0.1204,113549.0,BK_rest,13326.0,0
961,36047081800,80000,84063,4280,0.3177,0.1084,113549.0,BK_rest,-29486.0,1
962,36047082000,48475,75136,5436,0.2378,0.2177,113549.0,BK_rest,-38413.0,1
963,36047082200,66323,97333,7594,0.1678,0.121,113549.0,BK_rest,-16216.0,1
964,36047082400,51419,57216,5116,0.2719,0.1185,113549.0,BK_rest,-56333.0,1
965,36047082600,65866,150441,4923,0.4225,0.1568,113549.0,BK_rest,36892.0,0
966,36047082800,70189,108792,3531,0.3983,0.09,113549.0,BK_rest,-4757.0,1
967,36047083000,57348,88889,6490,0.4964,0.1008,113549.0,BK_rest,-24660.0,1
968,36047083200,75625,68875,2135,0.6916,0.0798,113549.0,BK_rest,-44674.0,1
969,36047083400,78906,96477,1650,0.7461,0.1075,113549.0,BK_rest,-17072.0,1
970,36047083600,85449,157222,2031,0.7405,0.0906,113549.0,BK_rest,43673.0,0
971,36047083800,85060,84716,2109,0.6788,0.0715,113549.0,BK_rest,-28833.0,1
972,36047084000,69948,119398,2631,0.5636,0.0546,113549.0,BK_rest,5849.0,0
973,36047084600,53281,82585,1905,0.6119,0.0394,113549.0,BK_rest,-30964.0,1
974,36047084800,88438,137078,1645,0.5856,0.1054,113549.0,BK_rest,23529.0,0
975,36047085000,89531,187396,1747,0.8022,0.0996,113549.0,BK_rest,73847.0,0
976,36047085400,62361,103036,1998,0.5063,0.0976,,,,0
977,36047085600,71141,70331,3947,0.4869,0.2164,113549.0,BK_rest,-43218.0,1
978,36047085800,65865,102090,1995,0.5524,0.0532,113549.0,BK_rest,-11459.0,1
979,36047086000,66531,157042,3323,0.5184,0.0488,113549.0,BK_rest,43493.0,0
980,36047086200,49861,116875,3008,0.4988,0.1346,113549.0,BK_rest,3326.0,0
981,36047086400,70750,99091,2922,0.5333,0.1314,113549.0,BK_rest,-14458.0,1
982,36047086600,67995,118068,3289,0.5447,0.1515,113549.0,BK_rest,4519.0,0
983,36047086800,42171,58988,3366,0.3643,0.1696,113549.0,BK_rest,-54561.0,1
984,36047087000,54432,120000,3253,0.515,0.209,113549.0,BK_rest,6451.0,0
985,36047087200,61538,90882,3045,0.6102,0.1999,113549.0,BK_rest,-22667.0,1
986,36047087401,39814,137766,3730,0.3152,0.2216,113549.0,BK_rest,24217.0,0
987,36047087600,41129,38924,1825,0.4404,0.2049,113549.0,BK_rest,-74625.0,1
988,36047087800,56875,88156,2448,0.3608,0.1914,113549.0,BK_rest,-25393.0,1
989,36047088001,45375,70331,2135,0.5513,0.1338,113549.0,BK_rest,-43218.0,1
990,36047088002,87448,134022,1187,0.7815,0.0758,113549.0,BK_rest,20473.0,0
991,36047088200,48200,92770,6411,0.364,0.0841,113549.0,BK_rest,-20779.0,1
992,36047088400,38703,59989,4640,0.2957,0.3381,113549.0,BK_rest,-53560.0,1
993,36047088600,42344,89125,4078,0.3965,0.2524,113549.0,BK_rest,-24424.0,1
994,36047088800,44754,96083,4191,0.3388,0.2167,113549.0,BK_rest,-17466.0,1
995,36047089000,55550,96547,6935,0.2783,0.1324,113549.0,BK_rest,-17002.0,1
996,36047089200,26807,40096,3130,0.1298,0.4266,113549.0,BK_rest,-73453.0,1
997,36047089400,55352,85795,3369,0.4279,0.3253,113549.0,BK_rest,-27754.0,1
998,36047089600,21553,33407,3272,0.2251,0.4031,113549.0,BK_rest,-80142.0,1
999,36047089800,56054,90682,2227,0.3395,0.1985,113549.0,BK_rest,-22867.0,1
1000,36047090000,38088,56700,4542,0.2518,0.3668,113549.0,BK_rest,-56849.0,1
1001,36047090200,37557,86917,3509,0.276,0.3744,113549.0,BK_rest,-26632.0,1
1002,36047090600,19049,31829,3476,0.0973,0.4025,113549.0,BK_rest,-81720.0,1
1003,36047090800,15050,23327,5498,0.1505,0.5811,113549.0,BK_rest,-90222.0,1
1004,36047091000,14446,22391,4613,0.1426,0.4598,113549.0,BK_rest,-91158.0,1
1005,36047091200,14692,30063,5312,0.166,0.4226,113549.0,BK_rest,-83486.0,1
1006,36047091600,18043,27966,3686,0.2578,0.3594,113549.0,BK_rest,-85583.0,1
1007,36047091800,30781,47710,2340,0.3756,0.2821,113549.0,BK_rest,-65839.0,1
1008,36047092000,32711,50702,2247,0.3712,0.2817,113549.0,BK_rest,-62847.0,1
1009,36047092200,34867,117561,2335,0.3519,0.0741,113549.0,BK_rest,4012.0,0
1010,36047092400,31020,38446,2673,0.2029,0.2514,113549.0,BK_rest,-75103.0,1
1011,36047092800,69149,125250,2745,0.6631,0.0798,113549.0,BK_rest,11701.0,0
1012,36047093000,82566,127222,3046,0.7047,0.0912,113549.0,BK_rest,13673.0,0
1013,36047093200,34271,123523,1537,0.4218,0.2004,113549.0,BK_rest,9974.0,0
1014,36047093400,79595,123372,2585,0.7275,0.0886,113549.0,BK_rest,9823.0,0
1015,36047093600,68638,102417,1679,0.6011,0.0578,113549.0,BK_rest,-11132.0,1
1016,36047093800,83153,101118,2736,0.5707,0.0866,113549.0,BK_rest,-12431.0,1
1017,36047094401,75000,236193,3330,0.6845,0.1492,113549.0,BK_rest,122644.0,0
1018,36047094402,30916,103654,3314,0.261,0.309,113549.0,BK_rest,-9895.0,1
1019,36047094600,84595,93580,1888,0.7485,0.0493,113549.0,BK_rest,-19969.0,1
1020,36047095000,83846,121250,2751,0.5312,0.0859,113549.0,BK_rest,7701.0,0
1021,36047095400,96597,141538,4340,0.6125,0.0806,113549.0,BK_rest,27989.0,0
1022,36047095600,78547,84464,4524,0.6554,0.1065,113549.0,BK_rest,-29085.0,1
1023,36047095800,69120,107136,3378,0.7816,0.1081,113549.0,BK_rest,-6413.0,1
1024,36047096200,67344,102596,1679,0.7828,0.0717,113549.0,BK_rest,-10953.0,1
1025,36047096400,67763,128816,2469,0.512,0.129,113549.0,BK_rest,15267.0,0
1026,36047096600,66968,103800,2525,0.6544,0.2165,113549.0,BK_rest,-9749.0,1
1027,36047096800,91080,81932,1511,0.67,0.0821,113549.0,BK_rest,-31617.0,1
1028,36047097000,77895,121597,2696,0.6834,0.1376,113549.0,BK_rest,8048.0,0
1029,36047097400,76767,118988,2792,0.6786,0.1603,113549.0,BK_rest,5439.0,0
1030,36047098200,22309,20612,4526,0.22,0.466,113549.0,BK_rest,-92937.0,1
1031,36047098400,97386,110172,2233,0.7699,0.0335,113549.0,BK_rest,-3377.0,1
1032,36047098600,81369,89241,2857,0.7614,0.091,113549.0,BK_rest,-24308.0,1
1033,36047098800,83628,100302,3348,0.7231,0.0556,113549.0,BK_rest,-13247.0,1
1034,36047099000,77721,57422,1742,0.798,0.1824,113549.0,BK_rest,-56127.0,1
1035,36047099200,81542,82250,2483,0.8659,0.1104,113549.0,BK_rest,-31299.0,1
1036,36047099400,100266,127188,2057,0.8375,0.0773,113549.0,BK_rest,13639.0,0
1037,36047099600,65260,101153,3496,0.6162,0.0541,113549.0,BK_rest,-12396.0,1
1038,36047099800,80938,125453,4005,0.6688,0.0447,113549.0,BK_rest,11904.0,0
1039,36047100400,76207,117875,3004,0.7242,0.0806,113549.0,BK_rest,4326.0,0
1040,36047100600,96597,108846,2809,0.689,0.1,113549.0,BK_rest,-4703.0,1
1041,36047100800,84348,104269,2236,0.6437,0.0683,113549.0,BK_rest,-9280.0,1
1042,36047101000,59070,124625,2293,0.4942,0.2058,113549.0,BK_rest,11076.0,0
1043,36047101200,85556,131176,2324,0.7761,0.0873,113549.0,BK_rest,17627.0,0
1044,36047101400,86923,110776,2169,0.7874,0.0799,113549.0,BK_rest,-2773.0,1
1045,36047101600,106944,183352,1710,0.8865,0.0224,113549.0,BK_rest,69803.0,0
1046,36047101800,86188,250001,2176,0.7716,0.0483,,,,0
1047,36047102000,111767,168380,2261,0.8637,0.0327,113549.0,BK_rest,54831.0,0
1048,36047102200,72273,69688,2364,0.6958,0.0351,113549.0,BK_rest,-43861.0,1
1049,36047102400,74643,209559,2245,0.7599,0.1376,113549.0,BK_rest,96010.0,0
1050,36047102600,100417,107344,3193,0.7956,0.0924,113549.0,BK_rest,-6205.0,1
1051,36047102801,86300,86700,1610,0.7957,0.0732,113549.0,BK_rest,-26849.0,1
1052,36047103401,17871,33704,4379,0.3609,0.4679,113549.0,BK_rest,-79845.0,1
1053,36047105801,19826,30730,6094,0.2709,0.3632,113549.0,BK_rest,-82819.0,1
1054,36047105804,39446,75029,6831,0.3693,0.1816,113549.0,BK_rest,-38520.0,1
1055,36047107001,53073,87679,2992,0.4023,0.1866,113549.0,BK_rest,-25870.0,1
1056,36047107800,73847,74674,4667,0.6326,0.0969,113549.0,BK_rest,-38875.0,1
1057,36047109800,52886,50526,2460,0.4977,0.2736,113549.0,BK_rest,-63023.0,1
1058,36047110400,41949,65020,4811,0.3542,0.2118,113549.0,BK_rest,-48529.0,1
1059,36047110600,28000,61350,4994,0.2476,0.4203,113549.0,BK_rest,-52199.0,1
1060,36047111000,28365,43965,3120,0.1694,0.2311,113549.0,BK_rest,-69584.0,1
1061,36047111600,72472,78125,3617,0.6319,0.1453,113549.0,BK_rest,-35424.0,1
1062,36047111800,75299,116713,3953,0.3563,0.2058,113549.0,BK_rest,3164.0,0
1063,36047112000,54706,84794,3353,0.3782,0.2935,113549.0,BK_rest,-28755.0,1
1064,36047112200,22734,35237,2946,0.4599,0.3962,113549.0,BK_rest,-78312.0,1
1065,36047112400,44875,55366,3938,0.4755,0.2387,113549.0,BK_rest,-58183.0,1
1066,36047112600,49311,76432,4029,0.2782,0.289,113549.0,BK_rest,-37117.0,1
1067,36047112800,40063,159868,4024,0.3261,0.3951,113549.0,BK_rest,46319.0,0
1068,36047113000,47700,108603,4087,0.4122,0.1916,113549.0,BK_rest,-4946.0,1
1069,36047113200,50149,112768,2315,0.4964,0.1196,113549.0,BK_rest,-781.0,1
1070,36047113400,27059,41941,2566,0.0734,0.3366,113549.0,BK_rest,-71608.0,1
1071,36047114202,58576,87000,3001,0.4473,0.2886,113549.0,BK_rest,-26549.0,1
1072,36047114400,72711,65114,2849,0.3524,0.3473,113549.0,BK_rest,-48435.0,1
1073,36047114600,35464,54969,3119,0.4272,0.2421,113549.0,BK_rest,-58580.0,1
1074,36047115000,63106,97814,2839,0.4269,0.1624,113549.0,BK_rest,-15735.0,1
1075,36047115200,48894,75785,3664,0.5144,0.1512,113549.0,BK_rest,-37764.0,1
1076,36047115600,25842,40055,4320,0.3221,0.3413,113549.0,BK_rest,-73494.0,1
1077,36047115800,57617,84118,3020,0.4984,0.2281,113549.0,BK_rest,-29431.0,1
1078,36047116000,41724,64672,2781,0.4737,0.2804,113549.0,BK_rest,-48877.0,1
1079,36047116200,54097,125707,2728,0.6267,0.2658,113549.0,BK_rest,12158.0,0
1080,36047116400,60137,93212,4063,0.524,0.1757,113549.0,BK_rest,-20337.0,1
1081,36047116600,51477,78750,3028,0.4658,0.1277,113549.0,BK_rest,-34799.0,1
1082,36047116800,61121,46281,2538,0.5592,0.1414,113549.0,BK_rest,-67268.0,1
1083,36047117201,56906,91894,2427,0.6294,0.2625,113549.0,BK_rest,-21655.0,1
1084,36047117202,67929,90763,4492,0.3432,0.1291,113549.0,BK_rest,-22786.0,1
1085,36047117601,54167,83958,3333,0.394,0.1482,113549.0,BK_rest,-29591.0,1
1086,36047117602,53444,90875,2782,0.3376,0.1617,113549.0,BK_rest,-22674.0,1
1087,36047117800,49423,70365,1924,0.7077,0.1323,113549.0,BK_rest,-43184.0,1
1088,36047118201,72098,97734,3329,0.3093,0.1433,113549.0,BK_rest,-15815.0,1
1089,36047118202,60438,93678,3581,0.4234,0.2052,113549.0,BK_rest,-19871.0,1
1090,36047118400,66408,68904,4899,0.4485,0.1435,113549.0,BK_rest,-44645.0,1
1091,36047118600,75583,112768,3516,0.5657,0.0797,113549.0,BK_rest,-781.0,1
1092,36047118800,59112,57188,4814,0.3734,0.1993,113549.0,BK_rest,-56361.0,1
1093,36047119000,48375,68478,2372,0.3063,0.3681,113549.0,BK_rest,-45071.0,1
1094,36047119200,85071,98438,3421,0.4902,0.1584,113549.0,BK_rest,-15111.0,1
1095,36047119400,55788,86471,5898,0.4761,0.3376,113549.0,BK_rest,-27078.0,1
1096,36047119600,43916,68069,5099,0.4067,0.2716,113549.0,BK_rest,-45480.0,1
1097,36047119800,38854,60223,3664,0.4523,0.3507,113549.0,BK_rest,-53326.0,1
1098,36047120000,34522,116625,2769,0.3031,0.2045,113549.0,BK_rest,3076.0,0
1099,36047120200,80170,124263,2160,0.5222,0.1514,113549.0,BK_rest,10714.0,0
1100,36047120801,69235,107314,5672,0.5113,0.0962,113549.0,BK_rest,-6235.0,1
1101,36047120802,30707,47595,4556,0.3355,0.3205,113549.0,BK_rest,-65954.0,1
1102,36047120803,29331,45463,1916,0.267,0.1173,113549.0,BK_rest,-68086.0,1
1103,36047121000,14494,2499,4237,0.0293,0.5336,113549.0,BK_rest,-111050.0,1
1104,36047121400,20600,30417,4720,0.1933,0.4856,113549.0,BK_rest,-83132.0,1
1105,36047122000,48036,74455,6741,0.4749,0.2074,113549.0,BK_rest,-39094.0,1
1106,36047123700,45333,70266,8372,0.3997,0.5237,113549.0,BK_rest,-43283.0,1
1107,36047150200,112228,213523,2807,0.6884,0.046,113549.0,BK_rest,99974.0,0
1108,36047152200,205227,205441,3578,0.8401,0.0355,113549.0,BK_rest,91892.0,0
1109,36061000201,32286,63828,2740,0.0724,0.5473,151723.0,S_Manhattan,-87895.0,1
1110,36061000202,31806,114758,6789,0.1703,0.3096,151723.0,S_Manhattan,-36965.0,1
1111,36061000600,19692,95195,10732,0.1364,0.3853,151723.0,S_Manhattan,-56528.0,1
1112,36061000700,193276,250001,8653,0.0813,0.0346,151723.0,S_Manhattan,98278.0,0
1113,36061000800,28269,80579,9189,0.1269,0.2883,151723.0,S_Manhattan,-71144.0,1
1114,36061000900,208438,323078,1906,0.1434,0.0793,151723.0,S_Manhattan,171355.0,0
1115,36061001001,101893,161406,1615,0.4994,0.0099,151723.0,S_Manhattan,9683.0,0
1116,36061001002,22183,18022,5520,0.1418,0.4437,151723.0,S_Manhattan,-133701.0,1
1117,36061001200,83669,137353,4372,0.2704,0.2169,151723.0,S_Manhattan,-14370.0,1
1118,36061001300,193065,250001,4844,0.158,0.0884,151723.0,S_Manhattan,98278.0,0
1119,36061001401,95515,188625,3071,0.3862,0.0821,151723.0,S_Manhattan,36902.0,0
1120,36061001402,33793,52379,3133,0.0794,0.2893,151723.0,S_Manhattan,-99344.0,1
1121,36061001501,109832,161827,7749,0.2393,0.0812,151723.0,S_Manhattan,10104.0,0
1122,36061001502,197993,201838,8133,0.1326,0.0699,151723.0,S_Manhattan,50115.0,0
1123,36061001600,41583,64453,8133,0.1447,0.1197,151723.0,S_Manhattan,-87270.0,1
1124,36061001800,71567,65664,7271,0.1187,0.1437,151723.0,S_Manhattan,-86059.0,1
1125,36061002000,25833,26719,5015,0.1339,0.405,151723.0,S_Manhattan,-125004.0,1
1126,36061002100,250001,250001,7379,0.1733,0.0166,151723.0,S_Manhattan,98278.0,0
1127,36061002201,26021,40332,6689,0.2041,0.3334,151723.0,S_Manhattan,-111391.0,1
1128,36061002202,114676,177747,2422,0.1476,0.1383,151723.0,S_Manhattan,26024.0,0
1129,36061002400,14533,31845,4385,0.1955,0.5991,151723.0,S_Manhattan,-119878.0,1
1130,36061002500,21381,33140,5289,0.147,0.5052,151723.0,S_Manhattan,-118583.0,1
1131,36061002601,32727,69250,4171,0.0899,0.3074,151723.0,S_Manhattan,-82473.0,1
1132,36061002602,68537,250001,3683,0.1614,0.1967,151723.0,S_Manhattan,98278.0,0
1133,36061002700,107031,76667,1253,0.2129,0.17,151723.0,S_Manhattan,-75056.0,1
1134,36061002800,52448,149844,6483,0.245,0.2033,151723.0,S_Manhattan,-1879.0,1
1135,36061002902,28615,44353,4197,0.2155,0.3207,151723.0,S_Manhattan,-107370.0,1
1136,36061003001,78935,35282,3718,0.1649,0.1947,151723.0,S_Manhattan,-116441.0,1
1137,36061003002,73607,125288,3126,0.1517,0.2418,151723.0,S_Manhattan,-26435.0,1
1138,36061003100,193667,250001,2684,0.1575,0.0885,151723.0,S_Manhattan,98278.0,0
1139,36061003200,82984,128625,8000,0.2617,0.152,151723.0,S_Manhattan,-23098.0,1
1140,36061003300,250001,250001,5647,0.3532,0.0142,151723.0,S_Manhattan,98278.0,0
1141,36061003400,92569,48331,6981,0.1952,0.3071,151723.0,S_Manhattan,-103392.0,1
1142,36061003601,44193,68594,2940,0.1373,0.1694,151723.0,S_Manhattan,-83129.0,1
1143,36061003602,130924,202932,3561,0.1198,0.2312,151723.0,S_Manhattan,51209.0,0
1144,36061003700,211979,250001,3338,0.2487,0.0461,151723.0,S_Manhattan,98278.0,0
1145,36061003800,72736,112740,8137,0.1081,0.1424,151723.0,S_Manhattan,-38983.0,1
1146,36061003900,190563,250001,6830,0.4777,0.0675,151723.0,S_Manhattan,98278.0,0
1147,36061004001,111985,173576,3004,0.1286,0.092,151723.0,S_Manhattan,21853.0,0
1148,36061004002,139865,216790,6135,0.0995,0.2052,151723.0,S_Manhattan,65067.0,0
1149,36061004100,97287,250001,7854,0.1752,0.1466,151723.0,S_Manhattan,98278.0,0
1150,36061004200,128578,250001,5347,0.1232,0.1466,151723.0,S_Manhattan,98278.0,0
1151,36061004300,102763,215547,3788,0.1124,0.1476,151723.0,S_Manhattan,63824.0,0
1152,36061004400,125895,250001,16629,0.2732,0.1315,151723.0,S_Manhattan,98278.0,0
1153,36061004500,145370,250001,1189,0.2782,0.1009,151723.0,S_Manhattan,98278.0,0
1154,36061004700,137882,213717,2714,0.145,0.0797,151723.0,S_Manhattan,61994.0,0
1155,36061004800,164620,192738,6541,0.2189,0.0797,151723.0,S_Manhattan,41015.0,0
1156,36061004900,119821,250001,4411,0.2805,0.0921,151723.0,S_Manhattan,98278.0,0
1157,36061005000,168125,194089,5042,0.2076,0.0566,151723.0,S_Manhattan,42366.0,0
1158,36061005200,165972,250001,3254,0.338,0.0818,151723.0,S_Manhattan,98278.0,0
1159,36061005400,164700,250001,4851,0.2436,0.0424,151723.0,S_Manhattan,98278.0,0
1160,36061005501,178008,178500,5073,0.3123,0.1656,151723.0,S_Manhattan,26777.0,0
1161,36061005502,129250,250001,1912,0.2271,0.1025,151723.0,S_Manhattan,98278.0,0
1162,36061005600,162105,250001,4190,0.1654,0.1766,151723.0,S_Manhattan,98278.0,0
1163,36061005700,198529,240250,3016,0.3831,0.0283,151723.0,S_Manhattan,88527.0,0
1164,36061005800,138706,250001,4017,0.1576,0.1267,151723.0,S_Manhattan,98278.0,0
1165,36061005900,151031,250001,5047,0.3146,0.0697,151723.0,S_Manhattan,98278.0,0
1166,36061006000,189625,250001,5698,0.3716,0.0246,151723.0,S_Manhattan,98278.0,0
1167,36061006100,244702,250001,5143,0.4007,0.0406,151723.0,S_Manhattan,98278.0,0
1168,36061006200,100403,250001,4385,0.079,0.2046,151723.0,S_Manhattan,98278.0,0
1169,36061006300,160781,250001,6456,0.2565,0.0618,151723.0,S_Manhattan,98278.0,0
1170,36061006400,102312,250001,7415,0.204,0.1537,151723.0,S_Manhattan,98278.0,0
1171,36061006500,106561,165169,5933,0.1781,0.0825,151723.0,S_Manhattan,13446.0,0
1172,36061006600,101127,156746,12022,0.2472,0.092,151723.0,S_Manhattan,5023.0,0
1173,36061006700,113685,176211,5093,0.1239,0.0408,151723.0,S_Manhattan,24488.0,0
1174,36061006800,136962,212291,8293,0.2086,0.1183,151723.0,S_Manhattan,60568.0,0
1175,36061006900,237500,368125,2450,0.2927,0.0419,151723.0,S_Manhattan,216402.0,0
1176,36061007001,110150,170732,3572,0.3255,0.0273,151723.0,S_Manhattan,19009.0,0
1177,36061007002,130405,168750,4292,0.271,0.1393,151723.0,S_Manhattan,17027.0,0
1178,36061007100,176711,250001,5384,0.1431,0.0588,151723.0,S_Manhattan,98278.0,0
1179,36061007200,141161,218799,7882,0.1043,0.0463,151723.0,S_Manhattan,67076.0,0
1180,36061007300,142409,220733,5428,0.1679,0.0984,151723.0,S_Manhattan,69010.0,0
1181,36061007400,178045,275969,4805,0.0907,0.0697,151723.0,S_Manhattan,124246.0,0
1182,36061007500,109250,224167,3610,0.2537,0.0676,151723.0,S_Manhattan,72444.0,0
1183,36061007600,131429,189196,2258,0.0927,0.1187,151723.0,S_Manhattan,37473.0,0
1184,36061007700,143750,136349,5849,0.1463,0.0757,151723.0,S_Manhattan,-15374.0,1
1185,36061007800,151900,221908,9494,0.1067,0.0393,151723.0,S_Manhattan,70185.0,0
1186,36061007900,104246,250001,4170,0.2397,0.0806,151723.0,S_Manhattan,98278.0,0
1187,36061008000,148750,220150,5282,0.1963,0.0688,151723.0,S_Manhattan,68427.0,0
1188,36061008100,144375,250001,7318,0.1672,0.0443,151723.0,S_Manhattan,98278.0,0
1189,36061008200,165911,207217,3567,0.1277,0.0563,151723.0,S_Manhattan,55494.0,0
1190,36061008300,56197,93866,4073,0.2078,0.2261,151723.0,S_Manhattan,-57857.0,1
1191,36061008400,200521,250001,1466,0.0906,0.0758,151723.0,S_Manhattan,98278.0,0
1192,36061008601,153333,250001,3042,0.2197,0.1555,151723.0,S_Manhattan,98278.0,0
1193,36061008603,204292,250001,5226,0.4193,0.0329,151723.0,S_Manhattan,98278.0,0
1194,36061008700,172825,250001,6216,0.1745,0.0912,151723.0,S_Manhattan,98278.0,0
1195,36061008800,119571,250001,8108,0.2337,0.0475,151723.0,S_Manhattan,98278.0,0
1196,36061008900,111131,250001,5844,0.2275,0.1688,151723.0,S_Manhattan,98278.0,0
1197,36061009000,146289,250001,7775,0.1711,0.0862,151723.0,S_Manhattan,98278.0,0
1198,36061009100,148859,250001,6656,0.2321,0.165,151723.0,S_Manhattan,98278.0,0
1199,36061009200,153661,238174,1541,0.1203,0.0313,151723.0,S_Manhattan,86451.0,0
1200,36061009300,87706,140582,10198,0.2311,0.1405,151723.0,S_Manhattan,-11141.0,1
1201,36061009500,154274,250001,3151,0.1219,0.0503,151723.0,S_Manhattan,98278.0,0
1202,36061009600,98846,153211,220,0.1588,0.0227,151723.0,S_Manhattan,1488.0,0
1203,36061009700,64672,100241,4620,0.1305,0.1308,151723.0,S_Manhattan,-51482.0,1
1204,36061009800,99657,250001,7426,0.1835,0.1321,151723.0,S_Manhattan,98278.0,0
1205,36061009901,250001,250001,1877,0.2943,0.0315,151723.0,S_Manhattan,98278.0,0
1206,36061009902,140077,140968,3210,0.1307,0.0576,151723.0,S_Manhattan,-10755.0,1
1207,36061009903,143011,221667,744,0.0698,0.097,151723.0,S_Manhattan,69944.0,0
1208,36061010000,101406,157179,1747,0.0667,0.0504,151723.0,S_Manhattan,5456.0,0
1209,36061010100,101500,176250,1683,0.1006,0.1753,151723.0,S_Manhattan,24527.0,0
1210,36061010200,83857,129978,214,0.141,0.1215,151723.0,S_Manhattan,-21745.0,1
1211,36061010300,110756,171671,2565,0.0582,0.115,151723.0,S_Manhattan,19948.0,0
1212,36061010400,165000,255750,830,0.2481,0.0495,151723.0,S_Manhattan,104027.0,0
1213,36061010601,243082,250001,7632,0.4267,0.0343,151723.0,S_Manhattan,98278.0,0
1214,36061010602,194188,250001,4812,0.2513,0.0202,151723.0,S_Manhattan,98278.0,0
1215,36061010801,171250,265437,3035,0.1606,0.0341,151723.0,S_Manhattan,113714.0,0
1216,36061010802,139327,250001,4432,0.1372,0.0546,151723.0,S_Manhattan,98278.0,0
1217,36061010803,139261,215854,1335,0.196,0.0315,151723.0,S_Manhattan,64131.0,0
1218,36061010900,155417,240896,251,0.1121,0.255,151723.0,S_Manhattan,89173.0,0
1219,36061011000,144430,250001,7553,0.221,0.0486,151723.0,S_Manhattan,98278.0,0
1220,36061011100,109868,250001,4540,0.1079,0.0844,151723.0,S_Manhattan,98278.0,0
1221,36061011201,184200,285510,919,0.1852,0.0871,151723.0,S_Manhattan,133787.0,0
1222,36061011202,222500,344875,491,0.4194,0.0102,151723.0,S_Manhattan,193152.0,0
1223,36061011203,182014,250001,1206,0.2713,0.0531,151723.0,S_Manhattan,98278.0,0
1224,36061011300,81667,126583,107,0.1364,0.5421,151723.0,S_Manhattan,-25140.0,1
1225,36061011401,250001,250001,1217,0.3021,0.0404,151723.0,S_Manhattan,98278.0,0
1226,36061011402,204000,250001,2239,0.2622,0.0348,151723.0,S_Manhattan,98278.0,0
1227,36061011500,147159,180216,3367,0.0909,0.1469,151723.0,S_Manhattan,28493.0,0
1228,36061011600,87987,250001,3782,0.1018,0.0976,151723.0,S_Manhattan,98278.0,0
1229,36061011700,124111,192372,4900,0.1388,0.0614,151723.0,S_Manhattan,40649.0,0
1230,36061011800,158472,250001,9567,0.3122,0.078,151723.0,S_Manhattan,98278.0,0
1231,36061011900,18056,27986,1152,0.0477,0.4688,151723.0,S_Manhattan,-123737.0,1
1232,36061012000,161526,250001,3013,0.3982,0.071,151723.0,S_Manhattan,98278.0,0
1233,36061012101,54850,85017,2899,0.0519,0.1521,151723.0,S_Manhattan,-66706.0,1
1234,36061012102,52689,81667,5053,0.0693,0.1209,151723.0,S_Manhattan,-70056.0,1
1235,36061012200,231701,231127,2986,0.4113,0.0395,151723.0,S_Manhattan,79404.0,0
1236,36061012400,134163,207952,10249,0.2632,0.037,151723.0,S_Manhattan,56229.0,0
1237,36061012500,157177,243624,2427,0.1089,0.1253,151723.0,S_Manhattan,91901.0,0
1238,36061012601,102125,158293,7106,0.3349,0.0329,151723.0,S_Manhattan,6570.0,0
1239,36061012602,177882,275717,4847,0.3438,0.0326,151723.0,S_Manhattan,123994.0,0
