,GEOID,BoroName,NTA2020,lon,lat,centroid
1269,36085003300,Staten Island,SI0104,-74.08662833663017,40.62561087548329,POINT (-74.0866285170351 40.62561057733245)
1270,36085003600,Staten Island,SI0103,-74.07589741843894,40.611083205369695,POINT (-74.075897547026 40.61108313167088)
1271,36085003900,Staten Island,SI0104,-74.09335570623124,40.62117839536168,POINT (-74.09335582210761 40.62117834007271)
1272,36085004001,Staten Island,SI0102,-74.07566361455895,40.61888496990113,POINT (-74.0756636838478 40.61888496498761)
1273,36085004002,Staten Island,SI0103,-74.07936999192081,40.6128289387238,POINT (-74.07937006894775 40.612828882440006)
1274,36085004003,Staten Island,SI0103,-74.08326408073306,40.61428996394705,POINT (-74.08326412548296 40.61428994463512)
1275,36085004004,Staten Island,SI0103,-74.08526401642521,40.60930189566449,POINT (-74.08526397598061 40.60930188485145)
1276,36085004700,Staten Island,SI0104,-74.09473805837644,40.61420762713124,POINT (-74.09473795759354 40.61420762362873)
1277,36085005000,Staten Island,SI0201,-74.0860095779585,40.60414068797443,POINT (-74.0860095504352 40.60414072113674)
1278,36085005902,Staten Island,SI0104,-74.09441446262818,40.627490817159874,POINT (-74.09441453265389 40.627490773691235)
1279,36085006400,Staten Island,SI0201,-74.07849558035944,40.59724703968467,POINT (-74.07849562482848 40.59724702441866)
1280,36085006700,Staten Island,SI0104,-74.10109191286513,40.63519417810006,POINT (-74.10109200910587 40.63519410819719)
1281,36085007001,Staten Island,SI0201,-74.08683166616674,40.589960779081835,POINT (-74.0868318269113 40.5899606783218)
1282,36085007002,Staten Island,SI0201,-74.07618747854184,40.587534920557026,POINT (-74.07618765303083 40.58753479707253)
1283,36085007400,Staten Island,SI0201,-74.06512232849792,40.594421470352835,POINT (-74.06512231348108 40.594421425634664)
1284,36085008100,Staten Island,SI0101,-74.093256217092,40.64280522427155,POINT (-74.09325625132337 40.64280523112657)
1285,36085009601,Staten Island,SI0201,-74.08860124920673,40.5969267988084,POINT (-74.0886013989085 40.596926743187765)
1286,36085009602,Staten Island,SI0201,-74.09516263335145,40.59078278697614,POINT (-74.09516256725811 40.59078276872702)
1287,36085009701,Staten Island,SI0104,-74.11145308135094,40.641152059901266,POINT (-74.11145313372099 40.64115204906698)
1288,36085009702,Staten Island,SI0191,-74.1032718795655,40.64259438213903,POINT (-74.10327187316346 40.64259435245213)
1289,36085010500,Staten Island,SI0104,-74.11187050922875,40.6337957241806,POINT (-74.11187050322627 40.63379568309521)
1290,36085011201,Staten Island,SI0202,-74.0881679970577,40.578896965528806,POINT (-74.08816782649971 40.57889695515801)
1291,36085011203,Staten Island,SI0202,-74.09742404612211,40.573757928335084,POINT (-74.09742394890152 40.57375793662113)
1292,36085011401,Staten Island,SI0201,-74.09909830815427,40.5857435623661,POINT (-74.09909828099116 40.58574354723933)
1293,36085011402,Staten Island,SI0202,-74.10495096597525,40.581194852947775,POINT (-74.10495095085483 40.58119483640918)
1294,36085012100,Staten Island,SI0104,-74.10963556275505,40.6258785534825,POINT (-74.10963554025207 40.6258785061891)
1295,36085012200,Staten Island,SI0202,-74.11145519111837,40.575971907177156,POINT (-74.11145517190776 40.575971884774795)
1296,36085012805,Staten Island,SI0301,-74.11763634758876,40.554656301324314,POINT (-74.11763611929086 40.554656257728524)
1297,36085012806,Staten Island,SI0301,-74.11003113944741,40.55941974323144,POINT (-74.11003098186183 40.559419707512895)
1298,36085013301,Staten Island,SI0104,-74.1189150488434,40.63559618610262,POINT (-74.11891504894352 40.63559618267131)
1299,36085013302,Staten Island,SI0106,-74.12349485794937,40.635971051292195,POINT (-74.12349494909047 40.63597098665121)
1300,36085013400,Staten Island,SI0202,-74.11744486778473,40.569881553892934,POINT (-74.117444840699 40.56988150024606)
1301,36085014607,Staten Island,SI0302,-74.16412067685712,40.5569283050722,POINT (-74.16412065499718 40.55692827790769)
1302,36085014608,Staten Island,SI0302,-74.15651761780555,40.55846374313536,POINT (-74.1565175728816 40.55846368032149)
1303,36085015100,Staten Island,SI0105,-74.12759088552993,40.61952526941512,POINT (-74.12759083308619 40.61952505994161)
1304,36085015400,Staten Island,SI9593,-74.12834386315755,40.54577893685017,POINT (-74.12834453433179 40.545778347774664)
1305,36085015601,Staten Island,SI0302,-74.15458265051804,40.5421531383789,POINT (-74.15458267169915 40.54215303938636)
1306,36085015602,Staten Island,SI0302,-74.16180336402685,40.536020128178876,POINT (-74.16180318983972 40.53602002749782)
1307,36085015603,Staten Island,SI0302,-74.1475917816259,40.53792523779876,POINT (-74.1475926606773 40.53792498123006)
1308,36085016901,Staten Island,SI0105,-74.10942933814987,40.61240089014777,POINT (-74.10942937951862 40.612401041647345)
1309,36085017005,Staten Island,SI0304,-74.18095753666313,40.53928850836861,POINT (-74.18095781945095 40.53928849666313)
1310,36085017007,Staten Island,SI0303,-74.18794365648031,40.55849459721627,POINT (-74.1879437469014 40.55849450695642)
1311,36085017009,Staten Island,SI0304,-74.18958573466226,40.542925143281174,POINT (-74.18958591120959 40.54292503649266)
1312,36085017011,Staten Island,SI0302,-74.1702306273219,40.545634282023265,POINT (-74.17023058066955 40.54563422821214)
1313,36085017012,Staten Island,SI0302,-74.17345755664175,40.55296322763864,POINT (-74.1734577732441 40.552963035152544)
1314,36085017013,Staten Island,SI0303,-74.1978483821443,40.55374715584033,POINT (-74.19784838286571 40.55374712239181)
1315,36085017014,Staten Island,SI0303,-74.19424955406555,40.548457689730945,POINT (-74.19424963420089 40.54845766799393)
1316,36085017015,Staten Island,SI0303,-74.18243022213305,40.55128012815347,POINT (-74.18243021876168 40.5512800759807)
1317,36085017300,Staten Island,SI0203,-74.11828195661575,40.605280024542495,POINT (-74.11828193751901 40.605279975271294)
1318,36085017600,Staten Island,SI0304,-74.17583973731105,40.52965176145468,POINT (-74.1758398731731 40.52965172345952)
1319,36085017701,Staten Island,SI0203,-74.10531097304904,40.60321924115017,POINT (-74.10531101175934 40.60321900170231)
1320,36085017702,Staten Island,SI0203,-74.09727221930774,40.59817584731404,POINT (-74.09727237708331 40.59817579283853)
1321,36085018100,Staten Island,SI0203,-74.1207655676097,40.58909206028732,POINT (-74.1207655356762 40.58909179037274)
1322,36085018701,Staten Island,SI0105,-74.12726421172307,40.6107489452698,POINT (-74.12726423348262 40.61074896364888)
1323,36085018703,Staten Island,SI0203,-74.12890700406057,40.60335902967968,POINT (-74.12890696317693 40.60335891791106)
1324,36085018704,Staten Island,SI0203,-74.12374453044812,40.60439092065667,POINT (-74.12374452480536 40.60439080695483)
1325,36085018901,Staten Island,SI0105,-74.14005191032096,40.61192354407107,POINT (-74.14005190734377 40.611923537490455)
1326,36085018902,Staten Island,SI0203,-74.13796261767801,40.60508602875054,POINT (-74.13796250242626 40.60508606063822)
1327,36085019700,Staten Island,SI0105,-74.13523956313497,40.61698335039092,POINT (-74.13523948196249 40.61698333885588)
1328,36085020100,Staten Island,SI0105,-74.13425480204258,40.62404542802738,POINT (-74.13425483598766 40.62404527822712)
1329,36085020701,Staten Island,SI0106,-74.13922219698449,40.63810455385745,POINT (-74.13922222424387 40.63810455396021)
1330,36085020702,Staten Island,SI0106,-74.1316716240272,40.637566695015295,POINT (-74.13167161251222 40.63756663701153)
1331,36085020804,Staten Island,SI0304,-74.19953559202375,40.53580223870118,POINT (-74.19953548456644 40.53580206006502)
1332,36085020805,Staten Island,SI0303,-74.21491621097289,40.54760822931082,POINT (-74.21491612603577 40.54760806062081)
1333,36085020806,Staten Island,SI0303,-74.20578687315171,40.549558672277456,POINT (-74.20578667859965 40.54955845566706)
1334,36085022300,Staten Island,SI0107,-74.1531669820142,40.63694246059247,POINT (-74.15316690864545 40.63694248583116)
1335,36085022601,Staten Island,SI0304,-74.22052254053587,40.53146619596183,POINT (-74.22052243021272 40.53146532391322)
1336,36085022602,Staten Island,SI0305,-74.23225670014484,40.53830484212127,POINT (-74.2322570651455 40.53830360319418)
1337,36085022801,Staten Island,SI0391,-74.19760093962094,40.56807492824574,POINT (-74.19760116583541 40.5680747684368)
1338,36085023100,Staten Island,SI0107,-74.1563352337736,40.63006217847189,POINT (-74.15633524166554 40.63006212554991)
1339,36085023900,Staten Island,SI0107,-74.14929416709934,40.62948456179188,POINT (-74.14929417143307 40.62948447152046)
1340,36085024401,Staten Island,SI0305,-74.23760276782888,40.50974248999613,POINT (-74.23760344539194 40.50974261431881)
1341,36085024402,Staten Island,SI0305,-74.23794809528407,40.50252629214841,POINT (-74.23794857040703 40.50252650638077)
1342,36085024800,Staten Island,SI0305,-74.24245327899229,40.51543789678661,POINT (-74.24245374690777 40.51543780900678)
1343,36085025100,Staten Island,SI0105,-74.14602860379753,40.61801260314044,POINT (-74.14602890556779 40.61801244360672)
1344,36085027301,Staten Island,SI0204,-74.15185056316822,40.59973469383174,POINT (-74.15185039120006 40.59973449770637)
1345,36085027302,Staten Island,SI0203,-74.13871904372567,40.59552870877499,POINT (-74.13871926145828 40.59552852792333)
1346,36085027702,Staten Island,SI0204,-74.16366703482402,40.580087984625855,POINT (-74.16366710261626 40.580087850314634)
1347,36085027704,Staten Island,SI0204,-74.15147490174719,40.58538250926406,POINT (-74.15147498462323 40.58538247216314)
1348,36085027705,Staten Island,SI0204,-74.15698241874298,40.588247524643066,POINT (-74.15698249575676 40.58824748546304)
1349,36085027706,Staten Island,SI0204,-74.16189516247573,40.59094207658121,POINT (-74.1618952524103 40.590942038269795)
1350,36085027900,Staten Island,SI0203,-74.14909690486043,40.5749473529309,POINT (-74.14909854585915 40.57494724446003)
1351,36085029102,Staten Island,SI0204,-74.19024565834836,40.60915178439127,POINT (-74.19024646013708 40.60914933941102)
1352,36085029104,Staten Island,SI0204,-74.1635251697393,40.613721570219376,POINT (-74.16352491466372 40.61372157651704)
1353,36085029105,Staten Island,SI0204,-74.17193274105348,40.60615107568652,POINT (-74.1719328680139 40.60615110375711)
1354,36085030301,Staten Island,SI0107,-74.15610262852982,40.618917998502106,POINT (-74.15610268224654 40.618918017497535)
1355,36085030302,Staten Island,SI0107,-74.15873797307658,40.62352823958362,POINT (-74.15873791960743 40.62352830792319)
1356,36085031901,Staten Island,SI0107,-74.16332631239628,40.630260210188446,POINT (-74.16332631156884 40.63026016739019)
1357,36085031902,Staten Island,SI0107,-74.16573132663095,40.63785144608972,POINT (-74.16573124624922 40.63785142057756)
1358,36085032300,Staten Island,SI0107,-74.17872978319981,40.6339809836033,POINT (-74.17872933912274 40.633980759102855)
1359,36085990100,Staten Island,SI9591,-74.0531408561489,40.57624013903243,POINT (-74.05314061806087 40.576239743758876)
1360,36047000100,Brooklyn,BK0201,-73.99380892082738,40.700217817063226,POINT (-73.99380890385545 40.70021780392378)
1361,36047000200,Brooklyn,BK0702,-74.01108902971899,40.65325802695793,POINT (-74.01108909097469 40.65325800445895)
1362,36047000301,Brooklyn,BK0201,-73.9973760237624,40.696370791927805,POINT (-73.99737605241972 40.69637076488684)
1363,36047000501,Brooklyn,BK0201,-73.99470020270127,40.69581506544917,POINT (-73.99470023171254 40.6958150385671)
1364,36047000502,Brooklyn,BK0201,-73.99286288905977,40.695133985878115,POINT (-73.99286290726889 40.69513397186066)
1365,36047000700,Brooklyn,BK0201,-73.99730356431114,40.69235131618015,POINT (-73.99730353786597 40.69235132788598)
1366,36047000900,Brooklyn,BK0201,-73.99159270390369,40.69171145454272,POINT (-73.99159270294544 40.69171143467612)
1367,36047001100,Brooklyn,BK0202,-73.98770485686588,40.693289079821206,POINT (-73.98770484423929 40.69328907522257)
1368,36047001501,Brooklyn,BK0202,-73.98247012923335,40.69591164865119,POINT (-73.98247010260225 40.69591163576122)
1369,36047001502,Brooklyn,BK0202,-73.9835959618732,40.69231939992356,POINT (-73.98359595340283 40.69231937681713)
1370,36047001801,Brooklyn,BK0702,-74.00024300950415,40.66465643894645,POINT (-74.00024316528969 40.66465635209024)
1371,36047001802,Brooklyn,BK0702,-74.00971870291603,40.65869943814151,POINT (-74.00971872770594 40.658699433530806)
1372,36047001803,Brooklyn,BK0702,-74.01925498744339,40.65151145764601,POINT (-74.01925512188666 40.6515113984028)
1373,36047001804,Brooklyn,BK0702,-74.02670239887496,40.6437161391347,POINT (-74.0267024063921 40.643716124855615)
1374,36047002000,Brooklyn,BK0702,-74.01596094899232,40.648055892912865,POINT (-74.01596097559334 40.648055883918225)
1375,36047002200,Brooklyn,BK0702,-74.02173854867148,40.643437040944406,POINT (-74.02173865529356 40.64343697442769)
1376,36047002300,Brooklyn,BK0202,-73.98327529825707,40.699563625068215,POINT (-73.98327529363927 40.69956362542647)
1377,36047002901,Brooklyn,BK0203,-73.97810132293677,40.69497587886991,POINT (-73.97810131496924 40.69497587430206)
1378,36047003000,Brooklyn,BK1001,-74.02897626381956,40.63887638491027,POINT (-74.0289762785789 40.63887637464973)
1379,36047003101,Brooklyn,BK0203,-73.97970042572295,40.69169329472872,POINT (-73.97970041568236 40.69169328573779)
1380,36047003102,Brooklyn,BK0203,-73.97548823326527,40.691530546207424,POINT (-73.97548822358046 40.691530536124766)
1381,36047003300,Brooklyn,BK0203,-73.9781037905092,40.68851088717045,POINT (-73.97810377228703 40.68851089298217)
1382,36047003400,Brooklyn,BK1001,-74.03361935347225,40.639433930190826,POINT (-74.03361939527261 40.63943387288596)
1383,36047003500,Brooklyn,BK0203,-73.97618042168668,40.68532462060811,POINT (-73.97618040724088 40.68532461289268)
1384,36047003600,Brooklyn,BK1001,-74.03089773661705,40.634686330182795,POINT (-74.03089775068112 40.63468631382917)
1385,36047003700,Brooklyn,BK0202,-73.98468864198327,40.689389445639755,POINT (-73.9846885589255 40.68938945713947)
1386,36047003800,Brooklyn,BK1001,-74.03574420008867,40.63442134201284,POINT (-74.03574418869121 40.634421351191754)
1387,36047003900,Brooklyn,BK0202,-73.98083406324548,40.684905744920876,POINT (-73.98083405922904 40.68490573845778)
1388,36047004100,Brooklyn,BK0202,-73.98505315871553,40.68659976852204,POINT (-73.98505315593401 40.68659976496113)
1389,36047004300,Brooklyn,BK0202,-73.98959602906066,40.68819890674424,POINT (-73.98959602803939 40.688198908140436)
1390,36047004400,Brooklyn,BK1001,-74.03598240659524,40.630808443011325,POINT (-74.03598239615602 40.630808449398714)
1391,36047004500,Brooklyn,BK0601,-73.9952865126845,40.68814628131686,POINT (-73.99528652175961 40.68814626704575)
1392,36047004600,Brooklyn,BK1001,-74.03629776210359,40.62698941264261,POINT (-74.03629775080329 40.62698945996121)
1393,36047004700,Brooklyn,BK0601,-74.00163732255159,40.68848262619091,POINT (-74.00163737226865 40.68848259885455)
1394,36047004900,Brooklyn,BK0601,-73.99843651915545,40.68799864813959,POINT (-73.99843656098831 40.68799860864415)
1395,36047005000,Brooklyn,BK1001,-74.03755639276297,40.62413343258334,POINT (-74.03755639471481 40.624133449596776)
1396,36047005201,Brooklyn,BK1001,-74.03823196107729,40.621602216308915,POINT (-74.03823195240635 40.621602227325326)
1397,36047005202,Brooklyn,BK1001,-74.03891327773108,40.61929530780246,POINT (-74.03891328120645 40.61929531006671)
1398,36047005301,Brooklyn,BK0601,-74.01426007454529,40.6758656524212,POINT (-74.01426004606454 40.675865595593265)
1399,36047005302,Brooklyn,BK0601,-74.00690441444904,40.67064541002767,POINT (-74.006904583721 40.67064543805676)
1400,36047005303,Brooklyn,BK0601,-74.01116244706255,40.68252544395008,POINT (-74.01116262538166 40.6825254441864)
1401,36047005400,Brooklyn,BK1001,-74.0358656754757,40.61709959584717,POINT (-74.03586567023129 40.617099623890546)
1402,36047005601,Brooklyn,BK1001,-74.03633371762623,40.615178404935065,POINT (-74.03633372880493 40.61517842191768)
1403,36047005602,Brooklyn,BK1001,-74.03572365960044,40.61276164374969,POINT (-74.03572367245798 40.61276163581727)
1404,36047005800,Brooklyn,BK1001,-74.0321887656361,40.61908863707313,POINT (-74.03218874715272 40.619088639841564)
1405,36047006000,Brooklyn,BK1001,-74.03160435016787,40.62208285481755,POINT (-74.03160433901793 40.62208285852329)
1406,36047006200,Brooklyn,BK1001,-74.03044608363291,40.624910734914195,POINT (-74.03044607226829 40.62491073712657)
1407,36047006400,Brooklyn,BK1001,-74.02880926605127,40.628925269616204,POINT (-74.02880926017525 40.628925266857934)
1408,36047006500,Brooklyn,BK0601,-73.9994524311859,40.67909931775248,POINT (-73.9994524581729 40.679099267925594)
1409,36047006600,Brooklyn,BK1001,-74.0275009823264,40.632132183444675,POINT (-74.02750097275978 40.6321321878928)
1410,36047006700,Brooklyn,BK0601,-73.99722306933772,40.684175889651115,POINT (-73.99722307550871 40.68417587871215)
1411,36047006800,Brooklyn,BK1001,-74.02623032153257,40.63517483904037,POINT (-74.02623031367327 40.6351748378395)
1412,36047006901,Brooklyn,BK0202,-73.99115693102259,40.68619356668791,POINT (-73.99115690581452 40.686193571741654)
1413,36047006902,Brooklyn,BK0601,-73.99208759189904,40.68455261740546,POINT (-73.99208757492812 40.684552621838314)
1414,36047007000,Brooklyn,BK1001,-74.0242800870221,40.63819551165299,POINT (-74.0242801060828 40.63819551635355)
1415,36047007100,Brooklyn,BK0601,-73.9871673533701,40.68331331305043,POINT (-73.98716734885372 40.68331330369681)
1416,36047007200,Brooklyn,BK0702,-74.02042148339264,40.640281498896194,POINT (-74.02042148920606 40.64028149366614)
1417,36047007400,Brooklyn,BK0702,-74.01706332452206,40.64186426418257,POINT (-74.01706330854589 40.64186426248963)
1418,36047007600,Brooklyn,BK0702,-74.01469739606986,40.6441020267408,POINT (-74.01469738019598 40.64410202539681)
1419,36047007800,Brooklyn,BK0702,-74.01236609321306,40.646342214542784,POINT (-74.01236607757275 40.64634221325945)
1420,36047008000,Brooklyn,BK0702,-74.01003793952616,40.648579946508065,POINT (-74.01003792533052 40.64857994428525)
1421,36047008200,Brooklyn,BK0702,-74.00771044783538,40.65082193035781,POINT (-74.00771043281661 40.650821927612945)
1422,36047008400,Brooklyn,BK0702,-74.0045079568626,40.65390832935792,POINT (-74.00450796758595 40.653908319231526)
1423,36047008500,Brooklyn,BK0601,-74.00646626499513,40.675855227557875,POINT (-74.00646621355274 40.67585523377811)
1424,36047008600,Brooklyn,BK0703,-74.00374400284642,40.647976720795164,POINT (-74.00374397659523 40.647976721948595)
1425,36047008800,Brooklyn,BK0703,-74.00142442764196,40.650218607142655,POINT (-74.00142440660879 40.65021861117413)
1426,36047009001,Brooklyn,BK0703,-73.9983835570452,40.64795497599143,POINT (-73.99838355818508 40.64795497599209)
1427,36047009002,Brooklyn,BK1201,-73.99619557316142,40.64659998069451,POINT (-73.99619557448574 40.64659998114839)
1428,36047009201,Brooklyn,BK0703,-74.00044095638629,40.64598410913099,POINT (-74.00044095217872 40.645984111096524)
1429,36047009202,Brooklyn,BK1201,-73.99823990382896,40.64465259055614,POINT (-73.99823990044561 40.644652592305384)
1430,36047009401,Brooklyn,BK0703,-74.00248052473476,40.64402174727689,POINT (-74.00248052657126 40.64402174755837)
1431,36047009402,Brooklyn,BK1201,-74.00027750291589,40.64269160472481,POINT (-74.0002775048248 40.64269160443232)
1432,36047009600,Brooklyn,BK0703,-74.00578482140487,40.64601514856675,POINT (-74.00578480078333 40.64601514795008)
1433,36047009800,Brooklyn,BK0703,-74.00811527693612,40.643776214038695,POINT (-74.00811525633574 40.643776213380136)
1434,36047010000,Brooklyn,BK0703,-74.0104456727314,40.641535392811605,POINT (-74.01044565212277 40.641535392148654)
1435,36047010200,Brooklyn,BK0703,-74.01278732335547,40.63928461995879,POINT (-74.01278730300041 40.6392846192339)
1436,36047010401,Brooklyn,BK0703,-74.00948318697287,40.637289206538405,POINT (-74.00948319069339 40.63728920500238)
1437,36047010402,Brooklyn,BK1201,-74.00728127177085,40.635959500415275,POINT (-74.00728127326407 40.6359595009071)
1438,36047010601,Brooklyn,BK0703,-74.0071420595387,40.63953974523585,POINT (-74.00714206299858 40.639539743771806)
1439,36047010602,Brooklyn,BK1201,-74.00493880893919,40.63821048243321,POINT (-74.00493881018375 40.63821048300519)
1440,36047010801,Brooklyn,BK0703,-74.00481132859285,40.64178104574403,POINT (-74.00481132989206 40.64178104636979)
1441,36047010802,Brooklyn,BK1201,-74.00260903126787,40.64045082095313,POINT (-74.00260903253175 40.64045082150908)
1442,36047011000,Brooklyn,BK1201,-73.99277160659115,40.644575689797776,POINT (-73.99277158178589 40.64457568977626)
1443,36047011200,Brooklyn,BK1201,-73.99567495097963,40.64225295718199,POINT (-73.99567494314752 40.64225295501268)
1444,36047011400,Brooklyn,BK1201,-73.99921187974755,40.63942323380206,POINT (-73.99921188984706 40.63942323041034)
1445,36047011600,Brooklyn,BK1201,-74.00364951489719,40.63587295757889,POINT (-74.00364955648514 40.6358729494828)
1446,36047011800,Brooklyn,BK0703,-74.01148539550321,40.63510418249289,POINT (-74.01148531583806 40.63510419109951)
1447,36047011901,Brooklyn,BK0601,-73.9870431520438,40.67650092991649,POINT (-73.98704322799551 40.6765008778849)
1448,36047011902,Brooklyn,BK0601,-73.99500254176677,40.6731361262316,POINT (-73.99500260360546 40.67313609376953)
1449,36047012000,Brooklyn,BK1002,-74.01172208353583,40.63278155339232,POINT (-74.01172202497139 40.632781562525885)
1450,36047012100,Brooklyn,BK0601,-73.99104925495051,40.671479057715786,POINT (-73.9910492373071 40.67147905874028)
1451,36047012200,Brooklyn,BK0703,-74.01757398351783,40.63816472038101,POINT (-74.0175739699619 40.638164715347635)
1452,36047012600,Brooklyn,BK1001,-74.01903909393246,40.63482261957558,POINT (-74.01903902647513 40.63482260240978)
1453,36047012700,Brooklyn,BK0601,-73.98285172385572,40.68174657515137,POINT (-73.98285172044694 40.68174657185926)
1454,36047012801,Brooklyn,BK1002,-74.01330349266752,40.63080173095485,POINT (-74.0133034671145 40.630801729992235)
1455,36047012901,Brooklyn,BK0602,-73.97865565145905,40.68163209029856,POINT (-73.97865567267057 40.68163207074748)
1456,36047012902,Brooklyn,BK0602,-73.9760547355459,40.680933201309465,POINT (-73.97605475568479 40.68093317739994)
1457,36047013000,Brooklyn,BK1001,-74.02138414939051,40.63258738487508,POINT (-74.0213841299239 40.63258738044593)
1458,36047013100,Brooklyn,BK0602,-73.979604431508,40.67771642847366,POINT (-73.97960441591052 40.67771642984182)
1459,36047013200,Brooklyn,BK1002,-74.01567053900828,40.627973078082235,POINT (-74.01567057409456 40.6279730558259)
1460,36047013300,Brooklyn,BK0602,-73.98130740334778,40.6751806783759,POINT (-73.98130738513834 40.675180680209344)
1461,36047013400,Brooklyn,BK1001,-74.020274955934,40.62952349732326,POINT (-74.02027493590809 40.62952350195816)
1462,36047013500,Brooklyn,BK0602,-73.9833137913248,40.672811860481914,POINT (-73.98331377217436 40.67281186187507)
1463,36047013600,Brooklyn,BK1001,-74.02258371238331,40.62689239600485,POINT (-74.02258366142912 40.6268923998002)
1464,36047013700,Brooklyn,BK0602,-73.98532313386522,40.67039801929645,POINT (-73.98532311471438 40.67039802057038)
1465,36047013800,Brooklyn,BK1001,-74.02551750649168,40.62431108880994,POINT (-74.02551751394019 40.62431108460767)
1466,36047013900,Brooklyn,BK0602,-73.98733692900686,40.66798931014872,POINT (-73.9873369097752 40.66798931148632)
1467,36047014000,Brooklyn,BK1002,-74.01966960931885,40.62077400416223,POINT (-74.01966963730878 40.62077399461618)
1468,36047014101,Brooklyn,BK0602,-73.98884003181561,40.666183265008755,POINT (-73.98884000373181 40.666183270710974)
1469,36047014200,Brooklyn,BK1001,-74.0224899812296,40.622497737769685,POINT (-74.02249001387514 40.622497727602344)
1470,36047014700,Brooklyn,BK0702,-73.9896662713159,40.65985286941072,POINT (-73.98966628723505 40.659852862192096)
1471,36047014800,Brooklyn,BK1002,-74.01296159126241,40.61670592922947,POINT (-74.01296162150072 40.61670591937381)
1472,36047014901,Brooklyn,BK0602,-73.98408836533224,40.66388614429262,POINT (-73.98408833782683 40.6638861500231)
1473,36047014902,Brooklyn,BK0701,-73.98564260226689,40.661796450573334,POINT (-73.98564258964657 40.66179644391545)
1474,36047015000,Brooklyn,BK1002,-74.01075636496724,40.61537910116115,POINT (-74.01075639388972 40.61537909275024)
1475,36047015100,Brooklyn,BK0602,-73.98258519683661,40.66568910273739,POINT (-73.9825851782995 40.66568910423126)
1476,36047015200,Brooklyn,BK1001,-74.02447117093213,40.61450044729503,POINT (-74.02447123980512 40.614500370892024)
1477,36047015300,Brooklyn,BK0602,-73.98057595875007,40.66810050269814,POINT (-73.98057594045738 40.66810050408221)
1478,36047015400,Brooklyn,BK1091,-74.01893324607853,40.611151849759565,POINT (-74.01893325562403 40.61115172428142)
1479,36047015500,Brooklyn,BK0602,-73.97856126499175,40.670513539560204,POINT (-73.97856124649823 40.670513541044066)
1480,36047015700,Brooklyn,BK0602,-73.97641673397821,40.67305235787402,POINT (-73.97641672018112 40.673052357099316)
1481,36047015900,Brooklyn,BK0602,-73.97306484152973,40.67519107987278,POINT (-73.9730647898417 40.675191086228445)
1482,36047016000,Brooklyn,BK1001,-74.02686709208851,40.61898276137074,POINT (-74.02686709940791 40.61898273699399)
1483,36047016100,Brooklyn,BK0801,-73.97318284220916,40.67988325469752,POINT (-73.97318286328866 40.6798832249012)
1484,36047016200,Brooklyn,BK1001,-74.03136783393107,40.61323636347864,POINT (-74.03136794014155 40.61323633306955)
1485,36047016300,Brooklyn,BK0801,-73.97000214638167,40.67917746986658,POINT (-73.97000216955527 40.6791774353907)
1486,36047016400,Brooklyn,BK1061,-74.02774897694276,40.60815322715039,POINT (-74.02774888140519 40.60815317780271)
1487,36047016500,Brooklyn,BK0602,-73.97403839856646,40.669977745185626,POINT (-73.97403846345807 40.669977713921845)
1488,36047016600,Brooklyn,BK1002,-74.01626277372374,40.618702820687254,POINT (-74.01626278203992 40.618702810501)
1489,36047016700,Brooklyn,BK0602,-73.97877526767384,40.66429716957332,POINT (-73.97877531855879 40.66429714618185)
1490,36047016800,Brooklyn,BK1102,-74.01576722467144,40.6042312000133,POINT (-74.01576724615855 40.604231192030944)
1491,36047016900,Brooklyn,BK0701,-73.9812877531028,40.65929177731378,POINT (-73.9812877458679 40.65929177175431)
1492,36047017000,Brooklyn,BK1102,-74.01263375943303,40.61013328420209,POINT (-74.01263385371088 40.61013325635957)
1493,36047017200,Brooklyn,BK1102,-74.01035218181732,40.608876944152826,POINT (-74.01035227534342 40.60887691375498)
1494,36047017400,Brooklyn,BK1102,-74.01158959067371,40.60374256041075,POINT (-74.0115896207321 40.603742542802046)
1495,36047017500,Brooklyn,BK0771,-73.99023706006155,40.652137299214104,POINT (-73.9902369282991 40.6521372358557)
1496,36047017600,Brooklyn,BK1102,-74.00881275099516,40.60251506246411,POINT (-74.00881277190955 40.602515045720594)
1497,36047017800,Brooklyn,BK1102,-74.00472383339863,40.60696840815925,POINT (-74.00472388926846 40.60696839155031)
1498,36047017900,Brooklyn,BK0203,-73.97132616573512,40.68423878689161,POINT (-73.97132615696403 40.684238780566496)
1499,36047018000,Brooklyn,BK1102,-74.00715143116211,40.608300214537216,POINT (-74.00715147897618 40.60830020060139)
1500,36047018100,Brooklyn,BK0203,-73.97237116498893,40.68776813860479,POINT (-73.97237116057113 40.68776813100601)
1501,36047018200,Brooklyn,BK1101,-74.00268135838401,40.612459734640495,POINT (-74.00268138240766 40.61245971566419)
1502,36047018300,Brooklyn,BK0203,-73.97147811834333,40.6913758130066,POINT (-73.97147810846866 40.691375803037644)
1503,36047018400,Brooklyn,BK1101,-74.00714509867824,40.61370125483638,POINT (-74.00714508018507 40.61370125188457)
1504,36047018501,Brooklyn,BK0203,-73.9741525300186,40.69477828350379,POINT (-73.97415252263924 40.69477827865657)
1505,36047018600,Brooklyn,BK1101,-74.00510623084566,40.61564401564713,POINT (-74.00510620531965 40.61564401576156)
1506,36047018700,Brooklyn,BK0203,-73.970640700104,40.6946493949769,POINT (-73.97064069174246 40.694649388156456)
