GEOID,Mo_period_1_nearest,Mo_period_1_tt,Mo_period_1_tt_3,Mo_period_2_nearest,Mo_period_2_tt,Mo_period_2_tt_3,Mo_period_3_nearest,Mo_period_3_tt,Mo_period_3_tt_3,Mo_period_4_nearest,Mo_period_4_tt,Mo_period_4_tt_3,Tu_period_1_nearest,Tu_period_1_tt,Tu_period_1_tt_3,Tu_period_2_nearest,Tu_period_2_tt,Tu_period_2_tt_3,Tu_period_3_nearest,Tu_period_3_tt,Tu_period_3_tt_3,Tu_period_4_nearest,Tu_period_4_tt,Tu_period_4_tt_3,We_period_1_nearest,We_period_1_tt,We_period_1_tt_3,We_period_2_nearest,We_period_2_tt,We_period_2_tt_3,We_period_3_nearest,We_period_3_tt,We_period_3_tt_3,We_period_4_nearest,We_period_4_tt,We_period_4_tt_3,Th_period_1_nearest,Th_period_1_tt,Th_period_1_tt_3,Th_period_2_nearest,Th_period_2_tt,Th_period_2_tt_3,Th_period_3_nearest,Th_period_3_tt,Th_period_3_tt_3,Th_period_4_nearest,Th_period_4_tt,Th_period_4_tt_3,Fr_period_1_nearest,Fr_period_1_tt,Fr_period_1_tt_3,Fr_period_2_nearest,Fr_period_2_tt,Fr_period_2_tt_3,Fr_period_3_nearest,Fr_period_3_tt,Fr_period_3_tt_3,Fr_period_4_nearest,Fr_period_4_tt,Fr_period_4_tt_3,Sa_period_1_nearest,Sa_period_1_tt,Sa_period_1_tt_3,Sa_period_2_nearest,Sa_period_2_tt,Sa_period_2_tt_3,Sa_period_3_nearest,Sa_period_3_tt,Sa_period_3_tt_3,Sa_period_4_nearest,Sa_period_4_tt,Sa_period_4_tt_3,Su_period_1_nearest,Su_period_1_tt,Su_period_1_tt_3,Su_period_2_nearest,Su_period_2_tt,Su_period_2_tt_3,Su_period_3_nearest,Su_period_3_tt,Su_period_3_tt_3,Su_period_4_nearest,Su_period_4_tt,Su_period_4_tt_3
36085017702,FPC-382,7.62,10.44,FPC-382,7.62,10.44,84301,7.82,16.29,83916,25.17,25.17,FPC-382,7.62,7.82,FPC-611,6.51,7.32,FPC-710,4.6,5.68,FPC-710,4.6,11.46,FPC-382,7.62,10.44,FPC-382,7.62,10.38,84301,7.82,11.13,83916,25.17,25.17,FPC-382,7.62,7.82,FPC-382,7.62,7.82,84301,7.82,15.3,83916,25.17,31.3,FPC-382,7.62,10.44,FPC-382,7.62,10.03,FPC-619,6.65,10.11,83916,25.17,25.17,85356,13.59,18.76,85356,13.59,15.94,83328,24.95,25.06,83916,25.17,25.17,83916,25.17,25.17,85326,17.12,21.7,Plentiful-1511,11.0,13.04,Plentiful-1511,11.0,11.0
36085018100,83197,3.45,15.24,83197,3.45,12.48,83197,3.45,15.68,83916,21.86,21.86,83197,3.45,14.31,83197,3.45,10.64,83197,3.45,13.48,FPC-710,18.49,19.61,83197,3.45,15.53,83197,3.45,11.57,83197,3.45,14.87,83916,21.86,21.86,83197,3.45,14.11,83197,3.45,12.23,83197,3.45,15.68,83916,21.86,26.79,83197,3.45,15.53,83197,3.45,11.57,83197,3.45,15.21,83916,21.86,21.86,83328,21.31,22.6,FPC-719,19.31,20.82,83328,21.31,21.59,83916,21.86,21.86,83916,21.86,21.86,83916,21.86,22.39,85454,21.85,22.67,83916,21.86,23.07
36085018701,83197,10.44,11.01,FPC-381,6.36,8.24,83197,10.44,14.87,83916,12.13,12.13,83197,10.44,13.71,FPC-381,6.36,8.24,83197,10.44,11.62,83916,12.13,13.48,83197,10.44,11.62,FPC-381,6.36,7.81,83197,10.44,11.7,83916,12.13,12.13,83197,10.44,11.01,FPC-381,6.36,8.24,83197,10.44,12.2,83916,12.13,16.8,83197,10.44,13.83,FPC-381,6.36,8.65,83197,10.44,12.51,83916,12.13,12.13,83328,10.93,13.33,FPC-719,10.86,11.18,83328,10.93,11.53,83916,12.13,12.13,83916,12.13,12.13,FPC-27,11.75,12.87,85454,12.12,14.33,83916,12.13,15.43
36085018703,83197,4.97,11.66,83197,4.97,8.37,83197,4.97,14.24,83916,15.84,15.84,83197,4.97,13.33,83197,4.97,8.37,83197,4.97,11.96,FPC-710,15.46,15.59,83197,4.97,12.27,83197,4.97,7.7,83197,4.97,11.26,83916,15.84,15.84,83197,4.97,11.66,83197,4.97,8.37,83197,4.97,12.95,83916,15.84,20.19,83197,4.97,14.23,83197,4.97,7.7,83197,4.97,13.16,83916,15.84,15.84,83328,14.64,17.01,83328,14.64,14.99,83328,14.64,15.24,83916,15.84,15.84,83916,15.84,15.84,FPC-27,15.45,16.69,85454,15.83,17.64,83916,15.84,18.55
36085018704,83197,4.77,11.51,83197,4.77,9.05,83197,4.77,13.66,83916,15.4,15.4,83197,4.77,12.75,83197,4.77,9.05,83197,4.77,11.15,FPC-710,14.35,14.7,83197,4.77,12.12,83197,4.77,8.39,83197,4.77,11.43,83916,15.4,15.4,83197,4.77,11.51,83197,4.77,9.05,83197,4.77,12.06,83916,15.4,20.53,83197,4.77,13.65,83197,4.77,8.39,83197,4.77,12.76,83916,15.4,15.4,83328,14.85,16.22,FPC-719,12.85,14.36,83328,14.85,15.13,83916,15.4,15.4,83916,15.4,15.4,83916,15.4,15.93,85454,15.39,16.95,83916,15.4,17.73
36085018901,81020,9.46,10.88,FPC-381,1.69,5.93,83916,11.02,16.24,83916,11.02,11.02,83916,11.02,15.08,FPC-381,1.69,6.28,83916,11.02,11.11,83916,11.02,13.88,83916,11.02,11.11,FPC-381,1.69,4.33,FPC-711,8.04,10.41,83916,11.02,11.02,81020,9.46,10.88,FPC-381,1.69,5.93,83916,11.02,12.51,83916,11.02,14.52,83916,11.02,12.96,FPC-381,1.69,5.38,83916,11.02,12.37,83916,11.02,11.02,83328,9.79,13.74,83328,9.79,10.44,83328,9.79,10.4,83916,11.02,11.02,83916,11.02,11.02,FPC-27,10.52,11.89,83916,11.02,14.94,83916,11.02,16.61
36085018902,83197,7.79,12.35,FPC-381,4.84,7.88,83197,7.79,16.18,83916,15.41,15.41,83197,7.79,15.27,FPC-381,4.84,7.88,83197,7.79,12.92,83916,15.41,16.67,83197,7.79,12.92,FPC-381,4.84,6.28,83197,7.79,10.93,83916,15.41,15.41,83197,7.79,12.35,FPC-381,4.84,7.88,83197,7.79,13.9,83916,15.41,18.52,83197,7.79,14.26,FPC-381,4.84,6.28,83197,7.79,13.84,83916,15.41,15.41,83328,14.18,17.29,83328,14.18,14.84,83328,14.18,14.8,83916,15.41,15.41,83916,15.41,15.41,FPC-27,14.91,16.11,83916,15.41,18.37,83916,15.41,19.67
36085019700,81020,7.69,9.79,FPC-381,5.01,5.95,83916,9.36,15.6,83916,9.36,9.36,83916,9.36,14.44,FPC-381,5.01,6.38,83916,9.36,9.48,83916,9.36,12.66,83916,9.36,9.48,FPC-381,5.01,6.02,83916,9.36,10.57,83916,9.36,9.36,81020,7.69,9.79,FPC-381,5.01,5.95,83916,9.36,11.25,83916,9.36,13.33,83916,9.36,12.14,FPC-381,5.01,7.03,83916,9.36,11.25,83916,9.36,9.36,83328,8.17,12.29,83328,8.17,8.84,83328,8.17,8.76,83916,9.36,9.36,83916,9.36,9.36,FPC-27,8.98,10.38,85454,9.36,13.51,83916,9.36,15.59
36085020100,81020,4.58,9.22,81260,1.75,3.99,83916,6.14,16.66,83916,6.14,6.14,83916,6.14,14.99,81260,1.75,4.51,83916,6.14,6.24,83916,6.14,11.09,83916,6.14,6.24,81260,1.75,4.51,83916,6.14,8.07,83916,6.14,6.14,81020,4.58,9.22,81260,1.75,3.75,83916,6.14,10.85,83916,6.14,10.4,83916,6.14,11.74,83328,4.91,5.56,83916,6.14,8.07,83916,6.14,6.14,83328,4.91,9.33,83328,4.91,5.56,83328,4.91,5.52,83916,6.14,6.14,83916,6.14,6.14,FPC-27,5.64,7.32,83916,6.14,11.85,83916,6.14,14.4
36085020701,83916,3.34,9.9,FPC-27,2.69,2.71,83916,3.34,18.45,83916,3.34,3.34,83916,3.34,16.41,FPC-27,2.69,2.71,Plentiful-553,3.32,3.33,83916,3.34,10.08,Plentiful-553,3.32,3.33,FPC-27,2.69,2.71,84770,2.73,2.93,83916,3.34,3.34,83916,3.34,9.9,FPC-27,2.69,3.17,83916,3.34,11.36,83916,3.34,6.87,83916,3.34,12.53,FPC-27,2.69,2.71,84770,2.73,2.93,83916,3.34,3.34,83916,3.34,8.28,FPC-27,2.69,2.71,83916,3.34,3.42,83916,3.34,3.34,83916,3.34,3.34,FPC-27,2.69,4.79,83916,3.34,10.79,83916,3.34,14.37
36085020702,83916,1.26,8.4,83916,1.26,1.89,83916,1.26,16.56,83916,1.26,1.26,83916,1.26,14.52,83916,1.26,1.52,83916,1.26,1.52,83916,1.26,8.1,83916,1.26,1.52,83916,1.26,1.52,83916,1.26,1.89,83916,1.26,1.26,83916,1.26,8.4,83916,1.26,2.05,83916,1.26,8.82,83916,1.26,6.86,83916,1.26,12.06,83916,1.26,1.89,83916,1.26,1.89,83916,1.26,1.26,83916,1.26,6.53,85454,1.24,1.57,83916,1.26,1.88,83916,1.26,1.26,83916,1.26,1.26,83916,1.26,3.13,85454,1.24,8.58,83916,1.26,12.25
36085020804,83197,38.75,45.56,83197,38.75,41.6,83197,38.75,47.29,83916,49.75,49.75,83197,38.75,45.82,83197,38.75,40.46,FPC-614,16.72,25.78,FPC-464,21.87,40.52,83197,38.75,46.09,81028,8.32,26.26,FPC-711,34.8,41.1,83916,49.75,49.75,83197,38.75,45.3,85486,15.7,25.44,83197,38.75,47.29,85380,46.2,47.97,83197,38.75,44.28,FPC-616,21.23,31.88,83197,38.75,46.38,83916,49.75,49.75,83328,48.52,52.36,FPC-27,47.83,48.7,83328,48.52,49.13,83916,49.75,49.75,83916,49.75,49.75,FPC-621,45.69,47.09,83916,49.75,52.5,83916,49.75,53.46
36085020805,83197,43.27,50.08,83197,43.27,46.12,83197,43.27,52.04,83916,54.27,54.27,83197,43.27,50.63,83197,43.27,45.21,FPC-614,19.28,29.04,FPC-464,24.58,44.44,83197,43.27,50.61,81028,11.11,30.21,FPC-711,39.32,45.62,83916,54.27,54.27,83197,43.27,50.08,85486,23.35,30.4,83197,43.27,52.02,85380,50.72,52.49,83197,43.27,48.8,FPC-616,23.93,35.8,83197,43.27,50.9,83916,54.27,54.27,83328,53.04,56.88,FPC-27,52.36,53.22,83328,53.04,53.65,83916,54.27,54.27,83916,54.27,54.27,FPC-621,50.21,51.61,83916,54.27,57.24,83916,54.27,58.32
36085020806,83197,48.39,55.21,83197,48.39,51.24,83197,48.39,57.16,83916,59.39,59.39,83197,48.39,55.75,83197,48.39,50.33,FPC-614,36.1,41.92,FPC-464,41.26,53.41,83197,48.39,55.74,81028,27.7,39.15,FPC-711,44.44,50.74,83916,59.39,59.39,83197,48.39,55.21,85486,30.34,40.0,83197,48.39,57.14,85380,55.84,57.62,83197,48.39,53.92,FPC-616,40.61,44.77,83197,48.39,56.03,83916,59.39,59.39,83328,58.16,62.0,FPC-27,57.48,58.34,83328,58.16,58.78,83916,59.39,59.39,83916,59.39,59.39,FPC-621,55.33,56.73,83916,59.39,62.37,83916,59.39,63.44
36085022300,83916,8.41,14.2,84770,6.1,6.6,83916,8.41,22.81,83916,8.41,8.41,83916,8.41,20.77,84770,6.1,6.6,Plentiful-553,8.4,8.4,83916,8.41,15.16,Plentiful-553,8.4,8.4,84770,6.1,6.6,84770,6.1,6.87,83916,8.41,8.41,83916,8.41,14.2,85352,5.38,7.13,83916,8.41,15.72,85380,4.6,6.51,FPC-615,6.07,13.27,84770,6.1,6.6,84770,6.1,6.87,83916,8.41,8.41,83916,8.41,13.3,84770,6.1,6.6,83916,8.41,8.41,83916,8.41,8.41,83916,8.41,8.41,83521,2.53,4.88,83916,8.41,15.87,83916,8.41,19.45
36085022601,83197,47.98,54.79,83197,47.98,50.83,83197,47.98,56.47,83916,58.97,58.97,83197,47.98,54.83,83197,47.98,49.64,FPC-614,11.34,25.32,FPC-464,16.64,44.93,83197,47.98,55.32,81028,4.55,31.16,FPC-711,44.02,50.32,83916,58.97,58.97,83197,47.98,54.31,FPC-464,16.64,29.63,83197,47.98,56.47,85380,55.42,57.2,83197,47.98,53.5,FPC-616,15.99,36.29,83197,47.98,55.61,83916,58.97,58.97,83328,57.74,61.58,FPC-27,57.06,57.92,83328,57.74,58.36,83916,58.97,58.97,83916,58.97,58.97,FPC-621,54.92,56.31,83916,58.97,61.72,83916,58.97,62.69
36085022602,83197,48.93,55.74,83197,48.93,51.78,83197,48.93,57.7,83916,59.93,59.93,83197,48.93,56.29,83197,48.93,50.87,FPC-614,13.31,26.33,FPC-464,16.73,45.6,83197,48.93,56.27,81028,8.62,33.15,FPC-711,44.98,51.28,83916,59.93,59.93,83197,48.93,55.74,FPC-464,16.73,31.19,83197,48.93,57.68,85380,56.38,58.15,83197,48.93,54.46,FPC-616,16.22,37.0,83197,48.93,56.56,83916,59.93,59.93,83328,58.7,62.54,FPC-27,58.02,58.88,83328,58.7,59.31,83916,59.93,59.93,83916,59.93,59.93,FPC-621,55.87,57.27,83916,59.93,62.9,83916,59.93,63.98
36085022801,83197,31.49,38.3,83197,31.49,34.34,83197,31.49,40.26,83916,42.48,42.48,83197,31.49,38.85,83197,31.49,33.43,FPC-614,31.26,32.77,FPC-464,35.55,40.24,83197,31.49,38.83,81028,22.86,26.27,FPC-711,27.54,33.84,83916,42.48,42.48,83197,31.49,38.3,85486,18.93,27.64,83197,31.49,40.24,85380,38.94,40.71,83197,31.49,37.02,85366,28.41,30.8,83197,31.49,39.12,83916,42.48,42.48,83328,41.26,45.09,FPC-27,40.57,41.44,83328,41.26,41.87,83916,42.48,42.48,83916,42.48,42.48,FPC-621,38.43,39.83,83916,42.48,45.46,83916,42.48,46.54
36085023100,81020,10.47,15.21,FPC-27,9.24,9.76,83916,11.2,23.29,83916,11.2,11.2,83916,11.2,21.62,FPC-27,9.24,9.9,Plentiful-553,11.19,11.19,83916,11.2,17.02,Plentiful-553,11.19,11.19,FPC-27,9.24,9.9,84770,10.87,10.98,83916,11.2,11.2,81020,10.47,15.21,85352,2.56,7.12,83916,11.2,17.13,85380,5.79,8.5,FPC-615,3.25,12.81,FPC-27,9.24,10.05,84770,10.87,10.98,83916,11.2,11.2,83328,10.03,15.33,FPC-27,9.24,10.05,83328,10.03,10.62,83916,11.2,11.2,83916,11.2,11.2,FPC-621,1.69,4.4,83916,11.2,17.89,83916,11.2,20.84
36085023900,81020,7.28,12.35,FPC-27,6.05,6.9,83916,8.02,20.76,83916,8.02,8.02,83916,8.02,19.09,FPC-27,6.05,7.08,Plentiful-553,8.0,8.01,83916,8.02,14.16,Plentiful-553,8.0,8.01,FPC-27,6.05,7.08,84770,7.81,7.88,83916,8.02,8.02,81020,7.28,12.35,FPC-27,6.05,6.4,83916,8.02,14.27,83916,8.02,8.49,FPC-615,6.98,12.25,FPC-27,6.05,6.9,84770,7.81,7.88,83916,8.02,8.02,83328,6.84,12.47,FPC-27,6.05,6.9,83328,6.84,7.43,83916,8.02,8.02,83916,8.02,8.02,FPC-621,5.42,5.83,83916,8.02,15.03,83916,8.02,18.15
36085024401,83197,57.09,63.9,83197,57.09,59.94,83197,57.09,64.81,83916,68.09,68.09,83197,57.09,63.17,83197,57.09,58.14,FPC-614,3.45,22.13,FPC-464,5.86,47.08,83197,57.09,64.44,81028,13.92,40.36,FPC-711,53.14,59.44,83916,68.09,68.09,83197,57.09,62.65,FPC-464,5.86,31.51,83197,57.09,64.81,85380,64.54,66.31,83197,57.09,62.62,FPC-616,5.21,38.51,83197,57.09,64.22,83916,68.09,68.09,83328,66.86,70.54,FPC-27,66.18,67.04,83328,66.86,67.47,83916,68.09,68.09,83916,68.09,68.09,FPC-621,64.03,65.43,83916,68.09,70.36,83916,68.09,71.09
36085024402,83197,60.53,66.25,83197,60.53,63.38,83197,60.53,67.19,83916,71.53,71.53,83197,60.53,64.61,83197,60.53,61.33,FPC-464,6.33,24.74,FPC-464,6.33,49.35,83197,60.53,66.25,81028,17.39,43.81,FPC-711,56.58,62.21,83916,71.53,71.53,83197,60.53,64.61,FPC-464,6.33,33.65,83197,60.53,67.19,85380,67.98,69.75,83197,60.53,65.12,FPC-616,6.0,40.01,83197,60.53,65.93,83916,71.53,71.53,83328,70.3,73.89,FPC-27,69.62,70.48,83328,70.3,70.91,83916,71.53,71.53,83916,71.53,71.53,FPC-621,67.47,68.87,83916,71.53,73.71,83916,71.53,74.39
36085024800,83197,57.93,64.74,83197,57.93,60.78,83197,57.93,65.81,83916,68.93,68.93,83197,57.93,64.17,83197,57.93,58.98,FPC-614,4.29,22.2,FPC-464,4.37,47.15,83197,57.93,65.27,81028,14.76,41.2,FPC-711,53.98,60.28,83916,68.93,68.93,83197,57.93,63.65,FPC-464,4.37,31.57,83197,57.93,65.81,85380,65.38,67.15,83197,57.93,63.46,FPC-616,3.86,38.78,83197,57.93,65.22,83916,68.93,68.93,83328,67.7,71.38,FPC-27,67.01,67.88,83328,67.7,68.31,83916,68.93,68.93,83916,68.93,68.93,FPC-621,64.87,66.27,83916,68.93,71.2,83916,68.93,71.93
36085025100,81020,9.12,11.81,FPC-381,4.08,6.89,83916,10.68,18.24,83916,10.68,10.68,83916,10.68,17.08,FPC-381,4.08,6.89,83916,10.68,10.76,83916,10.68,14.62,83916,10.68,10.76,FPC-381,4.08,5.33,FPC-711,6.4,9.78,83916,10.68,10.68,81020,9.12,11.81,FPC-381,4.08,6.89,83916,10.68,13.88,83916,10.68,12.65,83916,10.68,13.02,FPC-381,4.08,6.15,83916,10.68,11.73,83916,10.68,10.68,83328,9.45,14.35,FPC-27,8.86,9.66,83328,9.45,10.07,83916,10.68,10.68,83916,10.68,10.68,FPC-27,8.86,10.26,83916,10.68,15.76,83916,10.68,17.89
36085027301,83197,14.03,16.77,FPC-381,8.19,12.54,83197,14.03,21.96,83916,18.91,18.91,83197,14.03,21.02,FPC-381,8.19,12.54,83197,14.03,17.33,83916,18.91,21.53,83197,14.03,17.33,85366,4.09,6.58,FPC-711,7.46,13.47,83916,18.91,18.91,83197,14.03,16.77,FPC-381,8.19,12.54,83197,14.03,18.68,83916,18.91,19.88,83197,14.03,17.32,85366,4.09,8.77,83197,14.03,17.89,83916,18.91,18.91,83328,17.68,21.69,FPC-27,17.33,17.98,83328,17.68,18.3,83916,18.91,18.91,83916,18.91,18.91,FPC-27,17.33,18.55,83916,18.91,22.97,83916,18.91,24.59
36085027302,83197,8.22,15.78,83197,8.22,11.31,83197,8.22,18.6,83916,20.34,20.34,83197,8.22,17.69,83197,8.22,11.31,83197,8.22,16.35,83916,20.34,20.59,83197,8.22,16.35,83197,8.22,9.47,83197,8.22,14.12,83916,20.34,20.34,83197,8.22,15.78,83197,8.22,11.31,83197,8.22,17.39,83916,20.34,23.44,83197,8.22,17.68,83197,8.22,9.47,83197,8.22,17.26,83916,20.34,20.34,83328,19.11,22.13,83328,19.11,19.76,83328,19.11,19.72,83916,20.34,20.34,83916,20.34,20.34,FPC-27,19.84,21.03,83916,20.34,22.6,83916,20.34,23.47
36085027702,83197,19.85,25.74,FPC-381,19.49,21.76,83197,19.85,29.12,83916,29.47,29.47,83197,19.85,27.71,FPC-381,19.49,21.76,83197,19.85,26.27,83916,29.47,30.52,83197,19.85,26.27,FPC-711,14.52,16.47,FPC-711,14.52,21.28,83916,29.47,29.47,83197,19.85,25.74,85486,19.23,19.52,83197,19.85,27.66,85380,25.92,27.69,83197,19.85,24.46,85366,15.39,18.24,83197,19.85,26.56,83916,29.47,29.47,83328,28.24,32.09,FPC-27,27.55,28.42,83328,28.24,28.85,83916,29.47,29.47,83916,29.47,29.47,FPC-621,25.41,26.81,83916,29.47,32.66,83916,29.47,33.84
36085027704,83197,14.09,20.64,83197,14.09,16.17,83197,14.09,23.97,83916,24.69,24.69,83197,14.09,22.88,83197,14.09,16.17,83197,14.09,21.2,83916,24.69,25.45,83197,14.09,21.2,FPC-711,13.73,13.89,FPC-711,13.73,17.5,83916,24.69,24.69,83197,14.09,20.64,83197,14.09,16.17,83197,14.09,22.26,83916,24.69,25.18,83197,14.09,20.86,85366,13.85,14.02,83197,14.09,22.12,83916,24.69,24.69,83328,23.46,26.99,83328,23.46,24.11,83328,23.46,24.07,83916,24.69,24.69,83916,24.69,24.69,FPC-27,24.19,24.68,83916,24.69,27.48,83916,24.69,28.58
36085027705,83197,16.29,22.53,FPC-381,16.21,18.3,83197,16.29,26.01,83916,26.43,26.43,83197,16.29,24.93,FPC-381,16.21,18.3,83197,16.29,23.06,83916,26.43,27.31,83197,16.29,23.06,FPC-711,11.49,13.31,FPC-711,11.49,18.07,83916,26.43,26.43,83197,16.29,22.53,FPC-381,16.21,18.3,83197,16.29,24.28,85380,23.42,24.93,83197,16.29,21.43,85366,12.23,14.91,83197,16.29,23.35,83916,26.43,26.43,83328,25.2,28.88,FPC-27,24.52,25.39,83328,25.2,25.82,83916,26.43,26.43,83916,26.43,26.43,FPC-621,22.92,24.07,83916,26.43,29.45,83916,26.43,30.55
36085027706,83197,18.12,21.89,FPC-381,14.44,18.07,83197,18.12,26.61,83916,24.55,24.55,83197,18.12,25.52,FPC-381,14.44,18.07,83197,18.12,22.42,83916,24.55,26.66,83197,18.12,22.42,FPC-711,9.6,11.46,FPC-711,9.6,17.42,83916,24.55,24.55,83197,18.12,21.89,FPC-381,14.44,17.77,83197,18.12,23.96,85380,21.23,22.89,83197,18.12,20.68,85366,10.34,14.3,83197,18.12,22.71,83916,24.55,24.55,83328,23.32,27.53,FPC-27,22.64,23.5,83328,23.32,23.93,83916,24.55,24.55,83916,24.55,24.55,FPC-621,20.72,22.04,83916,24.55,28.8,83916,24.55,30.52
36085027900,83197,12.91,22.85,83197,12.91,18.38,83197,12.91,23.93,83916,28.6,28.6,83197,12.91,22.52,83197,12.91,16.9,83197,12.91,22.76,FPC-710,27.68,27.98,83197,12.91,23.42,83197,12.91,16.23,83197,12.91,20.01,83916,28.6,28.6,83197,12.91,22.0,83197,12.91,16.6,83197,12.91,23.93,83916,28.6,29.26,83197,12.91,23.19,83197,12.91,16.23,83197,12.91,23.34,83916,28.6,28.6,83328,27.37,30.21,83328,27.37,28.02,83328,27.37,27.98,83916,28.6,28.6,83916,28.6,28.6,FPC-27,28.1,28.71,83916,28.6,30.62,83916,28.6,31.33
36085029102,81020,25.07,27.39,FPC-381,21.13,23.2,83916,26.63,34.55,83916,26.63,26.63,83916,26.63,33.39,FPC-381,21.13,23.2,83916,26.63,26.65,83916,26.63,31.26,83916,26.63,26.65,FPC-711,16.16,18.11,FPC-711,16.16,23.35,83916,26.63,26.63,81020,25.07,27.39,85352,16.72,20.53,83916,26.63,29.47,85380,17.2,21.91,FPC-615,15.34,24.15,85366,17.03,20.96,83916,26.63,27.06,83916,26.63,26.63,83328,25.4,30.32,FPC-27,24.72,25.58,83328,25.4,26.01,83916,26.63,26.63,83916,26.63,26.63,FPC-621,16.69,20.05,83916,26.63,32.43,83916,26.63,34.92
36085029104,81020,14.43,16.29,FPC-381,9.11,12.1,83916,15.99,22.98,83916,15.99,15.99,83916,15.99,21.83,FPC-381,9.11,12.1,83916,15.99,16.01,83916,15.99,20.16,83916,15.99,16.01,FPC-711,2.59,5.57,FPC-711,2.59,11.82,83916,15.99,15.99,81020,14.43,16.29,FPC-381,9.11,11.08,83916,15.99,18.37,85380,11.51,13.75,FPC-615,9.65,14.7,85366,5.01,9.4,83916,15.99,16.59,83916,15.99,15.99,83328,14.76,19.68,FPC-27,14.08,14.94,83328,14.76,15.37,83916,15.99,15.99,83916,15.99,15.99,FPC-621,11.0,12.71,83916,15.99,21.33,83916,15.99,23.59
36085029105,81020,25.17,27.68,FPC-381,21.8,23.48,83916,26.72,35.02,83916,26.72,26.72,83916,26.72,33.87,FPC-381,21.8,23.48,83916,26.72,26.75,83916,26.72,31.55,83916,26.72,26.75,FPC-711,16.64,18.71,FPC-711,16.64,23.57,83916,26.72,26.72,81020,25.17,27.68,85352,16.81,20.82,83916,26.72,29.75,85380,17.29,22.01,FPC-615,15.44,24.44,85366,17.7,21.44,83916,26.72,27.15,83916,26.72,26.72,83328,25.49,30.41,FPC-27,24.81,25.68,83328,25.49,26.11,83916,26.72,26.72,83916,26.72,26.72,FPC-621,16.78,20.14,83916,26.72,32.72,83916,26.72,35.3
36085030301,81020,10.41,13.7,FPC-381,7.04,8.73,83916,11.97,20.74,83916,11.97,11.97,83916,11.97,19.59,FPC-381,7.04,8.73,83916,11.97,11.99,83916,11.97,16.49,83916,11.97,11.99,FPC-711,3.7,5.42,FPC-711,3.7,9.51,83916,11.97,11.97,81020,10.41,13.7,FPC-381,7.04,8.73,83916,11.97,15.78,85380,10.86,11.41,FPC-615,9.0,13.23,85366,5.53,7.54,83916,11.97,12.57,83916,11.97,11.97,83328,10.74,15.66,FPC-27,10.06,10.92,83328,10.74,11.36,83916,11.97,11.97,83916,11.97,11.97,FPC-621,9.71,10.02,83916,11.97,17.66,83916,11.97,20.09
36085030302,81020,10.65,15.52,81260,9.32,10.09,83916,12.2,23.46,83916,12.2,12.2,83916,12.2,21.79,81260,9.32,10.61,83916,12.2,12.23,83916,12.2,17.62,83916,12.2,12.23,81260,9.32,10.0,FPC-711,10.39,11.87,83916,12.2,12.2,81020,10.65,15.52,85352,5.1,8.24,83916,12.2,17.6,85380,8.28,10.24,FPC-615,5.79,13.91,FPC-27,10.29,11.16,83916,12.2,12.76,83916,12.2,12.2,83328,10.98,15.89,FPC-27,10.29,11.16,83328,10.98,11.59,83916,12.2,12.2,83916,12.2,12.2,FPC-621,4.23,6.59,83916,12.2,18.49,83916,12.2,21.22
36085031901,81020,12.67,17.35,FPC-27,11.44,11.78,83916,13.4,25.37,83916,13.4,13.4,83916,13.4,23.7,FPC-27,11.44,11.78,Plentiful-553,13.38,13.39,83916,13.4,19.16,Plentiful-553,13.38,13.39,FPC-27,11.44,11.54,FPC-711,11.6,12.07,83916,13.4,13.4,81020,12.67,17.35,85352,1.68,8.24,83916,13.4,19.27,85380,3.8,8.6,FPC-615,1.27,13.55,FPC-27,11.44,11.99,84770,12.3,12.67,83916,13.4,13.4,83328,12.22,17.47,FPC-27,11.44,11.99,83328,12.22,12.81,83916,13.4,13.4,83916,13.4,13.4,FPC-621,1.65,5.6,83916,13.4,20.03,83916,13.4,22.95
36085031902,83916,14.43,19.52,84770,12.12,12.62,83916,14.43,28.02,83916,14.43,14.43,83916,14.43,26.08,84770,12.12,12.62,Plentiful-553,14.42,14.42,83916,14.43,21.07,Plentiful-553,14.42,14.42,84770,12.12,12.62,84770,12.12,12.69,83916,14.43,14.43,83916,14.43,19.52,85352,4.24,10.76,83916,14.43,21.03,85380,1.42,7.93,FPC-615,2.65,15.43,84770,12.12,12.62,84770,12.12,12.89,83916,14.43,14.43,83916,14.43,19.32,84770,12.12,12.62,83916,14.43,14.43,83916,14.43,14.43,83916,14.43,14.43,FPC-621,4.21,7.72,83916,14.43,21.79,83916,14.43,25.31
36085032300,83916,21.97,26.59,84770,19.65,20.15,83916,21.97,34.63,83916,21.97,21.97,83916,21.97,32.96,84770,19.65,20.15,Plentiful-553,21.95,21.96,83916,21.97,28.15,Plentiful-553,21.95,21.96,84770,19.65,19.77,84770,19.65,19.77,83916,21.97,21.97,83916,21.97,26.59,85352,14.08,18.89,83916,21.97,28.11,85380,10.73,16.35,FPC-615,12.52,23.28,84770,19.65,20.15,84770,19.65,20.42,83916,21.97,21.97,83916,21.97,26.85,84770,19.65,20.15,83916,21.97,21.97,83916,21.97,21.97,83916,21.97,21.97,83521,12.88,15.85,83916,21.97,28.86,83916,21.97,32.16
