GEOID,Mo_period_1_nearest,Mo_period_1_tt,Mo_period_1_tt_3,Mo_period_2_nearest,Mo_period_2_tt,Mo_period_2_tt_3,Mo_period_3_nearest,Mo_period_3_tt,Mo_period_3_tt_3,Mo_period_4_nearest,Mo_period_4_tt,Mo_period_4_tt_3,Tu_period_1_nearest,Tu_period_1_tt,Tu_period_1_tt_3,Tu_period_2_nearest,Tu_period_2_tt,Tu_period_2_tt_3,Tu_period_3_nearest,Tu_period_3_tt,Tu_period_3_tt_3,Tu_period_4_nearest,Tu_period_4_tt,Tu_period_4_tt_3,We_period_1_nearest,We_period_1_tt,We_period_1_tt_3,We_period_2_nearest,We_period_2_tt,We_period_2_tt_3,We_period_3_nearest,We_period_3_tt,We_period_3_tt_3,We_period_4_nearest,We_period_4_tt,We_period_4_tt_3,Th_period_1_nearest,Th_period_1_tt,Th_period_1_tt_3,Th_period_2_nearest,Th_period_2_tt,Th_period_2_tt_3,Th_period_3_nearest,Th_period_3_tt,Th_period_3_tt_3,Th_period_4_nearest,Th_period_4_tt,Th_period_4_tt_3,Fr_period_1_nearest,Fr_period_1_tt,Fr_period_1_tt_3,Fr_period_2_nearest,Fr_period_2_tt,Fr_period_2_tt_3,Fr_period_3_nearest,Fr_period_3_tt,Fr_period_3_tt_3,Fr_period_4_nearest,Fr_period_4_tt,Fr_period_4_tt_3,Sa_period_1_nearest,Sa_period_1_tt,Sa_period_1_tt_3,Sa_period_2_nearest,Sa_period_2_tt,Sa_period_2_tt_3,Sa_period_3_nearest,Sa_period_3_tt,Sa_period_3_tt_3,Sa_period_4_nearest,Sa_period_4_tt,Sa_period_4_tt_3,Su_period_1_nearest,Su_period_1_tt,Su_period_1_tt_3,Su_period_2_nearest,Su_period_2_tt,Su_period_2_tt_3,Su_period_3_nearest,Su_period_3_tt,Su_period_3_tt_3,Su_period_4_nearest,Su_period_4_tt,Su_period_4_tt_3
36005051601,FPC-666,14.72,24.42,FPC-666,14.72,20.13,FPC-666,14.72,19.83,85503,15.95,35.04,FPC-666,14.72,24.34,FPC-666,14.72,20.11,FPC-666,14.72,24.2,87064,34.92,47.21,FPC-666,14.72,24.39,FPC-666,14.72,20.13,FPC-666,14.72,21.67,85307,21.46,29.43,FPC-666,14.72,20.13,FPC-666,14.72,16.27,FPC-666,14.72,16.27,87064,34.92,42.92,85494,22.23,27.29,85494,22.23,22.64,FPC-580,24.7,26.31,80162,29.4,39.52,85455,22.29,25.47,85455,22.29,22.66,Plentiful-1528,29.33,29.58,85357,42.32,55.32,81145,31.02,42.3,FPC-513,22.84,22.84,85456,28.01,39.0,FPC-624,54.25,67.66
36005051602,FPC-666,16.4,26.1,FPC-666,16.4,21.82,FPC-666,16.4,21.52,85503,17.64,36.73,FPC-666,16.4,26.02,FPC-666,16.4,21.8,FPC-666,16.4,25.88,87064,36.61,48.9,FPC-666,16.4,26.08,FPC-666,16.4,21.82,FPC-666,16.4,23.65,85307,23.15,31.12,FPC-666,16.4,21.82,FPC-666,16.4,17.95,FPC-666,16.4,17.95,87064,36.61,44.6,85494,23.91,28.97,85494,23.91,24.32,FPC-580,26.39,28.0,80162,31.09,41.21,85455,23.97,27.16,85455,23.97,24.34,Plentiful-1528,31.02,31.27,85357,44.0,57.0,81145,32.7,43.98,FPC-513,24.52,24.52,85456,29.69,40.69,FPC-624,55.93,69.34
36081000200,81578,16.09,17.42,81578,16.09,16.97,80324,15.95,17.25,82186,23.61,33.82,84801,12.54,12.87,84801,12.54,12.77,84801,12.54,12.77,84801,12.54,14.11,81272,6.32,11.01,81272,6.32,8.3,FPC-630,8.98,9.46,FPC-630,8.98,9.46,FPC-484,12.96,14.47,83306,7.55,11.16,84611,10.22,11.98,84611,10.22,14.48,83879,10.71,15.2,80319,12.06,15.58,FPC-695,8.85,11.67,81592,8.83,12.85,85243,2.09,7.42,84936,9.18,10.82,FPC-432,12.28,13.0,FPC-432,12.28,13.0,85122,22.94,23.48,83630,13.98,19.55,FPC-444,32.53,37.06,81458,47.98,50.31
36081000400,81578,16.34,18.01,81578,16.34,17.36,80324,16.2,17.83,82186,23.85,34.06,84801,11.99,12.12,85163,11.69,11.89,85163,11.69,11.89,84801,11.99,13.53,81272,5.37,10.72,81272,5.37,7.59,FPC-630,8.03,9.14,FPC-630,8.03,9.14,FPC-484,13.2,15.05,83306,6.69,11.03,83583,9.74,11.84,84611,10.46,14.73,83879,10.75,15.43,80319,11.16,15.16,FPC-695,7.3,11.22,81592,7.28,12.5,85243,1.75,7.09,84936,8.47,10.4,FPC-432,11.73,12.84,FPC-432,11.73,12.84,85122,23.09,23.67,83630,14.23,20.1,FPC-444,32.77,36.87,81458,48.23,50.55
36081000600,81578,16.45,17.45,81578,16.45,17.02,80324,17.81,18.22,82186,23.21,34.14,84801,10.33,10.46,85163,10.02,10.23,85163,10.02,10.23,84801,10.33,11.86,81272,4.07,10.54,81272,4.07,6.16,FPC-630,6.37,8.13,FPC-630,6.37,8.13,FPC-484,14.81,15.71,83306,5.38,10.97,83583,8.07,11.8,84611,10.4,14.29,83879,11.76,15.09,80319,9.49,13.91,FPC-695,5.63,10.09,81592,5.62,11.71,85243,2.84,7.18,84936,8.64,9.58,FPC-432,10.06,12.54,FPC-432,10.06,12.54,83993,23.98,24.33,83630,15.83,21.09,FPC-444,32.13,35.89,81458,49.28,51.98
36081000702,81199,13.87,17.0,84065,13.11,13.78,84960,7.96,12.07,81199,13.87,19.54,85483,7.31,12.18,87007,6.36,6.73,87007,6.36,8.52,81199,13.87,19.54,85483,7.31,11.85,85483,7.31,10.5,85483,7.31,11.85,81199,13.87,18.97,85483,7.31,11.63,85367,4.16,5.94,87007,6.36,6.97,85083,7.25,14.37,85483,7.31,11.65,FPC-284,5.8,8.74,85483,7.31,11.85,81199,13.87,20.46,85483,7.31,11.67,85274,6.4,7.33,83628,8.87,11.13,81199,13.87,19.99,81199,13.87,18.77,81199,13.87,17.86,80518,12.65,15.17,80518,12.65,18.39
36081000800,81001,17.03,17.81,81001,17.03,17.78,84603,17.98,19.3,82186,25.57,36.33,84801,13.05,13.07,85163,9.55,11.88,85163,9.55,11.88,84801,13.05,14.58,81272,6.43,10.25,81272,6.43,8.64,FPC-630,9.09,10.41,FPC-630,9.09,10.41,FPC-484,16.32,16.56,83306,7.74,13.17,83583,10.79,13.77,84611,12.53,16.56,83879,9.98,15.26,80319,12.21,16.01,FPC-695,5.16,10.49,81592,5.14,13.05,85243,3.7,6.9,84936,6.74,9.72,84258,12.17,12.37,84258,12.17,12.37,85122,22.32,23.84,83630,17.35,20.63,FPC-444,34.49,37.31,81458,51.25,53.02
36081001000,84603,16.47,17.57,84603,16.47,17.05,84603,16.47,18.42,82186,25.88,36.09,85378,14.02,14.12,85163,10.41,12.86,85163,10.41,12.91,84801,14.16,15.7,81272,7.55,9.92,81272,7.55,9.76,FPC-630,10.21,10.8,FPC-630,10.21,10.8,FPC-484,15.23,15.64,83306,8.86,13.11,83583,11.91,13.62,84611,12.49,16.75,83879,8.46,14.62,80319,13.33,16.25,FPC-695,6.01,11.04,81592,6.0,13.42,85243,2.11,5.68,84936,6.18,8.68,84258,11.11,12.04,84258,11.11,12.04,85122,20.8,22.82,83630,16.25,19.25,FPC-444,34.8,37.8,81458,50.26,51.62
36081001200,84603,16.55,18.2,84603,16.55,17.13,84603,16.55,18.15,82186,25.43,35.65,84801,14.37,14.64,85163,12.65,13.8,85163,12.65,13.8,84801,14.37,15.94,81272,8.15,10.81,81272,8.15,10.13,FPC-630,10.81,11.28,FPC-630,10.81,11.28,FPC-484,13.96,14.82,83306,9.38,12.43,84611,12.05,13.66,84611,12.05,16.31,83879,9.48,14.98,80319,13.88,16.45,FPC-695,8.26,12.39,81592,8.24,13.87,85243,1.66,6.46,84936,7.95,9.95,84258,12.13,12.79,84258,12.13,12.79,85122,21.83,23.35,83630,15.81,19.47,FPC-444,34.35,38.25,81458,49.81,50.43
36081001400,84603,14.02,17.26,84603,14.02,15.34,84603,14.02,17.62,82186,27.16,37.37,84603,14.02,15.36,85163,10.63,13.01,85163,10.63,13.58,84801,16.09,17.48,84258,9.46,9.6,84258,9.46,9.6,84258,9.46,10.37,84258,9.46,10.37,84603,14.02,15.52,83306,11.1,13.17,84611,13.77,13.89,84611,13.77,17.48,83879,6.81,12.82,84603,14.02,15.65,FPC-695,7.44,11.83,81592,5.9,14.24,85243,3.39,5.25,84936,5.27,7.27,84258,9.46,11.58,84258,9.46,11.58,85122,19.15,22.14,83630,17.53,18.31,FPC-444,36.08,38.66,80518,50.9,51.51
36081001600,84603,16.73,17.82,84603,16.73,16.95,84603,16.73,19.17,82186,27.01,37.35,85378,13.72,13.83,85163,9.58,12.4,85163,9.58,12.46,84801,13.89,15.43,81272,7.87,10.2,81272,7.87,9.87,FPC-630,9.93,10.89,FPC-630,9.93,10.89,FPC-484,16.55,16.61,83306,9.18,14.01,83583,11.64,14.06,84611,13.81,17.69,83879,8.72,14.71,80319,13.06,16.15,FPC-695,5.19,10.91,81592,5.16,13.96,85243,3.42,6.21,84936,6.2,8.86,84258,11.37,12.12,84258,11.37,12.12,85122,21.06,23.43,83630,17.57,19.86,FPC-444,35.93,38.27,81458,51.57,52.94
36081002200,84603,13.13,16.68,80957,12.99,14.28,84603,13.13,16.71,82186,29.07,38.41,84603,13.13,15.76,85163,9.8,11.97,85163,9.8,13.61,84801,18.0,18.74,84258,8.52,9.6,84258,8.52,9.6,84258,8.52,10.05,84258,8.52,10.38,84603,13.13,14.67,80957,12.99,13.04,84603,13.13,14.87,84611,15.68,18.38,83879,5.87,11.91,84603,13.13,15.61,FPC-695,8.97,12.66,81592,6.48,15.71,84936,4.33,5.26,84936,4.33,6.33,84258,8.52,11.47,84258,8.52,11.47,85122,18.07,22.06,DSNY-BRS-1033,16.72,17.59,FPC-444,37.98,39.62,80518,50.0,50.97
36081002400,84603,13.69,15.77,80957,11.1,13.78,84603,13.69,15.92,82186,30.54,39.28,84603,13.69,15.76,85163,8.41,11.07,85163,8.41,12.71,83351,18.84,19.26,84258,7.13,9.17,84258,7.13,8.45,84258,7.13,9.32,84258,7.13,9.94,84603,13.69,15.23,80957,11.1,12.5,84603,13.69,15.93,80904,17.07,18.74,83879,4.48,11.57,84603,13.69,15.73,FPC-695,10.23,13.04,81592,7.73,17.1,84936,2.94,4.82,84936,2.94,4.94,84258,7.13,10.73,84258,7.13,10.73,85122,16.18,21.29,DSNY-BRS-1033,16.55,17.09,85161,36.72,40.12,80518,50.56,51.54
36081002600,84603,14.46,15.14,80957,10.77,13.51,84603,14.46,15.11,82186,31.54,40.56,84603,14.46,15.18,85163,8.12,11.11,85163,8.12,12.63,83351,18.55,19.71,84258,5.46,8.39,84258,5.46,7.23,84258,5.46,8.46,84258,5.46,9.08,84603,14.46,15.33,80957,10.77,12.17,84603,14.46,15.42,80904,15.65,18.93,83879,3.14,11.09,84603,14.46,15.15,FPC-695,10.71,12.25,81592,8.24,17.94,84936,2.65,3.73,84936,2.65,3.73,84258,5.46,9.82,84258,5.46,10.09,85122,14.76,20.67,83296,15.38,16.98,85161,35.1,40.25,80518,51.98,52.95
36081002800,81001,14.49,16.11,80957,13.34,14.59,84603,15.93,16.85,82186,30.8,40.79,84603,15.93,16.92,85163,6.34,11.86,85163,6.34,13.02,83351,16.78,17.94,84258,7.32,9.15,84258,7.32,9.15,84258,7.32,9.73,84258,7.32,9.73,81001,14.49,16.22,80957,13.34,13.64,84603,15.93,16.46,84611,17.41,19.15,83879,4.67,12.71,84603,15.93,16.88,FPC-695,8.94,12.01,81592,6.46,16.85,84936,0.29,4.09,84936,0.29,4.19,84258,7.32,10.97,84258,7.32,10.97,85122,17.01,21.93,83296,17.65,18.87,85161,35.7,39.95,80518,52.8,53.78
36081003000,84603,15.68,17.12,80957,14.88,15.59,84603,15.68,17.79,82186,29.54,39.75,84603,15.68,16.2,85163,8.24,12.93,85163,8.24,13.49,84801,16.54,17.14,84258,8.87,9.42,84258,8.87,9.42,84258,8.87,10.11,84258,8.87,10.11,84603,15.68,16.63,83306,11.83,13.9,83583,14.29,15.37,84611,16.15,18.59,83879,6.22,13.66,84603,15.68,16.71,FPC-695,7.14,11.69,81592,4.64,15.41,84936,2.19,4.82,84936,2.19,5.85,84258,8.87,11.34,84258,8.87,11.34,85122,18.56,22.54,83296,19.19,19.46,85161,37.38,39.68,80518,52.55,53.41
36081003100,81199,12.31,15.44,84065,11.56,12.23,84960,5.47,10.2,81199,12.31,17.99,85483,3.25,9.47,85483,3.25,4.29,85483,3.25,5.97,81199,12.31,17.8,85483,3.25,9.46,85483,3.25,6.35,85483,3.25,9.46,81199,12.31,17.99,85483,3.25,8.66,85483,3.25,4.07,85483,3.25,4.29,81199,12.31,15.36,85483,3.25,9.26,FPC-284,2.71,5.84,85483,3.25,9.46,81199,12.31,19.01,85483,3.25,9.03,85274,0.88,3.02,83628,8.29,9.9,81199,12.31,19.86,81199,12.31,17.21,81199,12.31,16.3,80518,11.1,13.62,80518,11.1,17.57
36081003200,81001,13.81,17.35,81001,13.81,16.0,84603,17.14,18.46,82186,28.65,39.62,85378,14.69,15.05,85163,6.05,11.42,85163,6.05,12.17,84801,15.23,15.46,84258,9.01,9.2,84258,9.01,9.2,84258,9.01,9.77,84258,9.01,9.77,81001,13.81,16.8,83306,10.88,13.74,83583,12.97,15.34,84611,15.9,18.61,83879,7.0,14.5,80319,14.39,16.85,FPC-695,5.27,10.29,81592,2.79,14.43,84936,4.0,6.4,84936,4.0,7.05,84258,9.01,11.0,84258,9.01,11.0,85122,19.82,23.37,DSNY-BRS-1033,20.74,20.93,85161,34.98,38.28,80518,54.02,54.68
36081003302,81199,11.81,14.94,84065,11.05,11.73,84960,3.12,9.08,81199,11.81,17.48,85483,0.99,9.14,85483,0.99,1.96,85483,0.99,4.86,81199,11.81,17.48,85483,0.99,8.37,85483,0.99,4.25,85483,0.99,8.37,81199,11.81,17.48,85483,0.99,7.29,85483,0.99,2.58,85483,0.99,1.96,81199,11.81,15.17,85483,0.99,8.17,85483,0.99,5.13,85483,0.99,8.37,81199,11.81,18.5,85483,0.99,7.32,85483,0.99,3.45,FPC-168,8.6,10.03,81199,11.81,20.11,81199,11.81,16.71,81199,11.81,15.8,80518,10.6,13.12,80518,10.6,17.07
36081003400,81001,16.65,18.27,81001,16.65,18.27,84603,19.41,20.06,82186,25.46,36.44,85378,11.87,11.98,85163,9.18,11.03,85163,9.18,11.09,84801,12.04,13.57,81272,6.38,10.16,81272,6.38,8.27,FPC-630,8.08,10.02,FPC-630,8.08,10.02,81001,16.65,16.96,83306,7.69,12.93,83583,9.79,13.92,84611,12.71,16.4,83879,10.04,15.42,80319,11.2,15.81,FPC-695,4.78,10.3,81592,4.77,12.96,85243,5.13,7.78,84936,7.04,9.98,FPC-432,11.78,11.96,FPC-432,11.78,11.96,85122,22.85,24.33,83630,18.14,21.67,FPC-444,34.38,37.11,81458,51.59,54.09
36081003800,81001,13.89,17.73,81001,13.89,16.38,84603,17.64,18.93,82186,28.94,40.05,85378,14.77,15.41,85163,6.13,11.5,85163,6.13,12.53,84801,15.73,15.83,84258,9.57,9.73,84258,9.57,9.73,84258,9.57,10.25,84258,9.57,10.25,81001,13.89,17.16,83306,11.38,13.97,83583,13.48,15.84,84611,16.4,19.13,83879,7.55,15.03,80319,14.89,17.37,FPC-695,5.35,10.52,81592,2.87,14.79,84936,4.56,6.92,84936,4.56,7.6,84258,9.57,11.54,84258,9.57,11.54,85122,20.37,23.91,DSNY-BRS-1033,21.24,21.43,85161,35.07,38.64,80518,54.52,55.18
36081004001,81001,12.27,17.93,81001,12.27,16.61,85510,19.48,19.56,82186,27.12,39.64,85378,12.78,13.78,85163,4.79,9.75,85163,4.79,11.12,84801,14.29,14.32,81272,10.36,11.11,FPC-99,9.97,10.6,FPC-630,10.01,10.99,FPC-630,10.01,10.99,81001,12.27,17.69,83306,11.67,13.16,83583,12.03,16.07,84611,16.69,19.25,83879,9.47,15.88,80319,13.45,17.21,FPC-695,2.77,9.37,81592,1.99,14.36,84936,6.48,8.84,84936,6.48,9.52,84258,11.49,12.33,84258,11.49,12.33,85122,20.86,24.49,83630,22.12,22.58,85161,33.44,37.47,81458,55.57,56.64
36081004002,81001,10.47,17.21,81001,10.47,15.24,85510,18.33,18.4,82186,27.16,39.93,85378,12.83,14.07,85163,2.72,8.57,85163,2.72,10.01,83351,12.6,14.0,81272,10.77,10.91,FPC-99,10.01,10.59,FPC-630,10.42,10.8,FPC-630,10.42,10.8,81001,10.47,17.49,81001,10.47,12.11,83583,12.44,15.96,84611,17.11,19.14,83879,9.07,15.55,80319,13.86,17.03,FPC-695,2.82,8.96,81592,2.63,14.84,84936,6.12,8.74,84936,6.12,9.12,84258,10.99,12.14,84258,10.99,12.14,85122,19.71,23.85,83296,21.17,22.59,85161,31.65,37.02,81458,55.99,57.3
36081004200,81001,15.35,17.7,81001,15.35,17.7,80438,19.08,19.56,82186,22.6,35.19,85378,8.44,9.18,85163,7.87,8.62,85163,7.87,8.99,84801,9.56,10.97,81272,6.49,11.51,FPC-99,5.46,7.04,FPC-630,5.28,8.44,FPC-630,5.28,8.44,81001,15.35,16.61,83306,7.77,11.88,83583,7.3,13.04,84611,12.74,15.74,83879,12.0,15.01,80319,8.72,13.84,FPC-695,3.48,9.43,81592,3.46,11.95,85243,5.57,7.96,84936,9.01,9.19,FPC-432,9.29,12.44,FPC-432,9.29,12.44,85122,23.96,25.03,83630,18.26,22.67,FPC-444,32.17,35.41,81458,51.3,54.27
36081004300,81199,13.89,17.02,84065,13.13,13.81,84960,1.24,9.84,81199,13.89,19.56,85483,3.44,10.86,84960,1.24,2.16,87007,1.8,6.33,81199,13.89,19.56,85483,3.44,10.57,85483,3.44,3.64,85483,3.44,10.58,81199,13.89,19.56,85483,3.44,7.58,87007,1.8,3.84,84960,1.24,2.16,81199,13.89,16.77,85483,3.44,10.38,85483,3.44,7.45,85483,3.44,10.58,81199,13.89,20.58,85483,3.44,8.01,85483,3.44,5.08,FPC-168,10.68,12.16,81199,13.89,21.48,81199,13.89,18.79,81199,13.89,17.88,80518,12.67,15.19,80518,12.67,19.15
36081004500,81199,16.73,19.86,84065,15.97,16.65,84960,3.63,12.53,81199,16.73,22.4,85483,6.28,12.86,FPC-506,3.34,3.44,87007,4.69,8.92,81199,16.73,21.66,85483,6.28,13.41,FPC-506,3.34,4.32,85483,6.28,13.42,81199,16.73,21.64,85350,5.02,7.83,87007,4.69,5.33,84960,3.63,4.87,81199,16.73,19.62,85483,6.28,13.21,85483,6.28,10.25,85483,6.28,13.42,81199,16.73,23.42,85350,5.02,9.34,85350,5.02,6.37,FPC-168,13.52,15.0,81199,16.73,23.48,81199,16.73,21.63,81199,16.73,20.72,80518,15.51,18.03,80518,15.51,21.99
36081004700,81199,14.08,17.22,84065,13.33,14.0,84960,3.17,10.62,81199,14.08,19.76,85483,3.26,10.47,84960,3.17,3.3,85483,3.26,6.51,81199,14.08,19.4,85483,3.26,10.64,85483,3.26,3.52,85483,3.26,10.65,81199,14.08,19.38,85483,3.26,7.1,85483,3.26,4.5,84960,3.17,3.3,81199,14.08,17.44,85483,3.26,10.44,85483,3.26,7.37,85483,3.26,10.65,81199,14.08,20.78,85483,3.26,8.18,85483,3.26,5.09,FPC-168,10.87,12.26,81199,14.08,21.22,81199,14.08,18.98,81199,14.08,18.07,80518,12.87,15.39,80518,12.87,19.34
36081005000,81001,14.87,18.39,81001,14.87,18.39,84599,19.47,21.1,82186,22.73,36.75,85378,8.4,10.11,85163,7.39,8.87,85163,7.39,9.77,84801,10.96,11.95,81272,9.05,12.75,FPC-99,5.58,8.53,FPC-630,7.56,10.01,FPC-630,7.56,10.01,81001,14.87,18.04,83306,10.05,13.24,83583,9.58,14.69,84611,15.01,18.02,83879,12.59,15.38,80319,10.13,14.56,FPC-695,2.04,9.55,81592,4.16,13.7,85243,8.13,9.22,84936,9.59,10.06,FPC-432,10.7,13.3,FPC-432,10.7,13.3,85122,23.98,25.8,83630,20.81,23.85,FPC-444,32.3,36.06,81458,53.57,56.73
36081005100,81199,13.26,16.39,84065,12.5,13.17,84960,3.66,10.23,81199,13.26,18.93,85483,2.46,9.58,85483,2.46,3.16,85483,2.46,5.66,81199,13.26,18.5,85483,2.46,9.82,85483,2.46,4.87,85483,2.46,9.83,81199,13.26,18.48,85483,2.46,7.62,85483,2.46,3.95,85483,2.46,3.16,81199,13.26,16.4,85483,2.46,9.63,85483,2.46,6.2,85483,2.46,9.83,81199,13.26,19.95,85483,2.46,8.48,85274,2.11,3.55,83628,9.51,10.94,81199,13.26,20.32,81199,13.26,18.16,81199,13.26,17.24,80518,12.04,14.56,80518,12.04,18.52
36081005200,81001,14.38,18.07,81001,14.38,18.07,80438,20.24,20.56,82186,23.77,36.34,85378,9.6,10.35,85163,6.9,9.07,85163,6.9,9.45,84801,10.72,12.13,81272,7.21,11.37,FPC-99,6.63,8.05,FPC-630,6.45,9.49,FPC-630,6.45,9.49,81001,14.38,16.76,83306,8.52,12.2,83583,8.47,14.03,84611,13.55,16.7,83879,11.44,15.6,80319,9.89,15.01,FPC-695,2.31,8.99,81592,2.9,12.42,85243,6.29,8.4,84936,8.45,9.78,FPC-432,10.46,12.46,FPC-432,10.46,12.46,85122,23.4,25.05,83630,18.98,22.76,FPC-444,33.33,35.87,81458,52.43,55.12
36081005300,81199,15.2,18.33,84065,14.44,15.12,84960,4.91,11.94,81199,15.2,20.87,85483,4.38,10.62,FPC-506,3.63,3.88,85483,4.38,7.36,81199,15.2,19.55,85483,4.38,11.76,FPC-506,3.63,3.88,85483,4.38,11.76,81199,15.2,19.43,85483,4.38,6.96,85483,4.38,4.86,85483,4.38,4.84,81199,15.2,18.49,85483,4.38,11.56,85483,4.38,7.88,85483,4.38,11.01,81199,15.2,21.89,85483,4.38,9.01,85483,4.38,5.47,83628,11.97,12.47,81199,15.2,21.36,81199,15.2,20.1,81199,15.2,19.19,80518,13.98,16.5,80518,13.98,20.46
36081005500,81199,14.32,17.45,84065,13.56,14.24,84960,5.51,11.55,81199,14.32,19.99,85483,4.31,10.3,85483,4.31,5.01,85483,4.31,6.64,81199,14.32,18.96,85483,4.31,11.15,85483,4.31,6.71,85483,4.31,11.15,81199,14.32,18.93,85483,4.31,8.6,85483,4.31,5.11,85483,4.31,5.01,81199,14.32,17.27,85483,4.31,10.95,85483,4.31,7.53,85483,4.31,10.69,81199,14.32,21.01,85483,4.31,10.06,85274,3.21,4.29,83628,8.76,11.11,81199,14.32,20.78,81199,14.32,19.22,81199,14.32,18.31,80518,13.1,15.62,80518,13.1,19.58
36081005700,81199,15.39,18.52,84065,14.63,15.26,84960,5.69,12.33,81199,15.39,21.06,85483,5.15,10.7,80971,4.24,5.03,85483,5.15,7.14,81199,15.39,19.34,85483,5.15,12.14,85483,5.15,5.63,85483,5.15,12.15,81199,15.39,19.0,85483,5.15,7.73,80971,4.24,5.13,85483,5.15,5.61,81199,15.39,18.34,85483,5.15,11.95,85483,5.15,7.92,85483,5.15,11.09,81199,15.39,22.08,85483,5.15,10.08,85274,4.28,5.1,83628,9.84,11.58,81199,15.39,21.25,81199,15.39,20.29,81199,15.39,19.38,80518,14.17,16.69,80518,14.17,20.65
36081006300,81199,20.37,25.38,FPC-598,15.75,18.58,84960,10.5,17.25,81199,20.37,26.04,85483,9.98,13.84,80971,4.53,5.2,85483,9.98,11.67,85024,19.49,21.03,85483,9.98,18.49,FPC-506,5.53,6.45,85483,9.98,16.66,80936,19.12,20.59,85244,4.15,6.82,80971,4.53,6.95,85483,9.98,10.43,81199,20.37,23.32,85483,9.98,16.88,85483,9.98,11.19,85483,9.98,16.68,81199,20.37,27.06,85350,6.34,12.07,85350,6.34,8.52,FPC-597,12.7,14.6,81199,20.37,24.56,81199,20.37,25.27,81199,20.37,24.36,80518,19.15,21.67,80518,19.15,25.63
36081006501,81199,20.46,25.61,FPC-598,16.43,19.03,84960,10.56,17.63,81199,20.46,26.13,85483,10.03,14.31,80971,5.21,5.46,85483,10.03,11.93,85024,20.17,21.21,85483,10.03,18.57,FPC-506,5.58,6.71,85483,10.03,17.59,80936,18.24,20.54,85244,3.28,6.54,80971,5.21,7.18,85483,10.03,10.48,81199,20.46,23.41,85483,10.03,20.66,85483,10.03,11.46,85483,10.03,16.95,81199,20.46,27.15,85350,6.3,12.3,85350,6.3,8.56,FPC-597,13.39,15.18,81199,20.46,24.57,81199,20.46,25.36,81199,20.46,24.84,80518,19.24,21.76,80518,19.24,25.72
36081006502,81199,21.07,26.22,FPC-598,15.54,19.14,84960,11.45,18.33,81199,21.07,26.74,85483,10.92,14.02,80971,4.32,5.75,85483,10.92,12.23,85024,19.28,20.88,85483,10.92,19.28,FPC-506,6.47,7.01,85483,10.92,15.27,80936,17.53,20.23,85244,2.39,6.84,80971,4.32,7.48,85483,10.92,11.38,81199,21.07,24.02,85483,10.92,17.24,85483,10.92,11.67,85483,10.92,17.15,81199,21.07,27.76,85350,7.19,12.6,85350,7.19,9.07,FPC-597,12.49,14.79,FPC-605,20.88,24.67,81199,21.07,25.97,81199,21.07,25.45,80518,19.85,22.38,80518,19.85,26.33
36081006900,81199,19.79,24.94,84065,19.03,21.13,84960,9.04,16.68,81199,19.79,25.46,85483,8.97,16.16,FPC-506,4.07,5.36,85483,8.97,11.98,81199,19.79,22.37,85483,8.97,17.77,FPC-506,4.07,5.7,85483,8.97,16.78,80936,19.67,21.26,85350,3.86,6.54,85350,3.86,6.92,85483,8.97,9.12,81199,19.79,23.21,85483,8.97,19.85,85483,8.97,13.03,85483,8.97,17.17,81199,19.79,26.48,85350,3.86,10.87,85350,3.86,7.7,FPC-597,15.78,16.59,81199,19.79,24.6,81199,19.79,24.69,81199,19.79,24.17,80518,18.57,21.09,80518,18.57,25.05
36081007100,81199,19.49,24.5,FPC-598,17.82,18.85,84960,8.89,16.12,81199,19.49,25.16,85483,8.66,14.09,FPC-506,3.92,4.81,85483,8.66,11.38,81199,19.49,21.75,85483,8.66,17.46,FPC-506,3.92,5.5,85483,8.66,16.48,80936,19.45,21.01,85350,4.13,6.08,85350,4.13,6.46,85483,8.66,8.92,81199,19.49,22.79,85483,8.66,15.85,85483,8.66,11.38,85483,8.66,16.63,81199,19.49,26.18,85350,4.13,10.76,85350,4.13,7.25,FPC-597,14.77,15.75,81199,19.49,24.32,81199,19.49,24.39,81199,19.49,23.86,80518,18.27,20.79,80518,18.27,24.75
36081007300,81199,17.31,22.33,84065,16.56,17.08,84960,7.01,14.05,81199,17.31,22.99,85483,6.49,12.49,FPC-506,2.04,3.35,85483,6.49,9.84,81199,17.31,21.09,85483,6.49,15.29,FPC-506,2.04,3.52,85483,6.49,13.88,81199,17.31,20.69,85350,5.33,6.25,85350,5.33,5.93,85483,6.49,6.94,81199,17.31,20.74,85483,6.49,13.67,85483,6.49,9.81,85483,6.49,15.03,81199,17.31,24.01,85350,5.33,9.71,85350,5.33,6.55,FPC-168,14.1,14.46,81199,17.31,23.06,81199,17.31,22.21,81199,17.31,21.3,80518,16.1,18.62,80518,16.1,22.57
36081007500,81199,16.43,19.97,84065,15.67,16.35,84960,6.14,13.17,81199,16.43,22.1,85483,5.61,11.89,FPC-506,1.3,2.57,85483,5.61,8.98,81199,16.43,20.68,85483,5.61,14.41,FPC-506,1.3,2.73,85483,5.61,12.99,81199,16.43,20.37,85350,5.22,6.67,80971,5.12,5.32,85483,5.61,6.07,81199,16.43,19.86,85483,5.61,12.79,85483,5.61,9.2,85483,5.61,12.27,81199,16.43,23.12,85350,5.22,9.09,85350,5.22,5.93,FPC-168,13.22,13.85,81199,16.43,22.45,81199,16.43,21.33,81199,16.43,20.42,80518,15.22,17.74,80518,15.22,21.69
