GEOID,Mo_period_1_nearest,Mo_period_1_tt,Mo_period_1_tt_3,Mo_period_2_nearest,Mo_period_2_tt,Mo_period_2_tt_3,Mo_period_3_nearest,Mo_period_3_tt,Mo_period_3_tt_3,Mo_period_4_nearest,Mo_period_4_tt,Mo_period_4_tt_3,Tu_period_1_nearest,Tu_period_1_tt,Tu_period_1_tt_3,Tu_period_2_nearest,Tu_period_2_tt,Tu_period_2_tt_3,Tu_period_3_nearest,Tu_period_3_tt,Tu_period_3_tt_3,Tu_period_4_nearest,Tu_period_4_tt,Tu_period_4_tt_3,We_period_1_nearest,We_period_1_tt,We_period_1_tt_3,We_period_2_nearest,We_period_2_tt,We_period_2_tt_3,We_period_3_nearest,We_period_3_tt,We_period_3_tt_3,We_period_4_nearest,We_period_4_tt,We_period_4_tt_3,Th_period_1_nearest,Th_period_1_tt,Th_period_1_tt_3,Th_period_2_nearest,Th_period_2_tt,Th_period_2_tt_3,Th_period_3_nearest,Th_period_3_tt,Th_period_3_tt_3,Th_period_4_nearest,Th_period_4_tt,Th_period_4_tt_3,Fr_period_1_nearest,Fr_period_1_tt,Fr_period_1_tt_3,Fr_period_2_nearest,Fr_period_2_tt,Fr_period_2_tt_3,Fr_period_3_nearest,Fr_period_3_tt,Fr_period_3_tt_3,Fr_period_4_nearest,Fr_period_4_tt,Fr_period_4_tt_3,Sa_period_1_nearest,Sa_period_1_tt,Sa_period_1_tt_3,Sa_period_2_nearest,Sa_period_2_tt,Sa_period_2_tt_3,Sa_period_3_nearest,Sa_period_3_tt,Sa_period_3_tt_3,Sa_period_4_nearest,Sa_period_4_tt,Sa_period_4_tt_3,Su_period_1_nearest,Su_period_1_tt,Su_period_1_tt_3,Su_period_2_nearest,Su_period_2_tt,Su_period_2_tt_3,Su_period_3_nearest,Su_period_3_tt,Su_period_3_tt_3,Su_period_4_nearest,Su_period_4_tt,Su_period_4_tt_3
36047012901,80403,12.14,14.89,80236,5.32,9.14,85340,11.15,13.03,FPC-488,13.33,16.83,80491,15.77,16.48,80236,5.32,9.39,85340,11.15,13.17,FPC-488,13.33,14.94,80292,13.89,15.24,FPC-209,4.07,6.37,85340,11.15,12.46,FPC-488,13.33,16.83,FPC-205,7.13,10.3,80236,5.32,7.15,80289,7.76,10.81,FPC-488,13.33,16.83,84461,15.65,16.12,80236,5.32,9.26,FPC-488,13.99,15.69,FPC-488,13.33,16.54,80204,6.26,8.63,81459,4.39,4.9,FPC-374,16.53,17.73,85351,19.58,23.32,83993,17.22,18.22,83348,3.87,9.56,80289,7.18,12.05,81458,19.05,24.19
36047012902,80403,9.75,13.46,80236,7.9,8.81,85340,9.91,11.63,FPC-488,11.31,16.11,80419,15.8,15.96,80236,7.9,9.28,85340,9.91,11.53,FPC-488,11.31,12.92,80292,12.98,14.32,FPC-209,5.71,7.45,85340,9.91,10.89,FPC-488,11.31,16.11,FPC-205,6.18,8.87,FPC-205,5.41,7.35,80289,6.29,9.42,FPC-488,11.31,16.11,84461,14.71,15.17,80236,7.9,8.93,FPC-488,12.52,13.86,FPC-488,11.31,15.06,80204,6.11,8.4,81459,3.46,5.39,83318,14.79,16.01,85351,18.18,21.1,83993,16.17,17.24,83348,2.49,8.7,80289,5.71,11.03,81458,18.04,24.89
36047013000,81586,12.16,13.57,81586,11.36,12.6,81586,12.56,15.63,FPC-457,7.67,14.59,81586,12.16,13.57,FPC-629,4.53,9.43,81586,12.56,13.78,FPC-457,7.67,11.91,80341,5.94,10.77,80341,5.08,8.5,81586,12.56,13.38,FPC-457,7.67,14.59,81586,12.16,13.37,81586,11.36,11.94,81586,12.56,12.88,FPC-457,7.67,13.38,85498,7.0,11.12,85498,6.36,9.53,FPC-500,11.74,12.39,FPC-457,7.67,17.58,85289,6.49,12.52,FPC-653,2.54,4.36,FPC-656,12.28,18.86,83916,22.2,23.37,83916,22.59,23.72,81698,10.95,16.29,Plentiful-1511,15.44,16.25,Plentiful-1511,14.52,16.92
36047013100,80403,11.32,15.55,80236,3.53,8.48,85340,12.59,13.75,FPC-488,14.85,17.33,80419,18.15,18.31,80236,3.53,9.02,85340,12.59,13.24,85495,12.84,14.61,80292,15.3,16.7,80236,3.53,7.13,85340,12.59,13.05,FPC-488,14.85,16.91,FPC-205,8.53,10.97,80236,3.53,7.07,80289,9.21,11.69,FPC-488,14.85,17.33,84461,17.06,17.53,80236,3.53,8.6,84761,14.63,15.23,FPC-488,14.85,17.91,FPC-634,7.49,9.02,80236,2.95,4.42,83318,15.52,17.32,84949,18.97,23.29,83993,18.63,19.63,83348,4.37,9.05,80289,8.63,13.79,81458,20.57,23.68
36047013200,81586,10.98,12.95,81586,9.96,15.5,81586,10.35,14.44,FPC-457,8.44,14.71,81586,10.98,13.7,FPC-629,6.92,10.19,81586,10.35,13.28,FPC-457,8.44,11.96,80341,8.57,11.14,80341,7.62,9.31,81586,10.35,14.56,FPC-457,8.44,14.71,81586,10.98,14.34,81586,9.96,12.34,81586,10.35,12.89,FPC-457,8.44,13.23,85498,6.75,10.53,85498,5.94,9.58,81586,10.35,12.34,FPC-457,8.44,17.63,85289,4.98,13.05,85289,4.17,5.16,FPC-656,13.39,20.26,83916,21.78,23.1,83916,22.24,23.63,81698,11.9,16.08,Plentiful-1511,15.07,15.92,Plentiful-1511,14.11,16.58
36047013300,80403,11.01,15.56,80236,5.0,8.94,85172,12.72,13.97,85517,14.66,17.45,85517,17.13,18.1,80236,5.0,9.83,85172,12.72,13.37,85495,12.38,14.46,80292,16.01,17.56,80236,5.0,8.24,85172,12.72,13.18,85517,14.66,16.76,FPC-205,9.97,11.68,80236,5.0,7.88,80289,10.72,12.52,85517,14.66,17.0,84461,18.5,18.56,80236,5.0,9.42,84761,14.07,14.97,FPC-488,16.32,18.74,FPC-634,6.05,9.5,80236,4.42,4.88,83318,14.96,16.74,84949,18.51,23.48,83993,20.07,21.07,83348,5.86,9.21,80289,10.14,14.85,81458,22.04,23.19
36047013400,81586,10.18,11.59,81586,9.31,14.05,81586,10.41,13.89,FPC-457,8.61,14.4,81586,10.18,13.15,FPC-629,5.92,9.48,81586,10.41,12.6,FPC-457,8.61,10.93,80341,6.12,9.51,80341,5.13,8.1,81586,10.41,12.78,FPC-457,8.61,14.4,81586,10.18,13.17,81586,9.31,11.69,81586,10.41,12.67,FPC-457,8.61,13.8,85498,7.09,9.83,85498,6.31,9.15,81586,10.41,11.77,FPC-457,8.61,17.19,85289,6.58,11.92,FPC-653,4.02,5.11,FPC-656,13.04,19.07,83916,20.14,22.66,83916,20.61,23.12,81698,10.89,14.91,Plentiful-1511,13.3,14.15,Plentiful-1511,12.46,15.02
36047013500,80403,11.95,14.89,80236,6.43,10.14,85172,13.74,15.21,85517,13.76,17.46,85517,15.64,17.55,80236,6.43,11.2,85172,13.74,14.51,85495,13.43,14.02,80292,16.94,17.87,80236,6.43,9.56,85172,13.74,14.32,85517,13.76,17.35,FPC-205,11.46,11.99,80236,6.43,9.21,80289,12.41,13.87,85517,13.76,16.7,85498,15.22,16.96,80236,6.43,10.38,FPC-640,14.08,15.0,FPC-488,17.95,19.97,FPC-634,4.57,10.0,FPC-634,3.65,5.31,FPC-656,15.25,16.86,84949,19.56,24.72,83993,21.55,22.55,83348,7.41,10.23,80289,11.83,15.37,Plentiful-1511,22.83,23.11
36047013600,81586,11.97,12.67,81586,11.34,11.89,81586,12.4,15.51,FPC-457,11.14,16.31,81586,11.97,12.67,FPC-629,7.26,10.58,81586,12.4,13.26,FPC-457,11.14,12.27,80341,7.02,10.65,80341,6.15,9.95,81586,12.4,13.45,FPC-457,11.14,16.31,81586,11.97,12.67,81586,11.34,13.98,81586,12.4,13.93,FPC-457,11.14,16.27,85498,9.47,11.46,85498,8.76,10.73,81586,12.4,13.54,FPC-457,11.14,19.1,85289,8.96,13.75,FPC-653,5.84,7.36,FPC-656,15.71,21.67,83916,20.89,24.53,83916,21.33,24.95,81698,13.35,15.82,Plentiful-1511,14.19,15.04,Plentiful-1511,13.22,15.78
36047013700,80403,13.41,14.4,80236,7.51,11.53,85517,13.94,15.55,85517,12.24,16.95,85517,14.18,16.38,80236,7.51,11.58,80413,13.87,14.51,85517,12.24,13.52,85517,14.18,16.06,80236,7.51,9.88,80413,13.87,14.85,85517,12.24,16.95,FPC-215,11.11,12.48,80236,7.51,9.57,80413,13.87,14.04,85517,12.24,16.08,85498,13.75,15.49,80236,7.51,10.74,FPC-640,12.49,14.47,FPC-457,19.14,19.74,FPC-634,3.39,9.77,FPC-634,2.44,5.78,FPC-656,13.66,16.58,84949,21.08,25.26,83993,23.02,24.02,83348,8.96,10.74,80289,13.42,15.72,81458,20.04,20.89
36047013800,81586,11.47,13.07,81586,10.69,12.2,81586,11.56,15.48,FPC-457,12.72,17.06,81586,11.47,13.07,FPC-629,8.92,11.12,81586,11.56,13.54,FPC-457,12.72,13.63,80341,8.54,11.27,80341,7.8,10.55,81586,11.56,13.73,FPC-457,12.72,17.06,81586,11.47,13.07,81586,10.69,13.71,81586,11.56,14.71,FPC-457,12.72,16.86,85498,10.81,12.02,85498,9.61,11.06,81586,11.56,13.43,FPC-457,12.72,19.86,85289,8.78,14.28,FPC-653,7.7,8.19,FPC-656,18.05,23.03,83916,22.14,24.57,83916,22.18,25.05,81698,12.69,15.48,Plentiful-1511,15.03,15.88,Plentiful-1511,14.47,17.02
36047013900,85517,14.17,14.9,80236,8.7,13.02,85517,13.93,16.12,85517,12.24,17.03,85517,14.17,15.87,80236,8.7,11.94,80413,12.23,13.96,85322,11.82,13.52,85517,14.17,16.14,80236,8.7,10.52,80413,12.23,15.4,85517,12.24,17.03,FPC-215,11.11,13.49,80236,8.7,9.78,80413,12.23,13.49,85517,12.24,15.13,85498,12.48,14.56,80236,8.7,10.75,FPC-640,10.84,13.28,FPC-457,17.83,19.82,FPC-634,4.46,9.32,FPC-634,3.57,7.11,FPC-656,12.01,15.24,84949,19.87,24.94,82998,22.27,23.82,81698,9.5,11.83,80289,15.07,16.12,Plentiful-1511,20.01,20.01
36047014000,81586,11.47,12.4,81586,10.72,11.21,81586,11.34,14.09,FPC-457,8.82,14.56,81586,11.47,12.4,FPC-629,9.19,10.06,81586,11.34,12.38,FPC-457,8.82,11.07,80341,9.6,11.29,80341,8.59,9.86,81586,11.34,13.44,FPC-457,8.82,14.56,81586,11.47,13.83,80413,10.28,11.78,81586,11.34,14.77,FPC-457,8.82,14.19,85498,9.08,11.12,85498,8.14,10.32,81586,11.34,12.28,FPC-457,8.82,17.35,85289,7.31,13.12,85289,6.37,7.59,FPC-656,15.72,20.21,83916,20.24,22.78,83916,21.18,23.52,81698,10.95,14.55,Plentiful-1511,13.39,14.25,Plentiful-1511,12.56,15.12
36047014101,85517,13.49,14.8,80236,9.8,13.55,85517,13.48,15.38,85517,12.38,16.6,85517,13.49,15.05,80236,9.8,11.62,80413,11.12,13.0,85322,10.74,13.31,85517,13.49,15.33,80236,9.8,10.32,80413,11.12,14.59,85517,12.38,16.6,FPC-215,10.42,13.29,FPC-215,9.47,9.81,80413,11.12,13.08,85517,12.38,14.48,85498,11.53,13.66,80236,9.8,10.62,FPC-640,9.73,12.17,FPC-457,16.79,19.88,FPC-634,5.53,9.01,FPC-634,4.68,7.88,FPC-656,10.9,14.13,84949,18.79,24.65,82998,21.58,23.72,81698,9.59,12.6,FPC-632,15.75,15.89,Plentiful-1511,19.13,19.48
36047014200,81586,10.44,11.95,81586,9.6,11.12,81586,10.46,14.33,FPC-457,9.48,15.27,81586,10.44,11.95,FPC-629,8.17,10.15,81586,10.46,12.45,FPC-457,9.48,11.84,80341,8.86,10.64,80341,8.0,9.91,81586,10.46,12.63,FPC-457,9.48,15.27,81586,10.44,12.99,81586,9.6,13.23,81586,10.46,13.1,FPC-457,9.48,15.07,85498,9.38,10.81,85498,8.57,10.75,81586,10.46,12.78,FPC-457,9.48,18.06,85289,7.61,13.11,FPC-653,6.28,7.01,FPC-656,15.4,21.43,83916,21.06,23.5,83916,21.02,24.78,81698,11.61,14.04,Plentiful-1511,13.93,14.79,Plentiful-1511,13.39,15.95
36047014700,85517,15.66,17.01,80236,13.16,14.28,FPC-632,14.11,14.59,FPC-457,13.26,16.49,83444,14.89,15.88,80413,7.27,11.17,80413,8.16,10.54,85322,8.62,12.1,85517,15.66,16.15,80413,7.27,9.76,80413,8.16,12.05,FPC-457,13.26,16.47,FPC-215,12.6,13.39,80413,7.27,8.81,80413,8.16,9.88,82785,12.13,13.27,85468,12.67,14.12,FPC-500,11.69,12.22,FPC-640,7.52,9.5,FPC-457,13.26,19.97,FPC-634,7.8,10.01,FPC-634,6.88,7.24,FPC-656,7.95,11.67,84949,17.71,26.01,82998,23.76,26.02,81698,11.66,13.76,FPC-632,13.53,15.12,Plentiful-1511,20.85,21.31
36047014800,81586,8.88,12.86,81586,8.0,11.19,81586,8.76,13.03,FPC-457,11.37,16.01,81586,8.88,12.55,81586,8.0,9.76,81586,8.76,13.61,FPC-457,11.37,13.88,81586,8.88,12.26,81586,8.0,11.18,81586,8.76,12.95,FPC-457,11.37,16.01,81586,8.88,12.44,81586,8.0,10.19,81586,8.76,13.55,FPC-457,11.37,15.72,81586,8.88,11.52,81586,8.0,10.69,81586,8.76,13.35,FPC-457,11.37,20.08,85289,9.55,15.58,85289,8.62,10.25,FPC-656,18.0,22.09,83916,23.34,27.7,83916,23.74,26.08,81698,13.54,15.12,Plentiful-1511,16.61,17.46,Plentiful-1511,15.66,18.22
36047014901,80403,15.03,15.96,80236,11.15,12.94,FPC-632,15.28,15.89,85517,14.38,17.15,83444,15.98,18.03,80413,10.65,11.85,85322,10.51,12.47,85322,9.7,13.53,80347,16.8,17.99,80413,10.65,11.94,80413,11.63,14.06,85517,14.38,17.15,FPC-215,12.65,13.81,80413,10.65,10.93,80413,11.63,13.08,82785,13.21,14.73,85498,13.42,13.84,80236,11.15,12.43,FPC-640,8.68,11.64,FPC-457,16.6,19.94,FPC-634,5.76,9.45,FPC-634,4.87,8.09,FPC-656,11.42,13.6,84949,17.63,25.25,82998,23.81,24.97,81698,11.79,13.07,FPC-632,14.7,15.38,Plentiful-1511,21.06,21.43
36047014902,85517,14.47,15.47,80236,12.19,13.35,FPC-632,13.98,14.58,85517,13.41,16.75,85517,14.47,15.04,80413,9.38,11.61,85322,9.21,11.18,85322,8.46,12.41,80347,15.56,17.06,80413,9.38,11.17,80413,10.33,12.69,85517,13.41,16.75,FPC-215,11.41,12.89,80413,9.38,9.84,80413,10.33,11.29,82785,11.97,13.58,85498,12.18,12.6,85498,11.65,11.88,FPC-640,7.39,10.34,FPC-457,15.36,19.54,FPC-634,6.77,8.96,FPC-634,5.91,7.59,FPC-656,10.12,12.31,84949,17.55,25.15,82998,22.57,24.48,81698,10.53,12.48,FPC-632,13.4,14.87,Plentiful-1511,19.83,20.29
36047015000,81586,8.23,12.31,81586,7.32,10.53,81586,8.03,12.74,FPC-457,12.25,16.44,81586,8.23,12.05,81586,7.32,10.01,81586,8.03,12.92,FPC-457,12.25,14.31,81586,8.23,12.05,81586,7.32,11.2,81586,8.03,12.27,FPC-457,12.25,16.44,81586,8.23,11.94,81586,7.32,9.8,81586,8.03,12.74,FPC-457,12.25,15.91,81586,8.23,11.43,81586,7.32,10.59,81586,8.03,13.8,FPC-457,12.25,20.96,85289,10.37,17.19,85289,9.5,10.98,FPC-656,18.83,22.09,83916,24.22,28.13,83916,24.56,26.9,81564,13.0,15.44,Plentiful-1511,17.44,18.29,Plentiful-1511,16.54,19.1
36047015100,80403,13.96,15.39,80236,9.88,12.39,85172,16.03,16.4,85517,13.44,17.73,85345,16.82,18.94,80236,9.88,12.09,85322,11.81,13.59,85322,10.94,13.28,85345,16.82,17.94,80236,9.88,11.57,80413,12.93,15.0,85517,13.44,17.73,FPC-215,12.33,13.76,80236,9.88,10.79,80413,12.93,14.08,85517,13.44,15.77,85498,14.97,15.18,80236,9.88,12.13,FPC-640,9.98,12.92,FPC-488,19.42,20.53,FPC-634,4.53,9.97,FPC-634,3.6,7.54,FPC-656,12.71,14.8,84949,18.35,25.63,82998,23.49,24.41,83348,10.68,11.92,80289,15.45,15.81,81458,21.24,22.09
36047015200,84301,11.12,11.65,84301,10.13,10.73,84301,11.01,13.92,FPC-457,8.61,13.97,84301,11.12,11.65,FPC-629,8.46,9.91,84301,11.01,11.87,FPC-457,8.61,10.1,84301,11.12,11.65,80413,10.09,11.3,84301,11.01,12.06,FPC-457,8.61,13.97,84301,11.12,11.65,80413,10.09,10.78,84301,11.01,13.06,FPC-457,8.61,13.88,85498,8.63,10.34,85498,7.61,9.85,84301,11.01,11.76,FPC-457,8.61,16.62,85289,6.86,11.71,85289,5.84,7.08,FPC-656,15.17,19.87,83916,18.9,22.19,83916,19.51,22.87,81698,10.77,12.21,Plentiful-1511,12.09,12.95,Plentiful-1511,11.22,13.78
36047015300,80403,12.52,14.88,80236,9.85,11.74,85172,14.5,16.54,85517,13.4,17.21,85345,16.77,19.65,80236,9.85,12.23,85322,13.49,14.34,85322,12.54,13.31,85345,16.77,17.98,80236,9.85,12.02,85172,14.5,14.68,85517,13.4,17.21,FPC-215,12.29,13.17,80236,9.85,10.45,85172,14.5,14.76,85517,13.4,15.8,85498,14.92,16.1,80236,9.85,11.62,FPC-640,11.67,14.3,FPC-488,17.95,20.01,FPC-634,4.48,10.47,FPC-634,3.56,7.09,FPC-656,14.81,16.36,84949,20.12,25.93,83993,22.41,23.9,83348,9.42,10.99,80289,14.16,16.48,81458,21.19,22.05
36047015400,81586,9.91,11.55,81586,8.31,9.75,81586,9.03,12.32,FPC-457,12.62,14.66,81586,9.91,10.8,81586,8.31,9.21,81586,9.03,12.32,84948,11.77,12.72,81586,9.91,11.55,81586,8.31,9.63,81586,9.03,12.32,FPC-457,12.62,14.66,81586,9.91,11.55,81586,8.31,10.1,81586,9.03,12.32,FPC-457,12.62,14.66,81586,9.91,11.21,81586,8.31,10.13,81586,9.03,12.32,FPC-457,12.62,18.09,85289,10.74,14.9,85289,9.91,11.42,FPC-656,19.31,23.26,83916,21.83,26.54,83916,22.14,26.34,81564,9.6,13.61,Plentiful-1511,15.14,16.0,Plentiful-1511,14.16,16.71
36047015500,80403,10.81,15.45,80236,8.33,10.02,85172,12.61,15.03,85517,15.13,17.79,83444,18.79,20.69,80236,8.33,11.36,85172,12.61,13.59,85495,12.27,13.88,80292,15.81,18.74,80236,8.33,10.45,85172,12.61,13.28,85517,15.13,16.84,80403,10.81,12.6,80236,8.33,9.18,85172,12.61,13.57,85517,15.13,16.52,85498,16.63,17.81,80236,8.33,10.57,FPC-640,13.0,13.98,FPC-488,16.22,19.29,FPC-634,4.92,10.44,FPC-634,4.07,6.24,83318,14.85,16.47,84949,18.39,24.26,83993,20.7,23.28,83348,7.87,10.48,80289,12.54,15.48,Plentiful-1511,24.2,24.52
36047015700,80403,9.36,16.66,80236,7.02,8.54,85172,11.01,13.32,FPC-488,14.56,18.09,83444,17.35,19.45,80236,7.02,9.88,85172,11.01,11.99,85495,10.77,13.8,80292,14.36,17.3,80236,7.02,9.05,85172,11.01,11.68,FPC-488,14.56,16.39,80403,9.36,11.46,80236,7.02,7.7,85172,11.01,11.85,FPC-488,14.56,17.04,85468,19.65,20.44,80236,7.02,9.09,84761,12.36,13.42,FPC-488,14.56,17.74,FPC-634,6.53,9.82,81459,5.24,5.79,83318,13.25,15.5,84949,16.89,21.96,83993,19.25,21.6,83348,6.35,9.12,80289,10.6,14.69,81458,23.35,25.11
36047015900,80403,8.42,15.37,80236,6.6,7.73,85172,10.11,12.02,FPC-488,12.33,17.94,83444,16.4,18.33,80236,6.6,9.07,85172,10.11,11.08,85495,9.81,12.74,80292,12.4,15.36,80236,6.6,8.38,85172,10.11,10.61,FPC-488,12.33,16.22,80403,8.42,10.0,82119,6.58,6.89,80289,9.42,10.66,FPC-488,12.33,17.6,84461,18.24,19.12,80236,6.6,8.28,84761,11.45,12.48,FPC-488,12.33,15.37,FPC-634,9.24,9.51,81459,4.43,6.32,83318,12.34,14.6,84949,15.94,20.58,83993,17.29,19.96,83348,4.65,7.89,80289,8.84,13.84,81458,21.83,26.42
36047016000,84301,11.28,12.37,84301,10.34,11.52,84301,11.25,14.52,FPC-457,9.64,14.0,84301,11.28,12.13,80413,11.16,11.41,84301,11.25,12.7,FPC-457,9.64,10.57,80341,11.18,11.29,84301,10.34,10.69,84301,11.25,12.88,FPC-457,9.64,14.0,84301,11.28,12.37,84301,10.34,11.0,84301,11.25,14.18,FPC-457,9.64,14.0,85498,9.66,10.79,85498,8.68,9.84,84301,11.25,12.47,FPC-457,9.64,17.51,85289,7.89,12.3,85289,6.91,8.96,FPC-656,16.3,21.0,83916,19.09,22.95,83916,19.67,23.61,81698,11.83,13.29,Plentiful-1511,12.33,13.19,Plentiful-1511,11.41,13.97
36047016100,80403,9.05,13.69,80236,7.23,8.58,85340,10.67,11.4,FPC-488,11.29,16.6,80419,16.5,16.66,80236,7.23,9.12,85340,10.67,11.34,FPC-488,11.29,12.35,80292,12.28,14.32,FPC-209,6.45,7.7,84019,9.68,10.71,FPC-488,11.29,15.83,FPC-205,6.88,9.11,FPC-205,6.15,7.17,80289,6.27,9.42,FPC-488,11.29,16.57,84461,15.41,15.87,80236,7.23,8.71,FPC-488,11.79,13.18,FPC-488,11.29,14.64,80204,6.81,8.62,81459,3.45,5.41,83318,14.03,15.83,85351,17.24,20.29,83993,16.16,17.7,83348,2.48,8.2,80289,5.69,11.52,81458,18.79,25.5
36047016200,84301,11.73,11.82,84301,10.78,10.91,84301,11.72,13.72,FPC-457,10.13,13.21,84301,11.73,11.84,83619,10.38,10.7,84301,11.72,12.42,FPC-457,10.13,11.06,84301,11.73,11.82,84301,10.78,11.1,84301,11.72,13.24,FPC-457,10.13,13.21,84301,11.73,11.82,85477,10.25,10.65,84301,11.72,13.72,FPC-457,10.13,13.21,85498,10.11,11.23,85498,9.12,10.27,84301,11.72,12.94,FPC-457,10.13,16.72,85289,8.34,12.76,85289,7.35,8.58,FPC-656,16.77,21.46,83916,19.58,23.44,83916,20.12,24.07,81564,10.23,12.25,Plentiful-1511,12.8,13.66,Plentiful-1511,11.9,14.46
36047016300,80403,7.19,13.63,80403,6.38,8.69,FPC-488,10.71,11.26,FPC-488,9.8,16.54,83278,16.54,17.39,FPC-488,9.62,10.16,FPC-709,10.02,10.4,FPC-488,9.8,11.03,80292,10.36,12.48,82044,7.17,8.29,84019,8.12,9.87,FPC-488,9.8,14.09,80403,7.19,8.1,80403,6.38,7.14,80289,7.42,9.46,FPC-488,9.8,15.66,81324,16.24,16.94,81748,8.59,9.56,FPC-488,10.71,11.57,FPC-488,9.8,12.89,85069,6.27,8.73,85069,5.26,5.69,FPC-101,13.85,14.91,85351,15.67,19.7,83993,13.79,18.12,83348,4.61,9.19,80289,6.84,12.93,81458,20.65,26.34
36047016400,81317,12.32,12.74,81586,10.28,11.12,81586,11.19,13.2,FPC-457,10.36,13.5,81317,12.32,12.46,FPC-629,10.22,10.5,81586,11.19,12.9,FPC-457,10.36,12.05,81317,12.32,12.74,81586,10.28,11.12,81586,11.19,13.17,FPC-457,10.36,13.5,81317,12.32,12.74,81586,10.28,10.95,81586,11.19,13.2,FPC-457,10.36,13.5,85498,10.36,11.78,85498,9.38,10.65,81586,11.19,12.87,FPC-457,10.36,17.41,85289,8.59,13.84,85289,7.61,9.29,FPC-656,17.07,21.76,83916,21.02,24.07,83916,21.62,24.73,81564,10.68,12.99,Plentiful-1511,14.37,15.23,Plentiful-1511,13.34,15.9
36047016500,80403,10.93,17.49,80236,9.71,10.53,85172,12.73,15.18,85517,15.89,18.32,83444,19.34,20.95,80236,9.71,11.87,85172,12.73,13.62,85495,12.32,14.05,80292,15.93,18.59,80236,9.71,11.24,85172,12.73,13.39,85517,15.89,17.13,80403,10.93,13.11,82119,9.22,9.69,85172,12.73,13.84,85517,15.89,16.55,85498,17.38,18.42,80236,9.71,11.08,FPC-640,12.28,13.81,FPC-488,16.28,19.34,FPC-634,6.94,11.38,FPC-634,6.03,7.81,83318,14.97,16.19,84949,18.45,24.31,83993,20.82,23.78,83348,8.74,11.0,80289,13.12,15.62,Plentiful-1511,24.96,25.23
36047016600,81586,8.29,11.89,81586,7.47,11.06,81586,8.2,13.19,FPC-457,9.63,15.03,81586,8.29,11.89,81586,7.47,9.51,81586,8.2,12.28,FPC-457,9.63,12.24,81586,8.29,10.91,81586,7.47,9.49,81586,8.2,13.03,FPC-457,9.63,15.03,81586,8.29,12.72,81586,7.47,10.02,81586,8.2,14.05,FPC-457,9.63,14.35,81586,8.29,10.5,81586,7.47,9.68,81586,8.2,11.97,FPC-457,9.63,18.34,85289,7.82,13.84,85289,6.86,8.16,FPC-656,16.21,21.12,83916,21.6,26.19,83916,22.01,24.35,81698,11.79,15.18,Plentiful-1511,14.82,15.67,Plentiful-1511,13.92,16.48
36047016700,80403,14.31,15.73,80236,11.41,12.66,FPC-632,15.5,15.8,85517,14.93,18.03,83444,17.12,20.15,80236,11.41,12.74,85322,12.6,14.13,85322,11.74,14.16,80347,17.94,20.11,80236,11.41,12.93,80413,14.45,15.02,85517,14.93,18.03,FPC-215,13.84,14.48,80236,11.41,11.72,80413,14.45,14.87,85517,14.93,16.53,85468,15.3,16.31,80236,11.41,13.17,FPC-640,10.05,13.09,FPC-457,19.39,20.82,FPC-634,6.03,10.65,FPC-634,5.12,8.98,FPC-656,14.23,14.58,84949,17.26,26.08,82998,23.83,24.75,81698,12.21,13.1,FPC-632,14.92,15.55,81458,22.73,23.58
36047016800,81586,9.22,10.87,81586,7.69,8.87,81586,8.46,11.7,80343,12.89,15.19,81586,9.22,10.12,81586,7.69,8.5,81586,8.46,11.7,84948,11.12,12.46,81586,9.22,10.87,81586,7.69,8.95,81586,8.46,10.98,80343,12.89,15.19,81586,9.22,10.01,81586,7.69,9.41,81586,8.46,10.86,80343,12.89,15.19,81586,9.22,10.87,81586,7.69,9.81,81586,8.46,11.7,FPC-457,15.91,18.75,85289,14.11,15.58,FPC-653,9.35,10.83,FPC-656,18.03,21.98,83916,21.19,25.76,83916,21.47,25.49,81564,8.89,12.77,Plentiful-1511,14.49,15.34,Plentiful-1511,13.51,16.07
36047016900,85517,12.73,14.53,82347,10.9,12.54,FPC-632,13.57,13.85,85517,11.52,15.88,83444,15.35,18.28,80413,10.34,11.19,85322,10.16,11.62,85322,9.43,12.43,80347,16.17,19.15,80413,10.34,11.43,80413,11.28,12.68,85517,11.52,15.88,FPC-215,12.38,13.36,80336,9.74,10.26,80413,11.28,12.11,85517,11.52,13.36,85498,13.15,13.61,85468,12.07,12.53,FPC-640,8.11,10.75,FPC-457,16.33,19.45,FPC-634,8.42,10.09,FPC-634,7.29,8.69,FPC-656,11.07,12.24,84949,15.48,24.29,82998,20.82,23.54,81698,8.45,11.92,FPC-632,12.98,13.68,81458,19.32,20.31
36047017000,81586,8.63,11.76,81586,7.71,9.62,81586,8.41,12.98,FPC-457,12.01,15.95,81586,8.63,11.0,81586,7.71,8.94,81586,8.41,12.98,FPC-457,12.01,13.53,81586,8.63,11.76,81586,7.71,9.7,81586,8.41,12.02,FPC-457,12.01,15.95,81586,8.63,10.89,81586,7.71,9.95,81586,8.41,12.98,FPC-457,12.01,15.95,81586,8.63,10.9,81586,7.71,9.85,81586,8.41,13.12,FPC-457,12.01,20.72,85289,10.15,16.17,85289,9.27,10.78,FPC-656,18.61,22.62,83916,23.98,27.35,83916,24.34,26.68,81564,10.0,14.29,Plentiful-1511,17.22,18.08,Plentiful-1511,16.31,18.87
