GEOID,Mo_period_1_nearest,Mo_period_1_tt,Mo_period_1_tt_3,Mo_period_2_nearest,Mo_period_2_tt,Mo_period_2_tt_3,Mo_period_3_nearest,Mo_period_3_tt,Mo_period_3_tt_3,Mo_period_4_nearest,Mo_period_4_tt,Mo_period_4_tt_3,Tu_period_1_nearest,Tu_period_1_tt,Tu_period_1_tt_3,Tu_period_2_nearest,Tu_period_2_tt,Tu_period_2_tt_3,Tu_period_3_nearest,Tu_period_3_tt,Tu_period_3_tt_3,Tu_period_4_nearest,Tu_period_4_tt,Tu_period_4_tt_3,We_period_1_nearest,We_period_1_tt,We_period_1_tt_3,We_period_2_nearest,We_period_2_tt,We_period_2_tt_3,We_period_3_nearest,We_period_3_tt,We_period_3_tt_3,We_period_4_nearest,We_period_4_tt,We_period_4_tt_3,Th_period_1_nearest,Th_period_1_tt,Th_period_1_tt_3,Th_period_2_nearest,Th_period_2_tt,Th_period_2_tt_3,Th_period_3_nearest,Th_period_3_tt,Th_period_3_tt_3,Th_period_4_nearest,Th_period_4_tt,Th_period_4_tt_3,Fr_period_1_nearest,Fr_period_1_tt,Fr_period_1_tt_3,Fr_period_2_nearest,Fr_period_2_tt,Fr_period_2_tt_3,Fr_period_3_nearest,Fr_period_3_tt,Fr_period_3_tt_3,Fr_period_4_nearest,Fr_period_4_tt,Fr_period_4_tt_3,Sa_period_1_nearest,Sa_period_1_tt,Sa_period_1_tt_3,Sa_period_2_nearest,Sa_period_2_tt,Sa_period_2_tt_3,Sa_period_3_nearest,Sa_period_3_tt,Sa_period_3_tt_3,Sa_period_4_nearest,Sa_period_4_tt,Sa_period_4_tt_3,Su_period_1_nearest,Su_period_1_tt,Su_period_1_tt_3,Su_period_2_nearest,Su_period_2_tt,Su_period_2_tt_3,Su_period_3_nearest,Su_period_3_tt,Su_period_3_tt_3,Su_period_4_nearest,Su_period_4_tt,Su_period_4_tt_3
36047102802,85512,7.8,15.67,85512,7.24,13.07,83552,14.88,17.63,82186,30.71,46.99,83552,14.57,22.96,85512,7.24,14.32,85512,7.81,14.31,82186,30.71,35.0,85512,7.8,15.67,85512,7.24,13.07,83552,14.88,17.63,85540,30.35,34.58,85512,7.8,15.67,85512,7.24,11.29,83552,14.88,19.99,FPC-223,34.9,38.93,83552,14.57,22.96,83552,14.32,17.79,83552,14.88,17.63,84911,37.13,38.26,DSNY-BRS-2115,25.38,28.7,84043,16.3,17.01,85276,18.05,18.99,84949,35.75,42.42,83993,37.99,54.2,85338,26.19,27.55,FPC-444,33.79,42.09,81458,65.64,71.28
36047103401,85512,7.64,15.5,85512,7.45,12.82,85276,15.55,17.5,82186,27.25,45.12,83552,16.52,22.97,85512,7.45,14.2,85512,7.8,14.92,83514,25.9,30.53,85512,7.64,15.5,85512,7.45,12.82,85276,15.55,17.5,85328,30.2,32.15,85512,7.64,15.5,85330,1.02,8.2,83552,16.89,19.38,FPC-223,31.78,35.81,83552,16.52,22.97,85276,14.88,16.68,85276,15.55,17.5,84911,35.28,36.75,DSNY-BRS-2115,26.4,28.31,85276,15.76,17.13,85276,15.45,18.65,84949,36.78,39.35,83993,38.89,52.23,85338,27.18,28.63,FPC-444,35.08,43.38,81458,64.81,66.99
36047103402,85512,11.28,19.33,85512,10.49,16.33,83552,20.07,21.43,82186,31.6,49.3,83552,19.79,27.11,85512,10.49,17.37,85512,11.58,18.55,83514,30.24,34.87,85512,11.28,19.33,85512,10.49,16.33,83552,20.07,21.43,85328,34.54,36.33,85512,11.28,19.33,85330,7.92,12.49,83552,20.07,22.93,FPC-223,36.13,40.15,83552,19.79,27.11,83552,19.05,20.36,83552,20.07,21.43,84911,39.63,40.92,DSNY-BRS-2115,28.82,31.79,84043,20.12,20.35,85276,20.01,22.2,84949,39.13,42.96,83993,41.83,56.02,85338,30.03,31.38,FPC-444,37.62,45.92,81458,68.9,71.09
36047105801,84599,6.29,17.91,84599,6.56,17.5,84599,6.56,17.95,82186,28.39,43.02,84599,6.29,16.44,84599,6.56,15.68,84599,6.56,15.62,83514,13.44,23.61,84599,6.29,17.9,84599,6.56,13.5,84599,6.56,16.38,85328,20.64,26.15,84599,6.29,17.9,84599,6.56,20.01,84599,6.56,20.79,FPC-223,26.15,31.96,84599,6.29,15.23,84599,6.56,14.28,84599,6.56,17.95,84611,30.48,35.32,87224,5.54,10.83,87224,5.54,5.54,85276,23.57,28.56,FPC-432,30.21,39.68,83993,28.83,42.18,85338,34.64,35.98,FPC-444,44.5,47.73,81458,57.6,65.46
36047107001,84599,17.77,26.54,84599,16.53,25.54,84599,19.15,28.17,82186,31.42,45.83,84599,17.77,21.83,84599,16.53,19.61,84599,19.15,23.49,83514,19.46,26.05,84599,17.77,28.24,84599,16.53,20.56,84599,19.15,22.55,85328,19.04,26.77,84599,17.77,28.33,84599,16.53,25.36,84599,19.15,27.43,FPC-223,30.62,36.48,84599,17.77,22.12,84599,16.53,22.06,84599,19.15,27.81,84611,35.09,36.67,85325,21.87,23.58,85463,6.99,16.86,FPC-432,31.87,37.1,FPC-432,31.63,43.76,83993,38.59,51.94,83993,38.79,42.92,FPC-608,50.92,52.32,81458,61.77,72.36
36047107003,84599,13.15,23.51,84599,11.45,22.85,84599,13.56,24.85,82186,32.47,46.62,84599,13.15,21.87,84599,11.45,18.89,84599,13.56,21.16,83514,16.8,26.4,84599,13.15,24.76,84599,11.45,18.25,84599,13.56,21.5,85328,21.69,28.13,84599,13.15,24.76,84599,11.45,23.94,84599,13.56,26.74,FPC-223,29.52,35.33,84599,13.15,19.71,84599,11.45,19.02,84599,13.56,24.81,84611,33.85,38.68,87224,4.85,11.55,87224,4.85,4.85,85276,30.5,33.99,FPC-432,33.21,42.92,83993,32.35,45.7,83993,41.41,41.65,FPC-444,47.86,51.1,81458,60.97,68.83
36047107800,84599,11.89,18.66,84599,6.02,15.76,84599,12.53,20.22,82186,24.18,38.36,85378,10.46,14.19,84599,6.02,10.8,84599,12.53,15.31,83514,11.51,18.58,84599,11.89,20.17,84599,6.02,11.09,85328,12.43,14.98,85328,11.8,19.16,84599,11.89,20.45,84599,6.02,16.1,84599,12.53,20.67,FPC-223,22.67,28.54,84599,11.89,13.89,84599,6.02,12.84,84599,12.53,19.87,84611,27.14,30.41,85237,17.89,18.73,85463,3.66,11.1,FPC-432,21.36,26.73,FPC-432,21.49,33.6,83993,28.02,41.37,81987,33.8,35.16,FPC-444,42.17,44.48,81458,56.1,63.58
36047109800,84599,18.28,19.64,85276,15.93,17.61,85276,15.86,17.19,82186,16.52,36.34,84599,18.28,19.99,81307,17.77,18.23,84599,17.97,20.86,82186,16.52,22.43,84221,11.05,16.85,84221,11.48,15.28,85276,15.86,19.11,85328,23.03,24.77,84221,11.05,16.85,84221,11.48,15.89,84599,17.97,22.0,FPC-223,21.18,25.2,84599,18.28,18.7,85276,15.93,16.99,85276,15.86,16.83,84911,24.54,26.82,85148,18.9,22.12,84148,12.24,14.82,85276,17.1,21.8,FPC-432,31.11,32.27,83993,28.82,42.17,81987,28.85,29.06,FPC-444,31.56,40.96,81458,54.92,57.13
36047110400,84599,11.56,16.93,84599,10.0,16.46,84599,11.55,18.17,82186,18.19,32.84,84599,11.56,15.48,84599,10.0,13.39,83514,9.68,15.07,83514,9.15,15.62,84599,11.56,17.85,83514,9.45,12.52,84599,11.55,16.76,85328,15.24,19.23,84599,11.56,17.85,84599,10.0,14.49,84599,11.55,21.83,FPC-223,15.26,21.13,FPC-649,11.15,12.57,84599,10.0,13.63,84599,11.55,17.96,84611,19.73,24.96,85491,12.94,16.65,84148,9.2,12.04,FPC-432,21.93,22.79,FPC-432,21.83,30.17,83993,19.82,33.17,83993,28.76,30.01,FPC-444,33.97,37.58,81458,47.9,55.38
36047110600,84599,7.54,16.35,84599,5.5,15.2,84599,7.88,17.51,82186,20.94,35.36,84599,7.54,13.24,84599,5.5,9.76,83514,6.84,12.25,83514,6.02,16.23,84599,7.54,18.0,84599,5.5,9.95,84599,7.88,14.33,85328,13.22,18.26,84599,7.54,18.0,84599,5.5,14.47,84599,7.88,20.53,FPC-223,18.02,23.88,84599,7.54,10.6,84599,5.5,11.37,84599,7.88,17.16,84611,22.49,27.48,85491,14.29,14.55,84137,11.43,12.41,85276,22.28,24.25,FPC-432,22.78,32.25,83993,21.71,35.06,83993,30.63,31.68,FPC-444,37.07,40.32,81458,50.19,58.05
