GEOID,Mo_period_1_nearest,Mo_period_1_tt,Mo_period_1_tt_3,Mo_period_2_nearest,Mo_period_2_tt,Mo_period_2_tt_3,Mo_period_3_nearest,Mo_period_3_tt,Mo_period_3_tt_3,Mo_period_4_nearest,Mo_period_4_tt,Mo_period_4_tt_3,Tu_period_1_nearest,Tu_period_1_tt,Tu_period_1_tt_3,Tu_period_2_nearest,Tu_period_2_tt,Tu_period_2_tt_3,Tu_period_3_nearest,Tu_period_3_tt,Tu_period_3_tt_3,Tu_period_4_nearest,Tu_period_4_tt,Tu_period_4_tt_3,We_period_1_nearest,We_period_1_tt,We_period_1_tt_3,We_period_2_nearest,We_period_2_tt,We_period_2_tt_3,We_period_3_nearest,We_period_3_tt,We_period_3_tt_3,We_period_4_nearest,We_period_4_tt,We_period_4_tt_3,Th_period_1_nearest,Th_period_1_tt,Th_period_1_tt_3,Th_period_2_nearest,Th_period_2_tt,Th_period_2_tt_3,Th_period_3_nearest,Th_period_3_tt,Th_period_3_tt_3,Th_period_4_nearest,Th_period_4_tt,Th_period_4_tt_3,Fr_period_1_nearest,Fr_period_1_tt,Fr_period_1_tt_3,Fr_period_2_nearest,Fr_period_2_tt,Fr_period_2_tt_3,Fr_period_3_nearest,Fr_period_3_tt,Fr_period_3_tt_3,Fr_period_4_nearest,Fr_period_4_tt,Fr_period_4_tt_3,Sa_period_1_nearest,Sa_period_1_tt,Sa_period_1_tt_3,Sa_period_2_nearest,Sa_period_2_tt,Sa_period_2_tt_3,Sa_period_3_nearest,Sa_period_3_tt,Sa_period_3_tt_3,Sa_period_4_nearest,Sa_period_4_tt,Sa_period_4_tt_3,Su_period_1_nearest,Su_period_1_tt,Su_period_1_tt_3,Su_period_2_nearest,Su_period_2_tt,Su_period_2_tt_3,Su_period_3_nearest,Su_period_3_tt,Su_period_3_tt_3,Su_period_4_nearest,Su_period_4_tt,Su_period_4_tt_3
36081140901,80904,73.62,83.05,85520,51.91,60.17,85520,51.91,64.85,82186,233.14,240.47,80996,65.44,76.93,FPC-511,33.6,46.73,85520,51.91,54.82,84980,92.97,109.81,85053,39.12,62.31,FPC-511,33.6,41.54,85520,51.91,59.41,85221,66.45,79.03,FPC-511,33.6,58.11,FPC-511,33.6,46.73,FPC-694,47.36,53.05,80904,73.62,151.79,85275,68.63,78.23,80880,49.03,53.61,85520,51.91,60.71,85444,70.34,135.63,84720,78.55,104.16,84267,55.31,74.9,85323,75.17,104.02,85251,117.02,135.16,83296,78.64,126.76,85444,70.34,82.85,85161,112.28,199.95,80518,241.93,245.98
36081140902,80904,70.81,79.54,85520,49.1,59.85,85520,49.1,61.11,82186,230.33,237.31,80996,60.54,72.96,FPC-511,41.08,46.77,85520,49.1,50.42,84980,92.29,107.01,85053,34.22,57.85,85053,34.22,41.47,85520,49.1,59.0,85071,73.6,84.16,FPC-511,41.08,61.65,FPC-511,41.08,47.35,85520,49.1,52.22,80904,70.81,148.98,85275,74.54,77.63,85520,49.1,52.86,85520,49.1,59.92,85444,76.37,135.77,84720,84.58,104.3,84267,50.41,74.18,85323,73.98,101.05,85251,114.21,131.65,83296,75.83,123.95,83296,75.83,82.98,85161,118.3,199.38,80518,238.08,241.77
36081141700,80904,58.41,67.93,85520,36.31,49.41,85520,36.31,49.15,82186,217.92,224.0,80996,50.51,61.81,85520,36.31,38.3,85520,36.31,39.25,84980,80.48,93.79,85053,28.87,48.84,85053,28.87,36.26,85520,36.31,48.89,85071,81.78,85.48,FPC-511,49.88,57.27,85520,36.31,39.69,85520,36.31,45.24,80904,58.41,136.47,85341,67.15,68.75,85520,36.31,46.14,85520,36.31,49.41,85444,84.56,130.23,84720,92.77,98.74,84267,42.99,65.89,85323,61.57,88.53,85251,101.81,119.02,83296,63.43,111.44,83296,63.43,77.34,85161,115.79,189.19,80518,224.04,228.16
36081142900,FPC-508,70.56,78.08,85457,46.75,55.92,85457,46.75,59.69,82186,232.26,234.35,80996,52.31,68.12,FPC-511,40.7,42.34,84607,42.5,44.35,FPC-599,92.61,104.76,85053,25.99,49.62,85053,25.99,37.81,85457,46.75,58.09,85071,77.07,84.48,FPC-511,40.7,59.59,FPC-511,40.7,45.96,85457,46.75,51.31,80904,72.74,150.73,FPC-508,70.56,76.68,85457,46.75,51.95,85457,46.75,59.01,85444,79.84,138.21,84720,88.06,106.27,84267,42.18,73.42,85323,75.9,99.59,FPC-605,106.74,130.02,83296,77.76,125.71,83296,77.76,85.25,85161,121.78,195.06,80518,229.85,233.55
36081144100,FPC-508,90.82,101.19,83874,64.13,69.5,85457,69.41,83.6,81199,256.21,257.64,80996,74.97,90.6,FPC-511,18.13,49.14,84607,65.16,67.01,FPC-599,115.27,127.36,85053,46.62,70.8,FPC-511,18.13,42.96,85221,62.07,65.2,85221,62.07,87.63,FPC-511,18.13,66.27,FPC-511,18.13,54.17,85457,69.41,72.01,80904,97.27,175.27,85275,89.74,95.52,80880,64.59,69.66,85457,69.41,72.4,85444,72.82,152.23,84720,89.2,122.38,84267,62.58,91.45,85323,99.48,123.19,FPC-605,129.4,153.93,83296,102.29,150.24,85444,72.82,99.27,85161,128.02,212.25,80518,252.51,256.21
36081144700,FPC-508,79.18,92.58,85457,60.59,68.38,85457,60.59,77.33,81199,247.02,249.85,80996,65.77,82.0,FPC-511,26.06,46.7,84607,56.53,58.21,FPC-599,106.08,120.43,85053,34.98,59.98,FPC-511,26.06,40.54,85457,60.59,67.62,85221,72.28,91.12,FPC-511,26.06,64.1,FPC-511,26.06,52.21,85457,60.59,66.42,80904,92.29,170.29,FPC-508,79.18,90.06,85457,60.59,66.57,85457,60.59,71.2,85444,83.03,152.31,84720,99.41,121.25,84267,50.94,87.68,85323,95.46,117.12,FPC-605,120.21,147.55,83296,97.31,145.26,85444,83.03,99.35,85161,133.61,207.98,80518,243.32,247.02
36081145101,FPC-508,66.91,81.36,85457,45.74,56.48,85457,45.74,64.11,81199,232.52,236.17,80996,51.29,69.2,84607,41.53,42.18,84607,41.53,43.34,FPC-599,91.58,106.74,85053,22.38,46.86,85053,22.38,36.8,85457,45.74,62.38,85071,84.6,89.14,FPC-511,42.29,61.54,FPC-511,42.29,48.27,85457,45.74,55.6,80904,80.67,158.43,FPC-508,66.91,80.62,85457,45.74,53.13,85457,45.74,63.3,85444,87.38,146.01,84720,95.59,111.1,84267,38.56,77.52,85323,83.83,104.54,FPC-605,105.71,134.74,83296,85.69,133.4,83296,85.69,92.59,85161,129.31,196.89,80518,228.83,232.52
36081145102,FPC-508,74.19,85.52,85457,52.79,62.25,85457,52.79,67.91,81199,239.58,241.49,80996,58.35,74.45,FPC-511,32.92,43.77,84607,48.54,50.39,FPC-599,98.64,111.9,85053,30.0,54.18,85053,30.0,38.57,85457,52.79,62.76,85221,75.73,86.63,FPC-511,32.92,61.32,FPC-511,32.92,48.49,85457,52.79,57.24,80904,82.07,160.07,FPC-508,74.19,81.82,85457,52.79,57.8,85457,52.79,64.91,85444,82.17,145.21,84720,90.39,112.17,84267,45.96,79.67,85323,85.24,107.83,FPC-605,112.78,138.26,83296,87.09,135.04,85444,82.17,92.25,85161,124.11,199.86,80518,235.89,239.58
36081145900,FPC-508,59.94,74.51,85457,38.57,48.9,85457,38.57,56.19,81199,225.35,228.76,80996,44.11,61.82,84607,34.36,36.16,84607,34.36,36.16,FPC-599,84.41,99.29,85053,15.2,39.75,85053,15.2,32.63,85457,38.57,55.93,85071,86.82,88.25,FPC-511,50.4,59.26,85457,38.57,45.72,85457,38.57,51.09,80904,72.68,150.25,FPC-508,59.94,74.4,85457,38.57,45.55,85457,38.57,56.46,85444,89.6,141.43,84720,97.81,106.79,84267,31.39,70.62,85323,75.85,96.82,FPC-605,98.54,126.82,83296,77.7,125.22,83296,77.7,88.03,85161,127.3,191.43,80518,221.65,225.35
36081146300,FPC-508,68.22,84.3,85457,49.62,60.92,85457,49.62,71.07,81199,236.05,240.52,80996,54.81,72.72,FPC-511,38.5,44.42,85436,46.56,48.13,FPC-599,95.11,112.49,85053,24.02,49.02,85053,24.02,37.38,85457,49.62,66.3,85221,84.37,91.11,FPC-511,38.5,63.67,FPC-511,38.5,51.01,85457,49.62,60.68,80904,89.55,167.07,FPC-508,68.22,84.05,85457,49.62,57.57,85457,49.62,68.34,85444,90.49,152.97,84720,98.71,116.44,84267,39.98,82.16,85323,92.71,111.64,FPC-605,109.24,141.59,83296,94.57,141.47,85444,90.49,98.58,85161,132.43,200.28,80518,232.36,236.05
36081146700,FPC-508,76.09,91.9,85457,60.0,69.77,85457,60.0,79.98,81199,246.41,250.42,80996,65.19,81.11,FPC-511,29.83,47.76,84607,56.51,57.82,FPC-599,105.47,122.0,85053,34.4,58.56,FPC-511,29.83,41.41,85457,60.0,69.99,85221,76.75,94.39,FPC-511,29.83,66.09,FPC-511,29.83,54.35,85457,60.0,69.28,80904,97.59,175.19,FPC-508,76.09,91.34,85457,60.0,67.14,85457,60.0,73.57,85444,87.5,157.33,84720,103.88,124.31,84267,50.36,91.43,85323,100.75,120.45,FPC-605,119.6,150.49,83296,102.61,149.83,85444,87.5,103.26,85161,139.54,209.55,80518,242.71,246.41
36081147100,FPC-508,87.27,102.3,83874,68.89,73.45,85457,69.16,88.99,81199,255.59,259.56,80996,74.35,91.61,FPC-511,17.04,49.57,84607,65.59,66.95,FPC-599,114.65,130.74,85053,43.56,68.39,FPC-511,17.04,43.16,83874,68.89,69.79,85221,71.33,95.79,FPC-511,17.04,68.18,FPC-511,17.04,56.16,85457,69.16,77.82,80904,106.4,184.09,FPC-508,87.27,100.19,85457,69.16,73.94,85457,69.16,78.2,85444,83.17,161.76,84720,99.55,128.86,84267,59.52,96.89,85323,109.57,129.38,FPC-605,128.78,159.51,83296,111.42,158.73,85444,83.17,107.78,85161,136.94,214.81,80518,251.89,255.59
36081147900,FPC-508,121.27,136.18,83874,79.97,99.78,85457,103.16,122.85,81199,289.59,293.54,80996,108.35,125.61,FPC-511,39.5,72.99,84607,99.5,100.92,FPC-599,148.65,162.52,85053,77.56,102.39,FPC-511,39.5,65.68,83874,79.97,84.64,85221,85.24,110.92,FPC-511,39.5,93.72,FPC-511,39.5,86.29,85457,103.16,109.8,80904,140.05,217.83,FPC-508,121.27,130.02,80880,99.0,104.63,85444,98.94,106.1,85444,98.94,189.45,84720,114.04,156.23,84267,93.52,119.75,85323,139.38,161.87,FPC-605,162.78,193.36,83296,145.07,192.46,85444,98.94,135.56,85161,149.75,241.75,80518,285.89,289.59
36081150701,FPC-508,119.1,128.7,83874,65.0,91.32,85457,100.98,114.8,81199,287.41,288.96,80996,106.17,120.01,FPC-511,37.17,65.36,84607,97.18,98.69,84980,140.07,156.03,85053,75.38,100.22,FPC-511,37.17,58.64,83874,65.0,69.67,85221,70.27,95.96,FPC-511,37.17,87.23,FPC-511,37.17,81.19,FPC-694,95.08,99.85,80904,126.3,206.45,85275,106.59,120.15,80880,84.04,97.2,85444,83.97,97.64,85444,83.97,176.27,84720,99.07,146.35,84267,91.34,109.04,85323,124.41,151.96,FPC-605,160.6,185.37,83296,131.32,180.57,85444,83.97,122.27,85161,134.78,235.3,80518,283.71,287.41
36081150702,FPC-508,129.1,139.06,83874,75.55,101.68,85457,110.99,125.16,81199,297.42,299.15,80996,116.18,130.19,FPC-511,47.23,75.74,84607,107.23,108.71,84980,150.61,166.23,85053,85.39,110.22,FPC-511,47.23,68.2,83874,75.55,79.39,85221,80.81,105.68,FPC-511,47.23,97.43,FPC-511,47.23,91.39,FPC-694,105.62,110.21,80904,136.84,216.99,85275,117.13,130.51,80880,94.58,107.57,85444,94.51,108.01,85444,94.51,186.81,84720,109.61,156.72,84267,101.35,119.41,85323,134.95,162.32,FPC-605,170.61,195.74,83296,141.86,191.11,85444,94.51,132.42,85161,145.32,245.49,80518,293.72,297.42
36081152902,80904,134.48,139.99,83874,67.37,99.46,85520,117.49,126.94,82186,296.08,305.02,80996,129.52,135.27,FPC-511,49.63,70.91,85520,117.49,119.76,84980,142.44,167.19,85053,98.73,117.45,FPC-511,49.63,63.26,83874,67.37,70.93,85221,72.64,97.11,FPC-511,49.63,96.85,FPC-511,49.63,98.8,FPC-694,98.38,107.19,80904,134.48,214.57,85275,108.96,129.74,80880,87.0,104.49,85444,85.59,104.57,85444,85.59,180.29,84720,100.69,151.35,84267,114.69,118.16,85323,127.48,159.78,85251,176.63,198.25,83296,135.73,187.08,85444,85.59,124.39,85161,136.4,251.41,80518,307.07,310.76
36081155101,80904,144.96,155.6,83874,77.86,109.94,85520,141.14,146.93,82186,306.57,322.21,85341,148.3,150.87,FPC-511,73.28,85.78,85323,137.96,141.83,84980,152.92,182.8,85053,124.58,135.35,FPC-511,73.28,78.13,83874,77.86,81.41,85221,83.12,107.6,FPC-511,73.28,112.45,FPC-511,73.28,113.67,FPC-694,108.86,122.06,80904,144.96,225.05,85275,119.44,145.35,80880,97.49,119.36,85444,96.08,119.45,85444,96.08,190.77,84720,111.17,161.84,84471,126.22,133.76,85323,137.96,170.26,85251,187.12,215.52,83296,146.22,198.6,85444,96.08,134.88,85161,146.88,271.97,80518,332.66,336.45
36081155103,80904,125.03,137.26,83874,57.93,90.02,85520,125.96,128.62,82186,286.64,303.87,85341,128.37,132.53,83874,57.93,67.27,85323,118.03,124.51,84980,132.99,164.46,85053,109.41,116.68,83874,57.93,59.63,83874,57.93,61.33,85221,63.2,87.35,FPC-511,58.1,94.11,FPC-511,58.1,95.33,FPC-694,88.94,103.56,80904,125.03,205.12,85275,99.52,127.01,80880,77.56,99.96,85444,75.67,100.78,85444,75.67,170.68,84720,90.76,141.75,84471,106.29,114.99,85323,118.03,150.18,85251,167.19,197.18,83296,126.29,178.67,85444,75.67,114.63,85161,126.48,254.24,80518,317.49,321.27
36081155104,80904,127.38,143.28,83874,60.27,92.36,FPC-152,131.88,132.61,82186,288.98,309.71,85341,130.71,138.55,83874,60.27,73.29,85323,120.37,128.5,84980,135.34,170.48,80959,116.51,122.7,83874,60.27,65.65,83874,60.27,63.67,85221,65.54,89.69,FPC-511,71.48,100.13,FPC-511,71.48,101.34,FPC-694,91.28,107.09,80904,127.38,207.46,85275,101.86,133.02,80880,79.9,102.3,85444,78.01,104.32,85444,78.01,173.03,84720,93.11,144.09,84471,108.63,117.34,85323,120.37,152.52,85251,169.53,203.2,83296,128.63,181.01,85444,78.01,116.97,85161,128.82,258.54,80518,330.34,334.29
36081157902,80904,118.8,135.33,83874,48.65,81.68,FPC-152,123.31,123.71,82186,280.41,302.57,85341,122.14,129.74,83874,48.65,64.99,85323,111.77,119.59,84980,125.77,161.67,80959,101.0,112.15,83874,48.65,57.34,83874,48.65,50.68,85221,53.7,75.41,FPC-511,73.68,93.69,FPC-511,73.68,93.89,Plentiful-1392,82.61,96.21,80904,118.8,198.89,85275,91.06,126.87,80880,70.76,92.79,85444,62.5,91.12,85444,62.5,161.81,84720,77.6,133.2,84471,98.55,103.64,85323,111.77,141.62,85251,160.96,197.55,83296,120.05,173.12,85444,62.5,103.77,85161,113.31,248.34,80518,323.99,329.45
36005036100,87064,19.53,26.97,85545,19.22,19.51,85461,7.42,15.39,87064,19.53,58.18,87064,19.53,20.98,85453,19.18,19.31,85545,19.22,19.51,87064,19.53,64.88,87064,19.53,20.52,85545,19.22,19.51,85545,19.22,19.51,87064,19.53,36.6,81435,7.15,13.83,81435,7.15,15.3,85545,19.22,19.64,87064,19.53,49.9,87064,19.53,28.5,87064,19.53,21.43,87064,19.53,21.43,87064,19.53,46.98,84788,17.46,19.85,84788,17.46,19.55,Plentiful-1528,20.18,23.54,85357,77.0,104.63,85370,41.99,63.79,Plentiful-1342,33.66,37.58,Plentiful-1342,33.66,71.07,FPC-624,93.85,144.24
36005012701,84728,18.56,20.35,85003,17.92,18.35,84728,18.56,24.01,87064,23.95,58.03,85387,8.28,16.93,85387,8.28,13.95,85387,8.28,13.95,87064,23.95,49.53,85387,8.28,13.05,85387,8.28,10.78,85387,8.28,12.48,87064,23.95,37.64,82293,8.1,12.39,82293,8.1,8.71,85387,8.28,12.2,85298,21.47,37.22,82210,10.95,16.02,85387,8.28,10.33,85387,8.28,12.86,87064,23.95,42.71,FPC-663,18.04,19.8,85387,8.28,13.95,85387,8.28,14.25,FPC-624,66.23,91.36,85370,26.94,52.0,Plentiful-1342,54.62,59.22,Plentiful-1342,54.62,66.88,FPC-624,66.23,116.62
36005015900,84728,17.1,20.63,84728,17.1,17.78,84728,17.1,24.96,87064,27.26,59.9,85387,11.59,17.81,85387,11.59,13.89,85387,11.59,13.89,87064,27.26,49.95,85387,11.59,14.77,85387,11.59,12.46,85387,11.59,13.02,87064,27.26,38.66,82293,7.07,11.36,82293,7.07,8.57,83465,8.74,12.47,85298,21.48,37.98,82210,9.92,14.85,82210,9.92,11.09,85387,11.59,13.49,87064,27.26,44.57,FPC-663,17.01,19.12,85387,11.59,14.37,85387,11.59,16.12,FPC-624,65.2,90.68,85370,26.95,52.35,Plentiful-1342,55.41,61.27,Plentiful-1342,55.41,66.46,FPC-624,65.2,115.59
36005020502,85239,16.41,31.56,85239,16.41,26.2,85239,16.41,26.74,87064,63.31,86.99,85239,16.41,20.31,85239,16.41,19.14,85239,16.41,23.06,81612,49.32,66.86,85239,16.41,22.21,85239,16.41,21.51,87062,14.34,17.69,85108,34.31,44.98,85239,16.41,22.67,81316,15.18,16.8,FPC-11,7.63,14.28,85298,42.99,64.75,85239,16.41,27.14,85239,16.41,22.2,85239,16.41,20.91,87064,63.31,75.08,84259,25.65,28.46,85056,18.8,25.14,Plentiful-1342,24.41,27.94,85357,39.19,79.59,85370,43.14,60.5,Plentiful-1342,24.41,52.32,Plentiful-1342,24.41,69.85,FPC-624,87.96,132.98
36005039902,83550,12.81,15.02,81348,5.23,10.29,83550,12.81,14.95,87064,55.01,81.97,80179,9.14,11.59,FPC-527,9.89,11.84,83550,12.81,14.85,87064,55.01,79.4,81637,7.91,11.18,81348,5.23,10.29,85108,9.29,11.64,85108,9.29,35.06,83550,12.81,18.7,Plentiful-1523,11.94,12.52,Plentiful-1523,11.94,12.52,85298,48.66,69.7,83550,12.81,22.26,81348,5.23,8.96,85300,8.83,11.49,87064,55.01,73.63,83550,12.81,15.37,83550,12.81,14.64,Plentiful-1342,14.18,18.43,85357,40.87,95.47,85370,49.51,76.11,Plentiful-1342,14.18,30.42,Plentiful-1342,14.18,64.83,FPC-624,105.41,154.6
36005000400,87064,52.23,65.07,87064,52.23,56.41,87064,52.23,61.62,87064,52.23,87.69,87064,52.23,59.84,FPC-349,15.76,38.49,FPC-349,15.76,43.79,87064,52.23,97.13,82252,25.06,35.76,81145,29.99,42.77,81145,29.99,42.77,87064,52.23,79.15,87064,52.23,61.45,FPC-349,15.76,42.51,FPC-349,15.76,42.51,87064,52.23,85.75,80162,42.87,52.82,FPC-349,15.76,34.91,80162,42.87,44.39,80162,42.87,72.71,84225,51.73,69.18,85507,31.74,43.19,85317,46.09,60.79,FPC-624,123.05,145.5,81145,29.99,82.23,81145,29.99,62.3,Plentiful-1342,97.39,115.23,FPC-624,123.05,173.44
36081093900,FPC-507,10.9,62.12,FPC-507,10.9,42.84,85457,71.8,100.22,81199,226.42,237.24,FPC-507,10.9,39.99,FPC-507,10.9,39.99,85457,71.8,72.75,FPC-599,85.48,129.4,FPC-507,10.9,39.99,FPC-507,10.9,39.99,85457,71.8,88.61,FPC-601,91.52,119.55,FPC-507,10.9,24.2,FPC-507,10.9,42.84,85457,71.8,144.54,80904,148.53,188.71,FPC-507,10.9,49.93,FPC-507,10.9,36.84,85457,71.8,153.43,85444,187.73,196.81,83697,109.87,201.41,84267,75.84,97.98,FPC-605,99.62,158.84,FPC-605,99.62,150.98,85122,149.94,176.16,DSNY-BRS-1033,113.33,169.89,80518,222.73,224.97,80518,222.73,226.42
36005042600,Plentiful-113,64.4,69.25,85339,56.41,61.09,85339,56.41,61.72,85503,84.02,125.26,FPC-666,68.71,72.67,81671,40.08,46.61,83304,43.33,56.15,87064,105.6,151.96,85109,15.43,35.76,85109,15.43,24.12,85307,29.61,50.12,85307,29.61,75.91,FPC-513,64.68,64.68,85533,29.49,39.45,Plentiful-1395,14.45,21.97,87064,105.6,139.0,84883,17.74,55.68,84883,17.74,48.29,83550,74.65,76.13,80162,96.36,129.38,FPC-674,4.74,13.66,83469,16.04,17.59,85371,21.98,57.68,85357,124.04,178.9,81145,114.21,141.18,83333,41.19,49.02,85456,12.15,99.45,FPC-624,186.17,236.56
36061003800,DSNY-BRS-1058,5.85,9.69,DSNY-BRS-1058,5.85,9.27,FPC-529,9.47,10.9,85434,20.25,29.34,DSNY-BRS-1058,5.85,7.67,DSNY-BRS-1058,5.85,7.67,80491,10.62,13.55,85434,20.25,29.34,DSNY-BRS-1058,5.85,8.99,DSNY-BRS-1058,5.85,8.99,80491,10.62,13.55,85434,20.25,29.34,DSNY-BRS-1058,5.85,9.69,DSNY-BRS-1058,5.85,9.27,80491,10.62,14.49,85434,20.25,29.34,DSNY-BRS-1058,5.85,9.34,DSNY-BRS-1058,5.85,9.27,87290,7.59,9.92,87290,7.59,20.68,85291,9.2,12.43,81685,13.04,16.34,FPC-628,15.86,22.22,87247,30.66,62.2,81458,23.8,34.99,81458,23.8,25.23,81458,23.8,29.62,81458,23.8,47.21
36061001001,85434,11.74,13.99,85434,11.74,13.19,85434,11.74,15.48,85434,11.74,39.99,85434,11.74,14.87,85193,9.26,11.54,87046,11.12,13.85,85434,11.74,39.99,85434,11.74,16.9,85434,11.74,14.68,FPC-625,9.29,10.72,85434,11.74,39.99,85434,11.74,18.07,85434,11.74,14.68,85434,11.74,18.07,85434,11.74,39.99,84743,8.11,12.34,84743,8.11,10.65,FPC-626,18.68,21.49,81458,34.99,43.06,85291,19.72,29.34,Plentiful-1200,13.62,16.3,FPC-628,14.85,31.33,87247,58.72,80.67,81458,34.99,50.04,81458,34.99,41.12,81458,34.99,45.76,81458,34.99,67.22
36061001502,85345,9.96,14.6,85517,14.12,18.09,85517,14.12,18.09,85517,14.12,38.44,85345,9.96,14.6,85517,14.12,18.09,85517,14.12,18.09,85517,14.12,38.44,85345,9.96,14.6,85517,14.12,18.09,85517,14.12,18.09,85517,14.12,38.44,85345,9.96,14.6,85517,14.12,18.09,85517,14.12,18.09,85517,14.12,38.44,85345,9.96,16.7,FPC-626,19.72,22.39,FPC-626,19.72,22.39,81458,32.69,45.58,85291,35.57,43.38,85345,9.96,18.99,FPC-374,19.5,38.25,87247,63.85,80.91,82998,30.74,49.58,82998,30.74,38.83,82998,30.74,37.33,81458,32.69,72.45
36061004800,FPC-559,11.5,13.8,FPC-559,11.5,11.99,FPC-559,11.5,11.99,87247,23.58,27.91,FPC-559,11.5,12.99,FPC-559,11.5,11.99,FPC-559,11.5,11.99,87247,23.58,27.91,FPC-559,11.5,13.8,FPC-559,11.5,11.99,FPC-559,11.5,11.99,87247,23.58,27.91,FPC-559,11.5,13.8,FPC-252,3.37,8.91,FPC-559,11.5,11.99,87247,23.58,27.91,FPC-559,11.5,13.8,FPC-559,11.5,11.99,FPC-559,11.5,11.99,87290,15.0,22.87,81685,13.71,15.83,81685,13.71,17.69,87247,23.58,26.94,87247,23.58,57.71,81458,33.18,38.33,80720,21.85,25.18,81735,30.81,33.53,81458,33.18,44.25
36061004400,FPC-627,14.16,17.66,80813,9.63,12.38,DSNY-BRS-2114,13.33,14.28,85434,21.99,30.42,DSNY-BRS-1075,11.37,15.55,80813,9.63,11.44,DSNY-BRS-2114,13.33,15.93,85434,21.99,30.42,84055,19.34,20.27,80813,9.63,12.77,DSNY-BRS-2114,13.33,15.93,85434,21.99,30.42,84055,19.34,20.27,80813,9.63,12.06,DSNY-BRS-2114,13.33,16.01,85434,21.99,30.42,84055,19.34,19.87,80813,9.63,12.77,DSNY-BRS-2114,13.33,16.01,87290,22.93,30.73,81685,7.61,17.27,81685,7.61,19.0,FPC-628,23.54,30.05,87247,31.41,65.06,81458,41.12,45.76,82798,29.51,32.75,81735,38.64,41.43,81458,41.12,51.16
36061006400,84055,6.3,12.38,84055,6.3,7.02,84055,6.3,7.02,87247,18.53,25.54,84055,6.3,12.38,84055,6.3,7.02,84055,6.3,7.02,87247,18.53,25.54,84055,6.3,12.38,84055,6.3,7.02,84055,6.3,7.02,87247,18.53,25.54,84055,6.3,12.38,84055,6.3,6.57,84055,6.3,7.02,87247,18.53,25.54,84055,6.3,13.74,84055,6.3,7.02,84055,6.3,7.02,87247,18.53,21.2,87247,18.53,19.48,82798,16.55,17.95,87247,18.53,25.47,87247,18.53,52.23,81458,38.28,39.62,82798,16.55,23.01,81735,25.76,34.32,81458,38.28,41.73
36061022900,80541,6.84,19.09,80541,6.84,17.84,81727,21.49,29.86,FPC-624,50.7,57.92,81612,18.98,23.13,DSNY-BRS-1173,5.28,11.3,Plentiful-1365,1.52,13.01,81612,18.98,56.39,FPC-714,23.17,29.45,DSNY-BRS-1173,5.28,14.34,81727,21.49,31.61,82750,44.39,53.76,85473,13.64,17.0,DSNY-BRS-1173,5.28,12.15,81727,21.49,31.61,FPC-624,50.7,72.23,FPC-714,23.17,24.53,81727,21.49,23.29,81727,21.49,27.96,FPC-624,50.7,87.89,85358,17.53,18.33,FPC-276,13.67,16.28,84947,37.07,39.57,FPC-482,50.16,55.68,FPC-397,7.53,24.79,FPC-397,7.53,24.79,83311,43.66,52.06,FPC-624,50.7,91.06
36061017800,85379,9.15,13.58,85379,9.15,13.58,85379,9.15,12.43,FPC-624,16.28,47.94,85379,9.15,11.44,85379,9.15,11.44,85379,9.15,12.43,FPC-624,16.28,50.91,80627,2.91,7.1,80627,2.91,5.92,85379,9.15,12.43,FPC-624,16.28,45.17,85379,9.15,13.58,85379,9.15,10.59,85379,9.15,10.59,FPC-624,16.28,54.24,85379,9.15,11.44,85379,9.15,11.44,FPC-568,5.54,6.8,FPC-624,16.28,63.07,85379,9.15,16.2,85379,9.15,14.09,FPC-493,11.87,16.71,FPC-624,16.28,47.31,FPC-493,11.87,29.73,FPC-493,11.87,29.73,FPC-493,11.87,21.55,FPC-624,16.28,54.67
36061000500,85345,88.1,89.41,80236,45.88,61.05,85340,47.37,75.83,FPC-457,71.7,80.77,85345,88.1,89.41,FPC-486,43.77,45.67,85340,47.37,66.36,FPC-457,71.7,77.26,85345,88.1,89.41,82188,7.8,33.68,85340,47.37,66.36,FPC-457,71.7,80.77,FPC-215,15.79,34.6,FPC-215,15.79,35.31,85340,47.37,56.77,FPC-457,71.7,79.79,85345,88.1,89.0,82188,7.8,33.68,FPC-656,64.17,72.85,FPC-457,71.7,82.08,FPC-634,44.6,56.86,FPC-634,44.6,48.41,FPC-656,64.17,80.31,85351,97.91,110.73,82998,98.33,103.32,81698,17.72,51.3,FPC-608,44.18,67.88,81458,100.28,139.46
36061031900,85517,9.47,14.28,85517,9.47,22.65,85517,9.47,22.65,85517,9.47,44.36,85517,9.47,14.28,85517,9.47,22.65,85517,9.47,22.65,85517,9.47,44.36,85517,9.47,14.28,85517,9.47,22.65,85517,9.47,22.65,85517,9.47,44.36,85517,9.47,14.28,85517,9.47,22.65,85517,9.47,22.65,85517,9.47,44.36,85345,10.5,22.99,85471,22.86,31.43,85471,22.86,31.43,81458,38.6,52.82,85291,51.47,55.08,85345,10.5,29.76,FPC-374,35.39,51.02,87247,70.38,91.57,82998,35.83,54.74,82998,35.83,44.19,82998,35.83,45.32,81458,38.6,82.36
